iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11],gamma[12],beta[12],gamma[13],beta[13]
151,-13.457017302513123,0.458130931854248,0.6484502166509628,0.6410309173166752,0.5150592349469661,0.6314691141247749,0.6383117608726024,0.7053554639220238,0.5399300962686538,0.599212808907032,0.5545972272753715,0.6140814408659935,0.5283736236393451,0.5457436688244343,0.5699165113270283,0.6284690521657467,0.5406528994441032,0.6461607053875923,0.6187957249581814,0.6607770793139934,0.4907711915671825,0.6122122429311275,0.6560438297688961,0.6678001381456852,0.5288252182304859,0.58528902977705,0.6384064018726349,0.5615560434758663,0.4507276214659214
152,-13.45778438448906,0.4577338457107544,0.6485987067222595,0.6412312485277653,0.5151293449103832,0.631491257250309,0.6386004112660885,0.7056190207600593,0.5400899708271026,0.599256007373333,0.5543294683098793,0.6140618607401848,0.5285854138433933,0.5457889087498188,0.5697353728115558,0.628523113578558,0.5408178552985191,0.6463214740157127,0.6188559405505657,0.6607697926461696,0.4907463364303112,0.6121808908879757,0.6562463365495205,0.6679047890007496,0.5287495799362659,0.5853626415133476,0.6383526980876922,0.561403276771307,0.450538644939661
153,-13.45848822593689,0.4573380559682846,0.6487497299909591,0.6414248593151569,0.5152074865996837,0.6315156802535057,0.6388763062655926,0.7058835312724113,0.5402355998754501,0.5993051216006279,0.5540408179163933,0.6140411481261253,0.5288055934011936,0.5458288438618183,0.5695601053535938,0.6285801701247692,0.5409613832831383,0.6464886352419853,0.6189134739339351,0.6607687793672085,0.4907239995896816,0.6121411494910717,0.65644017085433,0.6680050142109394,0.5286878146231174,0.5854312762618065,0.6383054316043854,0.5612513892352581,0.4503654487431049
154,-13.459205478429794,0.4569575250148773,0.6488956421613693,0.6416319258511066,0.5152783118188381,0.631532309949398,0.6391598902642727,0.706141172349453,0.5404007792472839,0.5993479624390602,0.5537729993462562,0.6140259936451912,0.5290078468620777,0.5458824880421161,0.5693898148834705,0.6286415629088878,0.5411182478070259,0.6466475412249565,0.618978726118803,0.660752909630537,0.490691053122282,0.6121086053550243,0.6566323809325695,0.668109218031168,0.5286180324852466,0.5855007603764534,0.6382499396800995,0.5611016176640987,0.4501847423613071
155,-13.459925055503845,0.4565687388181686,0.6490400046110153,0.6418254770338535,0.5153553657233715,0.6315523967146873,0.6394417010247707,0.7064075902104378,0.5405420422554016,0.5993902966380119,0.5534957632422447,0.6140083506703377,0.529224032908678,0.5459262527525425,0.5692210145294666,0.6287004075944423,0.5412537440657615,0.6468079820275306,0.619034456461668,0.660745682567358,0.4906660787761211,0.6120716653764248,0.6568289868533611,0.6682096965610981,0.5285551197826862,0.5855713620781898,0.638197711110115,0.5609561376273632,0.4500005044043064
156,-13.460592567920685,0.4561920970678329,0.6491844862699508,0.6420236326754093,0.515422048419714,0.6315676406025886,0.6397129766643047,0.7066631153225899,0.5407036155462265,0.5994370564818382,0.5532256796956062,0.6139996781945228,0.5294286705553531,0.5459762759506702,0.569054464250803,0.6287588648498058,0.541405601799488,0.646964667737484,0.6190921537578106,0.660729082673788,0.4906383328139782,0.6120352916419506,0.657018231600523,0.6683040507137775,0.5284862168133259,0.5856416061520576,0.6381574779748916,0.560804533213377,0.4498228974640369
157,-13.461303412914276,0.4558150976896286,0.6493343770503998,0.6422126241028309,0.5154983274638653,0.6315899923443794,0.6399905703961849,0.7069132164120674,0.5408453106880188,0.5994789883494377,0.5529474005103111,0.6139863267540931,0.5296310134232044,0.5460318125784397,0.5688912220299244,0.6288147740066051,0.5415395781397819,0.6471200570464134,0.6191432498395443,0.6607102178037166,0.49060081169009206,0.6119960121810436,0.6572090707719326,0.6684033371508121,0.5284196384251117,0.5857184514403343,0.6381042957305908,0.5606577567756176,0.4496480323374271
158,-13.461932748556137,0.45544364154338834,0.6494750887155533,0.6424096174538135,0.5155764691531658,0.6316082760691643,0.6402677468955517,0.7071627959609031,0.5410043060779571,0.5995200559496879,0.5526837095618248,0.6139740034937858,0.5298365451395511,0.5460884518921375,0.5687307365238666,0.6288768224418163,0.5416886940598488,0.6472705736756325,0.6191980265080929,0.6606885068118572,0.4905798457562923,0.6119585059583187,0.657400356978178,0.6684944279491901,0.5283529706299305,0.5857875183224678,0.6380554646253586,0.5605087153613567,0.44948276355862615
159,-13.462609201669693,0.4550700694322586,0.6496104210615158,0.6425933040678501,0.5156452231109142,0.6316296443343162,0.6405385307967663,0.7074162051081657,0.5411434829235077,0.5995605126023292,0.5524166956543922,0.6139647051692009,0.53003686144948,0.5461426623165607,0.5685736186802387,0.6289317779242992,0.5418254867196083,0.6474228039383888,0.6192494057118892,0.6606670342385769,0.4905549757182598,0.6119139067828655,0.6575882457196712,0.6685902275145054,0.5282899536192417,0.5858621433377266,0.6380063503980636,0.5603616409003734,0.4493223376572132
160,-13.463250935077667,0.4546972870826721,0.6497487336397171,0.6427779294550419,0.5157151393592357,0.6316474959254265,0.6408109240233898,0.7076665297150612,0.5412892013788223,0.5996024742722511,0.5521495923399925,0.6139587596058845,0.5302370585501194,0.5461936242878437,0.5684205986559391,0.6289881192147732,0.54196667522192,0.6475676581263542,0.6192987881600857,0.6606446079909801,0.4905171416699886,0.6118709169328213,0.6577841363847255,0.6686829127371311,0.5282243438065052,0.585932745039463,0.6379622429609298,0.5602134339511394,0.44915244951844213
161,-13.463824927806854,0.45434088110923765,0.6498939454555511,0.6429573096334934,0.5157858155667782,0.6316629484295845,0.6410840772092342,0.7079147532582283,0.5414285570383072,0.599645434319973,0.5518925473093986,0.61395133882761,0.5304312206804752,0.5462458081543445,0.5682608284056186,0.629046069830656,0.5421014413237571,0.6477058365941047,0.6193474553525448,0.6606140457093715,0.4904951326549053,0.6118254534900188,0.6579681359231472,0.6687729455530643,0.5281652010977268,0.5860067740082741,0.6379184484481811,0.5600678496062755,0.4489933647215366
162,-13.46452111005783,0.4539808094501495,0.6500177294015884,0.6431416369974613,0.5158421419560909,0.6316860154271126,0.6413490794599056,0.708158640563488,0.5415706992149353,0.5996869787573814,0.5516309574246406,0.6139526799321174,0.5306155182421207,0.5463047422468662,0.568105036765337,0.629102947562933,0.5422412887215614,0.6478483662009239,0.6193956606090069,0.6605912320315838,0.4904600106179714,0.6117764286696911,0.6581467561423778,0.6688591934740543,0.5281038679182529,0.5860806539654732,0.6378708690404892,0.5599189274013042,0.4488331027328968
163,-13.465036779642105,0.45361982882022855,0.6501637309789657,0.6433176197111606,0.5159104786813259,0.6317009910941124,0.6416204147040844,0.7084080412983894,0.5417042881250381,0.5997266605496406,0.5513862952589988,0.613943649828434,0.5308156110346317,0.5463605470955372,0.567960525304079,0.6291584245860576,0.5423623159527778,0.6479899272322655,0.6194507502019405,0.6605608634650707,0.49043029770255087,0.6117339454591274,0.6583332292735576,0.6689384378492832,0.5280446656048298,0.5861510321497917,0.6378262251615524,0.5597762487828731,0.44867261722683904
164,-13.465637117624283,0.45327927768230436,0.650292894244194,0.6434962548315525,0.5159747026860714,0.6317174568772316,0.6418889485299587,0.7086534634232521,0.5418387711048126,0.5997667446732521,0.5511189088225364,0.6139489695429802,0.5309993274509907,0.5464138485491276,0.5678216464817524,0.6292154811322689,0.5424974098801613,0.6481240227818489,0.6194958411157131,0.6605291239917278,0.4904167078435421,0.611685024946928,0.6585103742778301,0.6690233893692493,0.5279807545244694,0.5862210378050804,0.6377868860960006,0.559632333368063,0.44852110221982
165,-13.466260343790054,0.45292840003967283,0.650431102514267,0.6436691679060459,0.5160459153354168,0.6317358300089836,0.6421591959893703,0.7088972613215446,0.5419706165790558,0.599808095395565,0.5508610293269157,0.6139472112059593,0.5311830885708332,0.546476299315691,0.5676767028868198,0.6292715691030025,0.5426406398415565,0.6482546463608742,0.6195414684712887,0.6604958944022655,0.49039647206664083,0.611634137481451,0.6586975179612636,0.6690993405878544,0.5279283471405506,0.5862882867455482,0.6377429127693176,0.5594891332089901,0.44836602583527563
166,-13.466831505298615,0.45258512198925016,0.6505580604076385,0.6438367910683155,0.5161062948405742,0.6317544117569923,0.6424263142049312,0.7091400608420372,0.5421010464429855,0.5998464211821556,0.5506126269698143,0.613947568833828,0.5313621111214161,0.5465363807976246,0.5675314165651798,0.629329489916563,0.5427609369158745,0.6483865067362785,0.6195844583213329,0.6604645423591137,0.49036132022738455,0.6115810744464397,0.6588807873427868,0.6691768117249012,0.5278648681938648,0.5863624647259712,0.6376901477575302,0.5593493305146694,0.4482134528458118
167,-13.467357128858566,0.4522438257932663,0.6506805330514908,0.6440037287771702,0.5161726497113704,0.6317690297961235,0.6426868461072445,0.7093791648745537,0.542230299115181,0.5998843446373939,0.5503563717007637,0.6139534398913383,0.5315456934273243,0.5465950317680836,0.5673914350569248,0.6293893180787563,0.5428951665759086,0.648512227833271,0.6196286849677562,0.6604315660893917,0.4903349749743938,0.6115280859172344,0.6590613149106502,0.6692511536180973,0.5278142638504505,0.5864324405789375,0.6376608520746231,0.5592041634023189,0.4480548597872257
168,-13.467929065227509,0.4519041389226913,0.6508196353912353,0.6441698022186756,0.5162285439670086,0.631790904700756,0.6429534129798412,0.7096130535006523,0.5423491656780243,0.5999215230345726,0.5501147642731666,0.6139515027403831,0.5317303635179996,0.5466550834476948,0.5672511853277683,0.6294458232820034,0.5430204853415489,0.6486440435051918,0.619661869853735,0.6603904984891414,0.49031381532549856,0.6114765726029873,0.6592379830777645,0.669322694092989,0.5277508892118931,0.5865161255002022,0.6376085191965103,0.559066491574049,0.44790680184960363
169,-13.46846690773964,0.4515766859054565,0.6509399473667145,0.6443359352648258,0.5162924699485302,0.631805582344532,0.643221291154623,0.7098473891615867,0.5424769133329391,0.5999634400010109,0.5498641118407249,0.6139612928032875,0.5319040961563587,0.5467105306684971,0.5671210832893848,0.6295046381652355,0.5431549534201622,0.6487587824463844,0.619702460616827,0.6603501759469509,0.4902893029153347,0.6114161185920238,0.6594080202281475,0.6693974234163761,0.5277068264782429,0.5865816608071327,0.637580132484436,0.5589242301881313,0.4477600701153278
170,-13.468959391117096,0.45124458372592924,0.651062524318695,0.6444993861019611,0.5163552336394787,0.6318282321095466,0.643477114289999,0.7100814118981361,0.5425941705703735,0.6000010952353477,0.5496209695935249,0.6139688178896904,0.5320830442011356,0.5467705525457859,0.5669881649315357,0.6295637659728527,0.5432661905884743,0.6488816723227501,0.619740667194128,0.6603066049516201,0.4902551643550396,0.6113611333072185,0.6595862828195095,0.6694672800600528,0.5276549108326435,0.5866528883576393,0.6375345945358276,0.5587880335748195,0.44761850908398626
171,-13.469482958316803,0.45092608630657194,0.6511871874332428,0.6446596629917621,0.5164174310863018,0.6318463072180748,0.6437409989535808,0.710307864844799,0.5427229464054107,0.6000358000397682,0.5493802264332771,0.6139770284295082,0.5322503246366977,0.5468288607895374,0.5668597318232059,0.6296227000653744,0.5433824345469475,0.648997737467289,0.6197822861373424,0.6602656416594982,0.49024288579821584,0.6113090388476848,0.6597586892545223,0.6695311613380909,0.5275983907282352,0.5867246076464653,0.6374962389469147,0.5586504213511944,0.4474811352789402
172,-13.470028012990952,0.45060557723045347,0.651306888461113,0.644817466288805,0.5164771251380443,0.6318639799952507,0.6439974181354046,0.710536940395832,0.5428511410951614,0.6000720992684364,0.5491384848952293,0.6139841511845588,0.5324179477989673,0.5468831904232502,0.5667403437197208,0.6296806059777736,0.543505086004734,0.6491136834025383,0.6198204480111599,0.6602188669145107,0.4902092687785625,0.6112483315169811,0.6599280409514904,0.6695955194532871,0.5275492019951343,0.5867915287613868,0.6374600142240524,0.5585136584937572,0.44734145179390905
173,-13.470492213964462,0.450296750664711,0.6514328926801681,0.6449719317257404,0.5165364168584347,0.6318808630108833,0.6442528985440731,0.7107642576098442,0.5429606944322586,0.6001119449734688,0.5489008262753486,0.6139923170208931,0.5325771369040012,0.5469457902014255,0.5666173942387104,0.6297327600419521,0.5436153843998909,0.6492311641573906,0.6198479853570461,0.6601754002273083,0.4901789896190166,0.611188130825758,0.6601020716130733,0.6696595497429371,0.5275035597383976,0.5868649616837501,0.6374230295419693,0.5583806358277797,0.447202081233263
174,-13.470938175916672,0.4499852865934372,0.6515552908182144,0.6451261587440967,0.516591864079237,0.6319000408053398,0.6445003919303417,0.710986165702343,0.5430893212556839,0.600148557126522,0.5486704096198082,0.6140033140778541,0.5327411241829395,0.5470093436539173,0.566496754437685,0.6297925882041454,0.5437289014458656,0.6493384525179863,0.6198802165687084,0.6601245276629925,0.4901628516614437,0.6111305527389049,0.6602778010070324,0.6697159208357334,0.5274536110460758,0.5869379624724388,0.6373849719762802,0.5582482241094112,0.44705786779522894
175,-13.471430093050003,0.44968206286430357,0.6516770929098129,0.6452706553041935,0.5166560433804989,0.6319215580821037,0.6447577200829983,0.7112116500735283,0.5431955516338348,0.6001891776919365,0.5484240785241127,0.6140223726630211,0.5329031147062778,0.5470702894032001,0.5663725830614567,0.6298460982739925,0.5438427910208702,0.6494492724537849,0.6199101082980633,0.6600818954408169,0.4901321105659008,0.6110651664435863,0.6604380331933498,0.6697759874165058,0.5274037964642048,0.5870002195239067,0.637343680858612,0.5581156335771084,0.44693672135472295
176,-13.47184631228447,0.44938302636146543,0.6517963021993637,0.6454240925610065,0.5167118482291698,0.6319325849413872,0.6450103245675564,0.7114274635910988,0.5433150589466095,0.6002259537577629,0.5481992349028587,0.6140351578593254,0.5330547787249088,0.5471334852278232,0.5662540443241596,0.6299054495990276,0.5439539387822151,0.6495541021227836,0.6199436210095882,0.6600290261209011,0.49011212810873983,0.6110089890658855,0.6606033317744732,0.6698301829397678,0.5273466058075428,0.5870685115456581,0.6373086482286453,0.5579846672713756,0.4467941619455814
177,-13.472310990095139,0.44907706081867216,0.6519139021635055,0.6455691702663898,0.5167689047753811,0.6319475904107094,0.6452540926635265,0.7116462275385856,0.5434223473072052,0.6002551153302192,0.54797233492136,0.6140519812703132,0.533214757591486,0.5472019858658314,0.5661366231739521,0.6299564562737942,0.5440550282597542,0.6496588721871376,0.6199728570878505,0.6599801354110241,0.4900853507220745,0.6109445564448833,0.6607633255422115,0.6698811151087284,0.5272992350161075,0.5871380999684334,0.6372706353664398,0.5578541629016399,0.4466605134308338
178,-13.47275361418724,0.44877651929855344,0.6520313084125519,0.6457122810184955,0.516830476373434,0.6319706872105598,0.645494731515646,0.7118626222014427,0.5435337483882904,0.600290222465992,0.547736881673336,0.6140701308846473,0.5333571083843708,0.5472717382013798,0.5660273380577564,0.6300079397857189,0.5441663399338722,0.6497544631361961,0.6200042389333248,0.6599292032420635,0.4900595866143703,0.6108845196664333,0.6609262250363827,0.669932896643877,0.5272556938230991,0.5872017130255699,0.637240520119667,0.5577252380549907,0.446540842205286
179,-13.473179578781128,0.44848444163799284,0.6521485209465027,0.6458533801138401,0.5168929420411587,0.6319909825921058,0.6457385145127773,0.7120794042944908,0.543640261888504,0.6003220215439796,0.5475177749991417,0.6140828862786293,0.5335092939436435,0.5473372437059879,0.5659180678427219,0.6300681851804256,0.5442592039704323,0.6498525723814964,0.6200234018266201,0.6598771087825298,0.4900454007089138,0.6108143649995327,0.6610905699431896,0.6699854381382465,0.5272072203457355,0.5872719869017601,0.6372066497802734,0.5575982205569744,0.4464164026081562
180,-13.473607301712036,0.44819357097148893,0.6522621423006058,0.6459941960871219,0.5169474802911281,0.6320144668221473,0.6459845773875713,0.7122871711850166,0.5437552690505981,0.6003594234585762,0.547295181453228,0.6141080990433693,0.5336461909115314,0.5474036134779453,0.5658155180513859,0.6301218144595623,0.5443622007966041,0.6499451830983162,0.62005560323596,0.6598250888288021,0.4900072686374187,0.6107471905648708,0.6612424425780773,0.6700412578880787,0.5271666891872883,0.5873344674706459,0.6371783077716827,0.557467895001173,0.44628132358193395
181,-13.47402611374855,0.4479099869728088,0.6523718297481537,0.6461293794214725,0.5169926457107067,0.6320353731513023,0.6462243668735027,0.7124965772032738,0.5438639283180237,0.6003936514258384,0.5470767006278038,0.6141290947794914,0.533791596442461,0.5474678672850132,0.565711984783411,0.6301759652793407,0.5444596096873283,0.6500457361340523,0.6200713835656643,0.6597726069390774,0.4899846188724041,0.6106770507991314,0.6614000670611858,0.6700810439884662,0.5271288551390171,0.5873997494578361,0.6371382534503937,0.5573422484099865,0.44616360440850256
182,-13.474393963813782,0.4476343899965286,0.6524827688932419,0.6462633408606052,0.5170414917171001,0.6320539399981498,0.6464638881385326,0.712702764570713,0.5439584463834762,0.6004277303814888,0.5468576237559318,0.6141485407948494,0.533930728584528,0.54753073528409,0.5656090326607227,0.6302352271974087,0.5445568397641182,0.6501403883099556,0.6200925432145595,0.6597186349332332,0.4899693302810192,0.6106065534055233,0.6615550093352794,0.6701248534023762,0.527089411765337,0.5874662384390831,0.6371078252792358,0.5572205953299999,0.4460358567535877
183,-13.474785894155502,0.4473614454269409,0.6525887012481689,0.6463935174047947,0.5170978777110576,0.6320734903216362,0.6467059724032879,0.7129113361239433,0.5440725743770599,0.6004637315869331,0.5466461166739464,0.6141656324267387,0.5340645708143711,0.5475968815386295,0.5655071534216404,0.6302951298654079,0.5446584954857826,0.6502243414521217,0.6201156251132488,0.6596602819859981,0.4899435959756374,0.6105420611798763,0.6617085210978985,0.670167887955904,0.5270527549088001,0.587531952559948,0.6370799154043197,0.5570961110293865,0.445919344574213
184,-13.475155681371689,0.447088024020195,0.6527058243751526,0.6465185977518558,0.5171550683677196,0.6320961251854896,0.6469432733952999,0.7131191626191139,0.544171205163002,0.6004977211356163,0.5464300647377968,0.6141848549246788,0.5342113174498081,0.5476600624620914,0.5654093571007252,0.630353557318449,0.5447365924715996,0.650316222012043,0.6201299004256725,0.6596085600554943,0.48993207737803457,0.6104774199426174,0.6618657134473324,0.670207018405199,0.5270095266401768,0.5875940009951591,0.6370492339134216,0.556976305693388,0.44579137340188024
185,-13.475550502538681,0.44682317078113554,0.6528077185153961,0.6466459430754185,0.5171999357640743,0.6321194157004356,0.6471826754510402,0.7133209392428398,0.5442745298147201,0.6005311891436577,0.5462214484810829,0.6142119005322456,0.5343298561871052,0.5477208442986011,0.5653123803436756,0.6304017774760723,0.5448414966464042,0.6503925904631614,0.6201574973762035,0.6595470331609249,0.48990766927599905,0.6104052983224392,0.6620173923671245,0.6702531524002552,0.5269767142832279,0.5876543954014778,0.6370242446660995,0.5568534903228283,0.4456788100302219
186,-13.475946128368378,0.4465534895658493,0.6529145449399948,0.6467662699520588,0.5172546081244945,0.6321491286158561,0.6474175773561001,0.7135222539305687,0.5443685710430145,0.6005685165524483,0.5460123106837272,0.6142339691519737,0.5344654865562916,0.5477856494486332,0.5652199186384678,0.6304582379758358,0.5449214115738868,0.6504841133952141,0.620165454596281,0.6594875924289226,0.48989334926009176,0.610334562510252,0.6621719025075435,0.6702863819897175,0.5269402809441089,0.5877156838774681,0.6369887799024582,0.5567362926900387,0.44556727483868597
187,-13.47624409198761,0.4462954759597778,0.653012728691101,0.6468886531889438,0.5173005186021328,0.6321663096547127,0.647649335116148,0.7137163266539573,0.5444842487573623,0.6006023868918419,0.5458060190081596,0.6142690166831016,0.5345869459211826,0.547846058756113,0.5651222713291645,0.6305128060281276,0.545013053715229,0.6505550429224968,0.6201831571757793,0.65942989513278,0.48986603543162344,0.6102636031806469,0.6623162053525448,0.670320475846529,0.5269065447151661,0.5877758249640465,0.6369672924280166,0.5566089175641536,0.44545642510056493
188,-13.476604849100113,0.4460312485694885,0.6531274676322937,0.6470036007463932,0.5173531793057918,0.6321932807564735,0.6478846244513988,0.7139125451445579,0.5445724338293075,0.6006362125277519,0.5456034824252128,0.6142936334013939,0.5347156025469303,0.547916854172945,0.5650397785007953,0.6305656753480434,0.5450878575444221,0.6506377294659614,0.6201923213899135,0.6593671314418316,0.48985341414809225,0.6101879648864269,0.6624576173722744,0.670352766662836,0.5268711097538471,0.5878396019339561,0.636929965019226,0.556495251506567,0.4453439064323902
189,-13.476927876472473,0.4457762151956558,0.6532240718603134,0.6471212454140186,0.5174139313399791,0.6322231575846672,0.648113714903593,0.7141071245074272,0.5446710050106048,0.6006716921925545,0.5454003050923347,0.614323242008686,0.5348280318081379,0.547984118014574,0.5649459607899189,0.6306191258132458,0.5451825693249702,0.6507122501730919,0.6202106945216656,0.6593076162040233,0.4898200504481792,0.6101211480796337,0.6626048110425472,0.6703813917934894,0.5268404580652714,0.5878920242190361,0.6369113832712173,0.5563781879842281,0.4452338613569736
190,-13.477289497852325,0.44552441537380216,0.6533284097909927,0.6472415126860142,0.517458739131689,0.6322522446513176,0.6483397953212261,0.7142980083823204,0.5447568207979202,0.6007022991776466,0.5452013149857521,0.614347530901432,0.5349458552896976,0.548050606995821,0.5648561961948871,0.6306810699403286,0.5452589675784111,0.6507899150252342,0.6202187113463878,0.6592443607747555,0.48981026038527486,0.6100503526628017,0.6627486817538738,0.6704077519476414,0.5268041886389255,0.5879569932818413,0.6368885695934295,0.5562586359679699,0.4451264090836048
191,-13.47757437825203,0.44528124332427976,0.6534270703792572,0.6473569519817829,0.5175115339457989,0.63227349370718,0.648568557947874,0.7144919469952583,0.5448545724153518,0.6007330104708671,0.545006750524044,0.6143765434622764,0.5350528605282306,0.5481156803667545,0.5647676236927509,0.6307345502078533,0.545343442261219,0.6508560463786125,0.6202333740890026,0.659186365455389,0.4897956870496273,0.6099779777228832,0.6628924183547497,0.6704417414963245,0.5267768301069736,0.5880167618393898,0.6368643850088119,0.5561474733054638,0.4450203575193882
192,-13.477917909622192,0.44503883123397825,0.653534060716629,0.6474671758711338,0.5175623767077923,0.6322971865534782,0.648787098377943,0.7146819368004799,0.544940984249115,0.6007660314440727,0.5448137059807777,0.6143996104598045,0.5351702071726322,0.5481785334646702,0.5646901078522205,0.6307878069579601,0.5454183802008629,0.6509287789463997,0.6202362351119518,0.6591318570077419,0.48977759703993795,0.6099028013646602,0.6630350820720196,0.6704644210636616,0.5267418421804905,0.5880755618214607,0.6368349999189377,0.5560379050672054,0.44491290524601934
193,-13.478159606456757,0.4447999209165573,0.6536340177059173,0.6475814677774906,0.5176090024411678,0.6323267355561256,0.6490089170634746,0.7148650124669075,0.5450358897447586,0.6007948502898216,0.5446248635649681,0.6144341811537742,0.5352756179869175,0.5482429511845112,0.5646058268845081,0.6308411531150341,0.5454983547329902,0.650992764532566,0.6202497355639934,0.6590694360435009,0.4897591196000576,0.6098302476108074,0.6631698481738567,0.6704899914562702,0.5267088659107685,0.5881325736641884,0.6368103682994842,0.555921184271574,0.4448100574314594
194,-13.478501796722412,0.4445655107498169,0.6537298768758774,0.64769142344594,0.5176593981683254,0.6323548391461372,0.6492314808070659,0.7150549426674843,0.545120021700859,0.6008284524083137,0.5444368109107017,0.614464221894741,0.5353876449167728,0.5483117051422596,0.5645181931555271,0.6308903120458126,0.5455793425440788,0.651059640944004,0.6202608220279217,0.6590137355029583,0.48973858579993246,0.609748812764883,0.6633001290261745,0.6705102421343326,0.5266862459480762,0.5881864562630653,0.6367798209190368,0.555811183899641,0.44470266476273534
195,-13.478790253400803,0.444331294298172,0.6538279563188553,0.6477961786091327,0.5177029095590114,0.6323764905333519,0.6494502894580364,0.7152396574616432,0.5452070742845535,0.600854067504406,0.5442490711808204,0.6144903436303139,0.5354943670332432,0.5483813382685184,0.5644439853727817,0.6309480093419552,0.5456395879387855,0.6511254295706749,0.6202657841145992,0.6589524023234844,0.48972407206892965,0.6096745602786541,0.6634360872209072,0.6705257542431354,0.5266480542719364,0.5882458969950676,0.6367507636547088,0.5557027630507946,0.44459659829735754
196,-13.479069769382477,0.44410612285137174,0.6539275705814361,0.6479012914001941,0.5177526794373989,0.6324054583907127,0.6496604703366756,0.715416444838047,0.5452935010194778,0.6008865222334862,0.5440606161952019,0.6145246163010597,0.5355893768370151,0.5484435059130192,0.5643689729273319,0.6310028754174709,0.5457299038767814,0.6511810556054115,0.6202694050967693,0.6588923804461956,0.489701422303915,0.6095971785485744,0.6635685883462429,0.6705454833805561,0.5266200698912143,0.5882978424429893,0.6367384850978851,0.5555896036326885,0.4444978930056095
197,-13.479306548833847,0.44387625753879545,0.6540172308683395,0.6480041541159153,0.5178003184497356,0.632435230910778,0.6498716495931148,0.7155928447842598,0.5453698247671127,0.6009166672825813,0.5438799545168876,0.6145547166466713,0.535692761093378,0.5485099054872989,0.5642916209995746,0.6310569517314434,0.5457885399460792,0.651244743168354,0.6202690325677395,0.6588327161967754,0.48969720527529714,0.6095157735049724,0.66370634958148,0.6705591775476932,0.5265956468880176,0.5883522465825081,0.6367074012756347,0.5554835371673107,0.44440188482403753
198,-13.47958591580391,0.44365804493427274,0.6541144609451294,0.6481086112558841,0.5178502224385738,0.6324606373906135,0.6500814877450466,0.7157651171088218,0.5454496502876282,0.6009457692503929,0.5436985328793525,0.614586292207241,0.5357753433287143,0.5485741443932056,0.5642225988209247,0.6311114601790905,0.5458601102232933,0.6513001456856727,0.620279448479414,0.6587737374007702,0.4896689973771572,0.6094416849315166,0.6638419650495052,0.6705804117023945,0.5265705980360508,0.5884000346064567,0.6366867631673813,0.5553720615804195,0.44429765120148657
199,-13.479909926652908,0.4434387445449829,0.654210364818573,0.6482114143669605,0.5178892038762569,0.6324869081377983,0.6502874068915844,0.7159360632300377,0.5455277174711227,0.6009767338633537,0.5435223862528801,0.6146152600646019,0.5358734972774982,0.5486435987055301,0.5641480334103107,0.6311636589467525,0.5459179863333702,0.6513587668538093,0.6202864520251751,0.6587122403085232,0.4896716497838497,0.609366612881422,0.663974317163229,0.6705878622829914,0.5265473075211048,0.5884539619088173,0.6366687476634979,0.5552662335336208,0.444203058630228
200,-13.48011764883995,0.4432222157716751,0.6542974025011062,0.6483080632984638,0.5179380647838115,0.6325225666165352,0.6504967980086803,0.7161064133048057,0.545609450340271,0.6010120049118995,0.5433481320738792,0.6146542862057686,0.5359518326818943,0.5487123377621174,0.5640797264873981,0.6312124453485012,0.5459911361336708,0.6514101013541221,0.6202933512628078,0.658650579303503,0.48964798673987386,0.6092893652617931,0.6640974305570125,0.6706039406359195,0.5265265204012394,0.5885028675198555,0.6366498976945877,0.5551590196788311,0.4441073782742023
201,-13.480341464281082,0.4430020809173584,0.6543879419565201,0.6484017618000507,0.5179806970059871,0.6325582846999168,0.6507095716893673,0.7162761524319649,0.5456688016653061,0.6010415688157081,0.5431757852435112,0.6146788582205772,0.5360510148108005,0.5487775452435016,0.5640150107443332,0.6312649272382259,0.5460450932383537,0.6514681860804558,0.620294975489378,0.6585887394845485,0.48964628800749777,0.6092135332524776,0.6642288438975811,0.6706093497574329,0.526502201706171,0.5885555282235145,0.6366227030754089,0.5550573490560055,0.4440217263996601
202,-13.480659544467926,0.44279528260231016,0.6544770359992981,0.648498336225748,0.5180237166583538,0.6325881168246269,0.6509206019341945,0.7164421513676643,0.5457627385854721,0.6010721012949943,0.5430040344595909,0.6147227719426155,0.5361236430704593,0.5488394297659397,0.5639521576464176,0.6313211493194103,0.5461188092827797,0.6515153333544731,0.6202994309365749,0.6585340969264507,0.48962326571345327,0.6091337971389293,0.6643592588603496,0.6706184245646,0.5264764972031116,0.5886012598872185,0.6366204380989074,0.5549487195909023,0.4439243622124195
203,-13.480838060379028,0.4425905853509903,0.6545778572559356,0.6485838688910007,0.5180705957114696,0.6326182469725609,0.6511285625398159,0.7166059002280235,0.5458217173814773,0.6011029615998268,0.5428374841809273,0.6147488489747047,0.5362183399498462,0.5489005543291569,0.5638807512819767,0.631372856348753,0.546164421737194,0.6515709891915321,0.6202936045825481,0.658473240584135,0.489621015638113,0.6090517066419124,0.6644855014979839,0.6706194080412388,0.5264555163681507,0.5886552765965462,0.6365897119045257,0.5548528306186199,0.44382737055420873
