iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9]
25,-13.206436902284622,0.47937957048416135,0.5863601960241794,0.610428998619318,0.4913316801190376,0.6288107544183731,0.5901567064225673,0.6765347629785537,0.46899244412779806,0.6299848578870296,0.5831442311406135,0.6658750124275684,0.42819773256778715,0.5839790910482406,0.680395508557558,0.7163250096142292,0.5292144328355789,0.6458025336265564,0.6429597198963165,0.6183234848082065,0.44637656062841413
26,-13.221561402082443,0.4782128244638443,0.5871402718126774,0.6113668330013752,0.49069361239671705,0.628925895690918,0.5892589710652828,0.6765576958656311,0.4691475801169872,0.6315461717545986,0.5827214106917381,0.6678413398563862,0.42834327220916746,0.58324154317379,0.6797483213245868,0.7172432638704777,0.5288675934076309,0.6460931807756424,0.6433473438024521,0.6187092460691929,0.4447965160012245
27,-13.235724002122879,0.4770701140165329,0.5879617430269718,0.6122679658234119,0.4901025131344795,0.6290548503398895,0.5883791320025921,0.6765950232744217,0.4693421296775341,0.6330469869077205,0.5823947921395302,0.6697829909622669,0.4284904956817627,0.5824931919574737,0.6790999867022037,0.7181113459169864,0.5285575300455093,0.6463932752609253,0.6436737537384033,0.6190566070377826,0.44334533661603925
28,-13.248946577310562,0.47595170736312864,0.5887993074953556,0.613140607625246,0.48956325501203535,0.6291948467493057,0.5875159226357937,0.6766465067863464,0.46958779022097585,0.6344833992421627,0.5821391627192497,0.6717000104486942,0.4286393582820892,0.581743037700653,0.6784601755440235,0.7189351119101047,0.5282749146223068,0.6466879159212112,0.6439741164445877,0.6193734504282474,0.4420307859778404
29,-13.26136240363121,0.4748545795679092,0.5896659590303898,0.613986486941576,0.48905756920576093,0.629351994395256,0.586667837947607,0.6767131596803665,0.4698695711791515,0.6358618907630443,0.5819467142224312,0.6735968388617039,0.4287767767906189,0.5809824526309967,0.6778339244425297,0.7197223700582981,0.5280189871788025,0.6469792038202286,0.6442395359277725,0.6196582414209842,0.4408214077353477
30,-13.273151367902756,0.47377287447452543,0.5905451871454716,0.6148027874529362,0.488586513698101,0.6295305401086807,0.5858339540660381,0.6767978876829147,0.4701669983565807,0.6371805988252163,0.5818098172545433,0.6754700787365436,0.42890976965427396,0.5802212864160537,0.6772196687757969,0.7204785890877247,0.5277761578559875,0.6472575724124908,0.6444830805063247,0.6199233628809452,0.4397325202822685
31,-13.284212619066238,0.4727110773324966,0.5914188124239445,0.6155890770256519,0.4881423994898796,0.6297148078680038,0.5850131385028362,0.6769009292125702,0.470490338653326,0.6384371094405651,0.5817174598574638,0.6773264206945896,0.4290274143218994,0.5794696271419525,0.6766315050423145,0.7212005503475666,0.5275497198104858,0.647527089715004,0.6447115749120712,0.6201659239828586,0.43874572068452833
32,-13.294721961021423,0.4716757744550705,0.5922929592430591,0.6163432694971561,0.4877093270421028,0.629917761683464,0.5842006526887417,0.6770141035318374,0.4708376996219158,0.6396421067416668,0.581666512787342,0.6791598297655582,0.42914160192012785,0.5787204712629318,0.6760556794703007,0.721905867010355,0.5273300766944885,0.647788143157959,0.6449226945638656,0.6203918851912021,0.4378547802567482
33,-13.304679304361343,0.4706536591053009,0.5931764490902424,0.6170738436281681,0.4873135522007942,0.6301378071308136,0.5834159575402736,0.6771454870700836,0.47119312211871145,0.6407929830253124,0.5816329851746559,0.680970648676157,0.42924863696098325,0.5779742211103439,0.6755026824772358,0.722579250484705,0.5271228909492492,0.6480378270149231,0.6451260507106781,0.6206007100641727,0.43705490082502363
34,-13.314141422510147,0.46964572966098783,0.5940481670200825,0.6177768804132938,0.48692275434732435,0.6303719341754913,0.5826334826648235,0.67728511095047,0.471574442833662,0.6418913774192333,0.5816484525799751,0.6827527828514576,0.4293516635894775,0.5772419929504394,0.6749709047377109,0.7232345886528492,0.5269173890352249,0.6482749789953232,0.6453194230794906,0.6208000130951404,0.4363273963332176
