iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11],gamma[12],beta[12],gamma[13],beta[13],gamma[14],beta[14],gamma[15],beta[15]
33,-13.4190414249897,0.5863604754209518,0.567602789402008,0.6122989118099212,0.6051701441407203,0.5985871613025665,0.6513358488678932,0.5950082078576088,0.5678997322916984,0.5831473082304001,0.6157769471406936,0.6169701874256134,0.6223343670368194,0.592463931441307,0.6456939563155174,0.577277509868145,0.557089751958847,0.6016096159815788,0.6430745258927345,0.6200167819857597,0.6135806575417518,0.6213334113359451,0.6203601643443107,0.5683229625225067,0.5715321063995361,0.6078115090727806,0.6403588488698005,0.618005408346653,0.6335604399442673,0.6174678564071655,0.5999272897839546,0.5666813686490059,0.5923722073435783
34,-13.42114207148552,0.5862189888954162,0.5674640148878097,0.6123181492090225,0.6051258578896522,0.5979007989168167,0.65166145414114,0.5952195212244987,0.5679959639906883,0.5829158782958984,0.616176089644432,0.6166821181774139,0.6226242691278457,0.591771787405014,0.645918621122837,0.5771156832575798,0.5569954127073288,0.6019649341702461,0.6435948446393013,0.6201007053256035,0.6135180577635765,0.6213917791843414,0.6202153697609901,0.5680711328983307,0.5715489447116852,0.6080564692616462,0.6408027246594429,0.6180245563387871,0.6338421911001205,0.6175978243350982,0.5999329522252083,0.5663441255688667,0.5923721924424171
35,-13.423184037208557,0.5863976538181305,0.5669571965932846,0.6125785320997238,0.6047672167420387,0.5974344670772552,0.6516361370682716,0.5955146387219429,0.5680633321404457,0.5829729497432709,0.6162502527236938,0.616545370221138,0.6226363092660904,0.5912635833024978,0.6456706508994102,0.577150522172451,0.5569073617458343,0.6024923756718635,0.644011004269123,0.6201684460043907,0.6133107826113701,0.6214317589998245,0.6196729376912117,0.5681300818920135,0.571612423658371,0.6083666667342186,0.6412336811423301,0.6179249122738838,0.6340267121791839,0.6175856053829193,0.5996953085064888,0.5663654640316963,0.5924042746424675
36,-13.425136148929596,0.5863193929195404,0.566778889298439,0.612643501162529,0.6046579614281654,0.5967966973781585,0.6518842861056328,0.5957370981574058,0.5681494757533073,0.5828070104122162,0.6165708363056183,0.6162822753190994,0.6228673815727234,0.5906250089406967,0.6457768365740776,0.5770403131842613,0.5567995220422745,0.6028943493962288,0.6444887056946754,0.620250417292118,0.6132118687033653,0.6215004086494446,0.6194435194134712,0.5679553061723709,0.5716402739286423,0.6086195543408394,0.6416670218110084,0.6179128274321556,0.6342688709497452,0.6176937878131866,0.5996692016720772,0.566107614338398,0.5924350008368492
37,-13.427045911550522,0.5864373505115509,0.5663812965154648,0.6128592997789383,0.6043520256876945,0.5963045120239258,0.6519097670912742,0.5960153624415397,0.5682269617915153,0.5828160852193832,0.6166916102170944,0.616112133860588,0.6229414701461792,0.5901118725538254,0.6455908253788948,0.5770519509911537,0.5566944539546966,0.6034076049923897,0.6448979809880256,0.6203172490000725,0.6130321457982063,0.6215443223714828,0.6189713165163994,0.5679651260375976,0.5717000871896744,0.6089117810130119,0.642094700038433,0.6178175643086433,0.634452885389328,0.6177074074745178,0.5994994327425957,0.5660696163773536,0.5924714043736458
38,-13.42890876531601,0.5863975942134857,0.5661829024553299,0.6129501670598984,0.6041993036866188,0.5956899732351303,0.6521018430590629,0.5962535127997398,0.56832125633955,0.5826911389827728,0.6169472843408584,0.6158693641424179,0.6231491327285766,0.5895230233669281,0.6456246808171272,0.5769771471619606,0.5565854966640472,0.603840796649456,0.6453449115157127,0.6204027071595192,0.6129172429442405,0.6216198116540909,0.6186872705817222,0.5678331017494201,0.5717416316270828,0.6091619417071342,0.6425226911902427,0.6177808031439781,0.6346719175577163,0.6178042650222778,0.5994551911950111,0.565857021510601,0.5925065413117409
39,-13.430829852819443,0.5864701479673385,0.5658687561750412,0.6131393671035766,0.6039277449250221,0.5951750785112381,0.6521644130349159,0.59651650339365,0.5684043601155281,0.5826741516590118,0.617094761133194,0.6156824737787246,0.6232570469379425,0.589002913236618,0.6454822555184364,0.5769736006855964,0.5564828872680664,0.6043419823050499,0.6457529351115227,0.6204726979136467,0.6127504244446754,0.6216848701238632,0.6182561799883842,0.567814028263092,0.571793845295906,0.6094414129853248,0.642950190603733,0.6176765099167824,0.6348497927188873,0.6178374201059341,0.5993249699473381,0.5657756313681602,0.5925579652190208
40,-13.432662963867188,0.5864557534456253,0.5656744599342346,0.6132517516613006,0.6037541463971138,0.594590163230896,0.6523215606808662,0.5967628195881843,0.5685019627213478,0.5825751036405563,0.6173118561506271,0.6154502987861633,0.6234453082084656,0.5884436130523681,0.6454710498452186,0.5769249781966209,0.5563681930303573,0.604801444709301,0.6461710914969444,0.6205497518181801,0.6126187726855278,0.6217700600624084,0.6179348066449165,0.5677134901285171,0.5718443006277084,0.6096952989697456,0.6433756336569786,0.617607606947422,0.6350469499826431,0.6179137587547302,0.5992687925696373,0.5655926898121834,0.5926083609461784
41,-13.434400022029877,0.5865002036094665,0.5654052555561065,0.6134176164865494,0.6035177543759346,0.5940608143806457,0.6523986294865608,0.597016616165638,0.5686082974076271,0.5825407564640045,0.617454981803894,0.6152517706155777,0.6235828757286072,0.5879282116889953,0.6453479215502739,0.5769193604588508,0.5562530964612961,0.6053013637661934,0.6465518161654472,0.6206170156598091,0.6124650970101356,0.6218545347452163,0.6175272151827812,0.5676724225282669,0.5719084799289703,0.6099609717726707,0.6438040718436241,0.617509825527668,0.6352225601673126,0.6179566293954849,0.5991705194115639,0.5654887542128563,0.592675207555294
42,-13.436169058084488,0.58648901283741,0.5652150571346283,0.6135431289672851,0.6033275857567787,0.5934945255517959,0.6525318756699562,0.5972573295235634,0.5687246158719063,0.5824587851762771,0.6176390707492828,0.6150259435176849,0.623764505982399,0.5873989820480346,0.6453084632754326,0.5768841490149498,0.5561317414045334,0.6057819858193397,0.6469433441758156,0.620693652331829,0.6123225226998329,0.621946907043457,0.6171854570508003,0.5675865918397903,0.5719577729701996,0.6102089568972587,0.6442288443446159,0.6174269154667854,0.6354001820087433,0.6180288404226303,0.5991174414753914,0.5653195366263389,0.5927432164549827
