iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7]
10,-13.2448690533638,0.590062428638339,0.5909385535866022,0.6253823678940534,0.6226540807634592,0.6289039611816406,0.651060015335679,0.5454827029258013,0.5810623191297054,0.6033842101693153,0.6174106415361166,0.6312080513685941,0.6326004978269338,0.62336504496634,0.6250890254974365,0.5400099217891693,0.5855320584028959
11,-13.252398192882538,0.5896692465990782,0.5894556645303964,0.6255711805075407,0.6223806295543909,0.6287447869777679,0.6526408348232507,0.5457501787692308,0.5803355149924755,0.6034598335623741,0.6186318960040808,0.6314171593636274,0.63274648450315,0.6230007264763117,0.6249845087528229,0.5401569068431854,0.5849908482283354
12,-13.259417861700058,0.5892655443400144,0.5880435708910227,0.6257144402712583,0.6221272353082895,0.6285539180040359,0.6541337672621012,0.5460185933858156,0.5796578101813793,0.6034911707043648,0.6199043955653906,0.6315966885536909,0.6328620132058859,0.622638464346528,0.6247889310121536,0.5403462707996368,0.5845043402165174
13,-13.266131937503815,0.5888620804995298,0.5866948369890451,0.6258211474865675,0.621894359961152,0.6283284932374954,0.6555466506630182,0.5462807644158602,0.5789937250316143,0.6034985020756721,0.6212108846753835,0.631760660931468,0.6329554285854101,0.6222849044948816,0.6245123654603958,0.5405757039785385,0.5840479772537946
14,-13.272546172142029,0.588466439768672,0.5854182843118906,0.625895370170474,0.6216725710779428,0.6280759930610657,0.6569017026573419,0.5465258736163378,0.5783538840711117,0.6034940019249916,0.6225296374410391,0.6319098513573408,0.6330319907516241,0.6219530258327722,0.6241804718971252,0.5408335387706756,0.5836181681603193
15,-13.278614461421967,0.5880716186016798,0.5841966424137354,0.625932727381587,0.6214526299387216,0.6277990698814392,0.6582064036279917,0.5467532355338335,0.5777439795434475,0.6034847632050514,0.6238523092120886,0.6320466589182615,0.6331071969121694,0.621640682592988,0.6237914025783539,0.5411051273345947,0.5832164626568556
16,-13.28452354669571,0.5876914750784635,0.5830189142376184,0.6259409379214048,0.6212319288402796,0.6275005400180816,0.6594664607197046,0.5469581712037325,0.5771471880376339,0.6034787282347679,0.625170674547553,0.6321638267487287,0.6331748630851507,0.6213496927171945,0.6233640819787979,0.5413940608501434,0.5828180950134992
17,-13.290163964033127,0.5873130600899458,0.581895113363862,0.6259301047772169,0.6210109744220972,0.6271731615066528,0.6606959108263254,0.5471396375447511,0.576567905396223,0.6034677907824516,0.6264888312667608,0.6322789084166288,0.6332394745200872,0.6210800115019083,0.6229010134935379,0.5416933506727218,0.5824374746531248
18,-13.29558140039444,0.586943868920207,0.5808203522115946,0.6258934032171964,0.6207904074341059,0.6268289297819137,0.6618940833956003,0.5473002273589372,0.5760060869157314,0.6034637078642845,0.627794411405921,0.6323835592716932,0.633301955088973,0.6208355579525232,0.6224083065986633,0.5419972747564316,0.5820695053786039
19,-13.30076915025711,0.5865772258490324,0.5797956440597772,0.625832025334239,0.6205726120620966,0.6264685302972793,0.6630613062530756,0.5474379140883684,0.5754601828753948,0.6034541562199592,0.629082914814353,0.6324844997376203,0.6333620961755514,0.6206130538135767,0.6218833535909652,0.5423131197690964,0.5817139189690351
20,-13.305787950754166,0.586227510496974,0.5788121376186609,0.6257537495344877,0.620356873050332,0.62608722448349,0.6641896221786737,0.5475540239363909,0.574933099001646,0.6034598186612129,0.6303547885268926,0.6325808357447386,0.6334293153136968,0.6204098764806986,0.6213382393121719,0.5426269978284836,0.5813640099018812
21,-13.31064385175705,0.5858735781162977,0.577877864614129,0.6256591569632292,0.6201300177723169,0.6256828963756561,0.6652859453111887,0.5476494360715151,0.574419753998518,0.6034618005156517,0.6316074397414922,0.6326724182814359,0.6334955509752035,0.6202217642217874,0.6207692235708236,0.5429556280374527,0.5810271095484495
22,-13.315310686826706,0.5855257254093885,0.5769835267215967,0.6255551766604185,0.6199019107967615,0.6252640396356582,0.6663578305393457,0.5477230776101351,0.5739224724471569,0.603465436398983,0.6328491684049368,0.6327586065977812,0.6335608925670385,0.6200525168329477,0.6201781541109085,0.5432862401008606,0.5806890469044447
23,-13.319807052612305,0.5851838629692793,0.576135129109025,0.6254354458302259,0.6196698103100061,0.6248275399208069,0.6674003306776285,0.5477785248309374,0.5734476171433925,0.6034713819622993,0.6340761002153158,0.6328397136181593,0.6336412694305181,0.6199032220989465,0.6195729434490204,0.5436179250478744,0.5803689550608396
24,-13.32408207654953,0.5848422836512327,0.5753303322941065,0.6253070872277021,0.6194472465664148,0.6243782699108124,0.6684050116688013,0.5478156436234712,0.5729846529662609,0.6034898445010185,0.635278907045722,0.6329187344759702,0.6337243881076574,0.6197722408920526,0.618953651189804,0.5439510405063629,0.5800527524203062
25,-13.32821998000145,0.5845064412802458,0.5745629522949457,0.6251807104796171,0.6192143563181162,0.623908719420433,0.6693830046802759,0.5478416759520769,0.572553264349699,0.6035196766257286,0.6364613141864538,0.6329988282173872,0.6338055547326803,0.6196568015962839,0.6183170139789581,0.5442867636680603,0.5797480534762144
26,-13.332225739955902,0.5841669034212827,0.5738358650356531,0.6250400435179472,0.618976965919137,0.6234227925539017,0.6703258756548166,0.5478460419923067,0.572130473703146,0.603547303378582,0.6376310553401708,0.6330683868378401,0.6338994022458792,0.6195513907819986,0.6176779627799988,0.5446175545454025,0.5794503431767225
27,-13.336004585027695,0.5838263373821974,0.5731445852667093,0.6249014925211668,0.6187400076538324,0.6229327082633972,0.6712381545454263,0.54784383662045,0.5717319272458553,0.6035900101065635,0.6387741681188345,0.6331462156027555,0.6339926835149526,0.6194644276052713,0.6170244872570038,0.5449518918991089,0.5791495632380247
28,-13.339661121368408,0.5834796767681837,0.5724971149116754,0.6247590076178312,0.6185028705745935,0.622423192858696,0.6721200499683618,0.5478225726634264,0.5713494293391704,0.6036402717232704,0.6399044062942266,0.633222435042262,0.6340949352830648,0.6193820837885141,0.6163688510656357,0.545283904671669,0.5788792561739683
29,-13.343221783638,0.5831348937004804,0.5718745592981577,0.6246138852089643,0.6182596985250711,0.6219115614891052,0.6729686859995127,0.5477905202656984,0.5709907285869121,0.6037006959319114,0.6410054977983236,0.6333013813942671,0.6342020150274038,0.6193137917667627,0.6156998187303543,0.545616066455841,0.5786090832203626
30,-13.346622824668884,0.5827869962900877,0.5712871555238962,0.6244724731892347,0.6180213693529367,0.6213882625102997,0.6737817380577326,0.5477454144507646,0.5706490002572536,0.6037657395005226,0.6420861300081014,0.6333769749850034,0.634311881288886,0.619251624122262,0.6150324404239654,0.545946529507637,0.5783457946032285
31,-13.34987360239029,0.5824338387697935,0.5707391802221536,0.6243290495127439,0.6177719388157129,0.6208558142185211,0.6745697263628244,0.547687255218625,0.5703290425240993,0.603842867910862,0.6431403871625662,0.633452657982707,0.6344237741082907,0.6192046109586954,0.6143671184778213,0.5462672621011734,0.5780907612293958
32,-13.352914869785309,0.5820747207850218,0.5702147785574198,0.6241862218827009,0.6175326112657785,0.620315945148468,0.6753188375383615,0.5476211685687303,0.5700171910226345,0.6039250329136848,0.6441712345927953,0.6335324387997389,0.6345455314964056,0.6191640798002481,0.6136945843696594,0.546588784456253,0.5778373222798109
33,-13.355925738811493,0.5817113112658262,0.569725513830781,0.6240486692637205,0.6172902587801218,0.6197662860155105,0.6760335866361856,0.5475471395999193,0.5697387181222439,0.6040145143866539,0.6451825018972158,0.6336086135357618,0.6346788372844457,0.619130865111947,0.6130217224359512,0.5469003528356552,0.5776044320315122
34,-13.358794033527374,0.5813485722988844,0.5692598823457956,0.6239196997135877,0.6170465055853128,0.6192107409238815,0.676719919219613,0.5474626053124666,0.5694726578891277,0.6041203573346138,0.6461713429540396,0.6336893182247877,0.6348105784505605,0.6191092286258936,0.6123508870601654,0.5472098648548126,0.5773685168474912
35,-13.36154156923294,0.5809764456003904,0.5688305351883173,0.6237916987389326,0.6167986545711756,0.6186494290828705,0.6773832891136408,0.5473673421889543,0.5692407362163067,0.6042274668812752,0.6471350010484457,0.6337697844952345,0.63495036624372,0.6190935377031564,0.6116856694221496,0.547513610124588,0.5771493803709745
36,-13.36417144536972,0.5805992674082517,0.5684167597442865,0.6236726235598326,0.6165441427379846,0.6180852562189102,0.6780097190290689,0.5472694266587496,0.5690161012113094,0.6043478980660438,0.6480700936168432,0.633842546865344,0.6350931491702795,0.6190813485532999,0.6110073089599609,0.5478131830692291,0.5769324343651533
37,-13.366725325584412,0.5802120458334684,0.5680316690355539,0.6235559176653623,0.61629757322371,0.6175183862447738,0.6786106083542108,0.5471585322171449,0.5688036404550075,0.6044762566685676,0.6489888843148947,0.6339254718273878,0.6352424588054418,0.6190833751112222,0.6103451162576675,0.5480998516082763,0.5767253827303648
38,-13.369147568941116,0.5798188935965299,0.5676693174988031,0.6234448742121458,0.6160503629595041,0.6169484466314316,0.6791825447231531,0.5470458198338747,0.5686149172484875,0.6046162828803062,0.6498751755803823,0.6340079050511122,0.6353990402072668,0.6190846566110849,0.6096826702356338,0.5483893513679504,0.5765241425484419
39,-13.371514320373535,0.5794183205813169,0.5673374686390161,0.6233443509787321,0.6158007238060236,0.616373947262764,0.6797214303165674,0.5469241369515657,0.5684306345880031,0.6047601386904716,0.6507454480975866,0.6340923499315977,0.6355577524751425,0.6190966967493295,0.6090266764163971,0.5486698061227798,0.5763296376913786
40,-13.373787254095078,0.5790158253163099,0.5670210722833872,0.623245869204402,0.6155495647341013,0.6157977044582367,0.6802348498255014,0.5467973876744509,0.5682774357497692,0.6049227550625801,0.6515879299491644,0.6341776590794325,0.6357173290103674,0.6191092137247324,0.6083695948123932,0.5489440768957138,0.5761502277106046
41,-13.375918567180634,0.5786097686737776,0.5667259994894266,0.6231572818011045,0.6153000596910715,0.6152227431535721,0.6807257983833551,0.5466583002358675,0.5681381247937679,0.60508863478899,0.6524089392274618,0.6342737417668104,0.6358816590160131,0.6191301051527262,0.6077262073755264,0.5492104202508926,0.5759722929447889
42,-13.378037482500076,0.5782049190253019,0.5664441291242838,0.6230688881129026,0.615045890584588,0.6146466195583343,0.681190699711442,0.5465213436633348,0.5680217318236828,0.6052663907408714,0.6532086249440908,0.6343598257750273,0.6360512789338827,0.6191592667251825,0.6070827454328537,0.5494721293449402,0.5757953267544508
43,-13.38003733754158,0.5777841102331877,0.5661814514547586,0.6229862164705992,0.6147982928901911,0.6140697211027145,0.6816334877163172,0.5463751632720232,0.5679121784865856,0.6054501220583915,0.6539861228317022,0.6344494115561247,0.6362296309322119,0.6191927794367075,0.6064473301172256,0.54972063601017,0.5756353180855512
44,-13.382013380527496,0.5773601870983839,0.565935805812478,0.6229195337742567,0.6145424399524927,0.6134950280189514,0.682057187333703,0.5462294299155473,0.5678161405026912,0.6056509003043175,0.6547414626926183,0.6345443468540907,0.6364024844020605,0.6192362163215875,0.605812406539917,0.5499618411064148,0.5754797052592039
45,-13.383921265602112,0.5769320916384458,0.5657112900167703,0.6228461008518934,0.6142916981130838,0.6129170566797256,0.6824537519365549,0.5460772294551134,0.5677373878657818,0.6058540776371956,0.65547477863729,0.6346388649195432,0.6365906115621328,0.6192801747471094,0.6051860511302948,0.5501935690641403,0.5753321390599012
46,-13.385738462209702,0.5764980357140302,0.5654921535402536,0.6227860938757658,0.6140394512563944,0.6123444199562073,0.6828275773674249,0.5459221083670854,0.5676641933619976,0.6060736760497093,0.656185906752944,0.6347338002175092,0.6367731060832739,0.619334340468049,0.604563108086586,0.5504206627607345,0.5751941245049238
47,-13.38752269744873,0.5760626833885908,0.5652921799570322,0.622724388167262,0.6137919578701257,0.6117726773023605,0.6831914935261011,0.5457624871283769,0.5676141254603863,0.6063062831759453,0.6568736847490072,0.6348249655216932,0.6369623210281133,0.6193870458751917,0.6039591491222381,0.5506305009126663,0.5750615637749433
48,-13.389257669448853,0.5756222646683454,0.565104067698121,0.6226740073412657,0.6135358665138483,0.6112057030200958,0.6835300628095865,0.5456085730344057,0.5675672315061092,0.6065460428595543,0.657538678869605,0.6349216144531965,0.6371516700834036,0.6194560680538416,0.6033586025238037,0.5508378952741623,0.5749246668070555
49,-13.390910029411316,0.575173844024539,0.5649349991232157,0.6226298552006483,0.6132878515869379,0.610636031627655,0.6838540587574243,0.5454418886452913,0.5675244353711605,0.6067888423800468,0.6581881012767553,0.6350200515240431,0.6373503174632787,0.6195252243429422,0.6027584880590439,0.5510388374328613,0.5748083632439375
50,-13.392555624246597,0.5747242610901594,0.5647723827511072,0.622583020851016,0.6130343828350305,0.6100701302289963,0.6841564480215311,0.545279510691762,0.5674933068454265,0.6070424303412437,0.6588134136050939,0.6351181458681822,0.6375491883605718,0.6196004007011652,0.6021730810403824,0.5512347728013992,0.5746907036751508
51,-13.394101858139038,0.57426931373775,0.5646236840635538,0.6225422959774732,0.6127888564020395,0.60950787961483,0.684441402927041,0.5451139885932207,0.5674736522138119,0.6073011144995689,0.6594185795634985,0.6352162700146436,0.6377467479556799,0.6196814779192209,0.60159652531147,0.5514212161302566,0.5745859932154417
52,-13.395696550607681,0.5738144259899854,0.564479411020875,0.6225083064287901,0.612540215626359,0.6089512318372726,0.6847090873867273,0.5449448902159929,0.5674708358943462,0.6075713321566582,0.6600102599710226,0.6353149157017469,0.6379474516957998,0.6197633597999811,0.601024454832077,0.5516028761863708,0.574485931918025
53,-13.397153288125992,0.5733541589230299,0.5643459562212229,0.6224760603159666,0.6122826192528009,0.6084074139595032,0.6849608723074198,0.5447752106934786,0.5674721769988537,0.6078493282198906,0.6605793502181768,0.6354090314358473,0.638145637139678,0.6198534820228815,0.6004589408636093,0.5517717808485031,0.5743854384869337
54,-13.39861610531807,0.5728927742689848,0.5642246309667825,0.6224403124302625,0.6120361838489771,0.6078590363264084,0.6852069351822138,0.5446010906249285,0.5674882404506206,0.60813839584589,0.6611277427524328,0.6355086158961057,0.638347503170371,0.6199473593384027,0.5999105483293533,0.5519355595111847,0.5742827694863081
55,-13.400056511163712,0.5724312108010053,0.5641048703342676,0.6224105399101972,0.6117919687181711,0.6073172450065613,0.6854359809309244,0.5444318581372499,0.5675035886466503,0.6084335133433342,0.6616662856191396,0.6356073658913374,0.6385484304279089,0.620049313083291,0.5993643462657928,0.5520913660526275,0.5741929303854704
56,-13.40145555138588,0.5719666372984648,0.5639949295669794,0.622387383505702,0.6115516427904367,0.6067791640758514,0.6856572482734918,0.5442621786147356,0.5675279669463634,0.6087336227297783,0.6621885266155004,0.6357048641890287,0.6387494619935751,0.6201557520776987,0.5988183677196502,0.552235996723175,0.5741086643189192
57,-13.402852445840836,0.5714982192963362,0.5638935420662164,0.6223662834614515,0.6113166961818933,0.6062460601329803,0.6858590099960565,0.5440898913890123,0.567553149908781,0.6090403482317924,0.6626973416656256,0.6357992779463529,0.6389517750591039,0.6202655587345361,0.5982844740152359,0.5523747563362121,0.574016411229968
58,-13.404128223657608,0.5710291903465986,0.5637946728616953,0.6223485957831144,0.6110786650329828,0.60571508705616,0.6860518757253885,0.5439156968146562,0.5675919972360134,0.609352944791317,0.6631841775029897,0.6358937215059995,0.6391562338918447,0.6203820113092661,0.5977647960186004,0.5525095075368881,0.573938463255763
59,-13.405422806739807,0.5705595653504133,0.5637075457721948,0.6223310869187116,0.6108357612043619,0.6051902532577514,0.6862317774444818,0.5437448102980852,0.5676316045224666,0.6096652433276176,0.6636618938297033,0.6359849762171507,0.6393514540046453,0.6205060634762048,0.5972531050443649,0.5526345133781433,0.5738634806126356
60,-13.406658351421356,0.570091788098216,0.5636206869035959,0.6223153810948133,0.6105967167764902,0.6046708136796951,0.6863995347172022,0.5435746241360903,0.5676797650754452,0.6099915787577629,0.6641216840595007,0.6360714625567198,0.6395468231290579,0.6206285063177347,0.5967420399188995,0.5527560025453567,0.5738002847880125
61,-13.407932847738266,0.5696221631020307,0.5635441247373819,0.6222988557070493,0.6103647653013468,0.6041568130254745,0.6865609440952539,0.5434056896716356,0.5677347056567669,0.6103213712573051,0.6645712967962026,0.6361617188900709,0.6397516544908285,0.6207601580768823,0.5962486922740936,0.5528716951608658,0.5737367611378431
62,-13.409079790115356,0.5691534917801618,0.5634670857340097,0.6222866218537092,0.6101321879774332,0.6036542862653732,0.6867112819105387,0.5432380218058824,0.5677962176501751,0.6106483772397041,0.6650004800409078,0.6362494569271803,0.639952551946044,0.6208966378122568,0.5957607984542846,0.5529759585857391,0.5736802857369184
63,-13.410276025533676,0.5686902146786451,0.5633921775966882,0.6222742240875959,0.6099070314317941,0.6031509101390838,0.6868545267730951,0.5430634099990129,0.5678628109395504,0.6109863504767418,0.665414210781455,0.6363362412899732,0.6401497241109609,0.6210362914949655,0.5952825307846069,0.5530734270811081,0.573623676225543
64,-13.411413311958313,0.5682262372225523,0.5633188191801309,0.6222569536417722,0.6096789542585611,0.6026578307151794,0.6869901273399591,0.5428937453776598,0.5679250530898571,0.6113316997885704,0.6658110436052084,0.636416633054614,0.6403420086950063,0.6211814139038324,0.5948098957538605,0.5531664550304413,0.5735602419823408
65,-13.412520438432693,0.5677580427378416,0.5632585290819406,0.6222423952072859,0.6094575230032205,0.6021727234125137,0.687119871750474,0.5427215028554201,0.5679931364953518,0.6116784945130348,0.6662043001502752,0.6364966820925474,0.6405295249074697,0.6213335696607828,0.5943475425243377,0.5532450884580612,0.5735122602432966
66,-13.41360393166542,0.5672956150025129,0.5631900284439325,0.6222302060574293,0.6092344973236322,0.601697689294815,0.6872319582849741,0.5425565470010042,0.5680629782378673,0.612027658522129,0.6665892716497183,0.6365780722349882,0.6407147165387869,0.6214917305856943,0.5938901513814926,0.553324481844902,0.5734652321785688
67,-13.414659053087234,0.5668362271040678,0.5631344024091959,0.6222099255770445,0.6090205911546945,0.6012190788984298,0.6873433742672205,0.5423932004719972,0.5681530259549618,0.6123769119381904,0.6669499393552542,0.6366539489477873,0.6409087147563696,0.6216509643942117,0.5934543520212173,0.5533950537443161,0.5734232854098081
68,-13.415682405233383,0.5663795661181211,0.5630728755146265,0.6221956502646208,0.6088036600500345,0.6007539391517639,0.6874435249716043,0.5422306884080171,0.5682363383471966,0.6127354189753532,0.6673031117767095,0.6367265474051237,0.641093161329627,0.6218176487833261,0.5930165708065033,0.553465849161148,0.5733780305832624
69,-13.416683107614517,0.5659227561205625,0.563023254647851,0.6221789311617613,0.6085884723812341,0.6002943724393844,0.6875381920486688,0.5420654643326998,0.5683167152106762,0.6130933001637459,0.6676447357982397,0.6367953311651945,0.641277339681983,0.6219832304865122,0.5925871640443802,0.5535292685031891,0.5733454417437315
70,-13.417658895254135,0.565466869994998,0.5629724118858576,0.6221644025295973,0.6083814654499292,0.599838724732399,0.6876205954700708,0.5419038612395525,0.5684013538062572,0.6134521052241325,0.6679721292108297,0.6368658732622862,0.6414586868137121,0.6221538040786981,0.5921645224094391,0.5535847455263138,0.5733066689223051
71,-13.41865485906601,0.5650122504681349,0.5629276636987924,0.6221482645720243,0.6081717167049646,0.5993903189897537,0.6877054873853922,0.5417405147105455,0.5684883914887905,0.613814277946949,0.668294471129775,0.6369302164763212,0.6416355486959219,0.6223287735134363,0.5917581975460052,0.5536323398351669,0.5732752870768308
72,-13.419556260108948,0.5645590912550688,0.5628823790699243,0.6221318583935499,0.6079707000404596,0.598947873711586,0.6877783987671137,0.5415836799889803,0.5685765467584133,0.6141778215765953,0.6686071421951055,0.6369976591318846,0.6418059881776571,0.6225054565817117,0.5913565516471863,0.5536800980567932,0.5732504766434431
73,-13.420469552278519,0.5641172271221876,0.562838152423501,0.6221137832850218,0.6077654961496591,0.5985139369964599,0.6878434125334024,0.5414280224591493,0.5686714224517345,0.6145440176129341,0.6689005609601736,0.6370626579970121,0.6419768895953893,0.6226857606321573,0.5909604638814926,0.5537251442670822,0.5732270669192076
74,-13.421363979578018,0.5636794161051512,0.5628040585666895,0.6220957975834608,0.607569620385766,0.5980820715427398,0.6879090819507837,0.541269489005208,0.568753557652235,0.6149085745215416,0.669187244400382,0.6371220540255308,0.6421441700309515,0.622872457280755,0.5905814379453659,0.5537515789270401,0.5732074122875929
75,-13.422183632850647,0.5632426928728819,0.5627589825540781,0.6220756363123655,0.6073806289583444,0.597656837105751,0.6879658106714487,0.5411121625453233,0.5688452742993831,0.6152763053774833,0.6694642569869756,0.6371789317578077,0.6423091109842062,0.6230593625456095,0.5902039468288421,0.5537827223539352,0.5731933157891035
76,-13.423029005527496,0.5628110956400633,0.5627215508371591,0.6220564883202314,0.6071836952120065,0.5972381889820099,0.6880212429910898,0.540958084538579,0.5689383767545223,0.6156442895531654,0.669732641801238,0.6372303407639265,0.642466064915061,0.6232533309608698,0.589835262298584,0.5538101851940155,0.5731786977499723
77,-13.42382264137268,0.5623832982033491,0.5626811984926462,0.6220338683575392,0.6069995913654566,0.5968293905258178,0.6880725774914026,0.5408077616244554,0.5690386317670345,0.6160103812813759,0.6699923392385244,0.6372844915837049,0.6426306035369634,0.623440221324563,0.5894787967205047,0.5538306146860122,0.5731716942042112
78,-13.424612134695053,0.5619649332016706,0.5626411292701959,0.6220116209238767,0.6068095866590738,0.5964274764060974,0.6881159696727991,0.5406593609601259,0.5691346995532512,0.6163782313466072,0.6702357050031423,0.6373311322182417,0.6427829381078481,0.6236319843679666,0.589115908741951,0.5538445919752121,0.5731504302471876
79,-13.425383180379868,0.5615481626242399,0.5626105073839426,0.6219848435372114,0.606625572219491,0.5960323870182037,0.6881610009819269,0.5405101854354143,0.5692322872579098,0.6167463794350624,0.6704781766980886,0.6373832713812589,0.6429347511380911,0.6238232556730509,0.5887742847204208,0.5538536518812179,0.5731319975107908
80,-13.426181018352509,0.561137605831027,0.5625712279230356,0.6219613742083311,0.6064431969076395,0.5956444799900055,0.6881985817104578,0.5403636325150728,0.5693336896598339,0.6171161666512489,0.6707122292369604,0.6374309252947569,0.6430796351283788,0.624016598239541,0.5884335845708847,0.5538561701774597,0.5731327127665281
81,-13.426886051893234,0.5607312064617872,0.5625374767929315,0.6219297688454389,0.6062655303627252,0.5952617585659027,0.6882342103868723,0.5402180183678865,0.5694365374743938,0.6174847468733787,0.6709347929805517,0.6374780278652906,0.6432271715253591,0.6242165569216013,0.588099068403244,0.5538574069738388,0.5731374066323042
82,-13.42759257555008,0.5603321831673383,0.562502459064126,0.6218969564884901,0.606104925647378,0.5948893338441849,0.6882674399763345,0.5400738198310137,0.5695341251790523,0.6178496763110161,0.6711450483649969,0.6375171136111021,0.6433667208999395,0.6244172606617212,0.5877815842628479,0.5538592249155044,0.5731357078999281
83,-13.42824411392212,0.559935201331973,0.5624665919691324,0.6218674521893263,0.6059376452118158,0.5945260137319565,0.6882926974445581,0.5399326015263796,0.5696325026452541,0.6182123705744743,0.6713495668023824,0.6375581812113523,0.6434967782348394,0.6246199909597635,0.5874689429998398,0.5538484662771225,0.5731358420103788
84,-13.428922474384308,0.5595455657690763,0.5624343160539865,0.621836994215846,0.6057671908289194,0.5941657185554504,0.6883127395063638,0.5397938419133425,0.5697385542094707,0.6185771360993385,0.671544786915183,0.6375956427305937,0.6436260160058737,0.6248183105140924,0.5871651977300644,0.5538409858942032,0.5731316547840833
85,-13.429586231708527,0.5591545592993498,0.5624049309641123,0.6218065213412046,0.6056061986833811,0.5938167929649353,0.688331738486886,0.5396600145846605,0.5698443673551082,0.6189393982291221,0.6717347171157598,0.6376321207731962,0.6437624659389257,0.6250140521675348,0.5868668615818023,0.5538266658782959,0.5731417130678892
86,-13.430193781852722,0.558776069805026,0.5623750541359186,0.6217705946415663,0.6054433140903711,0.5934683442115783,0.6883502308279276,0.5395235050469637,0.569949197024107,0.6192970708012581,0.671909299120307,0.6376672279089689,0.6438869800418615,0.6252168420702219,0.5865716397762298,0.553809916973114,0.5731385242193937
87,-13.430779367685318,0.558399636670947,0.5623421523720026,0.621734906360507,0.6052825454622507,0.5931288063526153,0.6883607063442468,0.5393918234854936,0.5700574390590191,0.6196524336934089,0.6720811989158392,0.637701515480876,0.6440076496452093,0.6254196468740701,0.5862861186265945,0.5537846595048904,0.5731329511851072
88,-13.43137001991272,0.5580280315130949,0.5623061660677194,0.621694777533412,0.605135366693139,0.5927942156791687,0.6883621964603662,0.5392566550523042,0.5701615534722805,0.6200077071785927,0.6722440984100103,0.6377343278378248,0.6441326107829809,0.6256178323179483,0.5860080778598785,0.5537578672170639,0.5731352459639311
89,-13.431958317756653,0.5576607476919889,0.5622815046459436,0.6216608624905348,0.6049765650182962,0.5924640357494354,0.6883660707622766,0.5391273725777864,0.5702728353440761,0.6203583166003227,0.6724034961313009,0.6377598088234663,0.6442507918924093,0.6258219484239816,0.5857406467199325,0.5537266194820404,0.5731414448469877
