iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11]
24,-13.37083876132965,0.5795809537172317,0.5722578339278698,0.6157609842717647,0.6114513747394085,0.6129230841994285,0.6625168643891811,0.5785150848329067,0.5691651538014412,0.5870272353291511,0.6195474736392498,0.624344090372324,0.626696715503931,0.6132053829729557,0.6414838343858719,0.5610256738960743,0.5656474068760872,0.6084708891808986,0.6427636317908764,0.6213178172707557,0.6249904319643974,0.6258507244288921,0.6015189088881016,0.5609658718109131,0.587688448280096
25,-13.373919785022736,0.5793728440999985,0.5715757481753826,0.6159100703895092,0.6112778358161449,0.6122809037566185,0.6629197917878628,0.5787578992545604,0.5691194370388984,0.5868761971592903,0.6201011262834072,0.6243862308561802,0.6266082473099231,0.6125847943127155,0.6416124761104584,0.5609756805002689,0.5655302539467811,0.6089398883283138,0.6434428416192531,0.6212145522236824,0.6252125039696693,0.6260018967092037,0.6008806474506855,0.5610394239425659,0.5876417331397533
26,-13.376915007829666,0.5791520535945892,0.5709281586110592,0.6160616897046566,0.6110949538648128,0.6116539970040321,0.663290324062109,0.5789883159101009,0.5690954312682152,0.5867224767804146,0.6206463597714901,0.6244326181709766,0.6265172757208347,0.611968869715929,0.6417164415121078,0.560917729884386,0.565412937104702,0.6094252042472362,0.6440918318927288,0.6211239084601402,0.6254367664456367,0.6261565707623958,0.6002530999481678,0.5611028432846069,0.5875966571271419
27,-13.379668712615967,0.5789241999387741,0.5703017733991146,0.6162065587937832,0.6109108053147793,0.6110366269946098,0.6636381767690182,0.5792099259793758,0.5690700098872185,0.5865763708949089,0.6211734883487224,0.6244876779615879,0.6264236070215702,0.6113576985895633,0.6418061017990112,0.5608516879379749,0.565312086045742,0.6099190585315227,0.644710736721754,0.6210410133004188,0.6256536528468132,0.6263087414205074,0.5996370859444141,0.5611644744873047,0.5875568263232708
28,-13.382441818714142,0.5786832928657532,0.5697128497064113,0.6163461081683635,0.6107183270156383,0.6104242190718651,0.6639682672917843,0.5794225953519344,0.5690742567181587,0.5864249303936958,0.6216872803866863,0.6245455987751484,0.6263440199196338,0.610752160102129,0.641878342628479,0.5607772268354893,0.5652214124798774,0.6104251466691494,0.6453030429780483,0.6209729894995689,0.6258730724453926,0.6264604650437832,0.5990324713289737,0.5612058699131012,0.5875296019017696
29,-13.384975850582123,0.5784413427114486,0.5691491536796093,0.6164868049323559,0.6105249546468258,0.6098252668976784,0.6642666183412075,0.579628425091505,0.5690776988863945,0.5862742498517036,0.6221882872283458,0.624608138948679,0.6262616164982319,0.6101531036198139,0.6419302731752395,0.5606987871229648,0.5651413038372993,0.6109425149857998,0.6458733551204204,0.6209098383784294,0.6260862484574318,0.6266126953065395,0.5984362758696079,0.5612416625022888,0.5875075183808803
30,-13.387453615665436,0.5781931638717651,0.5686130546033382,0.6166217349469661,0.6103265605866909,0.6092303827404976,0.6645551048219204,0.5798313193023205,0.5690938368439674,0.5861248508095741,0.6226741395890713,0.624678710848093,0.6261882282793522,0.6095584578812122,0.6419801920652389,0.5606051482260227,0.565069480240345,0.6114725641906261,0.6464137755334377,0.6208528861403465,0.6262954905629158,0.6267705433070659,0.5978504069149494,0.5612676650285721,0.5874789826571941
31,-13.389863938093185,0.5779349565505981,0.5680979810655117,0.6167522691190243,0.6101171098649502,0.6086550191044807,0.6648241303861141,0.5800225012004375,0.5691165760159492,0.5859773591160774,0.6231483243405819,0.6247519947588444,0.6261244811117649,0.6089774765074253,0.64200279712677,0.5605118371546268,0.565006910264492,0.6120122097432613,0.6469398163259029,0.6208005681633949,0.6265082791447639,0.6269279442727566,0.5972698874771595,0.5612841606140136,0.5874726943671703
32,-13.392205387353897,0.5776715040206909,0.5676030240952968,0.6168733857572078,0.609912233799696,0.6080814734101295,0.6650777779519558,0.5802115224301815,0.5691524729132652,0.585829509794712,0.6236122421920299,0.6248277969658375,0.6260565616190433,0.6083976276218891,0.6420232117176056,0.5604089744389057,0.5649468883872032,0.6125611834228039,0.6474424622952938,0.6207529440522194,0.6267079249024391,0.6270986817777157,0.5967014826834202,0.5612886607646942,0.5874542020261287
33,-13.394430220127106,0.5774022251367569,0.5671271406114101,0.6169939808547497,0.6097010396420955,0.6075248256325722,0.6653152130544185,0.5803960435092449,0.5691873118281364,0.5856833145022392,0.6240592025220394,0.6249061919748783,0.6259930677711963,0.6078285373747349,0.6420373827219009,0.5603008069097996,0.5648943319916725,0.613114582747221,0.6479305647313595,0.6207044556736946,0.6269005671143532,0.627268823236227,0.5961406923830509,0.5612888246774673,0.5874561242759228
34,-13.396603852510452,0.5771275967359543,0.5666661731898784,0.6170997194945812,0.6094947330653667,0.6069745555520057,0.6655384622514248,0.5805781655013561,0.569234861433506,0.5855379983782768,0.6244851671159267,0.6249875225126743,0.6259364582598209,0.607263857871294,0.6420434772968292,0.5601891078054905,0.5648542329668998,0.6136793367564678,0.6483914874494076,0.6206606015563011,0.6270998105406761,0.6274406485259533,0.5955892451107502,0.5612814784049988,0.5874595962464809
