iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11]
11,-26.057941615581512,0.4147193141150188,0.034820320908108465,0.7112218054747327,0.8539704092974579,0.7702412813532551,0.8809745218213193,0.19612365513895408,0.2537298093291294,0.0021667223473057122,0.015804446060232444,0.9506218823221451,0.952511912636979,0.9827963423386161,0.968851699763746,1.0,1.0,0.1544905725951748,0.8666882101055979,0.988505043884463,0.952857504577083,0.9146248932230173,0.7856307492748869,0.0,1.0
12,-26.149643808603287,0.4152012726035852,0.03407149480503175,0.7040019092806193,0.8537169477366677,0.7651967311689797,0.8803214747729242,0.2009860557219458,0.25835397678088134,0.0,0.013109392553980326,0.9481733844054787,0.9507023489970712,0.9849843279649662,0.969480839333265,1.0,1.0,0.15619215204651965,0.8623169534874964,0.9895683028784956,0.9555447246567691,0.9158829148905654,0.7822362890461289,0.0,1.0
13,-26.234994769096375,0.41519805021102285,0.03876329484984174,0.7018719451631106,0.8621988296189619,0.7632942601528586,0.882113421748068,0.1997300863260811,0.2506392536707888,0.0,0.016080663149456373,0.9466494561178441,0.949644237671433,0.9845005030470166,0.9655431005515347,1.0,1.0,0.16024057658668328,0.8675787387921468,0.9864914861947743,0.955205407884884,0.9148683889001039,0.7827992266500099,0.0,1.0
14,-26.323710709810257,0.41550843705955476,0.04960763231477793,0.6907707635527597,0.8828792825726121,0.756251602046348,0.8882204827853295,0.1960852283071603,0.2339560782677225,0.0,0.024156909717937505,0.9458165223807325,0.948174017257337,0.9840944522466154,0.9536319274573086,1.0,0.9976149039186312,0.17023764413446008,0.8765378627726857,0.977490619969182,0.9601731631522318,0.9108445370115651,0.777885216358047,0.0,1.0
15,-26.438779413700104,0.4162913063392185,0.0527551389663003,0.6779473985177418,0.8906986533643163,0.7521668322176069,0.892664194557801,0.19874454164093913,0.22908717429130043,0.0,0.027676190745892906,0.9454918434452114,0.9478489012937389,0.9863070302757618,0.9481297856243713,1.0,0.9934939486686885,0.17753506658765716,0.8761362384567842,0.9755752210475868,0.9631304234961695,0.9094789711516706,0.7700806526447059,0.0,1.0
16,-26.6761417388916,0.4164598271714121,0.04434892294586027,0.664293467853166,0.8884803542615327,0.7531500792872048,0.9003380099243525,0.20493574585505545,0.233116192255293,0.0,0.026535700283743188,0.9495084785756603,0.950958611482074,0.9885979374420867,0.9524634557177974,1.0,0.9903321586129953,0.17847129616868945,0.8696038670439364,0.9762751638902438,0.9675877533218363,0.9125233638944614,0.7604097357014151,0.0,1.0
17,-26.795690566301346,0.4167178207461509,0.035371075313429846,0.63447206822989,0.894051353811403,0.7511301163415638,0.9167193819610704,0.21322190155501639,0.23293267947457869,0.0003063622040659726,0.03004143630557522,0.9552383509479097,0.9544500586614599,0.9901726737490782,0.951297156636084,1.0,0.9823061652723145,0.1862790023084867,0.8658435934286197,0.979713685134454,0.9786647095352811,0.9150844294397008,0.7415563408394915,0.0007809733375243269,1.0
18,-26.963215470314026,0.41676547416032833,0.03415889578638573,0.6291971790719544,0.9011878721914492,0.7478915786209701,0.9177958233290865,0.21096289658111733,0.2287426729221799,0.0,0.03214089305700653,0.956225517681855,0.9551214761994944,0.9863278546386279,0.9466992679026734,1.0,0.9811232902219116,0.18994356490588,0.8691289966192995,0.9828398595305599,0.9792926736735931,0.9129215107757199,0.7399079108186779,0.0,1.0
19,-27.039290726184845,0.4170937100848231,0.033464205313105067,0.627049109804403,0.9024872510815811,0.7464970436475522,0.9178875274689292,0.21264010800115357,0.23019456107177422,0.0007120093348848145,0.03494258331709083,0.957865200668663,0.955782354576503,0.9852209426514484,0.9432352395640167,1.0,0.9811325006953434,0.19399893526465753,0.8683804248110252,0.9846736219129377,0.9782768775442933,0.9098628614283928,0.7380743053529485,0.0,1.0
20,-27.135072231292725,0.4158491892855724,0.030211094992387416,0.6264450619548096,0.9072490652410379,0.7473656866695448,0.9204193325199954,0.2142219832082297,0.22985773951955543,0.0,0.0365745466944088,0.9603452421532274,0.9578996382882009,0.9854969535122474,0.941471526449611,1.0,0.9829336768546726,0.19614313755572552,0.8668723154121873,0.985388120091341,0.9783350078986053,0.9077584458836171,0.7387332228749408,0.0,1.0
21,-27.28310140967369,0.41403492034903555,0.023149251080966327,0.6146524786767682,0.9200026921320362,0.7471500897263904,0.9299780020335932,0.22015185329792808,0.22829218920284133,0.0,0.04169222288592073,0.9655727003869327,0.9620655132682611,0.9861573022333769,0.9365631996071039,1.0,0.98451520693976,0.20500805553769483,0.8640056354818345,0.9875106157501927,0.9816559035732906,0.903860974239508,0.7341646081586015,0.0,1.0
22,-27.353898763656616,0.4129693007856461,0.015686986740677658,0.6070772864350406,0.9287428214476903,0.7489753665877773,0.9379983491150233,0.22494073656191158,0.22892811814189282,0.0,0.044412777385560695,0.9709061200804646,0.9657450882242864,0.9873514811209678,0.9334587643282962,1.0,0.986895614797254,0.21030210945969707,0.8610000811835969,0.9919034679193744,0.9848454417154116,0.9017920584983015,0.7321659000260079,0.0,1.0
23,-27.387175261974335,0.4117885080167054,0.012648191486643322,0.607095560031915,0.9342593117843828,0.7520859031513847,0.9411355286417847,0.22643422963863202,0.22941034886038558,0.0,0.04517317772595848,0.9730580068575676,0.9673031949867922,0.9881423685361008,0.9322330245328858,1.0,0.990104690024329,0.21310797629653308,0.8611278623446529,0.9938861920321935,0.9866104270778853,0.9007084403874541,0.7339821314638089,0.0,1.0
24,-27.466004580259323,0.4106971401442009,0.01290630700915915,0.6140460380260742,0.9284372270849502,0.758244137375774,0.9372918786592592,0.22593200542223402,0.23630743504394056,0.0,0.04296804101271518,0.9730471367514092,0.9677881754376112,0.988003994707406,0.9367119811791979,1.0,0.9954075665796095,0.20987706011231624,0.8595579565043594,0.997970663453235,0.9862370229170963,0.9012553276472155,0.7392138442624543,0.0,1.0
25,-27.48651424050331,0.4110757085450987,0.016213438232495075,0.617975166896849,0.9232106930848304,0.7593973378528114,0.9316595541898108,0.22466636703160275,0.24133463417586196,0.0,0.042311203878292084,0.9712552922707567,0.966517486031383,0.9873382937803564,0.9387834358786639,1.0,0.9964047299620918,0.20534588435068665,0.8584470172670144,0.9994346009416342,0.9854063980080204,0.9028558595748397,0.7409167182463859,0.0,1.0
26,-27.530568212270737,0.41144291411687045,0.01497098231003953,0.6093043279021509,0.9262118374489653,0.758003273532391,0.9322814297137355,0.2261064719738443,0.24301570743180093,0.0,0.044900123202972916,0.9730373420387698,0.9673394582514435,0.9864469878789355,0.935962358581916,1.0,0.9943069672071131,0.20774491026629666,0.8561666486120021,0.9999856160996058,0.988587965811999,0.9029331186835383,0.7355622568083764,0.0,1.0
27,-27.5674150288105,0.40939033364258814,0.01204365551483597,0.6002652754404834,0.9330226221260627,0.760458000719486,0.9325030367485445,0.22929752963957808,0.2502917196456737,0.0,0.050328219869716355,0.9768881206003391,0.9698011741051233,0.9858809754023905,0.9326039358980986,1.0,0.9982713346663042,0.2109848942332183,0.8510693919820261,1.0,0.9938070371324504,0.9007603676455129,0.7318536777329684,0.0,1.0
28,-27.607670933008194,0.410193153538392,0.01291104344774457,0.6027130942026027,0.9315804683704296,0.7623970883035109,0.9306516608376811,0.2278057535922182,0.25096456192629624,0.0,0.049901343556603375,0.9761542659493806,0.9691029235322953,0.9869602899220807,0.9330019111998492,1.0,0.9986015769084029,0.21015612699753444,0.8517518348551132,1.0,0.9930966283342907,0.900595035659466,0.7348287248648033,0.0,1.0
29,-27.616400122642517,0.4130363441528955,0.01620171876400762,0.6048882693844461,0.9273175697241187,0.7718869850961186,0.9216922769480919,0.22434832831921322,0.2616712249193109,0.0,0.05176307592520939,0.9760802534045064,0.9671564317172946,0.9897034230449857,0.9328266890699584,1.0,1.0,0.20847843917602188,0.8511864389726015,1.0,0.9944275914939662,0.9007561721833898,0.7440579181379327,0.0,1.0
30,-27.667104452848434,0.4115212892026873,0.01502259412372433,0.6030738048545873,0.9292339708276425,0.7685825259787264,0.9235319528141659,0.22542674028949222,0.26022153966689704,0.0,0.05231785919537646,0.9770473035364404,0.9679969940309987,0.9897175523424389,0.9316683752189232,1.0,1.0,0.21054133404679612,0.8518167365975133,1.0,0.994522097267488,0.8996560217885589,0.7418420104303821,0.0,1.0
31,-27.68379634618759,0.41044287064760687,0.014827757823218986,0.5982113164652227,0.9322571184122845,0.7678861274779502,0.9216957853709093,0.22579292275111737,0.2638981874883136,0.0,0.05605788955925331,0.978131723050982,0.9680074260588171,0.9911751640663732,0.9285953214887732,1.0,1.0,0.21336211203933886,0.8517938973920391,1.0,0.9973826654507396,0.8981551590551851,0.7408488103808911,0.0,1.0
32,-27.693090796470642,0.40987721409129874,0.013428650931491018,0.5954357279396341,0.9351780496821794,0.7688158382048303,0.9223627155181505,0.22699333091301852,0.26484647119448157,0.0,0.05749101490911505,0.9782597918786402,0.9678003213322908,0.9907132896403016,0.9282370922347889,1.0,1.0,0.21463822816475953,0.8519771760145737,1.0,0.9984706929430408,0.8981567684690345,0.7399763273951845,0.0,1.0
33,-27.695666819810867,0.4095005403353754,0.012689323764036359,0.5931847744092583,0.9372692098863286,0.7694892675342497,0.9229202869834132,0.22786007778636352,0.2655957504852914,0.0,0.05858333774704677,0.9785062616801128,0.9678038306431324,0.9904159961423632,0.927883922841495,1.0,1.0,0.21564455321750525,0.8518929674259785,1.0,0.9985548903996847,0.8980895986118921,0.7391841359137593,0.0,1.0
34,-27.70375171303749,0.40994174518437104,0.012445900443781658,0.5921885220786544,0.938091326844843,0.7716658587101007,0.9226007643049852,0.22805533605899167,0.2670257155649088,0.0,0.0590838951524772,0.97841753132181,0.9676512439054421,0.9900707801525984,0.9280095574081345,1.0,1.0,0.21557230373153957,0.8515074106157007,1.0,0.9983238574079631,0.8982570051654026,0.7395245721360983,0.0,1.0
35,-27.704474538564682,0.4101375212783336,0.012622171456871958,0.5925627310895437,0.9377130927379393,0.7719006844597052,0.9225757866837391,0.22801544179833425,0.2670394797476593,0.0,0.05888287413175832,0.9782948735399906,0.9676168707490175,0.9900019909656792,0.9283198994112293,1.0,1.0,0.215404275688847,0.851407195482708,1.0,0.9981139316799177,0.8984141138142169,0.7397033361754782,0.0,1.0
36,-27.704474538564682,0.41013752127848474,0.012622171456857362,0.5925627310898761,0.9377130927377314,0.7719006844598925,0.922575786683834,0.22801544179832536,0.2670394797475298,0.0,0.058882874131535,0.9782948735398763,0.9676168707489884,0.9900019909655733,0.9283198994115262,1.0,1.0,0.2154042756886953,0.8514071954827017,1.0,0.9981139316798159,0.8984141138143725,0.7397033361755752,0.0,1.0
