iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11]
11,-14.454189777374268,0.59792127190532,0.579235536940911,0.7389231815096043,0.5973472554455235,0.5446922942738192,0.6092809551756504,0.644443370636621,0.6261724526328066,0.8684727839711079,1.150051942298943,0.5946204001339848,0.5965495749541576,0.6393041137134758,0.6584959320082742,0.6455437281722637,1.022760865705652,0.6025801619449083,1.485004076542291,0.5724742978089482,0.6259261236661053,0.5889665995299845,0.5396220977765745,0.6342553285138341,0.9989265504033699
12,-14.491610288619995,0.5982885097630004,0.5774058286937097,0.7388068715641605,0.5978465757957483,0.5421503225288842,0.6090699428907168,0.644581173784871,0.6296450462573207,0.8679815639731904,1.1488241512959574,0.5949028456649024,0.5961179403099044,0.6405615148576554,0.6601288138983479,0.6457609608562488,1.0239179410536312,0.6030085386195069,1.4854985205706694,0.5730793074976861,0.6258627813968103,0.5912507637496435,0.5385668298415385,0.6367338975777233,0.9966392452676246
13,-14.538464188575745,0.6002274598017541,0.5667784434183099,0.7390910252354863,0.6025668324377073,0.5265845471372518,0.6074621180793689,0.6478373126791457,0.6483330830173216,0.8659853741745809,1.1488000346180374,0.5943344163472639,0.5929194446941599,0.648268316377704,0.6671969076574183,0.6476499544882458,1.0318262149309076,0.6060632666458511,1.49814018754245,0.5762525928476372,0.6256273661978666,0.6033759580372032,0.5302731894058864,0.6533960991634864,0.9898038450082701
14,-14.572737395763397,0.6013680561329718,0.5656876788500946,0.7411847042804651,0.6020086289587883,0.524172443663545,0.6060008803167678,0.6448221949260785,0.6475702259487841,0.8619343683339095,1.1423391735607369,0.5917213808649345,0.5944592485614467,0.6470692769318502,0.6650811736303156,0.6467311776376413,1.0250297900528613,0.6083720007228313,1.4929014186679848,0.5757170550107745,0.6278382447074988,0.607763913854088,0.5311838954824686,0.6547537108639585,0.9846503704463813
15,-14.592238008975983,0.6011274069654027,0.5674647963389052,0.7413687764700274,0.6021613071067052,0.5268891031211189,0.6069766258521434,0.6455834272059011,0.645025279999406,0.8633182426783871,1.141920919850868,0.5922863699325336,0.5930870546958867,0.6462688414265816,0.6654569584983989,0.6455320004449737,1.0257717167763323,0.6065939061070817,1.4925022615785257,0.5735609273818646,0.6304862017973951,0.6046898561823537,0.5322582119401172,0.6533165619083474,0.9881358447860239
16,-14.5970618724823,0.6009960010427227,0.5669018168262314,0.7415712555327215,0.6021415397823615,0.5249644510454915,0.6067285598347717,0.6456250479380639,0.64735973176746,0.8624939076682505,1.1408212456853994,0.592210422850205,0.5926333876398455,0.6464437002501912,0.6661741684605239,0.6455427994847975,1.0256697257520344,0.6069311503303285,1.4919653743673031,0.5729056939023918,0.6314621259836304,0.6061206857049691,0.5322714017071191,0.6542368340260807,0.9878534530204218
17,-14.598571062088013,0.6011860628416116,0.5654435060189189,0.741946445785043,0.6024078553521317,0.5217077979817597,0.6063134127259611,0.64571814949984,0.6513183796292172,0.8615047475431458,1.1396000799778538,0.5920300451625284,0.5918789483941201,0.6471318874922912,0.6673076374127614,0.6456443452743766,1.0259600404860538,0.6075167819954429,1.4924066283610926,0.5723288299891159,0.6325643342564744,0.6084891438667155,0.5318141675489838,0.6564473003573352,0.9869168242803995
18,-14.601847290992737,0.6013605385499332,0.5650471064795481,0.742062639130283,0.6025745780374635,0.5203077679999268,0.6060612056910288,0.6454921504044872,0.6533150414339374,0.8616185465769494,1.1397351331898251,0.5917378240209964,0.5910805363065361,0.6465830774719891,0.6676244241625531,0.645741830608812,1.0250475017438876,0.6086550179445319,1.4926706278618427,0.5707192669965027,0.633943100197395,0.6093328770772212,0.5327553652601766,0.6569625974811583,0.9865885422935627
19,-14.603560328483582,0.6011963556216513,0.5655680852050838,0.7420211889760085,0.6018405378154024,0.5211034402570563,0.6061303686569142,0.6449323945980994,0.6521041830526515,0.8619571945722049,1.1401207785992855,0.5916175409900932,0.5917235428097674,0.64580559463551,0.6668576652619144,0.645977041586734,1.023640650619844,0.6084038595975759,1.4916560190107946,0.5702288813731888,0.6331282565563878,0.6083447935938283,0.5349819507365315,0.6549089281316153,0.986857441833233
20,-14.603604674339294,0.6011620973402615,0.5656250471903864,0.7420534975308368,0.6017330441317483,0.521201142389141,0.6062035548804121,0.6448729972595743,0.6520431971869688,0.8620387407567626,1.1402234444574464,0.5916000128714554,0.5917808378176268,0.6456781643096414,0.666752424665681,0.6459999698311114,1.0234826997421134,0.6083546932206582,1.4915776208068279,0.5700850147338206,0.6331255819438812,0.6081949674256372,0.5352686535437522,0.6546551250371224,0.9869458153868186
21,-14.603857576847076,0.6011292047935753,0.5656354743688783,0.7423389423028987,0.6014749148859396,0.5211719262706471,0.6065176037640627,0.6448157533037429,0.6521149373793961,0.8622089056462439,1.1396807855562774,0.5915321541636382,0.5919944298870787,0.645570423075226,0.6665625136892399,0.6459352320930222,1.0233595480810018,0.6081312567425571,1.4911065008546067,0.5695813541326172,0.6336098810129215,0.6080853052880224,0.5357050643192676,0.6543569035086815,0.9872960710214068
22,-14.603863537311554,0.6010672501056206,0.5655286188552346,0.7424018653410402,0.6015040821750579,0.5206584802479631,0.6069676732471462,0.6449246328181248,0.652562424951632,0.8622556354023282,1.1396390524706783,0.5915468929587729,0.5921834685156618,0.6455729285053864,0.6665956073232755,0.6460499292797548,1.0236025311631958,0.6079749519620816,1.491163820687035,0.5693645189691232,0.6337526728248778,0.6080424674770256,0.5356593707019989,0.6543435200218362,0.9877627942502456
23,-14.603911757469177,0.6010644504024809,0.5654621729499484,0.742404650190185,0.6015536426614019,0.5205331417976805,0.607019258268278,0.6449797050866654,0.6527078569070272,0.8622364065005143,1.1396431071232702,0.5915705287087178,0.592182350399912,0.6456364912437632,0.6666510011777501,0.6460553852897092,1.0237213644313965,0.6079778374374293,1.4912663540730244,0.5693854421655321,0.6337715841314291,0.608101600005762,0.5355274443303325,0.654469061689774,0.9877919580194313
24,-14.603911757469177,0.6010644504024306,0.5654621729498392,0.7424046501902201,0.6015536426615546,0.5205331417976371,0.6070192582686543,0.6449797050869408,0.6527078569071644,0.8622364065006481,1.139643107123424,0.591570528708854,0.5921823504000364,0.6456364912439894,0.6666510011778023,0.6460553852897015,1.0237213644320309,0.6079778374373007,1.4912663540734568,0.5693854421657061,0.6337715841314677,0.6081016000056892,0.5355274443296716,0.6544690616900678,0.9877919580197451
