iter,energy,gamma[0],beta[0],gamma[1],beta[1]
67,-16.926359355449677,0.15960865691304205,0.38176406770944593,0.266169686242938,0.18426390588283537
68,-16.927759110927582,0.15896859243512151,0.38124666959047315,0.26538196615874765,0.18390787243843076
69,-16.929051369428635,0.15836885049939153,0.3807318791747093,0.26462091915309427,0.18357658982276914
70,-16.93022322654724,0.1577943958342075,0.3802392765879631,0.26389556042850015,0.18323921263217924
71,-16.931330978870392,0.15724576488137243,0.37976008504629133,0.26319148056209085,0.18291585743427274
72,-16.9324012696743,0.15671707168221471,0.37929592877626417,0.26251356713473795,0.18260388672351835
73,-16.93333664536476,0.15621177330613134,0.37884326130151746,0.2618570815771818,0.18230547606945036
74,-16.93420496582985,0.15572426691651342,0.3784047946333885,0.2612326931208372,0.18199927210807798
75,-16.93506047129631,0.1552481152117252,0.3780029848217964,0.2606208067387342,0.1817252844572067
76,-16.93586575984955,0.15479409173130987,0.3775882706046104,0.26002923063933847,0.18146429061889646
77,-16.936575323343277,0.15436273291707037,0.3771901413798332,0.2594609003514051,0.1812163949012756
78,-16.937273412942886,0.15394396558403967,0.3768104001879692,0.2589131038635969,0.18096686005592344
79,-16.93786057829857,0.15353112891316412,0.37643776684999464,0.2583846341818571,0.1807221084833145
80,-16.938434839248657,0.1531494654715061,0.3760839983820915,0.2578723918646574,0.1804745852947235
81,-16.939016044139862,0.1527820326387882,0.37573195844888685,0.2573768239468336,0.18023762702941892
82,-16.93954047560692,0.15242418125271795,0.3753842547535896,0.2568975280970335,0.18002081513404844
83,-16.94003853201866,0.15207421258091924,0.37505988627672193,0.2564367543905973,0.17981562614440916
84,-16.94045677781105,0.15173819139599798,0.3747305855154991,0.2559902261942625,0.17961513102054594
85,-16.940911442041397,0.1514058209955692,0.3744084671139717,0.255552489683032,0.17940322160720823
86,-16.941298007965088,0.15109689012169836,0.37410949021577833,0.2551335733383894,0.17920852303504942
87,-16.941651850938797,0.15079104378819463,0.3738135680556297,0.25472091548144815,0.17901735603809354
88,-16.942041635513306,0.15050953105092046,0.3735268250107765,0.25433531813323496,0.17883358001708982
89,-16.942393273115158,0.15021967366337774,0.37324668318033216,0.2539560984820127,0.17866592705249784
90,-16.942638516426086,0.14995128884911535,0.37298782020807264,0.25358549170196054,0.1784945785999298
91,-16.94293561577797,0.1496777333319187,0.37272500842809675,0.25321972779929636,0.17833217084407804
92,-16.94321385025978,0.14941895976662634,0.37246169000864027,0.2528753917664289,0.17817125320434568
93,-16.943450927734375,0.14917744174599645,0.37222391217947004,0.25253042988479135,0.17800655066967008
94,-16.943720519542694,0.148933882266283,0.3719799354672432,0.2522025894373655,0.17784774899482725
95,-16.943925827741623,0.14869622364640234,0.37173634618520734,0.25188500098884103,0.17768470048904417
96,-16.94419088959694,0.14847342148423193,0.37149141579866407,0.2515784841030836,0.17754494249820707
97,-16.944396406412125,0.1482625104486942,0.37127716690301893,0.2512877624481916,0.1773949325084686
98,-16.944591283798218,0.1480629540979862,0.3710686847567558,0.25100525133311746,0.17725682854652403
99,-16.94475159049034,0.1478597171604633,0.3708676680922508,0.2507299970835447,0.17712499797344206
100,-16.94497674703598,0.14765926674008367,0.3706646993756294,0.25045253746211527,0.1769909769296646
101,-16.94505450129509,0.14747131839394567,0.37045386284589765,0.2501852851361036,0.17686096429824827
102,-16.94522798061371,0.14728754237294195,0.37025232464075086,0.24992844872176645,0.1767514407634735
103,-16.945383965969086,0.147100905328989,0.37006346732378004,0.2496696602553129,0.1766307711601257
104,-16.945512741804123,0.14693119600415228,0.3698647752404213,0.24942255429923532,0.17652726769447324
105,-16.945686519145966,0.14675054922699926,0.36969990879297254,0.2491804104298353,0.1764004737138748
106,-16.945769041776657,0.14658562317490575,0.3695370689034462,0.24895018748939035,0.17629083096981046
107,-16.945859968662262,0.14643118754029272,0.3693559005856514,0.24873499982059,0.17619526982307432
108,-16.945990204811096,0.14627545550465582,0.3691926285624504,0.24851788990199564,0.17608647644519804
109,-16.946075320243835,0.14612772539258,0.3690366432070732,0.248310674354434,0.17597482204437254
110,-16.9461490213871,0.14598249867558477,0.3688857093453407,0.24809402637183664,0.175880691409111
111,-16.946287602186203,0.1458341874182224,0.36871965080499647,0.24788983575999735,0.1757859945297241
112,-16.946398198604584,0.14569489136338232,0.3685577794909477,0.24768825285136697,0.1756847709417343
113,-16.946474373340607,0.14556382074952123,0.36841355115175245,0.24749593846499918,0.17559017837047575
114,-16.946547508239746,0.14543245211243627,0.36826580613851545,0.2473089139908552,0.17551173865795133
115,-16.946623414754868,0.14529787972569463,0.3681230679154396,0.24713918976485727,0.17541842758655546
116,-16.946704894304276,0.1451843626797199,0.3680016979575157,0.24695718698203561,0.17533250749111173
117,-16.946765780448914,0.14506734386086462,0.36787582784891126,0.246785257384181,0.17525540888309477
118,-16.946787357330322,0.14495157673954961,0.3677488401532173,0.24662293903529642,0.17516317069530485
119,-16.946918934583664,0.14484634473919866,0.36760526746511457,0.24645723812282083,0.175078010559082
120,-16.94689044356346,0.1447411127388477,0.3674945518374443,0.2462938319891691,0.17500575482845304
121,-16.946995437145233,0.14462911561131475,0.3673753574490547,0.24614273421466348,0.1749303102493286
122,-16.947033017873764,0.14453055933117864,0.3672561332583427,0.2459937524050474,0.1748609900474548
123,-16.94713270664215,0.14442586377263067,0.3671476528048515,0.2458559464663267,0.17478614151477812
