iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5]
0,-8.900742247700691,0.5921724088490009,0.6135493986308574,0.6066599249839782,0.6153044536709785,0.5844285063445568,0.601868836581707,0.593199959397316,0.6142934136092663,0.6060522370040416,0.6124947875738144,0.5835626855492592,0.6055628754198551
1,-9.355190016329288,0.5894139729440212,0.6174210174009204,0.6154583752155304,0.6237011695280671,0.574294301122427,0.6006779283285141,0.5920080825686455,0.6189066734164953,0.6156317055225372,0.6187822030857205,0.5724907036870718,0.6049538034945726
2,-9.571946620941162,0.5896967187523842,0.6174697218462825,0.6220539793372154,0.6287016900256276,0.567469073832035,0.5984805025160312,0.5936890713870525,0.6199797172099352,0.62311422675848,0.6222181165590882,0.5653121437877416,0.6019211452454328
3,-9.689387559890747,0.591040401160717,0.616528676263988,0.626060901582241,0.6324176969006657,0.5624727368354797,0.5962941147387028,0.5961488135159015,0.620206781104207,0.6278573110699653,0.6247937226668,0.5602579679340124,0.5985916744917631
4,-9.757827162742615,0.5926177635788917,0.6152346370741725,0.6283477529883384,0.6353944720700383,0.5587513133883476,0.5943873845040798,0.598590636998415,0.6201784465461969,0.6307699516415596,0.6268794307485223,0.5565729107707739,0.595577497407794
5,-9.799551084637642,0.5940857663750648,0.6137853724882006,0.6296016857028007,0.637846271879971,0.5559767991304397,0.592803368717432,0.6007244609296322,0.6200842339545488,0.6325779765844345,0.6285810092464089,0.5538355153053999,0.5930358212441206
6,-9.825750067830086,0.595333768427372,0.6122747896239161,0.6302479714155197,0.6398964779451489,0.5539160802960396,0.5915334619581699,0.6024685524404049,0.6200177747756243,0.6337248891592026,0.6299699613824487,0.5517663698643446,0.5909724276512861
7,-9.842683464288712,0.5963371381163597,0.610736140422523,0.6305434316396713,0.6416353391483426,0.5523949846625328,0.5905324764549732,0.6038351453840732,0.6200120601803064,0.6344729870557785,0.6311062047258019,0.550178800150752,0.5893381875008344
8,-9.854042053222656,0.5971140846610069,0.6091959862038493,0.6306359976530075,0.6431222515180707,0.5512723907828331,0.5897562600672245,0.6048726685345173,0.6200848970562219,0.6349675863981247,0.6320352474227547,0.548939723894,0.5880582522600889
9,-9.862082481384277,0.5977038875222206,0.6076583055779338,0.6306128859519958,0.644413317926228,0.5504549130797386,0.589142332226038,0.6056399591267109,0.6202302578836679,0.6352988988161087,0.6328067699447274,0.5479564558714628,0.587070707604289
10,-9.868074774742126,0.5981383755803108,0.6061382381245494,0.6305328220129013,0.6455431835725903,0.5498586878180504,0.5886702187359333,0.606192360073328,0.6204565320163965,0.635512700676918,0.6334501722827554,0.5471607934683561,0.5863125812262296
11,-9.872851610183716,0.5984481707215309,0.604626858048141,0.6304256230592727,0.6465419190004468,0.5494280591607094,0.5883018918335438,0.6065755136311054,0.6207408759742975,0.6356484800577163,0.6339904287829995,0.5465066622942686,0.5857273381203413
12,-9.876849263906479,0.5986557289958,0.6031382171437144,0.630307412147522,0.6474337833002209,0.5491168335080147,0.5880127646028995,0.6068288929760456,0.6210794601589441,0.635723552107811,0.6344570139423013,0.5459579866379499,0.585279081389308
13,-9.880364120006561,0.598780719935894,0.6016728369519114,0.6301873236894607,0.6482419030740857,0.5488953575491905,0.5877834506332874,0.6069865174591541,0.6214598271995783,0.6357521772384643,0.6348606714978814,0.5454869162291288,0.5849287699908018
14,-9.883558243513107,0.5988441243767738,0.6002287654206157,0.6300754606723785,0.6489805983379483,0.5487356022000313,0.5875917322933674,0.6070734955370426,0.6218809489160776,0.6357408821582794,0.6352202961221337,0.5450764339417219,0.5846557509154081
15,-9.886555135250092,0.5988552257418632,0.5988067923113704,0.629971033334732,0.6496612088754773,0.5486206397414207,0.5874353297054767,0.6071058310568332,0.622329131141305,0.6357027798891067,0.6355453947558999,0.5447136055678129,0.584440503641963
16,-9.889354020357132,0.5988232925534248,0.5974058894440532,0.6298821330070495,0.6502942996099591,0.5485400095582008,0.5872948564589023,0.6071019567549228,0.6227965954691171,0.6356411933898926,0.6358388582244515,0.5443896692246198,0.5842615555971861
17,-9.8920356631279,0.598754508793354,0.5960328517481684,0.6297963470220566,0.6508901970461011,0.548481984436512,0.5871701337397098,0.607067147642374,0.6232798550277948,0.6355591922998428,0.6361120561137795,0.5440959077328443,0.5841122757643461
18,-9.894593745470047,0.5986532554030418,0.5946799604222178,0.629721051454544,0.6514531480148434,0.5484393820166588,0.5870571680366993,0.6070126987993717,0.6237764362245798,0.6354563891887665,0.6363730946555733,0.5438287001103163,0.5839788656681776
19,-9.897062093019485,0.5985271170735359,0.5933451740071177,0.629655173420906,0.6519891874864697,0.5484077617526054,0.58694683983922,0.6069492198526859,0.6242768917232752,0.6353419929742813,0.6366192767396569,0.5435861092060804,0.5838576298207044
20,-9.899450838565826,0.5983760640025139,0.5920373288914561,0.6295943468809128,0.652498091943562,0.5483890607953071,0.586841905862093,0.6068752355873585,0.6247824285179376,0.6352158546447754,0.6368542978540063,0.5433608930557966,0.5837492536753416
21,-9.901751309633255,0.5982059374451637,0.5907546518370509,0.6295420140028,0.6529854195192456,0.5483706727623939,0.5867359437048435,0.6067952163517475,0.6252874139696359,0.6350822955369949,0.6370838353410363,0.5431494902819395,0.5836413990706205
22,-9.903978168964386,0.5980169907212257,0.5894937304779887,0.6294906795024872,0.6534589635208249,0.5483605250716209,0.5866336770355701,0.60671162083745,0.6257904920727014,0.6349400788545608,0.6373072633519768,0.5429554920643568,0.5835373740643263
23,-9.906132161617279,0.5978140518069267,0.5882578132674098,0.6294455140829086,0.6539107965305447,0.5483494237065315,0.5865245707333088,0.6066314376890659,0.6262923035770654,0.6347884595394134,0.6375246414914727,0.5427772741764784,0.5834344368427992
24,-9.908187329769135,0.5975920841097832,0.5870402691885829,0.6294037461280823,0.6543481754139066,0.5483440145850181,0.5864105172455311,0.6065508373081684,0.6267894361168146,0.6346344113349914,0.6377434650436044,0.5426075499504804,0.5833222310990095
25,-9.910217642784119,0.5973603710532188,0.5858473418280482,0.6293675661087036,0.65477384198457,0.5483387544751167,0.586290130764246,0.6064750947058201,0.6272810403257608,0.6344723463058471,0.6379594126716256,0.5424524437636137,0.5832060467451811
26,-9.912173926830292,0.5971138015389442,0.5846753655001521,0.6293314456939697,0.6551835494115948,0.5483317509293556,0.5861737228929996,0.6064041502773762,0.6277658347040415,0.6343090146780014,0.6381755987182259,0.5423107635229826,0.5830853771418333
27,-9.914071410894394,0.5968564137816429,0.5835242060944438,0.6292958766222,0.6555830048397183,0.548326475918293,0.5860476441681385,0.6063345916569233,0.62824785746634,0.634141942858696,0.6383883127942681,0.5421771001070738,0.5829588066786527
28,-9.915905863046646,0.5965851679444313,0.5823958603665232,0.6292595773935318,0.6559699581936002,0.5483190402388572,0.585915008932352,0.6062670595943928,0.6287247244268656,0.633972755074501,0.6386048117652535,0.542053897306323,0.5828232806175947
29,-9.91767904162407,0.5963093176484108,0.5812886891886592,0.6292249023914337,0.6563455419614911,0.5483112767338753,0.5857740141451359,0.6062059797346592,0.6291930679231882,0.6338053703308105,0.6388186136260628,0.541940126940608,0.5826879780739546
30,-9.919410169124603,0.5960196390748024,0.5802033631131053,0.6291921347379684,0.6567112760618329,0.5483071938157081,0.5856337495148182,0.6061463303864002,0.629651204124093,0.6336335450410843,0.6390333840623498,0.5418360870331526,0.5825412463396787
31,-9.921097546815872,0.5957227781414985,0.579134845547378,0.6291601866483688,0.6570658044889569,0.5483013525605201,0.5854904152452945,0.6060911662876606,0.6301030818372965,0.6334635227918625,0.6392471710219979,0.5417417775839567,0.5823918770998716
32,-9.922709673643112,0.5954196736216545,0.5780854461714625,0.6291267931461334,0.6574116902425885,0.5482971057295799,0.5853433705866337,0.6060428716242313,0.6305444989353418,0.6332911908626556,0.6394586334004998,0.5416553359478712,0.5822324942797422
33,-9.924302220344543,0.5951052293181419,0.5770604697987437,0.6290918350219726,0.6577499466016888,0.5482925161719322,0.5851954914629459,0.605996648222208,0.6309832189232111,0.6331192016601562,0.6396764436736703,0.541575912758708,0.5820700418204069
34,-9.925833106040955,0.5947860464453697,0.5760520635172725,0.6290559381246567,0.6580782936885953,0.5482860341668129,0.5850396104156971,0.6059546269476414,0.6314132515341043,0.6329484045505523,0.6398888448253274,0.5415053855627775,0.5818945806473493
35,-9.927327901124954,0.5944598153233528,0.5750646082684397,0.6290209054946899,0.6583981620147824,0.548279969394207,0.5848834164440632,0.6059147961437702,0.6318321827799082,0.6327782183885574,0.6401050308719277,0.541441236063838,0.5817208331078291
36,-9.928781121969223,0.5941325411200523,0.5740915624424815,0.6289847254753113,0.6587103860452771,0.5482762888073921,0.5847172684967518,0.6058839358389377,0.632245809212327,0.6326092541217804,0.6403161058202386,0.5413843434303999,0.5815434645861387
37,-9.93018490076065,0.5937987402081489,0.5731362042948603,0.6289478749036789,0.6590137587860226,0.5482710286974907,0.5845490790903568,0.6058543123304844,0.6326547715812921,0.6324375033378601,0.640526763536036,0.5413342904299497,0.5813623409718275
38,-9.931547552347183,0.5934587255120277,0.572201275639236,0.6289105176925659,0.6593122290447354,0.5482648596167564,0.5843854941427707,0.6058267451822757,0.6330535117536783,0.6322666764259338,0.6407381216064095,0.5412886928766966,0.5811749141663313
39,-9.932890892028809,0.5931150302290916,0.5712836174294352,0.6288701355457306,0.6595983760431409,0.5482614621520042,0.5842107780277729,0.6058051832020283,0.633445606008172,0.632098114490509,0.6409487644210458,0.5412503521889448,0.5809782784432173
40,-9.934190422296524,0.5927677735686302,0.5703794149681926,0.6288299322128296,0.6598789202049374,0.5482563063502311,0.5840349294245243,0.6057843960821628,0.6338318739086389,0.6319322943687439,0.6411602118983865,0.5412166159600019,0.5807834308594465
41,-9.935456246137619,0.5924217388033867,0.5694913206622004,0.628788760304451,0.6601545022800565,0.5482488706707954,0.5838593043386936,0.6057653076946735,0.6342139843851328,0.6317685157060623,0.6413701692596078,0.5411874990910291,0.5805883299559355
42,-9.936680763959885,0.5920736625790596,0.568617576174438,0.6287449806928634,0.6604212181642651,0.5482418969273567,0.5836839623749256,0.6057518817484379,0.6345829222351312,0.6316059589385986,0.6415768632665276,0.5411642830818891,0.5803896229714155
43,-9.937883049249649,0.59172193557024,0.5677603421732783,0.6287017822265625,0.6606859372928738,0.5482349529862404,0.5835090525448322,0.6057367272675037,0.6349505487829447,0.6314458757638931,0.6417849132791161,0.5411462526768446,0.5801922123879194
44,-9.939041793346405,0.5913707002997398,0.5669178603217006,0.6286599397659302,0.6609376626089215,0.5482281431555748,0.5833266623318195,0.6057246871292591,0.6353112462908029,0.6312848836183548,0.641989610530436,0.5411322008818388,0.5799886178225279
45,-9.940185010433197,0.5910145625472069,0.5660902200266719,0.6286105275154114,0.6611865567043423,0.5482212886214256,0.5831444062292576,0.6057162083685398,0.6356669221073389,0.6311242043972015,0.6421967515721917,0.5411219041794538,0.5797824006527662
46,-9.941279977560043,0.5906618073582649,0.5652776597067714,0.6285643637180328,0.6614278959110379,0.5482147768139839,0.5829599149525165,0.6057105459272861,0.6360176060348749,0.6309691429138183,0.6423956969752908,0.5411157947033644,0.579573143646121
47,-9.942377716302872,0.5903097674250603,0.5644737867638469,0.6285152941942215,0.661666359193623,0.5482060745358467,0.5827745445072651,0.6057056285440922,0.6363580826669931,0.6308161824941635,0.6425987700000405,0.5411130081862211,0.5793656300753355
48,-9.943402737379074,0.589954836666584,0.5636876611039042,0.6284634977579117,0.6619001137092709,0.5481982365250587,0.5825951643288135,0.6057027377188205,0.6366983208805322,0.6306619852781296,0.6427979687228799,0.5411146771162748,0.5791562687605619
49,-9.944419711828232,0.5896043762564659,0.5629150656983256,0.6284186005592346,0.6621228264644742,0.5481894299387932,0.5824073351919651,0.6056993849575519,0.6370279047638178,0.6305137485265732,0.6429932037368417,0.5411187898367643,0.5789413791149854
50,-9.945418328046799,0.5892534241080284,0.5621561048552394,0.6283668488264084,0.6623462395742535,0.5481813237071037,0.5822243340313434,0.6056999959051609,0.6373585317283869,0.630365839600563,0.6431870380416512,0.541124377772212,0.5787362050265074
51,-9.946392118930817,0.5889064505696296,0.5614088116213679,0.6283150970935821,0.6625597136095166,0.5481718763709068,0.5820361025631428,0.605702156573534,0.6376812908798456,0.6302162617444992,0.6433780858293175,0.5411348532885313,0.5785245489329099
52,-9.947304397821426,0.5885589107871055,0.5606712935492396,0.6282632112503052,0.6627699391916394,0.5481630250811577,0.5818562008440494,0.6057062096893787,0.6379968974739313,0.630068427324295,0.6435712644830346,0.5411479961127043,0.5783154558390379
53,-9.94823694229126,0.5882137253880501,0.5599497644230723,0.6282084345817566,0.6629758583381772,0.5481539353728294,0.5816733188927173,0.6057087279856205,0.638310432806611,0.6299227237701416,0.6437599429860711,0.5411615412682295,0.5781025778502226
54,-9.94911527633667,0.5878717288374901,0.5592371014878154,0.6281562656164169,0.6631762193515897,0.5481415525078773,0.5814891256392002,0.6057114399969578,0.6386139545589685,0.6297781676054001,0.6439458647742867,0.5411767553538084,0.5778952579945326
55,-9.949978172779083,0.5875348731875419,0.558534556441009,0.628102159500122,0.6633710520341992,0.5481323137879371,0.5813077934086323,0.6057144649326801,0.6389112774282694,0.6296392142772674,0.6441277334466576,0.5411951135843992,0.57768628410995
56,-9.950803518295288,0.5871943965554237,0.557842874340713,0.6280489027500152,0.6635635601356625,0.5481202140450477,0.5811251349747181,0.6057195015251636,0.6392055455595255,0.6295026004314422,0.6443133721128106,0.5412125777453184,0.5774839412420988
57,-9.951646506786346,0.5868568405508995,0.5571684626862407,0.6279914736747741,0.6637505399063229,0.5481099620461464,0.5809497930109501,0.6057256855070591,0.6394958797842264,0.6293643325567245,0.6444971928372979,0.5412322174757719,0.5772786032408476
58,-9.95243015885353,0.5865253940224647,0.5565007714554667,0.6279347747564316,0.6639296965673566,0.5480971619486809,0.5807745851576328,0.6057311691343784,0.6397798661142587,0.629227077960968,0.6446724006906152,0.541256670281291,0.5770721178501844
59,-9.953192919492722,0.5861982688307762,0.5558452246710658,0.6278795212507248,0.6641082869842648,0.5480857029557228,0.5805980660021305,0.6057381279766559,0.6400616768747568,0.6290942043066025,0.6448494115844369,0.5412798415869474,0.5768685381859541
60,-9.95392820239067,0.5858744069933891,0.5551988719031214,0.6278223752975464,0.6642803059890866,0.5480711743235588,0.5804247803986072,0.6057463385164737,0.6403349343687296,0.6289633274078369,0.6450247982516885,0.5413044136017561,0.5766726028174162
61,-9.954666525125504,0.5855513945221901,0.554566347412765,0.6277682095766067,0.6644527124240994,0.5480570033192634,0.5802480675280094,0.6057544000446796,0.6406054798513651,0.6288338214159012,0.6451946267858147,0.5413293432444334,0.5764738511294126
62,-9.95535871386528,0.5852317050099373,0.5539405284449458,0.6277135670185089,0.6646209167316556,0.5480424001812935,0.5800743199884891,0.6057628490030765,0.6408718828111887,0.6287053734064102,0.645363531447947,0.5413579534739256,0.5762738775461912
63,-9.95606455206871,0.5849159345030784,0.5533243952319026,0.6276556313037872,0.664786453731358,0.5480265155434608,0.5799046702682972,0.6057711787521839,0.6411340836435556,0.6285777747631073,0.645529262162745,0.5413857888430357,0.5760763477534055
64,-9.956689596176147,0.5846080467104912,0.5527180520817637,0.6275955647230148,0.6649415152147412,0.5480107501149177,0.5797334410250187,0.6057806260883808,0.6413906071335077,0.6284538269042969,0.6456890473142266,0.5414131324738264,0.5758786093443632
65,-9.957337409257889,0.584299011528492,0.5521291581913829,0.6275369435548782,0.6650957869365811,0.5479928836226463,0.5795679189264774,0.6057873465120792,0.6416441801935434,0.6283304899930954,0.6458562383428216,0.5414402972906828,0.5756878893822431
66,-9.957957357168198,0.583997069299221,0.5515439150854945,0.6274816304445267,0.6652479426935315,0.5479763880372047,0.5794062860310077,0.6057953037321567,0.6418897811323404,0.6282093435525894,0.6460140714421868,0.5414720069617033,0.5755027424544096
67,-9.958573192358017,0.5836975559592247,0.5509699223563075,0.6274243503808975,0.6653956579044461,0.5479584172368049,0.5792463667690754,0.6058056749403476,0.6421327743679285,0.628091162443161,0.6461737224832177,0.5415016006678343,0.5753179829567671
68,-9.959157526493073,0.58340455442667,0.5504017261788249,0.6273676365613937,0.6655395435169339,0.5479396417737007,0.5790865071117878,0.605817387253046,0.6423697475343942,0.6279732048511505,0.6463288286700845,0.5415352325886488,0.5751356821507215
69,-9.959690809249878,0.5831136092543602,0.5498495189473033,0.6273110419511795,0.6656825797632336,0.5479217752814293,0.5789300598204136,0.6058276392519474,0.6426024440675974,0.627856558561325,0.6464784214273095,0.5415665250271559,0.5749460648745298
70,-9.960251361131668,0.5828257039189338,0.5493062226101756,0.6272522866725921,0.6658206986263394,0.5479055777192116,0.5787758775055408,0.605838219076395,0.6428341273218393,0.6277422219514847,0.6466270456090569,0.5415972512215376,0.5747667144984007
71,-9.960768014192581,0.5825445637106895,0.5487728057429194,0.6271928906440735,0.6659529166296124,0.5478857293725014,0.5786188341677189,0.6058504976332187,0.643059641495347,0.6276295989751816,0.6467713633552193,0.5416298400610685,0.5745879452675581
72,-9.961282432079315,0.5822663888335228,0.5482444105669856,0.627136892080307,0.6660878466442227,0.54786586612463,0.5784679152071476,0.6058599002659321,0.6432813707739115,0.627518942952156,0.6469160536304116,0.5416614901274442,0.5744145553559065
73,-9.961758822202682,0.5819900318980217,0.547725179605186,0.6270788222551346,0.6662153558805585,0.5478480294346809,0.5783163107931614,0.6058689750730991,0.6434991214424371,0.6274103581905365,0.647055141068995,0.541694526001811,0.5742410462349653
74,-9.962236374616623,0.5817209616303444,0.5472157834097743,0.6270216763019562,0.6663450555875897,0.5478264078497886,0.5781705774366855,0.6058785565197468,0.643712044134736,0.6273013561964035,0.6471961954608559,0.5417285900563001,0.5740671198815107
75,-9.96270427107811,0.5814540967345238,0.5467133758589625,0.6269638746976852,0.6664703594520688,0.5478076174855232,0.5780248291790485,0.6058855004608631,0.6439230147749185,0.6271949619054794,0.6473345974460244,0.5417607765644789,0.57389648668468
76,-9.96315947175026,0.581192372739315,0.5462201921269297,0.6269089043140411,0.6665905522182584,0.5477882757782936,0.5778819419443607,0.6058964528143406,0.6441271606832742,0.6270906537771225,0.6474703619256615,0.5417935889214277,0.5737290870398283
77,-9.963612377643585,0.5809360429644584,0.5457400618121028,0.6268518328666687,0.6667081223800778,0.5477653726935386,0.5777401871979236,0.6059060044586658,0.6443341676145792,0.6269881635904312,0.647600925900042,0.5418267291039228,0.5735675733536482
78,-9.96400585770607,0.5806807860732078,0.5452618090435862,0.6267939567565918,0.6668218182399869,0.5477420225739479,0.5775998182594776,0.6059166587889194,0.6445324424654245,0.6268876254558563,0.6477296719327569,0.5418608378618955,0.5734053593128919
79,-9.964415490627289,0.580429045855999,0.5447965798899531,0.6267420262098312,0.6669345902279019,0.5477211907505989,0.5774565733969211,0.6059245862066746,0.6447309110313654,0.6267881900072098,0.647857285477221,0.5418921750038862,0.5732445161789655
80,-9.964795291423798,0.5801855608820915,0.5443400828167796,0.6266855806112289,0.6670445756986737,0.547699673473835,0.5773194380104542,0.6059343613684177,0.6449229124933481,0.6266900211572647,0.6479826489463448,0.5419270139187574,0.5730875175446272
81,-9.965173423290253,0.579945532977581,0.5438923774287104,0.6266299545764923,0.6671525048092007,0.5476795122027397,0.5771876372396946,0.6059399046003818,0.6451129171997309,0.6265925228595733,0.6481043914332986,0.5419622402638197,0.5729356151074171
82,-9.965519160032272,0.5797092750668525,0.5434500960633158,0.6265756845474243,0.667257528193295,0.5476591870188713,0.5770595170557499,0.6059489347040653,0.6452941302210092,0.6264971405267715,0.6482233026996255,0.5419945310801267,0.5727852623909712
