iter,energy,gamma[0],beta[0],gamma[1],beta[1]
123,-9.944006562232971,0.18542735595256088,0.39540129378437994,0.29706111587584016,0.18572885021567342
124,-9.944924741983414,0.1848484160378575,0.39505540803074835,0.29640628434717653,0.18551217243075369
125,-9.945809811353683,0.18427454251796005,0.39472160711884496,0.29576483406126497,0.1852990262210369
126,-9.946670234203339,0.18371337968856094,0.3943848259747028,0.29513782300055025,0.18508887514472006
127,-9.947482496500015,0.18316744584590194,0.394049222022295,0.2945217791944742,0.18488110825419424
128,-9.948282688856125,0.1826327921822667,0.39372549429535864,0.293919638171792,0.18468196913599966
129,-9.94903713464737,0.18211110252887008,0.3934041656553745,0.29332439638674257,0.18448415622115133
130,-9.949773699045181,0.18159900922328231,0.3930876649916172,0.29274150766432283,0.1842909328639507
131,-9.950486242771149,0.18109618443995712,0.39277699068188665,0.2921678576618433,0.1840971879661083
132,-9.951166927814484,0.1806048335507512,0.39246598854660986,0.29160726107656953,0.1839078091084957
133,-9.951825618743896,0.1801216037943959,0.39216714575886724,0.2910553071647882,0.1837174318730831
134,-9.952453523874283,0.17965013105422256,0.3918630726635456,0.2905139777809381,0.18352884277701376
135,-9.953052252531052,0.1791891040280461,0.3915685810148716,0.28998392857611177,0.18334445580840109
136,-9.953652650117874,0.17873831409960983,0.3912791408598423,0.28946132995188234,0.18316281065344808
137,-9.95420703291893,0.17829528767615554,0.3909904308617115,0.2889496836811304,0.18298661932349203
138,-9.954764038324356,0.17786008436232803,0.39070927575230596,0.28844554759562013,0.1828161500394344
139,-9.955290108919144,0.17743343431502578,0.39043588414788244,0.2879510972648859,0.18264772221446035
140,-9.95579969882965,0.17701647002249954,0.3901625819504261,0.2874675694853067,0.18248731121420858
141,-9.956294655799866,0.17660551089793441,0.38989063575863836,0.2869879905134439,0.1823300890624523
142,-9.956754714250565,0.17620416302233932,0.3896241582930088,0.2865198258310556,0.18216762170195577
143,-9.957234233617783,0.17581008691340683,0.3893610335886478,0.28606003560125826,0.1820050053298473
144,-9.957673460245132,0.17542206067591903,0.38910492733120916,0.28560514785349367,0.18185210451483724
145,-9.958095163106918,0.1750397117808461,0.38884773328900335,0.28516028858721254,0.18169757947325704
146,-9.95851257443428,0.1746659906581044,0.38859660401940344,0.2847186032682657,0.18154104277491567
147,-9.958914935588837,0.17430180627852676,0.38834636881947515,0.28428790010511873,0.18139015361666677
148,-9.959295898675919,0.17394289691001175,0.3881011702120304,0.28386591412127016,0.18124349638819692
149,-9.95967236161232,0.1735903801396489,0.38786364570260046,0.2834521237760782,0.18109597489237783
150,-9.96003144979477,0.17324598450213669,0.38762554004788397,0.2830430123955011,0.18095034584403036
151,-9.960379421710968,0.17290741521865127,0.38739717975258825,0.2826390717178583,0.18081012591719625
152,-9.960719883441925,0.17257303316146133,0.38716227784752844,0.2822404358536005,0.18067032322287557
153,-9.961051851511002,0.17224920112639663,0.38693749383091924,0.28185080029070375,0.1805341266095638
154,-9.961366295814514,0.17192678470164535,0.3867176719009876,0.2814667973667383,0.18039675280451772
155,-9.96166706085205,0.17161257881671188,0.3864934392273426,0.2810874883085489,0.18026036247611044
156,-9.961959689855576,0.1713015617802739,0.3862769104540348,0.2807140503078699,0.18012880012392996
157,-9.962262719869614,0.1709993066266179,0.3860596366226673,0.2803511474281549,0.17999413833022115
158,-9.96252629160881,0.1707013579085469,0.38584681823849676,0.2799912992864847,0.1798618011176586
159,-9.962804824113846,0.1704075517132878,0.3856313772499561,0.2796393040567636,0.1797404460608959
160,-9.963056415319443,0.1701198102906346,0.38542279079556463,0.2792888734489679,0.1796103738248348
161,-9.963330566883087,0.16983631569892166,0.3852157689630985,0.27894409038126466,0.17948110625147817
162,-9.96358722448349,0.16955656129866836,0.3850093580782413,0.2786054316908121,0.17936086878180502
163,-9.963810473680496,0.16928053218871353,0.384810546785593,0.2782721970230341,0.17924177870154379
164,-9.96403592824936,0.16900879461318252,0.3846132256090641,0.27794183827936647,0.17911875471472738
165,-9.96427571773529,0.16874432880431411,0.3844218648970127,0.277617410197854,0.17900638505816457
166,-9.964492082595825,0.16848330516368148,0.3842309661209583,0.2772987339645624,0.17889207825064657
167,-9.964705348014832,0.1682272585108876,0.38404343500733373,0.2769838575273752,0.1787747614085674
168,-9.964913755655289,0.16797480303794143,0.38385857120156286,0.27667252756655214,0.1786659978330135
169,-9.965104907751083,0.16772464234381912,0.38367479518055914,0.27637156881392,0.17855383679270742
170,-9.965292543172836,0.16748108286410568,0.38348680213093755,0.2760695967823267,0.17844242081046102
171,-9.965495347976685,0.16724229175597427,0.383309880644083,0.2757737640291452,0.17833768054842947
172,-9.965678572654724,0.16700564641505478,0.383128771930933,0.27547945119440553,0.17823280617594717
173,-9.965855926275253,0.16677347142249344,0.3829499430954456,0.2751920077949762,0.1781281106173992
174,-9.966017037630081,0.16654481310397384,0.38277913108468054,0.27490608431398866,0.17802502438426016
175,-9.966201484203339,0.1663189115002751,0.38260371461510656,0.27462857998907564,0.1779258571565151
176,-9.966358631849289,0.16609542388468979,0.38243294730782507,0.2743526253849268,0.17782564684748647
177,-9.966513872146606,0.1658749612048268,0.3822684235870838,0.2740817222744226,0.1777279697358608
178,-9.966671466827393,0.16565734464675186,0.3821058817207813,0.27381429113447664,0.17762558385729788
179,-9.966817200183868,0.16544656772166488,0.3819460965692997,0.2735498551279306,0.17753167673945425
180,-9.966960430145264,0.1652363272383809,0.38178577497601507,0.27329328693449495,0.17744130119681356
181,-9.967096239328384,0.1650331052020192,0.3816295064985752,0.2730381194502115,0.17734687253832815
182,-9.967232018709183,0.1648293616250157,0.38146994486451147,0.27278609611093996,0.17725460454821584
183,-9.967377871274948,0.1646322192624211,0.3813112773001194,0.27253766395151613,0.17715984806418417
184,-9.967510461807251,0.16443635839968918,0.3811581529676914,0.27228887416422365,0.17706680521368978
185,-9.967619061470032,0.16424341816455124,0.38100519254803655,0.27204762436449526,0.17697589322924612
186,-9.96776020526886,0.16405380088835952,0.3808550931513309,0.27180860973894594,0.17689347490668295
187,-9.9678875207901,0.16386741716414688,0.3807066924870014,0.27157436348497865,0.17680430635809896
188,-9.967992693185806,0.16368125695735214,0.3805615849792957,0.27133898474276064,0.17671883329749105
189,-9.96810206770897,0.16349858362227676,0.3804146148264408,0.27110908962786195,0.17663744315505026
