iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3]
0,-11.974172475747764,0.5937627501785755,0.6105369873344898,0.6029734186828136,0.6165038835257292,0.6031117741018533,0.6111079830676317,0.5782664701342582,0.6048090759664774
1,-12.406576685607433,0.5912987248972058,0.6150869535282254,0.6092325727455318,0.6243583312258124,0.6090772854164243,0.618553446047008,0.5615442482754588,0.6049391835927963
2,-12.667726583778858,0.5915465349331498,0.6162393534556031,0.6155660393647849,0.6280343843623996,0.6150541560724377,0.6238516544923186,0.5487475296482444,0.6024318993091583
3,-12.844377785921097,0.5931029984727502,0.6159367630258202,0.6207079122774303,0.6302429003641009,0.6198341989889741,0.6282610571011901,0.5385188510641455,0.598939473181963
4,-12.968106150627136,0.5951458284631371,0.6150121608749032,0.6246306429617107,0.6317963613197207,0.6233760932460427,0.632207696698606,0.5301486825570464,0.5952612407505512
5,-13.055716723203659,0.5972474658861756,0.6138136828318238,0.6275966296903789,0.6329276276752352,0.6259255031123757,0.6357910310849547,0.5232506221160292,0.5917601384222507
6,-13.117873564362526,0.5991939822211861,0.6125091532245278,0.6298591475002467,0.6337316049262881,0.6277395183220505,0.639040139876306,0.5175588255748153,0.5885962568223476
7,-13.161856949329376,0.6008923793211579,0.6111889997497201,0.6316001470200717,0.6343008814379573,0.6290132919326424,0.6419568410143256,0.5128569206222892,0.5858378507196903
8,-13.192949831485748,0.6023171911016106,0.609891957975924,0.6329617406241596,0.6346679715439677,0.6298902848735451,0.6445541432127356,0.5089898681268096,0.5834731854498386
9,-13.214868739247322,0.6034734839573502,0.6086559141054749,0.6340372170321643,0.6348911387845874,0.6304836640134454,0.6468524834141135,0.5057994550094008,0.5814825393259525
10,-13.230405807495117,0.6043943906202912,0.6074893543496728,0.6348981986753642,0.6350083066150546,0.6308597097173333,0.6488782813772559,0.5031766271218657,0.5798211269080639
11,-13.241466850042343,0.605102009512484,0.6063941786065697,0.6355906854383647,0.635041126422584,0.6310798520222306,0.6506535163149237,0.5010118832811713,0.5784444235265255
12,-13.249392971396446,0.6056321853771806,0.6053659910336137,0.6361561249010265,0.6350202275440097,0.6311889434233308,0.6522054200991988,0.49922067429870365,0.5773114882409572
13,-13.255095481872559,0.6060173207893967,0.6044168690219521,0.6366159449331462,0.6349570540711283,0.6312090152874589,0.6535539602860808,0.4977280473336577,0.576390827447176
14,-13.2592913210392,0.6062752002850175,0.6035184333100915,0.6369940618984401,0.6348576409742236,0.6311719262972474,0.6547303399071097,0.4964853649958968,0.5756542406976223
