iter,energy,gamma[0],beta[0],phi[0],gamma[1],beta[1],phi[1],gamma[2],beta[2],phi[2],gamma[3],beta[3],phi[3],gamma[4],beta[4],phi[4],gamma[5],beta[5],phi[5],gamma[6],beta[6],phi[6],gamma[7],beta[7],phi[7],gamma[8],beta[8],phi[8],gamma[9],beta[9],phi[9],gamma[10],beta[10],phi[10],gamma[11],beta[11],phi[11]
11,-17.138431936502457,0.7996236285035077,0.16282782484619296,0.968558208841462,0.993478317756999,0.24946533969909826,1.2436235628416785,0.7897303678998457,1.0521379059853286,1.4832094473835986,0.13229026076297667,0.8775712455348714,0.4151454226253792,0.7413954188526385,0.1276662320066722,0.2454791553834637,0.8866513904314214,0.10900273081492037,0.9660403460677963,0.7853576790507144,1.0297609058274326,0.30277761109907697,0.8966256235911266,0.8915166436184455,0.6208496020379788,0.9036993756892541,0.1322739054377828,0.5091361730786867,0.2451977019875321,0.12621889249701235,0.3771917677602395,0.1273207325159511,0.8946115463419648,0.1196417602235304,0.3177993980134163,0.950415708611105,0.3090190088893978
12,-17.145858943462372,0.7993250149246763,0.1634926761993563,0.9686692954649525,0.9947360394852016,0.2497697047590711,1.2428878484845196,0.7888384538465301,1.0533737142052229,1.4846458978601764,0.1318289218384629,0.8782684650917582,0.415570934017163,0.741136495341779,0.12715069921591857,0.24662272132822805,0.8880741468578958,0.10877251886838511,0.9661552718371784,0.786262940213773,1.029965001566181,0.3027092065830547,0.8968642634037977,0.8905727503866733,0.6194456125994382,0.906250168542421,0.1320424866722645,0.5081917178807795,0.24363442506727298,0.12789447819092414,0.37855868082130295,0.1278031920230454,0.8959634354952074,0.11980371260181893,0.3168907222875534,0.9495058747156248,0.3075254896253817
13,-17.152858078479767,0.7995765483530395,0.16355977379346567,0.9687635014401489,0.9949850135769708,0.25045628181564245,1.244413060585603,0.7887223344589017,1.0537121744902032,1.4849564296051736,0.1324197699182428,0.8777468969150012,0.4164865294898591,0.7411187734070707,0.1272009614686189,0.24612968087649814,0.8886123502761164,0.10876504286482012,0.9673906066584502,0.7860021156600299,1.029701051987664,0.3027951343304075,0.8966557869277679,0.8910037058855164,0.6194537980826137,0.9057972283343031,0.13134706758819711,0.5081495762212996,0.2443535731450988,0.12817886656575533,0.37891612749146636,0.12794644289903068,0.8964031741660178,0.12071446858679934,0.3171196069689232,0.9501114933534158,0.30766024934984204
14,-17.155029267072678,0.799784746619007,0.163980323909914,0.9691314985603471,0.9936199313469121,0.2505654115648735,1.2454590464387372,0.7883841420181249,1.052471792351987,1.4819875107249845,0.1332623598355142,0.8770197932831385,0.4177877465546925,0.7409387086999645,0.1269751507435551,0.24506539268630773,0.8893376758062703,0.1090082121291147,0.9697469299287699,0.7850317806828004,1.0288070772659226,0.3029361768119853,0.8965839491279318,0.8923205161286109,0.6197025115181088,0.9028795500972568,0.13056305788815023,0.5081055671115515,0.24566616187682416,0.12895341231414156,0.3789202658577992,0.1285747006601531,0.8968983005175758,0.12332165094479026,0.3172336695485623,0.9513488991091774,0.3070386592910124
15,-17.161182314157486,0.8004230059612717,0.1636855123360225,0.9693310974462633,0.9942019247536865,0.2507418378309246,1.2452786756219008,0.7884283671748583,1.0531854625276171,1.4827222526774737,0.1328866119271302,0.8773223172259619,0.4180525124068993,0.7408151578987003,0.12687812016401462,0.2452247279103915,0.8899171920796344,0.108878950896827,0.9697866567382896,0.7852163931206695,1.0288643505998851,0.30298655386872686,0.8968860681365585,0.8922514430208526,0.6193853783960703,0.9044525691991835,0.13045502854097055,0.5075555883166034,0.24498559264968547,0.12943948077627024,0.37830575162792457,0.12886042693697286,0.897238007308841,0.12343870049012756,0.3171990952884237,0.9510160410627465,0.30625109499807573
16,-17.16357257962227,0.801244726552107,0.1631873899247805,0.9695005630420478,0.9946968311667356,0.25077174474975084,1.2449337910620912,0.788804300851152,1.0534259451782897,1.4836848069025554,0.13260324582476216,0.8772422797993396,0.4189288836539383,0.7406177330063622,0.1267467996606997,0.24513930624975955,0.8899171162265435,0.10870474242017335,0.9704672812336046,0.7846069086549209,1.0290102275866313,0.30317222590833875,0.8974263510714028,0.8931280967264518,0.6193326427914101,0.9054949850680757,0.13054732631951693,0.5078004240089278,0.24442582910002417,0.12964882557569266,0.3777077167769977,0.1294518243744093,0.8969782014558854,0.12404823192586376,0.3174849599812203,0.9512314883218599,0.30641971311424254
17,-17.16375622153282,0.801508317563656,0.1631484528086001,0.9695288405358538,0.9948037451285012,0.25081937611322375,1.244739758776646,0.7887777338987725,1.053589405002831,1.4838197686089254,0.13249349644127742,0.8772493187424589,0.4193055083669703,0.7405542067203376,0.12659770749831026,0.2451478613980501,0.8901935570666085,0.10863884010892619,0.9707708778476334,0.7844939692794343,1.0290044961138503,0.303276188619306,0.8975964719595095,0.8933462260893736,0.6191635213118689,0.9057888967574249,0.13041089142829376,0.5077611298050425,0.24423529957103013,0.12999766233613042,0.37762260154908367,0.12972989720163294,0.8970914927980757,0.12443159875312103,0.31745316179683136,0.951272044076961,0.30614836992545436
18,-17.163779884576797,0.8016133125800762,0.16321830046994157,0.9695325902844659,0.9948687880283235,0.2507797076579657,1.2444891581265205,0.7887015258708744,1.0536353240342224,1.4838426118121457,0.13233421611628754,0.8773256768052965,0.4195098237559651,0.7405105709479934,0.12647781048434437,0.24522074959642132,0.8903797686582973,0.10857911690095355,0.9708764870579233,0.7844879563291481,1.0290070326958938,0.30333361495247996,0.8976808770294994,0.8934182691683852,0.6190207944262553,0.9060139615002116,0.1303550929571665,0.5077316888777588,0.24398116560138547,0.1301824953966933,0.37765515697562596,0.129914703288581,0.8971842264538901,0.12459960104782863,0.31734287397722305,0.9512539543756454,0.3059438439721498
19,-17.164282858371735,0.8018658139421244,0.16338058456005342,0.9694997836201112,0.9945497436839094,0.250572693822536,1.2440276244009014,0.7886536901270551,1.0533786201588493,1.4832311870605766,0.13209579807762328,0.8772673882186435,0.41982093220387884,0.740468533952228,0.12629581077763805,0.24510862066935116,0.8906828450888655,0.1084537642502934,0.9711609073179175,0.7843838030167494,1.0289647433913545,0.30355989207933276,0.8978159694521928,0.8936901694360362,0.6189074531821755,0.9056268396518341,0.13007594480199736,0.5077122284816421,0.2438275307579576,0.13049263628802218,0.3775960922400463,0.13023347280195507,0.8972532087233808,0.12507391104812182,0.31720535426812096,0.9514111803544009,0.30561645165648255
20,-17.164599120616913,0.8019587063619756,0.16340863178817058,0.9694595725147765,0.9944910720405746,0.2504127571340292,1.2435292245904916,0.7883275432105559,1.0533036796110504,1.4830478442218478,0.132162820202065,0.8773258127329279,0.4198623619361484,0.7405068201564798,0.12614563927625386,0.2451373992285872,0.8909514259758637,0.10845826304208978,0.9710766577802893,0.7843544852237505,1.028890283473548,0.30363452841340066,0.897792819619948,0.8937588740985453,0.6187324954535829,0.905507731905129,0.12995665084423216,0.5079630945083655,0.243449744546893,0.1307950266263013,0.3776260444577223,0.13030409548697966,0.8972797811779978,0.12529903275143095,0.31701959015275827,0.9513678698722187,0.30554450432052754
