iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7]
11,-14.474550783634186,0.5990904774151429,0.6313875582385178,0.595592117552823,0.563646014475779,0.5840890725915273,0.714749956271411,0.6189508538065515,0.5716907940194651,0.5029369712357413,0.8558710363351307,0.6473062196049636,0.6003642092062326,0.7219499924588108,0.6467412149495811,0.5905954779894155,0.6093370046352284
12,-14.496196150779724,0.5981392298459458,0.6312557188670138,0.597515627784183,0.5643495783969846,0.583727347852555,0.7134518342688017,0.619800574439353,0.568629767931124,0.5029476777376083,0.8577372370623749,0.646294425527908,0.6007308058683493,0.7219369678405582,0.6478966358495596,0.591553922008347,0.6090673903025341
13,-14.512869358062744,0.5985122680245615,0.6353632108706637,0.5950985566046166,0.5638385154926139,0.5862413155101025,0.7215920488395221,0.6245147291959843,0.5581552812588014,0.4907775986867463,0.8637182968284799,0.6497534232979953,0.6026576388030255,0.727399641710045,0.6474399034913646,0.5944864322618312,0.6145873412279954
14,-14.552775859832764,0.5986795639399619,0.6372597217553869,0.5942451227174014,0.5626657505927332,0.5881130132503889,0.7277745217530637,0.6243425560639547,0.5506025601511492,0.4876531556910386,0.8676946206439337,0.6562741569964544,0.6038811100380853,0.7275207840419573,0.643828422724286,0.6004007346878912,0.6233101377659771
15,-14.583728730678558,0.5999108790909102,0.6383459650862724,0.5934507172370729,0.5590296031917912,0.5887989287432596,0.7378976506320322,0.6240988480592387,0.5375441073919475,0.4826927088563263,0.8760997869459014,0.6679701797357821,0.6060009445224619,0.7262793920833138,0.6366149834640652,0.6089125791681737,0.6389088806632238
16,-14.592118561267853,0.6002702119277159,0.6366974052792768,0.5940946905823856,0.5602554999844537,0.5865740713602116,0.7338356567936158,0.6233642813382331,0.5404975307561243,0.48580572821085205,0.8756595505475812,0.6652547629861952,0.606368345540129,0.725991780167116,0.6381354181781304,0.6087744950985973,0.6332389176482682
17,-14.593354344367981,0.6003783485998523,0.6352840210899792,0.5950213362223098,0.5609766481247559,0.5849105736052654,0.7323675774095678,0.622878656034516,0.5405192953154997,0.4874890056410972,0.8771715549374377,0.6642867517919413,0.6064746594760041,0.7258328779295089,0.6383732707980423,0.610087840089331,0.6307001067797923
18,-14.593400061130524,0.6003782747651217,0.6352838764878858,0.5950215153222485,0.5609767869370844,0.5849104011008045,0.732367293020734,0.6228786503100201,0.5405194778254203,0.48748925979875607,0.8771716354702707,0.6642864599842818,0.6064746600811914,0.7258328535278473,0.6383734018630783,0.6100878519016935,0.6306996880644491
19,-14.596538662910461,0.6000201797905367,0.6357185556002751,0.5956300688388827,0.5610815245037268,0.5848751071432184,0.7327277354181757,0.6232908076941018,0.5387036793051688,0.486804569028834,0.8783166305294893,0.6645619225299028,0.606945858120321,0.7260343958626543,0.6385379788457034,0.6108837863262035,0.6316852709885635
20,-14.597600400447845,0.5995711920167711,0.6361344004330451,0.5963961175562574,0.5611441476221616,0.5847152444219885,0.7330825996865679,0.6235702872958563,0.5365830283037599,0.48638591542853427,0.87966924394601,0.6650098917230653,0.6074700028016372,0.7260753792378245,0.6385776221089,0.6120227487618026,0.6329848735859622
21,-14.597647309303284,0.5992846748739852,0.6365693698046514,0.5964764993327405,0.5609690653902774,0.5848344706787415,0.7334945913425951,0.623883729325714,0.5358265822689036,0.4858445373214111,0.8802291631892117,0.6652795990897221,0.6076710436184581,0.7263946300853291,0.6384629900068679,0.612249192873757,0.6336223849068529
22,-14.599155366420746,0.5989329897811188,0.6365916322337649,0.5970631715597413,0.5606063024633694,0.5846644710452412,0.7334593586877012,0.6239226878824531,0.5352449666881305,0.48614346830906735,0.8810723499790682,0.6657322254801324,0.6079919828284792,0.7262985910705515,0.6380405523647449,0.6127097717621839,0.6345176137137696
23,-14.601302802562714,0.5979981770876192,0.6365651492068005,0.5982350115352245,0.5600797412817535,0.5845160017935761,0.7335087088208644,0.623750335804934,0.5346441720201607,0.4866814141319424,0.8823761565667642,0.6669060151993468,0.6081322802496062,0.7262410646595067,0.6369325117127171,0.6133778249307935,0.6364026145056509
24,-14.60150533914566,0.5979281992625303,0.6362481109365172,0.5981179203634743,0.5599309293168171,0.5845579783483271,0.7332164299854043,0.6235711834205269,0.5352722841449611,0.48698683577849805,0.8820023615184227,0.6667652376191381,0.6080177971042093,0.7263089994355735,0.6368797275159206,0.6131559653527796,0.6362588406239117
25,-14.602311670780182,0.5979766247652216,0.6359293828696118,0.5979385213052717,0.5598531348655418,0.5843935670242161,0.7330838563886447,0.6235077708826633,0.5351440574862785,0.486874610092262,0.8822112981962059,0.6666619480326778,0.6081300749274123,0.7268953880350123,0.6370654414091393,0.6134409298601333,0.6358154334127313
