iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2]
1,-3.0382254496216774,0.6,0.63,0.6,0.6,0.6,0.6
2,-3.3223008327186108,0.6200000000000001,0.6200000000000003,0.5450000000000002,0.6200000000000001,0.6200000000000001,0.5850000000000002
3,-3.3223008327186108,0.6200000000000001,0.6200000000000003,0.5450000000000002,0.6200000000000001,0.6200000000000001,0.5850000000000002
4,-3.7953497916460037,0.6050000000000002,0.6400000000000006,0.5700000000000003,0.5650000000000002,0.6400000000000003,0.5700000000000003
5,-3.7953497916460037,0.6050000000000002,0.6400000000000006,0.5700000000000003,0.5650000000000002,0.6400000000000003,0.5700000000000003
6,-4.311793241649866,0.6100000000000001,0.6800000000000013,0.5400000000000007,0.6100000000000001,0.6450000000000007,0.5400000000000007
7,-4.311793241649866,0.6100000000000001,0.6800000000000013,0.5400000000000007,0.6100000000000001,0.6450000000000007,0.5400000000000007
8,-4.818338841199875,0.6083333333333341,0.6733333333333353,0.4683333333333344,0.6083333333333341,0.6783333333333343,0.5150000000000012
9,-4.818338841199875,0.6083333333333341,0.6733333333333353,0.4683333333333344,0.6083333333333341,0.6783333333333343,0.5150000000000012
10,-4.818338841199875,0.6083333333333341,0.6733333333333353,0.4683333333333344,0.6083333333333341,0.6783333333333343,0.5150000000000012
11,-4.818338841199875,0.6083333333333341,0.6733333333333353,0.4683333333333344,0.6083333333333341,0.6783333333333343,0.5150000000000012
12,-4.818338841199875,0.6083333333333341,0.6733333333333353,0.4683333333333344,0.6083333333333341,0.6783333333333343,0.5150000000000012
13,-4.818338841199875,0.6083333333333341,0.6733333333333353,0.4683333333333344,0.6083333333333341,0.6783333333333343,0.5150000000000012
14,-4.818338841199875,0.6083333333333341,0.6733333333333353,0.4683333333333344,0.6083333333333341,0.6783333333333343,0.5150000000000012
15,-5.006677262485027,0.5711728395061735,0.7547256515775074,0.43038751714677814,0.6121330589849119,0.7468758573388226,0.44603909465020775
16,-5.006677262485027,0.5711728395061735,0.7547256515775074,0.43038751714677814,0.6121330589849119,0.7468758573388226,0.44603909465020775
17,-5.353448696434498,0.5662654320987672,0.7067215363511694,0.4892558299039791,0.6594067215363515,0.6461248285322376,0.49079218106996025
18,-5.353448696434498,0.5662654320987672,0.7067215363511694,0.4892558299039791,0.6594067215363515,0.6461248285322376,0.49079218106996025
19,-6.0977736338973045,0.515185185185187,0.718127572016465,0.45786008230452824,0.6286831275720175,0.7107818930041176,0.467654320987656
20,-6.0977736338973045,0.515185185185187,0.718127572016465,0.45786008230452824,0.6286831275720175,0.7107818930041176,0.467654320987656
21,-6.148673124611378,0.5252366255144054,0.724946273433934,0.4256418609968009,0.6838968907178804,0.7438986053955217,0.3646930727023341
22,-6.853508986532688,0.42023148148148426,0.7921656378600903,0.45784207818930245,0.7116100823045284,0.7589789094650246,0.34931327160494074
23,-6.853508986532688,0.42023148148148426,0.7921656378600903,0.45784207818930245,0.7116100823045284,0.7589789094650246,0.34931327160494074
24,-6.853508986532688,0.42023148148148426,0.7921656378600903,0.45784207818930245,0.7116100823045284,0.7589789094650246,0.34931327160494074
25,-6.853508986532688,0.42023148148148426,0.7921656378600903,0.45784207818930245,0.7116100823045284,0.7589789094650246,0.34931327160494074
26,-6.853508986532688,0.42023148148148426,0.7921656378600903,0.45784207818930245,0.7116100823045284,0.7589789094650246,0.34931327160494074
27,-7.797742322087288,0.38182670324645995,0.7773900066046937,0.4979308286338482,0.6900820505004348,0.7515414316923277,0.28164113702179794
28,-7.797742322087288,0.38182670324645995,0.7773900066046937,0.4979308286338482,0.6900820505004348,0.7515414316923277,0.28164113702179794
29,-7.797742322087288,0.38182670324645995,0.7773900066046937,0.4979308286338482,0.6900820505004348,0.7515414316923277,0.28164113702179794
30,-7.797742322087288,0.38182670324645995,0.7773900066046937,0.4979308286338482,0.6900820505004348,0.7515414316923277,0.28164113702179794
31,-7.797742322087288,0.38182670324645995,0.7773900066046937,0.4979308286338482,0.6900820505004348,0.7515414316923277,0.28164113702179794
