iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4]
1,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
2,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
3,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
4,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
5,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
6,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
7,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
8,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
9,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
10,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
11,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
12,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
13,-15.498969919979572,0.609,0.609,0.609,0.609,0.5399999999999996,0.6089999999999998,0.609,0.609,0.6089999999999998,0.609
14,-15.874282203614712,0.5761047338483705,0.6062947300810748,0.6149530602749942,0.6559083354365944,0.5103927519313904,0.5991222280445938,0.6240303112445944,0.6297327112445945,0.608975975244594,0.6171874312445944
15,-15.874282203614712,0.5761047338483705,0.6062947300810748,0.6149530602749942,0.6559083354365944,0.5103927519313904,0.5991222280445938,0.6240303112445944,0.6297327112445945,0.608975975244594,0.6171874312445944
16,-16.142816498875618,0.583326040803458,0.6055219549264772,0.6180785500289911,0.6211767792810874,0.47559765301296997,0.588630451749566,0.6274870615415675,0.6363828055415672,0.6040022973815671,0.6168121687415673
17,-16.254019409418106,0.5870296552844962,0.610896644444421,0.6230638020776889,0.6236278201054144,0.47092370731686173,0.5943591943144368,0.6145127870440383,0.6260772542440387,0.6667825936360381,0.6006354264040386
18,-16.254019409418106,0.5870296552844962,0.610896644444421,0.6230638020776889,0.6236278201054144,0.47092370731686173,0.5943591943144368,0.6145127870440383,0.6260772542440387,0.6667825936360381,0.6006354264040386
19,-16.3395164757967,0.5912374551022758,0.6133511681165976,0.6237483822951967,0.6224544362440309,0.4834854566335359,0.6001420414214148,0.6467721778601999,0.6155992237482001,0.6193407767158795,0.6049797227946
20,-16.3395164757967,0.5912374551022758,0.6133511681165976,0.6237483822951967,0.6224544362440309,0.4834854566335359,0.6001420414214148,0.6467721778601999,0.6155992237482001,0.6193407767158795,0.6049797227946
21,-16.413470655679703,0.5957293133389575,0.6227907081051806,0.6337774032103635,0.6285930431366847,0.4635217250210927,0.591389325792118,0.6196452022639681,0.6453161483426885,0.617113584616147,0.6058320669695044
22,-16.413470655679703,0.5957293133389575,0.6227907081051806,0.6337774032103635,0.6285930431366847,0.4635217250210927,0.591389325792118,0.6196452022639681,0.6453161483426885,0.617113584616147,0.6058320669695044
23,-16.413470655679703,0.5957293133389575,0.6227907081051806,0.6337774032103635,0.6285930431366847,0.4635217250210927,0.591389325792118,0.6196452022639681,0.6453161483426885,0.617113584616147,0.6058320669695044
24,-16.413470655679703,0.5957293133389575,0.6227907081051806,0.6337774032103635,0.6285930431366847,0.4635217250210927,0.591389325792118,0.6196452022639681,0.6453161483426885,0.617113584616147,0.6058320669695044
25,-16.413470655679703,0.5957293133389575,0.6227907081051806,0.6337774032103635,0.6285930431366847,0.4635217250210927,0.591389325792118,0.6196452022639681,0.6453161483426885,0.617113584616147,0.6058320669695044
26,-16.413470655679703,0.5957293133389575,0.6227907081051806,0.6337774032103635,0.6285930431366847,0.4635217250210927,0.591389325792118,0.6196452022639681,0.6453161483426885,0.617113584616147,0.6058320669695044
27,-16.413470655679703,0.5957293133389575,0.6227907081051806,0.6337774032103635,0.6285930431366847,0.4635217250210927,0.591389325792118,0.6196452022639681,0.6453161483426885,0.617113584616147,0.6058320669695044
28,-16.51931157708168,0.5956784024607235,0.616475802091769,0.6405944791397783,0.6345150201739124,0.4551882455694751,0.5647930068911965,0.6258488226844016,0.6214844597456418,0.6344751762721047,0.6110525791453144
29,-16.51931157708168,0.5956784024607235,0.616475802091769,0.6405944791397783,0.6345150201739124,0.4551882455694751,0.5647930068911965,0.6258488226844016,0.6214844597456418,0.6344751762721047,0.6110525791453144
30,-16.51931157708168,0.5956784024607235,0.616475802091769,0.6405944791397783,0.6345150201739124,0.4551882455694751,0.5647930068911965,0.6258488226844016,0.6214844597456418,0.6344751762721047,0.6110525791453144
31,-16.51931157708168,0.5956784024607235,0.616475802091769,0.6405944791397783,0.6345150201739124,0.4551882455694751,0.5647930068911965,0.6258488226844016,0.6214844597456418,0.6344751762721047,0.6110525791453144
32,-16.51931157708168,0.5956784024607235,0.616475802091769,0.6405944791397783,0.6345150201739124,0.4551882455694751,0.5647930068911965,0.6258488226844016,0.6214844597456418,0.6344751762721047,0.6110525791453144
33,-16.51931157708168,0.5956784024607235,0.616475802091769,0.6405944791397783,0.6345150201739124,0.4551882455694751,0.5647930068911965,0.6258488226844016,0.6214844597456418,0.6344751762721047,0.6110525791453144
34,-16.51931157708168,0.5956784024607235,0.616475802091769,0.6405944791397783,0.6345150201739124,0.4551882455694751,0.5647930068911965,0.6258488226844016,0.6214844597456418,0.6344751762721047,0.6110525791453144
35,-16.51931157708168,0.5956784024607235,0.616475802091769,0.6405944791397783,0.6345150201739124,0.4551882455694751,0.5647930068911965,0.6258488226844016,0.6214844597456418,0.6344751762721047,0.6110525791453144
36,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
37,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
38,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
39,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
40,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
41,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
42,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
43,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
44,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
45,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
46,-16.651793524622917,0.5974228999122827,0.6224056066304445,0.6291036613692286,0.6206746639849058,0.4768348344271024,0.5842826122497139,0.6273055081126538,0.6286279097489816,0.6435125757868639,0.5788776381317832
