iter,energy,gamma[0],beta[0],gamma[1],beta[1]
1,-3.4505968261510134,0.6225000000000003,0.6224999999999998,0.6225000000000003,0.5399999999999998
2,-3.4505968261510134,0.6225000000000003,0.6224999999999998,0.6225000000000003,0.5399999999999998
3,-3.997830528765917,0.5765625000000003,0.6028125,0.6590625000000003,0.5325
4,-3.997830528765917,0.5765625000000003,0.6028125,0.6590625000000003,0.5325
5,-4.294298788532615,0.6284765625000006,0.6073828124999998,0.6987890625000006,0.4228124999999998
6,-4.8533557783812284,0.5776464843750013,0.6644824218749998,0.7006933593750013,0.37242187499999946
7,-5.061308294534683,0.575170898437501,0.6164794921874999,0.7187255859375012,0.3844921874999998
8,-5.061308294534683,0.575170898437501,0.6164794921874999,0.7187255859375012,0.3844921874999998
9,-5.061308294534683,0.575170898437501,0.6164794921874999,0.7187255859375012,0.3844921874999998
10,-5.21025487780571,0.5219316101074234,0.6631150817871094,0.7382341003417985,0.3508630371093746
11,-5.21025487780571,0.5219316101074234,0.6631150817871094,0.7382341003417985,0.3508630371093746
12,-5.220055032521486,0.536630516052248,0.6736066818237305,0.7184514999389666,0.32172088623046824
13,-6.008464518934488,0.4914813137054459,0.6148931407928466,0.724456701278688,0.38307243347167974
14,-6.6186339315027,0.433665297031405,0.7097092366218569,0.6926905846595783,0.357866992950439
15,-6.6186339315027,0.433665297031405,0.7097092366218569,0.6926905846595783,0.357866992950439
16,-7.52169805765152,0.44917957596481095,0.6614042904227975,0.6417952369898576,0.3953415244817733
17,-7.52169805765152,0.44917957596481095,0.6614042904227975,0.6417952369898576,0.3953415244817733
18,-8.21272649616003,0.28410584564321084,0.6696008942183114,0.6582489587646001,0.38686861597001576
19,-8.473218347877264,0.29949698462617014,0.728154949075543,0.5996086857793876,0.4102000492438672
20,-8.60143081098795,0.2902288450975936,0.6425617094733758,0.5848338529584018,0.4615720179118221
21,-8.773332636803389,0.24649974764208749,0.7054791631212001,0.5868473735440083,0.3805232717748732
22,-8.773332636803389,0.24649974764208749,0.7054791631212001,0.5868473735440083,0.3805232717748732
23,-8.787250772118568,0.29216002197465407,0.6785657666551022,0.6286094655894908,0.4002920074267606
24,-9.911571100354195,0.29614590367731475,0.5690901323092614,0.619443130541947,0.41331506679995167
25,-9.911571100354195,0.29614590367731475,0.5690901323092614,0.619443130541947,0.41331506679995167
26,-9.911571100354195,0.29614590367731475,0.5690901323092614,0.619443130541947,0.41331506679995167
27,-9.911571100354195,0.29614590367731475,0.5690901323092614,0.619443130541947,0.41331506679995167
28,-9.911571100354195,0.29614590367731475,0.5690901323092614,0.619443130541947,0.41331506679995167
29,-11.926299080252647,0.14511564665169874,0.4290823875651266,0.5801988529937949,0.43430939559306336
30,-11.926299080252647,0.14511564665169874,0.4290823875651266,0.5801988529937949,0.43430939559306336
31,-11.926299080252647,0.14511564665169874,0.4290823875651266,0.5801988529937949,0.43430939559306336
32,-16.30152478814125,0.19426406298327703,0.2779230737349858,0.5816844771077139,0.4099991069622382
33,-18.781263157725334,0.0400551734360004,0.020851516238963086,0.5843492908804846,0.4380620109101341
34,-18.781263157725334,0.0400551734360004,0.020851516238963086,0.5843492908804846,0.4380620109101341
35,-18.781263157725334,0.0400551734360004,0.020851516238963086,0.5843492908804846,0.4380620109101341
36,-18.781263157725334,0.0400551734360004,0.020851516238963086,0.5843492908804846,0.4380620109101341
37,-18.781263157725334,0.0400551734360004,0.020851516238963086,0.5843492908804846,0.4380620109101341
38,-18.781263157725334,0.0400551734360004,0.020851516238963086,0.5843492908804846,0.4380620109101341
39,-18.828208431601524,0.09860250192054558,0.05896767446681661,0.6036659713672328,0.4545677419821157
40,-18.828208431601524,0.09860250192054558,0.05896767446681661,0.6036659713672328,0.4545677419821157
