iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2]
1,-4.157344929873943,0.615,0.6150000000000004,0.615,0.6150000000000004,0.615,0.5399999999999998
2,-4.157344929873943,0.615,0.6150000000000004,0.615,0.6150000000000004,0.615,0.5399999999999998
3,-4.157344929873943,0.615,0.6150000000000004,0.615,0.6150000000000004,0.615,0.5399999999999998
4,-4.157344929873943,0.615,0.6150000000000004,0.615,0.6150000000000004,0.615,0.5399999999999998
5,-4.440181456506252,0.6066666666666671,0.653333333333334,0.5911111111111114,0.5783333333333338,0.6183333333333334,0.528888888888889
6,-4.990490637719631,0.6100000000000005,0.6050000000000006,0.5866666666666671,0.6275000000000011,0.6275000000000002,0.4933333333333334
7,-4.990490637719631,0.6100000000000005,0.6050000000000006,0.5866666666666671,0.6275000000000011,0.6275000000000002,0.4933333333333334
8,-5.865541152656078,0.5825000000000007,0.6525000000000014,0.6358333333333339,0.6175000000000015,0.6175000000000002,0.43666666666666676
9,-5.865541152656078,0.5825000000000007,0.6525000000000014,0.6358333333333339,0.6175000000000015,0.6175000000000002,0.43666666666666676
10,-5.865541152656078,0.5825000000000007,0.6525000000000014,0.6358333333333339,0.6175000000000015,0.6175000000000002,0.43666666666666676
11,-6.498158112168312,0.5963888888888906,0.693611111111113,0.5795370370370381,0.6002777777777801,0.6469444444444452,0.326296296296297
12,-6.498158112168312,0.5963888888888906,0.693611111111113,0.5795370370370381,0.6002777777777801,0.6469444444444452,0.326296296296297
13,-6.498158112168312,0.5963888888888906,0.693611111111113,0.5795370370370381,0.6002777777777801,0.6469444444444452,0.326296296296297
14,-6.498158112168312,0.5963888888888906,0.693611111111113,0.5795370370370381,0.6002777777777801,0.6469444444444452,0.326296296296297
15,-6.498158112168312,0.5963888888888906,0.693611111111113,0.5795370370370381,0.6002777777777801,0.6469444444444452,0.326296296296297
16,-6.498158112168312,0.5963888888888906,0.693611111111113,0.5795370370370381,0.6002777777777801,0.6469444444444452,0.326296296296297
17,-7.013358481228352,0.5700411522633763,0.6678395061728416,0.6114906264288994,0.6398731138545982,0.6348251028806592,0.2920896204846829
18,-7.013358481228352,0.5700411522633763,0.6678395061728416,0.6114906264288994,0.6398731138545982,0.6348251028806592,0.2920896204846829
19,-7.013358481228352,0.5700411522633763,0.6678395061728416,0.6114906264288994,0.6398731138545982,0.6348251028806592,0.2920896204846829
20,-7.013358481228352,0.5700411522633763,0.6678395061728416,0.6114906264288994,0.6398731138545982,0.6348251028806592,0.2920896204846829
21,-7.013358481228352,0.5700411522633763,0.6678395061728416,0.6114906264288994,0.6398731138545982,0.6348251028806592,0.2920896204846829
22,-7.013358481228352,0.5700411522633763,0.6678395061728416,0.6114906264288994,0.6398731138545982,0.6348251028806592,0.2920896204846829
