iter,energy,gamma[0],beta[0],gamma[1],beta[1]
1,-3.210771180689335,0.6225000000000003,0.6224999999999998,0.6225000000000003,0.5399999999999998
2,-3.210771180689335,0.6225000000000003,0.6224999999999998,0.6225000000000003,0.5399999999999998
3,-3.6694492660462856,0.5765625000000003,0.6028125,0.6590625000000003,0.5325
4,-4.093449965119362,0.6189843750000008,0.6049218749999998,0.6208593750000007,0.48187499999999983
5,-4.093449965119362,0.6189843750000008,0.6049218749999998,0.6208593750000007,0.48187499999999983
6,-4.671418182551861,0.5776464843750013,0.6644824218749998,0.6725683593750011,0.37242187499999946
7,-5.095253583043814,0.5515063476562521,0.6134692382812499,0.7176196289062515,0.3067382812499997
8,-5.095253583043814,0.5515063476562521,0.6134692382812499,0.7176196289062515,0.3067382812499997
9,-5.095253583043814,0.5515063476562521,0.6134692382812499,0.7176196289062515,0.3067382812499997
10,-5.095253583043814,0.5515063476562521,0.6134692382812499,0.7176196289062515,0.3067382812499997
11,-5.396440744400024,0.5322188186645522,0.6379251480102539,0.683763313293458,0.3858901977539059
12,-5.785905472934246,0.5218349933624298,0.5702479648590089,0.7068481922149674,0.26275978088378893
13,-5.785905472934246,0.5218349933624298,0.5702479648590089,0.7068481922149674,0.26275978088378893
14,-5.785905472934246,0.5218349933624298,0.5702479648590089,0.7068481922149674,0.26275978088378893
15,-6.430571734905243,0.45520960986614467,0.5313996881246572,0.6959782093763356,0.40488648891448986
16,-6.430571734905243,0.45520960986614467,0.5313996881246572,0.6959782093763356,0.40488648891448986
17,-7.466821953654289,0.45363800369203466,0.6090339153259998,0.6460766031593097,0.28910186469554855
18,-8.808575198054314,0.41963938320056116,0.44472012223675916,0.6516060594655584,0.2773041482269767
19,-8.808575198054314,0.41963938320056116,0.44472012223675916,0.6516060594655584,0.2773041482269767
20,-10.989399045705795,0.26756578789617036,0.4357964690012177,0.5998397276370087,0.3842652976932005
21,-10.989399045705795,0.26756578789617036,0.4357964690012177,0.5998397276370087,0.3842652976932005
22,-12.895709544420242,0.2598218889584747,0.4377691608080223,0.48976637286927094,0.37299014441028694
23,-15.7943826764822,0.04683853432950147,0.12439170947733458,0.4624883820092318,0.3412105796932893
