iter,energy,gamma[0],beta[0],gamma[1],beta[1]
1,-2.8673811107873917,0.6224999999999998,0.6225000000000003,0.6225000000000003,0.5399999999999998
2,-2.8673811107873917,0.6224999999999998,0.6225000000000003,0.6225000000000003,0.5399999999999998
3,-3.189729891717434,0.6028125,0.6590625000000003,0.5765625000000003,0.5325
4,-3.8679498434066772,0.6049218749999998,0.6208593750000007,0.6189843750000008,0.48187499999999983
5,-4.381574269384146,0.6086132812499998,0.6965039062500011,0.6332226562500012,0.3932812499999998
6,-4.381574269384146,0.6086132812499998,0.6965039062500011,0.6332226562500012,0.3932812499999998
7,-4.381574269384146,0.6086132812499998,0.6965039062500011,0.6332226562500012,0.3932812499999998
8,-4.381574269384146,0.6086132812499998,0.6965039062500011,0.6332226562500012,0.3932812499999998
9,-4.395465388894081,0.6120822143554685,0.6553573608398447,0.6181430053710949,0.4225268554687498
10,-4.640805764123797,0.5872654724121092,0.697570037841798,0.6445976257324234,0.3318786621093748
11,-4.640805764123797,0.5872654724121092,0.697570037841798,0.6445976257324234,0.3318786621093748
12,-4.640805764123797,0.5872654724121092,0.697570037841798,0.6445976257324234,0.3318786621093748
13,-4.9252206310629845,0.5977880787849426,0.6371041131019606,0.6605487656593341,0.3111915779113765
14,-4.9252206310629845,0.5977880787849426,0.6371041131019606,0.6605487656593341,0.3111915779113765
15,-4.9252206310629845,0.5977880787849426,0.6371041131019606,0.6605487656593341,0.3111915779113765
16,-5.3078025579452515,0.569708612300456,0.649861017353834,0.6143413682654517,0.2910860171914098
17,-5.3078025579452515,0.569708612300456,0.649861017353834,0.6143413682654517,0.2910860171914098
18,-5.367309793829918,0.5655139394011353,0.6021248051058514,0.6623060399573313,0.27440655849873974
19,-5.511736884713173,0.5778442042926331,0.5999407492624611,0.6188156039686894,0.24418168578296856
20,-6.717911511659622,0.5334157282544778,0.5648258452594757,0.5860073617484902,0.24136563674546752
21,-6.717911511659622,0.5334157282544778,0.5648258452594757,0.5860073617484902,0.24136563674546752
22,-6.717911511659622,0.5334157282544778,0.5648258452594757,0.5860073617484902,0.24136563674546752
23,-6.717911511659622,0.5334157282544778,0.5648258452594757,0.5860073617484902,0.24136563674546752
24,-6.859435334801674,0.5641230072810515,0.47527814670556956,0.5873436780932042,0.24543838176905353
25,-8.930329620838165,0.46011466830928205,0.3984143994531688,0.5128918758930301,0.12507583984224724
