iter,energy,gamma[0],beta[0]
1,-1.6368434429168701,0.645,0.5399999999999998
2,-2.0347049832344055,0.6075000000000002,0.5099999999999996
3,-3.2075747549533844,0.6787500000000002,0.3749999999999991
4,-3.4477554485201836,0.6412500000000003,0.34499999999999886
5,-3.4477554485201836,0.6412500000000003,0.34499999999999886
6,-3.4477554485201836,0.6412500000000003,0.34499999999999886
7,-3.4519314020872116,0.6356250000000003,0.29249999999999865
8,-3.9665593802928925,0.5690625000000005,0.3112499999999986
9,-3.9665593802928925,0.5690625000000005,0.3112499999999986
10,-5.147307574748993,0.42750000000000066,0.26999999999999813
11,-5.147307574748993,0.42750000000000066,0.26999999999999813
12,-6.394331783056259,0.1528125000000009,0.26624999999999754
13,-6.463625431060791,0.14718750000000091,0.21374999999999733
14,-6.463625431060791,0.14718750000000091,0.21374999999999733
15,-6.463625431060791,0.14718750000000091,0.21374999999999733
16,-6.463625431060791,0.14718750000000091,0.21374999999999733
17,-6.463625431060791,0.14718750000000091,0.21374999999999733
18,-6.463625431060791,0.14718750000000091,0.21374999999999733
19,-6.463625431060791,0.14718750000000091,0.21374999999999733
20,-6.463625431060791,0.14718750000000091,0.21374999999999733
21,-6.463625431060791,0.14718750000000091,0.21374999999999733
22,-6.463625431060791,0.14718750000000091,0.21374999999999733
23,-6.463962614536285,0.15407867431640715,0.21502075195312237
24,-6.464032858610153,0.15321510314941497,0.2169021606445286
25,-6.464051336050034,0.15041719436645598,0.2148557281494114
26,-6.46406626701355,0.1529474115371713,0.2154498481750462
27,-6.4640896916389465,0.1524487030506143,0.21602747440337872
28,-6.464097946882248,0.1515576258301744,0.2152971947193119
29,-6.464098751544952,0.15153104089200586,0.21576857775449487
30,-6.464102238416672,0.15199651820585222,0.21578018032014107
31,-6.464102238416672,0.15199651820585222,0.21578018032014107
32,-6.464102238416672,0.15199651820585222,0.21578018032014107
33,-6.464102238416672,0.15199651820585222,0.21578018032014107
34,-6.464102238416672,0.15199651820585222,0.21578018032014107
35,-6.464102238416672,0.15199651820585222,0.21578018032014107
36,-6.464102238416672,0.15199651820585222,0.21578018032014107
37,-6.464102238416672,0.15199651820585222,0.21578018032014107
38,-6.464102238416672,0.15199651820585222,0.21578018032014107
39,-6.464102238416672,0.15199651820585222,0.21578018032014107
40,-6.464103043079376,0.15199265107644896,0.21577812475339406
41,-6.464103043079376,0.15199265107644896,0.21577812475339406
42,-6.464103043079376,0.15199265107644896,0.21577812475339406
43,-6.464103043079376,0.15199265107644896,0.21577812475339406
44,-6.464103043079376,0.15199265107644896,0.21577812475339406
45,-6.464103043079376,0.15199265107644896,0.21577812475339406
46,-6.464103043079376,0.15199265107644896,0.21577812475339406
