iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2]
1,-2.0306637585163116,0.63,0.6,0.6,0.6,0.6,0.6
2,-2.379328429698944,0.6200000000000003,0.6200000000000001,0.5450000000000002,0.6200000000000003,0.6200000000000001,0.5850000000000002
3,-2.379328429698944,0.6200000000000003,0.6200000000000001,0.5450000000000002,0.6200000000000003,0.6200000000000001,0.5850000000000002
4,-2.7976511046290398,0.6400000000000006,0.6050000000000002,0.5700000000000003,0.6400000000000006,0.5650000000000002,0.5700000000000003
5,-2.7976511046290398,0.6400000000000006,0.6050000000000002,0.5700000000000003,0.6400000000000006,0.5650000000000002,0.5700000000000003
6,-3.7992763444781303,0.6800000000000013,0.6100000000000001,0.5400000000000007,0.6050000000000011,0.6100000000000001,0.5400000000000007
7,-3.7992763444781303,0.6800000000000013,0.6100000000000001,0.5400000000000007,0.6050000000000011,0.6100000000000001,0.5400000000000007
8,-3.7992763444781303,0.6800000000000013,0.6100000000000001,0.5400000000000007,0.6050000000000011,0.6100000000000001,0.5400000000000007
9,-4.4015126675367355,0.7127777777777793,0.6611111111111116,0.4619444444444458,0.6544444444444462,0.5611111111111113,0.524166666666668
10,-5.022418461740017,0.759166666666669,0.6016666666666675,0.5004166666666681,0.6716666666666686,0.531666666666667,0.4937500000000017
11,-5.022418461740017,0.759166666666669,0.6016666666666675,0.5004166666666681,0.6716666666666686,0.531666666666667,0.4937500000000017
12,-5.631546355783939,0.8250000000000037,0.6383333333333345,0.36416666666666897,0.650000000000003,0.5983333333333336,0.4575000000000031
13,-5.770342007279396,0.7894444444444481,0.6494444444444453,0.42194444444444656,0.661111111111114,0.5561111111111116,0.44416666666666915
14,-6.155898958444595,0.8407407407407442,0.6551851851851861,0.4062962962962988,0.6435185185185214,0.5307407407407408,0.4477777777777805
15,-6.155898958444595,0.8407407407407442,0.6551851851851861,0.4062962962962988,0.6435185185185214,0.5307407407407408,0.4477777777777805
16,-6.155898958444595,0.8407407407407442,0.6551851851851861,0.4062962962962988,0.6435185185185214,0.5307407407407408,0.4477777777777805
17,-6.155898958444595,0.8407407407407442,0.6551851851851861,0.4062962962962988,0.6435185185185214,0.5307407407407408,0.4477777777777805
18,-6.305214915424585,0.8837128486511251,0.6303109282121643,0.3900160036579817,0.6573891175125778,0.5630955647005033,0.4008984910836798
19,-6.305214915424585,0.8837128486511251,0.6303109282121643,0.3900160036579817,0.6573891175125778,0.5630955647005033,0.4008984910836798
20,-6.305214915424585,0.8837128486511251,0.6303109282121643,0.3900160036579817,0.6573891175125778,0.5630955647005033,0.4008984910836798
21,-6.305214915424585,0.8837128486511251,0.6303109282121643,0.3900160036579817,0.6573891175125778,0.5630955647005033,0.4008984910836798
22,-6.359701033681631,0.8663695026235321,0.6339170558208729,0.4328486436229543,0.6508398127684949,0.5134101357206167,0.3986994553781634
23,-6.359701033681631,0.8663695026235321,0.6339170558208729,0.4328486436229543,0.6508398127684949,0.5134101357206167,0.3986994553781634
24,-6.451168045401573,0.8343208167353826,0.6512777837364208,0.43442982460267066,0.615498487445771,0.5735041644635372,0.4378628177916293
25,-6.457934338599443,0.8483394807963455,0.6216266922804652,0.4691446844392073,0.6390458178277996,0.5243087005686218,0.43508497278312086
26,-6.457934338599443,0.8483394807963455,0.6216266922804652,0.4691446844392073,0.6390458178277996,0.5243087005686218,0.43508497278312086
27,-6.457934338599443,0.8483394807963455,0.6216266922804652,0.4691446844392073,0.6390458178277996,0.5243087005686218,0.43508497278312086
28,-6.872189559042454,0.9517787018642114,0.5986079367222612,0.44719233839753003,0.6390933720632612,0.5455258455872001,0.3328541813024757
29,-6.872189559042454,0.9517787018642114,0.5986079367222612,0.44719233839753003,0.6390933720632612,0.5455258455872001,0.3328541813024757
30,-6.872189559042454,0.9517787018642114,0.5986079367222612,0.44719233839753003,0.6390933720632612,0.5455258455872001,0.3328541813024757
31,-6.872189559042454,0.9517787018642114,0.5986079367222612,0.44719233839753003,0.6390933720632612,0.5455258455872001,0.3328541813024757
32,-6.872189559042454,0.9517787018642114,0.5986079367222612,0.44719233839753003,0.6390933720632612,0.5455258455872001,0.3328541813024757
33,-6.872189559042454,0.9517787018642114,0.5986079367222612,0.44719233839753003,0.6390933720632612,0.5455258455872001,0.3328541813024757
