iter,energy,gamma[0],beta[0]
1,-1.9282761327922344,0.645,0.5399999999999998
2,-2.657032862305641,0.6075000000000002,0.5099999999999996
3,-2.6599405221641064,0.6525000000000002,0.4499999999999994
4,-4.055872173979878,0.6000000000000003,0.35999999999999877
5,-4.055872173979878,0.6000000000000003,0.35999999999999877
6,-4.055872173979878,0.6000000000000003,0.35999999999999877
7,-6.46796740591526,0.4987500000000007,0.2549999999999979
8,-6.46796740591526,0.4987500000000007,0.2549999999999979
9,-11.379822582006454,0.3075000000000012,0.26999999999999735
10,-11.379822582006454,0.3075000000000012,0.26999999999999735
11,-12.905303284525871,0.10875000000000179,0.134999999999996
12,-12.948910132050514,0.11625000000000174,0.2849999999999968
13,-12.948910132050514,0.11625000000000174,0.2849999999999968
14,-12.948910132050514,0.11625000000000174,0.2849999999999968
15,-13.279173076152802,0.1359375000000017,0.19874999999999643
16,-13.279173076152802,0.1359375000000017,0.19874999999999643
17,-13.279173076152802,0.1359375000000017,0.19874999999999643
18,-13.279173076152802,0.1359375000000017,0.19874999999999643
19,-13.28279423713684,0.12522216796875174,0.20569335937499642
20,-13.298795491456985,0.1368182373046892,0.21917724609374653
21,-13.298795491456985,0.1368182373046892,0.21917724609374653
22,-13.298795491456985,0.1368182373046892,0.21917724609374653
23,-13.298815220594406,0.1372127151489275,0.21235977172851211
24,-13.299318790435791,0.14104519844055347,0.21742252349853167
25,-13.29972156882286,0.13797359704971485,0.21703419685363423
26,-13.29972156882286,0.13797359704971485,0.21703419685363423
27,-13.299744755029678,0.13960626259446315,0.21666832745074877
28,-13.299805879592896,0.1385754931345599,0.2158226640522445
29,-13.299805879592896,0.1385754931345599,0.2158226640522445
30,-13.299805879592896,0.1385754931345599,0.2158226640522445
31,-13.299805879592896,0.1385754931345599,0.2158226640522445
32,-13.299805879592896,0.1385754931345599,0.2158226640522445
33,-13.29981055855751,0.1388539072558359,0.21627757091831537
34,-13.29981380701065,0.13874939239191178,0.2157121979776968
35,-13.29981380701065,0.13874939239191178,0.2157121979776968
36,-13.299814343452454,0.1387864445957001,0.2160440285161132
37,-13.299814343452454,0.1387864445957001,0.2160440285161132
38,-13.299818903207779,0.13876791849380593,0.215878113246905
39,-13.299821496009827,0.13876726316792937,0.21596490350691167
40,-13.299821496009827,0.13876726316792937,0.21596490350691167
41,-13.299824386835098,0.13877205852487207,0.21598468475921206
42,-13.299824386835098,0.13877205852487207,0.21598468475921206
43,-13.299830377101898,0.13877030122388584,0.215971842398349
44,-13.299830377101898,0.13877030122388584,0.215971842398349
45,-13.299830377101898,0.13877030122388584,0.215971842398349
46,-13.299830377101898,0.13877030122388584,0.215971842398349
47,-13.299830377101898,0.13877030122388584,0.215971842398349
48,-13.299830377101898,0.13877030122388584,0.215971842398349
49,-13.299830377101898,0.13877030122388584,0.215971842398349
50,-13.299830377101898,0.13877030122388584,0.215971842398349
51,-13.299830377101898,0.13877030122388584,0.215971842398349
52,-13.299830377101898,0.13877030122388584,0.215971842398349
53,-13.299830377101898,0.13877030122388584,0.215971842398349
54,-13.299830377101898,0.13877030122388584,0.215971842398349
55,-13.299830377101898,0.13877030122388584,0.215971842398349
56,-13.299830377101898,0.13877030122388584,0.215971842398349
57,-13.299830377101898,0.13877030122388584,0.215971842398349
58,-13.299831002950668,0.13877029668999988,0.2159718083331032
59,-13.299831002950668,0.13877029668999988,0.2159718083331032
