iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11],gamma[12],beta[12],gamma[13],beta[13]
43,-13.464398622512817,0.37236158618762344,0.5705360997802281,0.5506970392428105,0.7238120719060978,0.5680323026331654,0.6925563784924084,0.6307952280559249,0.665128865895594,0.5873680225270621,0.5698953498849788,0.6082036187854795,0.7094429757291655,0.585448508221865,0.5248252403554706,0.6019216188405173,0.5785854305729842,0.6022690326224026,0.6086771046838718,0.5792475039203714,0.5382773049285595,0.5796765249969748,0.48093029699923956,0.4442709799372192,0.4778375836958799,0.5996571009562249,0.5782125042896026,0.5986493546131616,0.3905399017440082
44,-13.466038793325424,0.36559171703903864,0.5706644797403542,0.5476065156219481,0.7246251409192745,0.570449080341967,0.696119240873529,0.6296675241439758,0.6667252878842196,0.5882647513902397,0.5714812480794694,0.6043084991284693,0.7107900840545492,0.5843017462261066,0.5225676263702961,0.6009384799504441,0.5794689326232103,0.602839710488846,0.6118834342334899,0.5802810095268719,0.5374412492767668,0.5786169581951817,0.4793609474835918,0.44074612047008216,0.47768223576524454,0.5990384432680346,0.5794137733364184,0.5956837455031041,0.39011640907162554
45,-13.467642903327942,0.3675349273516057,0.570891393874682,0.5478043298739538,0.7238326983106731,0.5716749775577409,0.6964658660565086,0.6285335578853787,0.6658325543903238,0.5868356732085829,0.5714394360971244,0.6045592608753184,0.7110531270618249,0.5837795978295017,0.5241976366816405,0.6011870149712768,0.5798988037132292,0.6023540794997302,0.611697864143514,0.5807416915718479,0.5376352044165764,0.5800088561380591,0.47911408025570984,0.43953967957752027,0.47586031383714394,0.5986533488193795,0.5798102936132459,0.5967104323230171,0.3906817957769749
46,-13.47030770778656,0.3674180490656568,0.5700079233869645,0.547868681606772,0.7239282038885425,0.5707978225111696,0.6954816305630848,0.6291842555061087,0.6657129131342013,0.5869117447705844,0.5714956322397281,0.6052235368941065,0.7108626603992796,0.5840655843548366,0.5244226762840163,0.6010151088202939,0.5800759349752148,0.6027404570530667,0.6118470802447746,0.5804935882227382,0.536980699994598,0.5797211474776262,0.48008102923155976,0.43991808745649363,0.4763541602561145,0.5977963509768804,0.5790868140626534,0.5968107633697566,0.39031841945148055
47,-13.471719920635223,0.3657718324522813,0.5693404328073539,0.5472383780143424,0.7242169093769865,0.5704990162563048,0.6955654630134493,0.6295546040215427,0.6660798153188054,0.5875314980209968,0.5717855905102165,0.6049690658971819,0.7108974268760153,0.5842030504387594,0.5238479596038461,0.6008845853665764,0.5803072580960952,0.6034222221985471,0.6125494316757082,0.5804706079254567,0.5362147892487484,0.5792628676145436,0.4806625213545035,0.43973030207862207,0.47690923471261215,0.5970024072410326,0.5788262988338143,0.5960975624349863,0.39000134050724256
48,-13.471904873847961,0.3646565317408728,0.5689426063516094,0.5467359368061151,0.7244163280600606,0.570434937187367,0.6957516451417441,0.6296824986484945,0.6663642676175844,0.5877970593465138,0.5720251587471531,0.6046752807175229,0.7110003110196425,0.5841854715367006,0.5235106415900698,0.6006705936683994,0.5804673029275876,0.6038392928840459,0.613121413237425,0.5804358691636349,0.5357718739016383,0.5789448031007728,0.48091801446712135,0.43940400992400297,0.4771520916968835,0.5965044340007934,0.5786724964693903,0.5955493148208296,0.3898392294305672
49,-13.472606420516968,0.36411289303661537,0.5688947554410889,0.5464776821988866,0.724456561047871,0.5704740127256376,0.6959989187532613,0.6296030729042932,0.6665751599718468,0.5879607700528987,0.5723077764355725,0.6045174594547259,0.7109939467730618,0.584142324243177,0.523392437989952,0.600712498066257,0.5805600525979854,0.6039056293695325,0.6132082901414172,0.5805450335522543,0.5355036268586376,0.5788487238257608,0.4809794022646033,0.43931018615187034,0.4770888903187076,0.5962883328948418,0.5788735414607142,0.5953948535766904,0.3897832453381562
50,-13.473793059587479,0.363630110854209,0.56895102693686,0.5460422645689116,0.7242943247105865,0.570737737498212,0.69656253648896,0.6291760164704219,0.6668292461159481,0.5880991127951632,0.572951127077302,0.6043864414758114,0.7108890998846267,0.5839878118953294,0.5235421615928042,0.6010376692653528,0.5807741719311295,0.6039826244523685,0.6131288932711951,0.5809866081820723,0.5348725342462073,0.5789856722185301,0.4810374153954051,0.4390497122997337,0.476514345930833,0.5957595066669071,0.5795019877255836,0.5953566546969434,0.3898092790992394
51,-13.473978847265244,0.36350157863756016,0.5689426538631163,0.5458868063872283,0.7242895773920908,0.5707720175845551,0.6967724467297397,0.6290647043246155,0.66702641216073,0.5881906311680116,0.573361192614322,0.6043738254265136,0.7107017371014365,0.5840193817362981,0.5236023428209922,0.6012513766912894,0.5807896070389592,0.6040816878631184,0.613041471489615,0.5810564422240747,0.534544531477685,0.5789566465353562,0.48112752198228914,0.43908183928234773,0.47626187287257893,0.5953911191520308,0.5797489452282325,0.5953066318057695,0.38990779135863357
52,-13.474865227937698,0.36256076770128176,0.5693383666004184,0.5452032178547578,0.7245180810370334,0.5713891679138446,0.697776646232374,0.6285252839232632,0.6676330418167772,0.5882095519032084,0.5740510694437512,0.6036279849326108,0.7106397743466316,0.5837981660855801,0.5233499806428816,0.601247986374701,0.5806762235804002,0.6041442323552223,0.6133643374326165,0.5811265073357615,0.5343586117360866,0.5787800000249749,0.48059399859334967,0.4384672882309658,0.4757076610416613,0.5952640297689616,0.5802655077160336,0.5947472508279158,0.39036105533241433
53,-13.474996834993362,0.36005517012036053,0.5696908253212224,0.5436738348371607,0.724934329844412,0.5724318036367473,0.6996507731498051,0.6276712083767205,0.6688921043629193,0.58870549214897,0.5754726492310198,0.6022466896822675,0.7105234534239274,0.5836281648827352,0.5226226193015481,0.601109551467673,0.5807173711058322,0.6045697532881442,0.6141469788964475,0.5814499621291793,0.5336521105788026,0.5780348138278931,0.48013986174750395,0.4370964034634141,0.47497203948083294,0.5946368247515602,0.5811095908585042,0.5935670633657016,0.39085037945652545
54,-13.475897520780563,0.35880243392287464,0.569473247535023,0.5426998502795434,0.7252826925689216,0.5729213841696366,0.7002529047142828,0.6270517484370453,0.6692922056765415,0.5887349538184762,0.5759961820174513,0.6016421484602458,0.710649796052432,0.5836589609684754,0.5225401562070064,0.6008856096214076,0.5809554602847764,0.6047487610180102,0.6149093946740941,0.5816546323963658,0.5332421262940659,0.5779273182659129,0.48031410500186666,0.43615848203819957,0.47447945606900993,0.5938158686096744,0.5808926600666812,0.5929396418400142,0.3909967538032567
55,-13.476953089237213,0.359054905139413,0.5687091144200211,0.5425011798639788,0.725943236487187,0.5723923379567551,0.6993371130353495,0.6270975739543652,0.669168598395709,0.5886916156546558,0.5753847423781032,0.601964901530284,0.7107157953930028,0.584291534450339,0.5226721598666728,0.600393964062422,0.5808087814233945,0.6048240524229261,0.6153821931653711,0.5810527035716906,0.533386044955329,0.5775064984657484,0.48126182616311025,0.4360762948852821,0.47480959819919816,0.5932097663025788,0.5790670355809141,0.5926182227385967,0.3908093897402318
56,-13.477373838424683,0.3564844516310487,0.5688234977426748,0.5405117210222002,0.726756598466974,0.5734430598102969,0.7014002426610013,0.6256642285233647,0.6707238211568481,0.5889763208971066,0.5767350049904506,0.6004543592358087,0.7107781085896292,0.584268508630019,0.5219765117465717,0.6000956800459288,0.5808081660160996,0.6050857190842707,0.6164020156453246,0.5812624069791507,0.5324457139730899,0.5766411851044367,0.4807145099404222,0.43435649614593813,0.4740488123749508,0.5920274864826323,0.5790542941700905,0.5906931513530548,0.3913862414615736
57,-13.477772116661072,0.3538489649163312,0.5691044118548524,0.5384745704549188,0.7273772042294213,0.5745833763730652,0.7038551847556124,0.6241547635074067,0.6722220095985207,0.5895132529848032,0.5782902486527616,0.5982637290860668,0.7108920232162091,0.5838724102132407,0.5211730490222313,0.6001030570087887,0.580789537520545,0.6050900978044494,0.6178566376349797,0.5820902241714523,0.5314970819288889,0.5755286293691445,0.4797051383769765,0.4327300936933705,0.4732231575639054,0.5914068357394157,0.5799927033911234,0.5889215066959068,0.3916352123538663
58,-13.477774828672409,0.35368259809004404,0.5691068069628172,0.5383434169457799,0.7274233584988213,0.5746400091882413,0.7039918953916391,0.6240704725162386,0.6723165703194848,0.5895478848989789,0.5783820225437132,0.5981413649288283,0.7108945206762008,0.583851846722141,0.5211286476097045,0.6000969318213686,0.5807881951535151,0.6051050324760785,0.6179457101487731,0.5821288711831428,0.5314290702552595,0.575459153248272,0.4796610109538939,0.43263332468969184,0.4731755456848133,0.5913494070557109,0.5800298876446089,0.5888174920765985,0.391654117138774
59,-13.47849440574646,0.3537886936507115,0.5689480244596448,0.5384285416663939,0.7274050661950336,0.5744105221718335,0.7037431315045095,0.6243121355201996,0.6722031697336004,0.5896233827619131,0.5783097588834466,0.5982507702226212,0.7108178124206046,0.5838232706122212,0.5211780453152196,0.6000802820522422,0.5807995437154315,0.6052224412489412,0.6179576315132428,0.5820848258488515,0.5314238280142755,0.5754390302685835,0.4798265060107067,0.4328415607007881,0.4732558451937123,0.5913565000709101,0.5800254689524384,0.5890898445958309,0.39157301197613803
60,-13.480601251125336,0.3533766575415761,0.5677281388864172,0.5381044807175902,0.7277636914533107,0.5733521417831818,0.7026546697421072,0.6252358157113462,0.6719275808386289,0.5901957541227487,0.5781818837050099,0.5984192840590457,0.7104754670756106,0.583874647673749,0.5212752803888347,0.5996946505845168,0.5809346786931516,0.6060921425644257,0.6186701446915142,0.5817311315046758,0.5311031795474757,0.5749305553764619,0.4811517341192174,0.4332781471004537,0.473497880221792,0.5907092305255771,0.579335493897348,0.5899254630551063,0.3911666307930637
61,-13.480845779180527,0.35339315669873134,0.5672725865848974,0.5382456721416041,0.7277791725719494,0.5729645235275881,0.7020685494628478,0.6256757506953599,0.6717413390262533,0.590467839449007,0.5781443858641468,0.5985845840360269,0.7103407607384966,0.5837698774689417,0.5214727457954156,0.5996570527997579,0.5809502414002751,0.606372277378165,0.6187299567399176,0.5816521312583134,0.5309991603106763,0.5748812935851284,0.48162728010524497,0.4335552681672201,0.47363003403027976,0.5905927288014021,0.5792102651259877,0.5904157418003118,0.3909718564538589
62,-13.480845779180527,0.35339315669875976,0.5672725865846147,0.5382456721417066,0.7277791725719612,0.5729645235272849,0.7020685494624904,0.6256757506956849,0.6717413390261324,0.5904678394491913,0.5781443858641118,0.5985845840361362,0.7103407607383775,0.5837698774688588,0.5214727457955166,0.5996570527997502,0.5809502414002619,0.6063722773783957,0.6187299567399337,0.5816521312582307,0.5309991603106073,0.5748812935850669,0.48162728010555167,0.4335552681674523,0.47363003403035986,0.5905927288013507,0.5792102651259625,0.5904157418006697,0.39097185645375704
