iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5]
0,-2.5002411007881165,0.592006663698703,0.5851032043807208,0.5987124635372311,0.6094303945079446,0.603419351298362,0.6071032734122127,0.5943622332066297,0.5969488414935767,0.6152174145914614,0.5891291735693812,0.5929980710148811,0.5900764524936676
1,-3.882841586135328,0.5841494862921536,0.5667548700235784,0.5972041251603514,0.620259247161448,0.6071320035494864,0.6144251806195825,0.5886253960430622,0.5942717324011028,0.6327781164087355,0.5752064393833279,0.5858280587941408,0.5777102805674076
2,-5.338740337640047,0.576618041517213,0.5463448990136385,0.5944316265173256,0.6309965815395117,0.6109104635193944,0.620566294202581,0.5840452685020864,0.5924468256067484,0.6505002045538276,0.560069379536435,0.5789738778490573,0.5626966970972717
3,-6.596014030277729,0.5692982689011842,0.5262367244809866,0.5899569214321673,0.6395724661648273,0.6146825285628438,0.6238382501993328,0.5820702294819057,0.5916325591038912,0.6655613911803812,0.5462674006354064,0.5728049647528678,0.5455471015535295
4,-7.600996568799019,0.5617170609999448,0.5083147142082453,0.5844222352840006,0.644710524380207,0.6182640189304948,0.6236351995263248,0.5831779110245406,0.5916054203640669,0.6765187812503427,0.5349073253106326,0.5674305219668895,0.5272372587583959
5,-8.427683100104332,0.553308104770258,0.4933726269751787,0.5787087799049914,0.6464566349983215,0.6210719788447022,0.620813143113628,0.5866567733697593,0.5920717298518866,0.6836558637674898,0.5255355081986636,0.5627257857937366,0.508668318297714
6,-9.139756679534912,0.5438213028479367,0.48143600709736345,0.5732821495272219,0.6454638823866844,0.6225064912810921,0.6166372118983418,0.5913800987415015,0.5927406057249754,0.6878508982714265,0.5175709343980998,0.5583917160052806,0.4904574676416814
7,-9.771910086274147,0.5333789788652211,0.4721517566591501,0.5682231680490076,0.642444184422493,0.6223465273156762,0.6120999722275883,0.5963316130451858,0.5933387532364577,0.6899087113793939,0.5107870690058917,0.5540675405878573,0.47296543410047887
8,-10.342574879527092,0.5222420149017125,0.46506451107561586,0.5634608388878405,0.6380507484078407,0.6207302505150437,0.6077811165247112,0.6007847878150642,0.5936532273422926,0.6904262957628816,0.5051088250707835,0.5494142655748874,0.4564294441603124
9,-10.864322766661644,0.5106672399211675,0.45976538993418214,0.5589119390584528,0.6328357741236686,0.6180031741037965,0.6039599968586117,0.6043000685982406,0.5935694232117384,0.6897893232759088,0.5004480100702494,0.5441763807553798,0.44096299251541493
10,-11.347597643733025,0.49885089476592837,0.45591673292219637,0.5545411826111376,0.6272532701492309,0.6145287597551942,0.600709211686626,0.6066756713204086,0.5930644526612013,0.6882777271326631,0.4967020891141146,0.5381582189816981,0.42660225173458455
11,-11.802123308181763,0.48692320813424883,0.4532535750418901,0.5504015208221972,0.6216343104839325,0.610654971934855,0.5980036525521427,0.6078993844799697,0.5921641170512885,0.6860844252165407,0.4937129161786288,0.5312526409048587,0.4133151470683515
12,-12.236383318901062,0.47499003042466936,0.4515755999833345,0.5465580941177904,0.6162020474672317,0.60662995968014,0.5957570342812687,0.6080910581164062,0.590949761820957,0.6833841708954423,0.4913674138020724,0.5234035585541278,0.40098592629656193
13,-12.656721204519272,0.4631307475734502,0.4507332671433687,0.5431255222298205,0.611089876294136,0.6026348540559411,0.5938645719084888,0.6074469554238021,0.5895280122291296,0.6803055760916322,0.4895566097926348,0.514616358699277,0.3894808440469205
14,-13.066972225904465,0.451429893868044,0.45061806626617906,0.5401949257589876,0.606373181939125,0.5987835297361016,0.5922628460917622,0.6061621027998626,0.5880104034673422,0.6769615767057985,0.4882197521161288,0.504942897381261,0.3786667137406766
15,-13.468824028968811,0.439952825801447,0.4511318732053041,0.5378333003260195,0.6021018832921982,0.595147586800158,0.5908995239529758,0.6044336724095046,0.5865153699647635,0.6734413561876863,0.4872981003951281,0.49448265475220976,0.3684037028811872
16,-13.861557930707932,0.4287783407140523,0.45223071463406084,0.5360705972649157,0.5982489496469497,0.5917859593406319,0.5897516428027302,0.6024193185381591,0.5851767986547202,0.6698041168507188,0.4867723278235644,0.48339411956258116,0.3585828392766416
17,-14.242680758237839,0.4179849975276738,0.45382870025932787,0.5349039853550493,0.5947787225246429,0.5887729594483971,0.5887800721917301,0.6002508568577468,0.5840851544868201,0.6660976616200059,0.48662708620540795,0.4718804840464145,0.3490811138413846
18,-14.607404291629791,0.4076461099553853,0.45588798113167284,0.5342981339432299,0.5916623681783676,0.5861197778955102,0.5880055396351963,0.5980429071001708,0.5833201288711279,0.6623626706656068,0.4868626586627215,0.46016909522004423,0.3398953973315656
19,-14.950154781341553,0.3978218786884099,0.45831943340599535,0.5341678530909121,0.5888672530651092,0.5838748732581734,0.5874222485814243,0.5958833414129913,0.5829367368947714,0.6586353985127061,0.4874577067326754,0.4485388134140521,0.33100225022062657
20,-15.26553338766098,0.3885614775586873,0.4610434252768755,0.5344469220377505,0.5863869398832321,0.5820459196344018,0.5870238362345844,0.5938313323073089,0.5829453795682639,0.6549121049698442,0.48838964025489984,0.4372536574024707,0.3223981111310422
21,-15.548734873533249,0.37991790999658404,0.46398966796696184,0.5350180239416659,0.584219804406166,0.5806330958381295,0.5868183194193989,0.5919543522410095,0.5832991778384894,0.6512130109127611,0.4896171681117266,0.42656147819943724,0.3141343890689313
22,-15.79678338766098,0.3719231389928609,0.4670519012957811,0.5357712329365313,0.5823743253946304,0.5796033063903451,0.5867833016905933,0.5903000551275909,0.5839155196677893,0.6475438681896776,0.4911186836194247,0.41665998441167174,0.3062644897960126
23,-16.00876471400261,0.3646008722949773,0.4701748717576265,0.5366140128113329,0.5808598160743713,0.578900016285479,0.5868906496558338,0.5889082121662795,0.5847421466838568,0.6439122763928026,0.4928116641473025,0.4077065770048648,0.29883238663896916
24,-16.18618604540825,0.3579431377816945,0.4732907939702272,0.5374668062664568,0.5796885102987289,0.578477762080729,0.5871304540429264,0.5877798366360366,0.5856653332244605,0.6403475312050432,0.49462684909813104,0.3997892175335437,0.29185476889833806
25,-16.331900149583817,0.35196115602739153,0.47634128518402574,0.5382858634926379,0.5788512289524078,0.5782867738977074,0.5874773828778416,0.5869347470812499,0.5866183518897742,0.6368471888359636,0.49650634746067224,0.39291046899743376,0.28539232900366185
26,-16.45000070333481,0.3466109835077077,0.47928842194378374,0.5390359283424914,0.5783061444759369,0.5782805303111672,0.5878770469222218,0.5863482075743377,0.5875309586059302,0.6334415582474321,0.4983600072097033,0.3870376680511981,0.2794279306195676
27,-16.544802844524384,0.3418565743137151,0.48208073563873766,0.5397193999029696,0.5780015498399734,0.5784140894189477,0.588332292297855,0.5859897601418197,0.5883609681855887,0.6301586834248155,0.5001515142153948,0.3821139369625598,0.27395190289244054
28,-16.620526134967804,0.3376541190315038,0.4847255278378725,0.5403312117792666,0.5779088348150253,0.5786545792594552,0.588828798988834,0.5858128088526428,0.5890929132234305,0.6270314661320299,0.5018392346333712,0.37804019791074095,0.26896102717146275
29,-16.68073895573616,0.3339382015634328,0.4871934879571199,0.540870186779648,0.57796830534935,0.5789624074473977,0.5893329797778278,0.5857727545313537,0.589698153687641,0.6240606812294572,0.5033868245314806,0.37471065265126524,0.2644355892203748
30,-16.72886410355568,0.3306706749368459,0.48949705846607683,0.5413510025478899,0.578147029876709,0.5793320903554559,0.5898171781096607,0.5858516561798751,0.5901891618501395,0.6212643293198198,0.504800885124132,0.37201565844006834,0.26032310714945195
31,-16.767204999923706,0.327790116565302,0.4916091937571764,0.5417836130596697,0.5783967435359955,0.5797206977382302,0.5903052954468876,0.5860002207569778,0.5905712127219885,0.6186463443096727,0.5060342840384692,0.3698663894552737,0.2565947770141065
32,-16.797979444265366,0.32524204780347643,0.49357713051140306,0.5421637416817248,0.5787068665027618,0.5801207641139626,0.5907871244940907,0.5861894506029784,0.5908542602788657,0.6162261722143739,0.5071366868447512,0.3681653921026736,0.25322656324133275
