iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2]
0,-3.2610479667782784,0.5917418137192726,0.5926361218094826,0.6070502683520317,0.5986464492976665,0.5906518720090389,0.5871458858251571
1,-3.737562708556652,0.5831836298108101,0.5850310012698173,0.6142352171242237,0.5968070760369301,0.5811733439564705,0.573274927586317
2,-4.24203909188509,0.5743183813989162,0.5774795696139335,0.6212137848138809,0.5944507032632828,0.5717175178229809,0.5584359750151634
3,-4.761975578963757,0.5651203081011772,0.5703122228384018,0.627599100023508,0.5915975220501423,0.5624435231089592,0.5427170008420944
4,-5.287084795534611,0.5555467665195465,0.563826160877943,0.6330029837787151,0.5883201345801353,0.5534857496619224,0.5262504205107689
5,-5.812205117195845,0.5455479234457016,0.5582338221371174,0.6371108725667,0.5847352020442486,0.5449345245957374,0.509175019711256
6,-6.3375331573188305,0.5350676797330379,0.5536243434995413,0.6396976135671139,0.5809865672141313,0.5368213806301355,0.49163692109286783
7,-6.866903200745583,0.5240447133779526,0.5499632697552442,0.6406647175550461,0.5772064611315727,0.5291473515331745,0.4737767711281776
8,-7.405189514160156,0.5124304000288248,0.5471227042376995,0.6400151219218969,0.5734943844377994,0.5218822978436947,0.45572727769613264
9,-7.956177927553654,0.5001959580928087,0.5449027515947819,0.6378330368548631,0.5699080660939216,0.5149796478450298,0.43762233704328535
10,-8.521074205636978,0.4873347472399473,0.5430889710783958,0.6342482458800077,0.5664421044290066,0.5083967506885528,0.419596741348505
11,-9.097603417932987,0.4738825935870409,0.541451221704483,0.6294207092374563,0.5630606286227703,0.5020849503576755,0.40181605368852613
12,-9.680619940161705,0.45990950278937814,0.5398091435432434,0.6235150698572397,0.5596887268126011,0.4960227072238922,0.38444688767194746
13,-10.262191385030746,0.4455474209040403,0.5380045235157013,0.6167048592120409,0.5562105052173137,0.4901749849319458,0.367677441239357
14,-10.833071857690811,0.4309549521654844,0.5359447583556175,0.6091532487422228,0.552519778162241,0.48450459390878675,0.3516987174749374
15,-11.383459627628326,0.41634327583014963,0.5335490241646766,0.6010164696723223,0.5485258050262928,0.47900243699550626,0.3366872951388359
16,-11.905023381114006,0.40193451605737207,0.5307803958654403,0.5924370441585779,0.5441448487341404,0.4736350983381271,0.3227969393134117
17,-12.39184084534645,0.3879448216408491,0.5276329725980758,0.5835518915206194,0.5393433593213558,0.4683782964944839,0.3101059928536415
18,-12.840671807527542,0.3745640259236097,0.5241232126951217,0.5744692761451006,0.5341430626809597,0.46320163309574125,0.298662094771862
19,-13.250882655382156,0.36193307153880594,0.5203039556741714,0.5652802664786577,0.5286118410527706,0.45808441042900083,0.288430018723011
20,-13.623448550701141,0.35014021806418894,0.516229784488678,0.5560689199715853,0.5228460304439068,0.45300339758396146,0.2793698742985725
21,-13.960852593183517,0.3392213325947523,0.5119676649570465,0.5469037223607301,0.5169461391866207,0.44795160591602323,0.27134701460599897
22,-14.2653246819973,0.32916610352694986,0.5076160490512848,0.5378497470170259,0.5110371582210064,0.4429298996925354,0.2642515733838081
23,-14.539414167404175,0.319936890527606,0.5032463580369949,0.5289675075560808,0.5052114747464657,0.4379610329866409,0.2579538211226463
24,-14.785572737455368,0.3114644180983305,0.49893767237663267,0.5203132707625627,0.4995360545814037,0.4330698162317276,0.2523370966315269
25,-15.005975723266602,0.30367473177611826,0.49474909007549284,0.5119363594800234,0.49408570155501363,0.428245609998703,0.24730618149042127
26,-15.202695578336716,0.2965024452656507,0.49071953296661375,0.5038818497210741,0.48889133557677267,0.4235272616147995,0.24276423305273054
27,-15.377825170755386,0.289884839579463,0.486884868144989,0.496175118163228,0.48398092612624166,0.41893245875835416,0.23861747831106184
28,-15.533210217952728,0.2837488543242216,0.4832783997058868,0.4888508696109056,0.47934693321585653,0.41447431445121763,0.23484033197164533
29,-15.67122596502304,0.2780383419245481,0.4798893094062805,0.4818931747227907,0.47501190230250356,0.4101595938205719,0.23133948296308515
30,-15.793505400419235,0.27271780781447885,0.47671317160129545,0.4753141928464174,0.4709476552903652,0.4059973418712616,0.22810242921113966
31,-15.901864618062973,0.2677461843937635,0.47374450266361234,0.4691147733479738,0.46714636906981466,0.4019873648881912,0.22508685141801832
32,-15.997942715883255,0.26306961886584757,0.4709885329008102,0.4632770199328661,0.4635963164269924,0.3981321662664413,0.22227437645196912
33,-16.083272635936737,0.2586839985102415,0.4684083819389343,0.45776695795357225,0.4602634035050869,0.39443411529064176,0.21966005712747572
34,-16.15922722220421,0.2545456331223249,0.46601360142230985,0.4525697011500597,0.45714733228087423,0.39088564217090604,0.2171959564089775
35,-16.226925671100616,0.25064953081309793,0.46376136541366575,0.4476787824183702,0.4542129211127758,0.3874879240989685,0.2148940250277519
36,-16.28730735182762,0.2469652038067579,0.4616771101951599,0.44306498058140276,0.4514672927558422,0.38423257172107694,0.21272589117288587
37,-16.34132432937622,0.24349356107413767,0.4597174882888794,0.4387067038565874,0.44887843951582906,0.3811249792575836,0.21068221181631086
38,-16.38997107744217,0.24019746892154215,0.4578723520040512,0.43458323962986467,0.446436258405447,0.3781369686126709,0.20874142497777937
39,-16.433571606874466,0.23708001188933847,0.45614602267742155,0.4306696880608797,0.44413249418139455,0.3752816081047058,0.2069408133625984
40,-16.473004549741745,0.23411597721278665,0.454503259062767,0.42695535011589525,0.44196169301867483,0.372543266415596,0.20520534962415693
41,-16.508724063634872,0.23129840604960916,0.45295140743255613,0.4234272617846727,0.4398896716535091,0.36992179453372953,0.20356006771326063
42,-16.540988445281982,0.22863562814891336,0.4514837473630905,0.42008186168968675,0.4379306010901928,0.36740789413452146,0.2020272150635719
43,-16.570366233587265,0.2260863672941923,0.45007539391517637,0.4168875146657228,0.4360592983663082,0.3650041133165359,0.20056474059820173
44,-16.59702578186989,0.22367057614028452,0.4487621396780014,0.413839228823781,0.43427779003977773,0.3626979202032089,0.19917534142732618
45,-16.62150526046753,0.22136383168399332,0.4474989831447601,0.4109277058392763,0.432587044686079,0.36046396791934965,0.1978429093956947
46,-16.64382490515709,0.21916473321616647,0.44630213677883146,0.4081454802304506,0.4309517167508602,0.35834663212299345,0.19658240526914594
47,-16.66436606645584,0.21706180684268472,0.44514880180358884,0.4054650444537401,0.4294013105332851,0.3562958151102066,0.19538131207227705
48,-16.683203995227814,0.21504521779716013,0.44405131638050077,0.40291137285530565,0.4279009722173214,0.35431805849075315,0.19423575550317762
49,-16.70059445500374,0.21311702243983743,0.44299437701702116,0.4004475254565477,0.4264714740216732,0.35242957472801206,0.19313989430665968
50,-16.71661788225174,0.2112727057188749,0.44198056161403654,0.3980884481221437,0.4250882439315319,0.3506045252084732,0.19210205823183057
51,-16.73137578368187,0.2094976346939802,0.4410100936889648,0.3958107758313417,0.4237604610621929,0.34884496629238126,0.19110761433839796
52,-16.745169550180435,0.20779407434165476,0.4400664776563644,0.3936320323497057,0.422476964443922,0.34714788794517515,0.19014489501714704
53,-16.757903903722763,0.20616366378962991,0.4391597419977188,0.39152374155819414,0.42125110551714895,0.345504230260849,0.1892163887619972
54,-16.769735395908356,0.204585288092494,0.4383079022169113,0.3894958723336458,0.4200588636100292,0.3439185380935669,0.18835116773843763
55,-16.78074222803116,0.2030656825751066,0.43746661245822904,0.38753845579922197,0.418914171308279,0.34239489436149595,0.18750339597463606
56,-16.79100027680397,0.20161644034087656,0.43665008842945097,0.38564927168190477,0.4178100399672985,0.34090391397476194,0.18669012039899824
57,-16.800602316856384,0.20020825080573557,0.4358701765537262,0.3838094849139452,0.4167290650308132,0.3394803762435913,0.18588600903749464
58,-16.80954882502556,0.198855210468173,0.43509688079357145,0.38203633613884447,0.41569574400782583,0.3380997836589813,0.18513931185007093
59,-16.81798306107521,0.19753584675490854,0.4343575596809387,0.38031751699745653,0.4146841488778591,0.33676726222038267,0.18442144840955732
60,-16.825846523046494,0.1962776821106672,0.4336357623338699,0.3786708492785692,0.4137080930173397,0.33546376824378965,0.1837140157818794
61,-16.833195745944977,0.19506854228675363,0.43295075595378874,0.3770558912307024,0.4127639852464199,0.3341978549957275,0.1830375477671623
62,-16.840189188718796,0.19389014355838297,0.432276239991188,0.37549056895077226,0.411822559684515,0.3329764664173126,0.1823802128434181
63,-16.846744149923325,0.19275619499385355,0.4316322863101959,0.37397436089813707,0.410913261026144,0.33177982866764066,0.181755094230175
64,-16.85289117693901,0.19165639989078043,0.43098432421684263,0.37251106686890123,0.41006033346056936,0.33061971366405485,0.181152968108654
65,-16.858717799186707,0.1905842613428831,0.43036014437675474,0.3710836101323366,0.40921171233057974,0.3294978946447372,0.18055720478296278
66,-16.86415484547615,0.18953679911792276,0.42975557446479795,0.3696943450719118,0.4083858750760555,0.32841517627239225,0.17998114079236982
