iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3]
0,-2.1415055692195892,0.5962761625647545,0.5897385984659195,0.5996049329638481,0.6033824369311332,0.6101648271083832,0.5913720041513443,0.5953644126653671,0.5915171191096306
1,-2.629149943590164,0.5931565746665001,0.5778099954128265,0.5990376234054565,0.6060244724154472,0.6208676233887672,0.5821485728025436,0.5911239966750145,0.5817639887332916
2,-3.1717627719044685,0.5904425721615553,0.5645373504608869,0.5981687571853399,0.60810900144279,0.6315986592322588,0.5725222252309322,0.5874150473624468,0.5706889279186725
3,-3.740738019347191,0.5878303278237581,0.5504747111350298,0.596875399723649,0.6099522117525339,0.6416647512465715,0.5627527743577957,0.584345493838191,0.5583734795451164
4,-4.30486524105072,0.5849958140403032,0.5362754914909601,0.5950674567371607,0.6119195971637964,0.6503712836652994,0.5530754536390304,0.5819874595850706,0.5450450390577316
5,-4.843285515904427,0.5817085023969412,0.5224926475435495,0.5926951210945844,0.6142834540456533,0.6572477970272302,0.5436214752495289,0.58037981800735,0.5310513213276863
6,-5.346998333930969,0.5779040422290563,0.5094525817781687,0.5897378515452146,0.6171172898262739,0.6621638763695955,0.5344359152019024,0.5795177187770605,0.5168056696653366
7,-5.81147837638855,0.5736687000840902,0.4972609583288431,0.5862160440534353,0.6202794279903173,0.6652820263057947,0.5255518205463886,0.5793466906994581,0.5027451500296592
8,-6.230796694755554,0.5691710900515318,0.4858994711190462,0.5822090398520231,0.6234739165753126,0.6669190902262926,0.5170533008873462,0.579766434058547,0.48927653431892393
9,-6.597502291202545,0.5645827915519476,0.4753292430192232,0.5778628405183553,0.6263543110340833,0.6674247983843088,0.5090889282524586,0.5806433524936437,0.4767571449279785
10,-6.906529784202576,0.5600302409380674,0.4655311185866594,0.5733630400151014,0.628612120077014,0.6670975018292665,0.5018246419727802,0.5818415250629186,0.4654620051383972
11,-7.158540099859238,0.5555755238980055,0.4565180022269487,0.568887647613883,0.6300562661141157,0.666164480522275,0.49537883177399633,0.5832442309707403,0.4555447459220886
12,-7.359675645828247,0.5512228947132826,0.4482979703694582,0.564560916647315,0.6306285750120878,0.6647813696414232,0.4898183889687061,0.584765550121665,0.447047358751297
13,-7.51932817697525,0.5469445031136274,0.4408762980252504,0.5604512210935354,0.630367923900485,0.6630540121346712,0.4851083554327488,0.5863514360040426,0.4399190604686737
14,-7.647498458623886,0.542705450579524,0.4342063594609499,0.5565661307424307,0.6293761920183897,0.661062516644597,0.48118982687592504,0.5879668857902288,0.4340514153242111
15,-7.753091007471085,0.5384701084345579,0.42822396047413347,0.5528820123523474,0.6277825873345136,0.6588593948632478,0.477980712801218,0.5895922597497701,0.4292913883924484
16,-7.843143045902252,0.5342121463268995,0.42284462638199327,0.5493607487529516,0.6257117580622434,0.6564881134778261,0.4753870464861393,0.5912122394889593,0.4254885524511337
17,-7.9228944182395935,0.5299159627407789,0.417970173433423,0.5459549095481634,0.623272467777133,0.6539859402924776,0.47332547083497045,0.5928207155317068,0.42249599695205686
18,-7.995966702699661,0.5255694430321455,0.4135180342942476,0.5426305945962667,0.620555479452014,0.6513782668858766,0.47171969190239904,0.5944135006517172,0.42018446922302244
19,-8.064842373132706,0.5211698602885008,0.4094073105603456,0.5393535014241934,0.6176388900727033,0.6486952234059572,0.47049678340554235,0.5959880318492651,0.4184479922056198
20,-8.131139874458313,0.5167194049805403,0.4055652696639299,0.5361056443303823,0.614578877016902,0.6459557641297579,0.4696073330938816,0.5975430574268102,0.4171863108873367
21,-8.195859551429749,0.5122226666659117,0.4019325453788042,0.532870989665389,0.6114243756979704,0.643177368119359,0.4689939714968204,0.599080142006278,0.41632885336875913
22,-8.259623855352402,0.5076855611056089,0.39845559783279894,0.5296419378370046,0.6082141887396574,0.6403778124600649,0.4686217106878757,0.6006008502095938,0.41581093370914457
23,-8.32277649641037,0.5031167905777693,0.3950970698148012,0.5264146741479635,0.6049744825810194,0.6375711340457201,0.46845456436276434,0.6021108891814947,0.4155815303325653
24,-8.385437369346619,0.4985297959297895,0.3918212581425905,0.5231893178075552,0.6017310362309217,0.6347709376364946,0.4684651143848896,0.6036111678928137,0.4155948221683502
25,-8.447558283805847,0.49393389038741586,0.38861020691692827,0.5199723955243826,0.5985046368092298,0.6319879371672869,0.46862407997250555,0.6051080789417028,0.415821498632431
