iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4]
87,-9.97311919927597,0.6169230215251446,0.555137986689806,0.568002375215292,0.3399407103657722,0.7651723682880401,0.4972455151379108,0.6620928555727005,0.5271388500928879,0.6607387498021126,0.44256783127784727
88,-9.973191112279892,0.6169400088489055,0.5551210291683674,0.5679030142724514,0.3397436574101448,0.7652390956878662,0.4972094990313053,0.6621123611927032,0.5270605742931366,0.6608687326312065,0.4425946086645126
89,-9.973251104354858,0.6169559232890606,0.5551038779318332,0.5678075276315212,0.33955599218606947,0.7653050780296325,0.4971757777035236,0.6621276795864105,0.5269881099462509,0.6609947517514229,0.442619314789772
90,-9.973332732915878,0.6169733725488186,0.5550907649099827,0.5677148722112179,0.33937364667654035,0.7653695255517959,0.4971380926668644,0.6621428340673446,0.5269185811281204,0.6611154660582542,0.4426450043916702
91,-9.973403662443161,0.6169918797910213,0.555076340585947,0.5676226191222667,0.33919833451509473,0.765433406829834,0.497107470780611,0.6621571689844131,0.5268474280834198,0.6612341091036796,0.4426675647497177
92,-9.97346219420433,0.6170050375163555,0.5550630785524845,0.5675329737365246,0.3390291318297386,0.7654934287071228,0.4970796950161457,0.6621724128723144,0.5267830401659012,0.6613478496670723,0.44268951416015623
93,-9.973494857549667,0.6170203112065792,0.555049816519022,0.5674461148679256,0.3388651147484779,0.7655515879392624,0.4970498777925968,0.6621870756149292,0.5267207384109497,0.6614598169922828,0.4427057862281799
94,-9.97356578707695,0.6170322321355343,0.5550349898636341,0.5673635028302669,0.3387113943696022,0.7656094491481781,0.49702263846993444,0.6622022449970245,0.5266570061445236,0.6615672990679741,0.4427244871854782
95,-9.973608553409576,0.6170428864657879,0.5550259448587894,0.5672828875482082,0.3385536506772041,0.7656664758920669,0.49699699357151983,0.6622124373912811,0.5265987128019333,0.6616693571209907,0.44274199604988096
96,-9.97365814447403,0.6170564167201519,0.5550135470926761,0.567205535620451,0.3384049668908119,0.7657173335552215,0.4969721831381321,0.6622257441282272,0.526544651389122,0.6617704913020134,0.44275949001312254
97,-9.973692566156387,0.6170690380036831,0.5550030268728733,0.567129748314619,0.33826649039983747,0.7657716929912567,0.4969462104141712,0.6622411221265793,0.5264905452728271,0.6618642494082451,0.4427760004997253
98,-9.97372704744339,0.6170786641538143,0.5549947269260883,0.5670595340430736,0.3381257340312004,0.7658239811658859,0.4969244100153446,0.6622534304857254,0.5264341443777084,0.6619571879506111,0.442792272567749
99,-9.973765939474106,0.6170884244143963,0.5549897648394108,0.5669857434928417,0.3379926666617393,0.765870651602745,0.49690125361084936,0.6622647702693939,0.5263857305049896,0.6620454624295234,0.4428043574094772
100,-9.973798424005508,0.6170962922275066,0.554981792718172,0.5669163189828396,0.3378655895590782,0.7659180223941803,0.4968791551887989,0.6622759759426117,0.5263347387313843,0.662133826315403,0.4428237587213516
101,-9.973847776651382,0.6171033851802349,0.5549713917076587,0.566849785298109,0.33774070292711256,0.7659659296274185,0.4968575336039066,0.6622842609882355,0.5262855052947998,0.6622189119458198,0.4428312838077545
102,-9.973848223686218,0.6171112827956676,0.5549643285572529,0.5667876623570919,0.3376187667250633,0.7660089343786239,0.4968352861702442,0.6622954666614532,0.5262422621250152,0.6622998252511024,0.44283967316150663
103,-9.973896592855453,0.6171181969344616,0.5549544341862201,0.5667233191430568,0.33749946802854536,0.7660494208335876,0.4968182988464832,0.6623084157705307,0.526199346780777,0.6623788312077522,0.44284687042236326
104,-9.973927229642868,0.6171251855790615,0.5549456425011158,0.566662835329771,0.33738541454076765,0.7660897135734558,0.49680460467934606,0.6623179674148559,0.5261521250009537,0.6624570474028587,0.4428588807582855
105,-9.973948001861572,0.6171321891248226,0.5549424238502979,0.5666015915572643,0.33727419227361677,0.766133239865303,0.4967838622629642,0.6623298585414886,0.5261103868484497,0.6625305101275444,0.442874139547348
106,-9.973974972963333,0.617138984054327,0.554937744885683,0.5665444754064083,0.33717036098241804,0.7661720424890518,0.4967660255730152,0.6623389929533005,0.526067978143692,0.6626027062535286,0.44288586676120756
107,-9.973989993333817,0.6171448700129986,0.5549307711422443,0.5664894305169582,0.33706696182489393,0.7662087440490722,0.4967470861971378,0.6623470693826675,0.5260284900665283,0.6626709535717964,0.44289194643497465
108,-9.974002569913864,0.6171494148671627,0.5549275077879429,0.5664367996156215,0.33696910589933393,0.7662465780973434,0.4967308439314365,0.6623533278703689,0.5259882122278213,0.6627375617623329,0.44289796650409696
109,-9.974030196666718,0.6171543173491955,0.5549210257828235,0.5663853459060192,0.336875019967556,0.7662815809249878,0.49671747758984564,0.6623620003461838,0.5259511530399322,0.6628006979823112,0.44290643036365507
110,-9.974042624235153,0.6171595029532909,0.5549137242138386,0.5663343541324138,0.33678260296583173,0.7663132160902023,0.49670415595173834,0.6623696744441986,0.5259132742881775,0.6628628209233284,0.4429116606712341
111,-9.974068939685822,0.6171635113656521,0.5549080319702625,0.5662856720387935,0.3366914376616478,0.7663471758365631,0.4966878093779087,0.6623791962862015,0.5258824437856674,0.6629217252135277,0.4429119139909744
112,-9.974070399999619,0.6171669833362102,0.5549032934010029,0.5662383608520031,0.33660307377576826,0.7663777977228164,0.49667287841439245,0.6623857676982879,0.5258496165275574,0.6629803463816643,0.4429211676120758
113,-9.9741051197052,0.6171698741614818,0.5549004472792148,0.5661926738917827,0.33651587218046186,0.7664092987775802,0.4966603465378284,0.6623924881219864,0.5258155673742294,0.6630373135209083,0.44293138980865476
114,-9.97410374879837,0.6171716175973415,0.5548951275646686,0.5661481939256191,0.33643238097429273,0.7664401590824127,0.496647322922945,0.6624010115861892,0.5257858395576477,0.6630915090441704,0.44293840825557707
115,-9.974120914936066,0.6171723030507564,0.5548905678093433,0.5661042355000973,0.33635678738355634,0.7664676517248153,0.4966342695057392,0.6624067038297653,0.5257547259330749,0.6631451532244682,0.44294614195823667
116,-9.97411197423935,0.6171732567250728,0.5548888392746448,0.5660621546208858,0.3362807914614677,0.7664965897798538,0.49662006869912145,0.6624129623174667,0.5257233142852783,0.6631978139281273,0.4429537862539291
117,-9.974129617214203,0.6171751491725445,0.5548888243734836,0.5660212509334087,0.3362084463238716,0.7665244698524475,0.4966085202991962,0.6624158233404159,0.5256992191076278,0.6632460787892341,0.44295883774757383
118,-9.974155455827713,0.6171776078641414,0.5548880942165851,0.5659804366528988,0.3361365184187889,0.766554257273674,0.49659807458519933,0.662423825263977,0.5256731569766998,0.6632952228188514,0.4429560214281082
119,-9.974162518978119,0.6171807669103145,0.5548816569149494,0.5659423492848873,0.33606906086206434,0.766581004858017,0.49658685401082037,0.6624288022518158,0.5256474822759628,0.6633433535695076,0.44296703338623045
120,-9.974164485931396,0.6171856991946697,0.5548796452581882,0.5659052900969982,0.3360037937760353,0.7666068881750107,0.49657649770379064,0.6624333322048187,0.5256215840578079,0.6633870139718056,0.4429744690656662
