iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3]
1,-4.281885125674307,0.5417792371081896,1.49381748402677,0.5417792371081896,0.5417792371081896,0.5417792371081896,1.0251498110758468,0.5417792371081896,0.5417792371081896
2,-5.930969282984734,0.5506023160287127,1.5698388436079787,0.5454638836216837,0.54284998708971,0.49503531649050014,1.0265482109646549,0.5656579241596552,0.5242917320681233
3,-10.779873237013817,0.8121435551638073,2.0452087670463865,0.7384616188073786,0.6096093215606929,0.0,0.3630562287234814,1.334198388622832,0.0791802025369901
4,-13.061162300407887,0.8895399645643329,2.235772232415113,0.7500310979093289,0.600389260804769,0.0,0.2456578765528255,1.5098562800727882,0.017206761316690494
5,-13.34290824830532,0.8746723374925152,2.121735718088553,0.8308952803472324,0.6743582730560835,0.0,0.2025280668944585,1.4958804544744237,0.0
6,-18.8457093462348,0.8809124787859977,2.329643251093527,0.8634508115605528,0.6789652418192561,0.0,0.2853088805797713,1.5260468220360541,0.0
7,-19.961455464363098,0.8948985925783535,2.400381853025875,0.897323947719602,0.6985793676679677,0.0,0.2843897767649469,1.5558248612254584,0.0
8,-20.150521874427795,0.9018387294216753,2.422189171969064,0.9035760549233863,0.7024273300621988,0.02747553873050679,0.2827400752946059,1.5635528764059725,0.0
9,-20.19458159804344,0.8987213545733631,2.42314777683466,0.9109428584998356,0.7062028676028522,0.04362986639595481,0.28853078238807706,1.5636451557646818,0.0
10,-20.20134162902832,0.8983031348872152,2.426323815012131,0.9166349150089179,0.7062135133335339,0.05277053834520306,0.28632030401912745,1.5723868508557157,0.0
11,-20.22887822985649,0.8964190456739426,2.4100587951742125,0.918784571365819,0.7072965300638321,0.03340275904068085,0.2775824351993645,1.576605206288089,0.0
12,-20.24019455909729,0.8964071394032742,2.414152803144468,0.9172724838443298,0.704454677240775,0.03388334719641032,0.27983997440390185,1.5780508442361734,0.003680726490218552
13,-20.24022549390793,0.896417121306914,2.414100376376908,0.9172189073997968,0.7044046961870039,0.0338577640121991,0.27980035501570566,1.578067623210175,0.0037024612987963707
14,-20.242806315422058,0.8972301633169971,2.4126189490362737,0.9139520662668162,0.7021394716958419,0.03559034936798297,0.2785419577969089,1.577591590862348,0.0035898831789131455
15,-20.2494857609272,0.8988309440269028,2.4057129504563286,0.9084164737664325,0.698083050818935,0.03713963114490362,0.27126355740937336,1.5778037896464914,0.0004305413246161456
16,-20.251348197460175,0.9019901636909116,2.402000669308567,0.9050517580791634,0.6941158184500287,0.04027851125130059,0.26411506234090365,1.5779716242071933,0.0002725655331560108
17,-20.251380443572998,0.902381310358499,2.4016691843293043,0.9045462214214561,0.6937126113258677,0.04053032068595278,0.2633338177309496,1.5780385218375024,0.00026359533529212234
18,-20.255915075540543,0.90500320456892,2.4009508081661592,0.9035337552098449,0.6927230847238254,0.04071140110448085,0.2580141813037623,1.5796097873125623,0.00025934811682948295
19,-20.256166756153107,0.9057555747233017,2.400556093397595,0.9030484962091312,0.6921481039941803,0.04072478935753268,0.2565823757489345,1.579708344114905,0.0003991881191772407
20,-20.256415128707886,0.9062998926746985,2.3997263811133105,0.9029096423484669,0.6916943719741161,0.040140916356292855,0.25499157893975394,1.5797403197462025,0.00017753359801860153
21,-20.256645917892456,0.9058430483852855,2.4000073932973307,0.9029308787070868,0.691415438301183,0.040156260251443615,0.2556392298760566,1.579603340551366,6.92539940415313e-05
22,-20.256660163402557,0.905668439164203,2.400045675251315,0.9029048472074797,0.6912204737886193,0.04011285575246366,0.25581580701548223,1.579514654116887,6.829012997336794e-05
