iter,energy,gamma[0],beta[0]
109,-13.29981142282486,0.1385611308738589,0.21608331650495527
110,-13.299822926521301,0.13856369387358425,0.2160956248641014
111,-13.29981216788292,0.13856251668184993,0.21608836799859998
112,-13.299804747104645,0.13856679331511257,0.21609651893377302
113,-13.299808770418167,0.13856588434427974,0.21609037965536115
114,-13.299821138381958,0.13856440912932155,0.21609845608472822
115,-13.299817651510239,0.13856531810015438,0.21609493941068647
116,-13.299816519021988,0.13856007289141414,0.2160978004336357
117,-13.299811959266663,0.13855795692652462,0.2160948947072029
118,-13.299816727638245,0.13855597507208584,0.2160955652594566
119,-13.299813866615295,0.13856101166456936,0.21609212309122083
120,-13.299810111522675,0.13856059443205593,0.21610170453786848
121,-13.299817472696304,0.13856074344366787,0.21609589308500288
122,-13.299821674823761,0.13856507968157528,0.2160859391093254
123,-13.299817532300949,0.13857039939612148,0.2160837188363075
124,-13.299818634986877,0.13856975864619014,0.21607433110475538
125,-13.299827575683594,0.13856700193136928,0.21607737094163892
126,-13.299833714962006,0.1385657353326678,0.21608075350522993
127,-13.299804866313934,0.13856069874018428,0.21608604341745374
128,-13.29982453584671,0.1385657353326678,0.21608839780092237
129,-13.299819707870483,0.1385618759319186,0.2160907670855522
130,-13.299802958965302,0.1385606838390231,0.21609234660863874
131,-13.299819856882095,0.1385640515014529,0.21609157174825666
132,-13.299831956624985,0.13855788242071865,0.21608777195215223
133,-13.299825727939606,0.13855561744421718,0.2160839721560478
134,-13.299810349941254,0.13855673503130672,0.2160846725106239
135,-13.299837112426758,0.13855956625193355,0.2160956248641014
136,-13.299820929765701,0.13855674993246792,0.21608845740556715
137,-13.299812585115433,0.13855934273451564,0.21609091609716413
138,-13.299825757741928,0.13855697344988582,0.21609152704477308
139,-13.299809962511063,0.13855329286307094,0.21609444767236707
140,-13.299809008836746,0.13855464886873958,0.21609967797994611
141,-13.299833178520203,0.13855612408369777,0.21609628051519392
142,-13.299826055765152,0.13855520021170376,0.21609020084142683
143,-13.299822717905045,0.13856008779257534,0.21609492450952528
144,-13.29981791973114,0.13855795692652462,0.21609344929456709
145,-13.299827694892883,0.13855642210692165,0.21609686166048048
146,-13.29982042312622,0.13856102656573055,0.216097055375576
147,-13.299812078475952,0.1385616077110171,0.21609809845685957
148,-13.299822121858597,0.13856515418738125,0.2160907223820686
149,-13.299830555915833,0.1385664654895663,0.2160905137658119
150,-13.299803912639618,0.13857293259352443,0.21608015745878217
151,-13.299810647964478,0.1385722918435931,0.2160880997776985
152,-13.299802631139755,0.13856981825083492,0.21609553545713422
153,-13.299829095602036,0.13856922220438717,0.21609327048063276
154,-13.299821883440018,0.13856667410582302,0.21608915776014326
155,-13.299827635288239,0.13856105636805294,0.21608425527811048
156,-13.29982116818428,0.13855950664728878,0.216092674434185
157,-13.299811214208603,0.13856366407126186,0.21610490828752515
158,-13.299832671880722,0.13856345545500515,0.21610532552003858
159,-13.299815565347672,0.13856859635561702,0.21609893292188642
160,-13.299811094999313,0.13857415448874233,0.21610469967126844
161,-13.299830794334412,0.1385701162740588,0.2161089465022087
162,-13.299826383590698,0.1385647667571902,0.2161023452877998
163,-13.299822866916656,0.13856534790247677,0.2160953268408775
164,-13.299818873405457,0.13856175672262905,0.21608574539422987
165,-13.299812227487564,0.13856062423437832,0.21608869582414625
166,-13.299825191497803,0.13855902981013057,0.21609955877065656
167,-13.29981541633606,0.13856426011770961,0.21610516160726545
168,-13.29982390999794,0.13856823872774837,0.2160999611020088
169,-13.299826472997665,0.1385666890069842,0.21609482020139692
170,-13.299833238124847,0.13856193553656337,0.21609279364347456
171,-13.299817711114883,0.1385618908330798,0.21608486622571943
172,-13.299823850393295,0.13856157790869472,0.21607677489519117
173,-13.299831718206406,0.1385667337104678,0.21608340591192243
174,-13.299811363220215,0.13856749366968868,0.21608285456895826
175,-13.29982042312622,0.13856038581579921,0.21608343571424482
176,-13.29981392621994,0.13856393229216335,0.21607290059328077
177,-13.299827665090561,0.1385630829259753,0.2160755082964897
178,-13.299816012382507,0.1385625911876559,0.21607176810503004
179,-13.299840241670609,0.13856662940233944,0.21607030779123304
180,-13.299809873104095,0.13856150340288875,0.21607830971479414
181,-13.29982790350914,0.13855961095541713,0.216071380674839
182,-13.299814462661743,0.1385589702054858,0.21607443541288374
183,-13.299827098846436,0.13856072854250667,0.21607239395380018
184,-13.299820750951767,0.13856339585036037,0.21607434600591657
185,-13.299803704023361,0.13856631647795437,0.21606835573911665
186,-13.29980656504631,0.13856439422816036,0.21608123034238813
187,-13.29981729388237,0.1385618759319186,0.21608865112066267
188,-13.299814015626907,0.13856119047850368,0.21608187109231947
189,-13.299807012081146,0.13856318723410366,0.21608352512121198
190,-13.299826562404633,0.13855601977556942,0.21608756333589552
191,-13.299822956323624,0.13855767380446193,0.2160977855324745
192,-13.299798876047134,0.1385606689378619,0.21609602719545362
193,-13.29982078075409,0.1385640366002917,0.21609985679388044
194,-13.299828052520752,0.13855902981013057,0.21609482020139692
195,-13.299813657999039,0.13856367897242305,0.21609277874231336
196,-13.29981979727745,0.13856248687952755,0.2160825118422508
197,-13.299817472696304,0.13856725525110958,0.21608309298753736
198,-13.299817055463791,0.13857030998915432,0.21608692258596418
199,-13.299831420183182,0.138568670861423,0.21608795076608656
200,-13.299809604883194,0.1385676873847842,0.21608438938856123
201,-13.2998306453228,0.13856640588492153,0.21608342081308363
202,-13.299821436405182,0.13857092093676326,0.21607363075017927
203,-13.299822598695755,0.13857288789004085,0.21607999354600904
204,-13.299819558858871,0.1385732306167483,0.21607726663351057
205,-13.29980644583702,0.1385677022859454,0.21607830971479414
206,-13.299839943647385,0.13857063781470058,0.21607117205858228
207,-13.299812525510788,0.13856642078608272,0.21607410758733747
208,-13.2998186647892,0.13857069741934536,0.21607942730188368
209,-13.299816459417343,0.13857370745390651,0.21608337610960004
210,-13.299817234277725,0.13856850694864986,0.21608531326055525
211,-13.299818396568298,0.1385691476985812,0.2160938963294029
212,-13.299812734127045,0.13856873046606777,0.2160883381962776
213,-13.299806207418442,0.1385686261579394,0.21609259992837904
214,-13.299828827381134,0.13857530187815426,0.21609249562025068
215,-13.299833804368973,0.13857041429728267,0.21608562618494032
216,-13.299824327230453,0.13857096564024685,0.21608175188302992
217,-13.299805611371994,0.13856676351279018,0.21608151346445081
218,-13.299811393022537,0.13856411110609768,0.21608763784170149
219,-13.299817621707916,0.13856387268751857,0.21608526855707166
220,-13.299813151359558,0.13856896888464687,0.21609036475419996
221,-13.29982179403305,0.13856706153601406,0.21609054356813429
222,-13.299824863672256,0.13856083285063503,0.21608476191759107
223,-13.29981341958046,0.13856338094919918,0.21608161777257917
224,-13.299799591302872,0.13856895398348568,0.21609204858541486
225,-13.299806028604507,0.1385679407045245,0.21609240621328352
226,-13.299809157848358,0.13856373857706783,0.21609783023595808
227,-13.299825072288513,0.13856707643717525,0.21610084027051923
228,-13.299829870462418,0.13856399189680813,0.21609601229429243
229,-13.299813628196716,0.13856497537344692,0.21609082669019697
230,-13.299821734428406,0.13856414090842006,0.21608596891164777
231,-13.299824208021164,0.13856583964079616,0.21608771234750745
232,-13.29982316493988,0.1385635448619723,0.21607954651117323
233,-13.299820244312286,0.13856426011770961,0.21608680337667463
234,-13.299816220998764,0.13856749366968868,0.21609283834695814
235,-13.29981604218483,0.1385599238798022,0.21608558148145673
236,-13.299828588962555,0.13856193553656337,0.21609134823083875
237,-13.29981529712677,0.13856104146689174,0.2160980388522148
238,-13.299824237823486,0.13856126498430965,0.2160990074276924
239,-13.299808382987976,0.1385650051757693,0.2160982325673103
240,-13.299801379442215,0.13856418561190365,0.21609261482954023
241,-13.299806118011475,0.13856808971613643,0.21609233170747755
242,-13.299817234277725,0.13856993746012447,0.2160968020558357
243,-13.299816250801086,0.13857655357569454,0.21608646064996717
244,-13.299809843301773,0.13857101034373043,0.21609918624162672
245,-13.299816250801086,0.13856831323355434,0.21609918624162672
246,-13.29982340335846,0.13856776189059017,0.21609902232885358
247,-13.299823939800262,0.13857165109366176,0.21609742790460584
248,-13.299794137477875,0.13858023416250942,0.21609374731779096
249,-13.29982602596283,0.13857603203505275,0.2160944029688835
250,-13.29981055855751,0.13857241105288265,0.21609379202127454
251,-13.299819737672806,0.1385734839364886,0.21609358340501783
252,-13.299822449684143,0.13857601713389156,0.2160992458462715
253,-13.299809992313385,0.1385725600644946,0.21609303206205366
254,-13.29981854557991,0.13857361804693935,0.21610130220651624
255,-13.299828916788101,0.13857017587870357,0.21610015481710432
256,-13.299822568893433,0.13856655489653347,0.21609909683465955
257,-13.299818575382233,0.13856470715254543,0.2160985305905342
258,-13.299825429916382,0.13856881987303493,0.21609592288732526
259,-13.299823850393295,0.13856518398970363,0.21609060317277906
260,-13.299828946590424,0.13856633137911556,0.2160919591784477
261,-13.299821883440018,0.1385638130828738,0.21609306186437605
262,-13.29982939362526,0.1385688943788409,0.2160871013998985
263,-13.29981455206871,0.13856873046606777,0.2160798445343971
264,-13.29980817437172,0.13856858145445583,0.21608041077852247
265,-13.299806386232376,0.13857315611094234,0.2160847172141075
266,-13.299803286790848,0.13856861125677822,0.21609261482954023
267,-13.299819082021713,0.13857528697699306,0.21609303206205366
268,-13.299817681312561,0.13857050370424984,0.21610122770071027
269,-13.299823760986328,0.13856582473963497,0.21609933525323866
270,-13.29981580376625,0.13856710623949764,0.21609936505556104
271,-13.299824506044388,0.13856230806559322,0.21609251052141187
272,-13.299816757440567,0.13855575155466793,0.2160878613591194
273,-13.299811244010925,0.1385580314323306,0.2160943880677223
274,-13.29981803894043,0.13855616878718136,0.21610547453165052
275,-13.29981917142868,0.13856081794947384,0.21609720438718794
276,-13.29982802271843,0.13856539260596035,0.21610388010740278
277,-13.299829363822937,0.13855905961245296,0.21609960347414015
278,-13.299825489521027,0.13856373857706783,0.21610048264265058
279,-13.299826174974442,0.1385669274255633,0.21609929054975507
280,-13.299831807613373,0.13856846224516628,0.21609990149736402
281,-13.2998166680336,0.1385676575824618,0.21609449237585066
282,-13.299811094999313,0.1385683877393603,0.2160921975970268
283,-13.299816936254501,0.13856457304209469,0.2160870864987373
284,-13.299817115068436,0.13856510948389766,0.21609304696321485
285,-13.299813032150269,0.13856895398348568,0.21608705669641493
286,-13.299811720848083,0.1385679556056857,0.21608838289976118
287,-13.299823194742203,0.13856226336210964,0.2160938963294029
288,-13.299827665090561,0.1385609222576022,0.21608888953924177
289,-13.299820214509964,0.13856054972857235,0.2160953417420387
290,-13.299825429916382,0.1385538591071963,0.21608804017305372
291,-13.299815505743027,0.1385565413162112,0.21608102172613142
292,-13.299821227788925,0.1385536504909396,0.21608693748712537
293,-13.299814313650131,0.1385558260604739,0.21610121279954908
294,-13.299813598394394,0.13855253290385006,0.2160984709858894
295,-13.299821108579636,0.13855397831648586,0.21609639972448347
296,-13.299816578626633,0.13855640720576046,0.21609668284654615
297,-13.299808353185654,0.13856199514120815,0.2161021366715431
298,-13.29982078075409,0.13856566082686184,0.2161013767123222
299,-13.29981917142868,0.13856609296053646,0.21609964817762373
300,-13.299823254346848,0.1385647965595126,0.2160907819867134
301,-13.299820244312286,0.13856555651873348,0.21608649045228956
302,-13.299825251102448,0.13857004176825283,0.21608359962701795
303,-13.29982814192772,0.138571055047214,0.21609167605638502
304,-13.299815386533737,0.13856513928622005,0.21609037965536115
305,-13.299829602241516,0.13856703173369167,0.21609878391027448
306,-13.299815326929092,0.13855925332754848,0.21609322577714918
307,-13.299818485975266,0.13855865728110073,0.21609330028295515
308,-13.299821138381958,0.13856053482741115,0.21609189957380293
309,-13.299820750951767,0.13855415713042019,0.21609134823083875
310,-13.299813747406006,0.1385562879964709,0.21609675735235212
311,-13.299818724393845,0.13855375479906795,0.21608763784170149
312,-13.299838185310364,0.13855528961867092,0.21608562618494032
313,-13.2998326420784,0.13855789732187984,0.2160817667841911
314,-13.299834042787552,0.13855524491518734,0.2160737797617912
315,-13.299822866916656,0.1385550810024142,0.21607199162244795
316,-13.29982078075409,0.13855752479285,0.21607340723276136
317,-13.29981055855751,0.13855488728731868,0.2160771623253822
318,-13.299806386232376,0.13855664562433956,0.21608295887708662
319,-13.299824476242065,0.13856269549578426,0.2160873845219612
320,-13.299818903207779,0.13856303822249172,0.2160812899470329
321,-13.299814581871033,0.13856025170534847,0.21608505994081495
322,-13.299817949533463,0.13856369387358425,0.21607921868562696
323,-13.299818575382233,0.13856221865862606,0.21608164757490156
324,-13.299818217754364,0.13856096696108577,0.2160798594355583
325,-13.299810886383057,0.1385543955489993,0.21608002334833143
326,-13.299821019172668,0.13855019342154262,0.21607854813337324
327,-13.299806654453278,0.13855028282850979,0.21607240885496137
328,-13.299813657999039,0.13855373989790676,0.2160730496048927
329,-13.299812018871307,0.13855321835726497,0.2160767003893852
330,-13.299820721149445,0.13855466376990078,0.21607775837182996
331,-13.299832046031952,0.1385548574849963,0.21607456952333448
332,-13.299830675125122,0.13855622839182613,0.21606464534997938
333,-13.299818307161331,0.13855253290385006,0.21607053130865095
