iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7]
26,-0.5761839635670185,0.5813890864606946,0.5814514606259763,0.5702830123715102,0.5699618993327021,0.5878564820392057,0.5880707322154194,0.5778129294281825,0.5776918900897726,0.620971869234927,0.6207062438130379,0.6854561798041686,0.685696317255497,0.5576544138835743,0.5575940892100334,0.649559386097826,0.6495190353831276
27,-1.4947398453950882,0.5677734484430402,0.5678322277031839,0.5515585857443511,0.551190953142941,0.6069029134465381,0.6070828071329742,0.5571761715924367,0.5570357700577006,0.626922098477371,0.6266560725867748,0.6515281449770555,0.6517552345991134,0.5537269334541634,0.5536475539207458,0.6315811723703518,0.6315570359816775
28,0.779943497851491,0.585871905228123,0.5859067308716476,0.5570572446100414,0.5567018961533904,0.5838570755673572,0.5840006662998348,0.6015859626000747,0.6014554051449522,0.6193703622790053,0.6191316613927483,0.6597483193268999,0.65999312736094,0.5945522920461371,0.5944648100063205,0.6255339784780517,0.6255349412327632
29,-1.7928512133657932,0.5857883981894701,0.5858222459442913,0.5373898818157613,0.5370446521788835,0.6034949433756992,0.603657239722088,0.6122181040933355,0.6120709877228364,0.5916280183242634,0.5913884326815605,0.6960908032720908,0.6963180419057607,0.6036375113995746,0.6035444414243102,0.6255144067341462,0.6255205150460824
30,-1.1234284434467554,0.5800227850209921,0.5800419178791344,0.5528072937391698,0.5524721782654524,0.5579917330993339,0.5581574753392488,0.6292503734817728,0.6290793407475576,0.60180387229193,0.6015584751963615,0.669458833313547,0.6697045866400003,0.6251219311030581,0.6250406144186854,0.6132329814368859,0.6131593126570806
31,0.45423115603625774,0.5862217961344868,0.5862555088475346,0.5368363642133772,0.5364949553273618,0.6031278602546081,0.6032673345413059,0.6184591970173642,0.6182969419984147,0.6084303977200761,0.6081907329149544,0.6895964674418792,0.689877292048186,0.6689497130224481,0.6688487780280411,0.6191568495938554,0.6190804986050352
32,-2.592616004869342,0.5911812285427004,0.5912174558266997,0.5470553570427,0.5466982833109796,0.5937506340211257,0.5938886088784784,0.6365110317943617,0.6363389233825728,0.6184319919208064,0.6181885086931288,0.6832811783766374,0.6835864781402051,0.6718361890176311,0.6717407022602856,0.6329347612569108,0.6328645197441801
33,0.18182427436113358,0.5854542932007462,0.5855100782588124,0.56715227374807,0.5667506734840572,0.5540120869642123,0.5541820713784545,0.6559029466239735,0.655802000570111,0.6158392830053344,0.6155902490951121,0.658651142171584,0.6588847673498094,0.6466980884084478,0.646624953392893,0.6539482483873144,0.6538819091161713
34,-2.4129329486750066,0.5935445247683674,0.5935960536822676,0.5859157227911055,0.5854837427847087,0.5471132963662967,0.5472689011599868,0.6703617109684273,0.6702973752049729,0.6133771082619205,0.6130986073054373,0.6680167734390124,0.6682667805813253,0.6715794140705839,0.6714963977225125,0.6438306020805612,0.6437505258014425
35,0.7282346989959478,0.6018654705490917,0.6018547952640801,0.5855690915137529,0.5851727136410773,0.5399036861723289,0.5400677380617708,0.6961741275386885,0.696204579458572,0.6404302129754796,0.6402011908590793,0.6286052626324817,0.628859656304121,0.6755840231431648,0.6754875282291323,0.6371929915854707,0.6370639335596934
