iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11],gamma[12],beta[12],gamma[13],beta[13],gamma[14],beta[14],gamma[15],beta[15]
11,-13.370464444160461,0.6044921613344368,0.5941431957857898,0.6032497885657133,0.5804290258179959,0.5953917287929709,0.6259653553873881,0.6075286519051164,0.5770286833589495,0.5915222355251336,0.6238627839081246,0.6178888850333699,0.5718109981221479,0.6047949253569419,0.6241822375488769,0.6214780213153958,0.5671296694480615,0.5776812576777973,0.6059873348611282,0.6391022437765137,0.5467416272634396,0.6259435488234099,0.6135900919835254,0.6449983360245561,0.5401141340843422,0.6355851533289739,0.6238091609153971,0.6300462323428453,0.5784577029257704,0.63721872524932,0.6368964580440445,0.6225368677487384,0.5926224606088037
12,-13.381378293037415,0.6098047199529013,0.5959301502957174,0.5976530482819136,0.5819151303458515,0.5974544851949426,0.6258296712222597,0.6019477556782487,0.5775403895352814,0.591266676575917,0.6247641447349859,0.6152240822471436,0.5699530865795672,0.6082975901252372,0.6266920554080273,0.6221482881435124,0.5643324406701213,0.5686032423216609,0.606487718284105,0.6402575573567902,0.5475104628651879,0.6279690767591816,0.6129227837437878,0.6485038626406395,0.5399305349416648,0.640293797401149,0.622767319016046,0.6315536403069271,0.5770126183394461,0.6407336132425907,0.6399086345199267,0.6224297665673927,0.5923257293569213
13,-13.393472790718079,0.613543781569038,0.5975369819491626,0.5951044918371619,0.5819525549417075,0.5994945996667854,0.6257289670280785,0.5975586664056421,0.5767018873719979,0.5924998968667932,0.6250927494754359,0.613854412605505,0.5681291560774726,0.6107652397035769,0.6277009057678535,0.6218695678748212,0.5632204070446076,0.5630381645520498,0.6078464881997326,0.6411621353514811,0.5476809837821116,0.628972631576468,0.6135260898959807,0.648860251355336,0.5412936210580812,0.6424761502304913,0.6207970844106692,0.631084966639093,0.5759740785193739,0.6420524876753163,0.6404401630677018,0.6217792194534292,0.5927850575892895
14,-13.397233009338379,0.6197471523910065,0.599730944226372,0.5905992867712881,0.5810739361074138,0.6026593001349275,0.6245368851162906,0.591746922731277,0.5749579080641607,0.593038035582451,0.6252148088411209,0.6116343798001688,0.5654156998358213,0.6152974595537313,0.6294655607526308,0.6225690283137151,0.5608460951207486,0.5546274236041397,0.6079168848979495,0.6428684314886187,0.5484553480100505,0.6316676116684353,0.6142522768079853,0.6497950811693991,0.5437735938279311,0.6478081504222271,0.6187456833268496,0.629365516021135,0.5739884391309906,0.6448870135199674,0.6423026743829959,0.618783435854619,0.5917940444606457
15,-13.41398599743843,0.6188568454857187,0.5989302145859982,0.5918358538947944,0.5785933369687826,0.6021266058932516,0.623417282504771,0.5935028223526769,0.5723152414290521,0.592045505541676,0.624296381812076,0.6132929665733519,0.5639115576873642,0.6138148489721543,0.6289876638183635,0.6241567100860188,0.5606706596865207,0.5583783659144712,0.6091114906361819,0.6438643036844809,0.5483192412725255,0.6321737910445967,0.6147408244609017,0.6457430307930567,0.54492453812655,0.6484959183260788,0.6181633232545257,0.6247165978719974,0.5748096412772699,0.6444745130682371,0.6407691094994036,0.6140592181126349,0.5913642694751817
16,-13.42738327383995,0.6183424104851457,0.5985895472374778,0.592531385169702,0.5782487695985087,0.6014281505695821,0.6208972180173603,0.5941002974508088,0.5715083001938248,0.5903841294929555,0.6237387617172205,0.6135623288957679,0.5624513387130942,0.6123913671767881,0.629329301747441,0.6266581565046765,0.5586970314067776,0.5600390333665337,0.608444838562548,0.6438930658905396,0.5470395961450273,0.6340085419706069,0.6143566263845307,0.6423118502635401,0.5460364451025193,0.6495124761709679,0.6181907278688923,0.6210837833489338,0.573346760001909,0.6461983149849988,0.6419266666558406,0.6108473184084028,0.5933217676995457
17,-13.43285545706749,0.6202952401555917,0.5999165602518288,0.5908216510714358,0.5773801982198681,0.6022408415857121,0.6176576898907283,0.5922286165788079,0.5696697486192999,0.58948415513536,0.6224515866206399,0.6124808324989913,0.560138591198296,0.6130286758806398,0.6299562352885153,0.6295404486929731,0.5558964074822128,0.5600166238478461,0.6080593508172865,0.6442375336302331,0.5469330542174822,0.6377265339073577,0.6147140327430594,0.6394828273727019,0.5486510026617031,0.6532722676615912,0.6169696045841695,0.61619638403583,0.5713822116490501,0.6485396787558645,0.6433520467850661,0.6068277656623358,0.5940326320411161
18,-13.43606036901474,0.6186306687847235,0.5999229744982564,0.5912619235749523,0.5775577685545882,0.6013502034126617,0.6169684102115318,0.592513474079385,0.5699956265253194,0.5893835092091052,0.6218106908109378,0.6121756956715928,0.5603809447867456,0.6120690253828025,0.630087735712839,0.6296776838048707,0.5559948411580481,0.5620862964226194,0.6082301975512685,0.6436895683477726,0.5462600179208215,0.6393811395030441,0.6148506577182508,0.6381880252845891,0.549459500424853,0.6528531607668719,0.6170423122544263,0.6153123927914831,0.5721055468849723,0.647799351322809,0.6425968567945095,0.6072975880817139,0.5937139306138224
19,-13.437465101480484,0.6172177808760406,0.5998944544203927,0.5917221649692103,0.5781162399773523,0.6007051294208914,0.6174122327722639,0.5930881684569942,0.570829382538218,0.5896121860367903,0.6217251477302917,0.6120837488564361,0.5612319796815909,0.6114889257859494,0.6299267508693417,0.6290902719956439,0.5566986312414396,0.5635090971490195,0.6084342065379881,0.6430327611522664,0.5460884469959126,0.6394156181633892,0.6149364673380833,0.6383089560273965,0.5490272404841046,0.6514494464226273,0.6172438664287441,0.6162064472544581,0.5728791133207172,0.6466353102084,0.641849783036896,0.6087558556175557,0.5932129910508105
20,-13.43972459435463,0.6177852391472467,0.6003774882274346,0.5910282647885922,0.5785873380635262,0.6009925380890749,0.6178599346335757,0.592158883788167,0.5716217084023208,0.5906519571595152,0.6222159510519211,0.6116156927566293,0.5615326078903549,0.6124323467320579,0.6301221174585359,0.628569473137415,0.5574004543787687,0.5617244899979363,0.6082787010011407,0.6431842841200212,0.5467068258425366,0.6392924222652427,0.61492795068433,0.6395900044095999,0.5485176353328409,0.6514699846339164,0.6173869456412019,0.6178863719301835,0.5727982045270307,0.646374930967426,0.6415187325857961,0.6097562643929152,0.5924333506388608
21,-13.44060006737709,0.6196495613178559,0.6018198609320842,0.5886551282876235,0.5791100773076887,0.6015877455938786,0.6177386105710827,0.5898193424929556,0.5724114278242135,0.5916578969533386,0.6226718635294602,0.610439817936086,0.5609126157650557,0.6142779312693339,0.6307207984345035,0.6289705813687516,0.5572263582019046,0.5583498405543948,0.60844652187974,0.6435990426638089,0.5469429065357696,0.6402693590166791,0.615012061763276,0.6399671770585743,0.5487229347255891,0.6525631682680118,0.6168923785112483,0.6184468928710751,0.571753450594022,0.6467065782298742,0.6417376369401918,0.6097242549234234,0.5918681940439613
22,-13.4424589574337,0.6189191726311059,0.6011389426934909,0.5893198856790185,0.5786358976705825,0.6012655922233636,0.6173895799276968,0.5909361789334906,0.5715744182563078,0.5912137745897984,0.6226802819093064,0.6111536092645335,0.5604743364894778,0.6135926469968216,0.6303017647780549,0.6295504720563544,0.5566474006600988,0.5599247464300917,0.6083957172815934,0.643223619532988,0.5467218076957718,0.6403084121533269,0.614761837625377,0.6386451049405325,0.5491528356275222,0.6523170077371738,0.6169857841786192,0.6174700216857587,0.5720387864096902,0.6467647858546082,0.6414852178121533,0.6085921788557855,0.5921777352629054
23,-13.442701637744904,0.6190532469848983,0.6007823068508178,0.5891932046094844,0.5783315855898734,0.6014569755758777,0.6169858557672921,0.5916840321509618,0.5707470909745396,0.5905033486700151,0.6228976965251144,0.6113483037322404,0.5601147617771884,0.613248482136086,0.6297502880298836,0.6302302779759839,0.5554336858568153,0.5606013538730266,0.6076554735597511,0.642600938614637,0.5470911497031368,0.6402650149714878,0.6143623707271162,0.6381645771628107,0.5490335363401438,0.6529481731595779,0.6173748113197022,0.6166993453033738,0.5716098693360019,0.6479685150333109,0.6424465704263431,0.607905762931242,0.5928059671865227
24,-13.442710816860199,0.6191601544405528,0.6008818486113721,0.588988774761263,0.5782721453887724,0.6015894689775113,0.617059765963986,0.5917459014119373,0.5707014584609275,0.5905353252242576,0.6230265611244591,0.6113964928373519,0.5599527252535642,0.6133554106405118,0.6296838093221784,0.6302260979490117,0.5553198491535336,0.5605980291782645,0.6075203076216542,0.6426574889832654,0.5473124894732574,0.6402615537028122,0.6144733700953134,0.6381528027326532,0.5489417007197136,0.6530184147218598,0.6174336705399613,0.6167486504204812,0.5715996608562147,0.6480284199153415,0.6426380403428308,0.6079529399269386,0.5928033884336177
25,-13.444797575473785,0.6195469210755452,0.6015805369212639,0.5880819469160302,0.5783326303970848,0.6018379915047196,0.6170386285187469,0.5911175587909743,0.5710038849219428,0.5908488390704544,0.6230809778993923,0.6110638624799004,0.5595176507494912,0.6139194866012312,0.6299280530423974,0.6302790893258736,0.5552714596293785,0.5601714815941541,0.6076299286459046,0.6429421628921521,0.5473850067191549,0.6408637418523019,0.6149196439214883,0.6379168005995065,0.5491070926958922,0.6532362310888795,0.6171851677688086,0.6166373067149435,0.5715848492784636,0.6478302580557623,0.6426587089146406,0.6081416644262809,0.5924444529657074
26,-13.447507172822952,0.6197848414674646,0.602865121491531,0.5864466449403809,0.5784424169603622,0.6020597778762911,0.61697102775714,0.5903337864185353,0.5716433625470433,0.5916716266970418,0.6235265167715892,0.6105503726324811,0.5589454312282296,0.6148316149366807,0.6300222388390637,0.6306113388330566,0.5552257181991328,0.5595399833044423,0.6078954691081028,0.6430687708137265,0.5475252672498457,0.6420460745422716,0.6154578208468796,0.6369849557436633,0.5493491804838962,0.6533303954841684,0.6170185947509965,0.616615681297739,0.57171187203684,0.6474719026635792,0.64231105547898,0.6085176821296338,0.5918330863514469
27,-13.447860449552536,0.6204142636736251,0.6046813785911128,0.5839885696104965,0.5785469958591271,0.6025229581103797,0.6167974308373356,0.5890851475698995,0.5723898747542685,0.5927991355945615,0.6242024099042657,0.6098148396529394,0.5579431786573896,0.6162428030783176,0.6301714539821704,0.6311979625182591,0.5549733841400405,0.5583707646970233,0.6081067441896011,0.6433280283528897,0.5478177032960181,0.6437712231147981,0.6161710129191861,0.6357326959578704,0.5497573002278977,0.6537546678510693,0.6167615008730616,0.6164595277596078,0.571702692279284,0.6471865614564062,0.6419860497614894,0.608793234854618,0.5910173232329957
28,-13.447913438081741,0.6205870560146154,0.6052772305271972,0.5831338698479075,0.5785486525194578,0.6026732883588727,0.616658761520222,0.5887867239810071,0.5725775048978519,0.5931094319912653,0.6244448308250591,0.6096084472929377,0.557520820262908,0.6166565039150476,0.6301803967942103,0.6314994617293592,0.5547425910137631,0.55817651346497,0.6081043496427981,0.6433417866387555,0.5479345868476658,0.6444258536709734,0.6164201449388763,0.6351210738448357,0.5499085163864886,0.6539369224832393,0.6166959432265541,0.6162604982440667,0.5717081460718104,0.6471812913727134,0.6419448463383571,0.6088104364343165,0.5907960304653574
29,-13.449961572885513,0.6206227085780944,0.60559277882634,0.5825264991761429,0.5785826259098181,0.6027367986697466,0.6165563688598877,0.588850344986015,0.572624707576795,0.5931041725470366,0.6246965898023591,0.609524776152345,0.5571641725188559,0.6168311436017835,0.6299824649294556,0.6318985126015493,0.5543057414986375,0.5582446928698892,0.6078110144878665,0.6431982916306772,0.5479874020548839,0.6447506364672008,0.6163163235417348,0.6346288775227144,0.5498204167107369,0.6540384948267113,0.6168126821220541,0.616001580819908,0.5717443097758376,0.6473968343453933,0.6419976310961518,0.6087057912971686,0.5907883381339788
30,-13.458439230918884,0.621163404858338,0.6083506110011278,0.5771151970354332,0.5788920927804445,0.603502420810083,0.6156181555665734,0.589303146705272,0.5729808460955103,0.5929517180570268,0.6269610130180878,0.6086591900424403,0.5541889269337971,0.6183556141766764,0.6282429627240844,0.6353524578168963,0.5503084612069357,0.5585960815565376,0.6050601897055189,0.6418575972583578,0.5486685685156641,0.6474905426676096,0.6154172661301928,0.6306173902303172,0.5489436474079147,0.6552880945122154,0.6179451052049523,0.6137657871310122,0.5717044997053116,0.6497506027593473,0.6429949398835986,0.6079820336248123,0.5908868345539423
31,-13.459877520799637,0.6231393743589085,0.6129797733200176,0.5700997528977224,0.5792870616448592,0.6049318248976105,0.6149975613155629,0.5879958986500275,0.5741568399696435,0.5947595185344334,0.6290640986289711,0.6066880872240947,0.5513021593153621,0.6217028891575086,0.627143459611874,0.638120648747852,0.547707354520582,0.5567325261154524,0.6030160608207338,0.6412750066147401,0.549358251108865,0.6507309027667316,0.6158234790240253,0.6270881650912197,0.5483717592085928,0.6564674866150841,0.6178464534550925,0.6125747194719577,0.5716411070639612,0.651063960926186,0.6437742030577371,0.6087523945533071,0.5898257327276746
32,-13.46013018488884,0.6232274094786018,0.6134085595415322,0.5693849747275627,0.5792735983322839,0.6052457946053762,0.6151552871991272,0.5872488896520676,0.5750604921774549,0.5959265383551238,0.6296363363176753,0.6063943867048472,0.5512189835922189,0.6223088272835566,0.6275586404917577,0.6379624085405072,0.5486006438764313,0.5558115412742846,0.603670375723232,0.6424620258065338,0.5493166928424889,0.6503144640028707,0.6169137656578795,0.6267951400720961,0.5489183162342633,0.6563739272001955,0.6173109870614714,0.6127988179807375,0.5723124106635374,0.6500756634069675,0.6427375890345062,0.6094590000142237,0.5885996154839587
33,-13.460772901773453,0.6228742155618099,0.6117805644464281,0.5717775286843438,0.5788249288010904,0.6050999518653758,0.6153698734471849,0.587625554684661,0.5747057695565883,0.5957375194683182,0.6290491060096493,0.6070330580319032,0.5522301602837038,0.6213270709495116,0.6276247558416579,0.6372158378865238,0.5497779167425376,0.5562440161510729,0.6042768064971138,0.6429462134963828,0.5488631785401483,0.6485533449667166,0.6173005467117455,0.6281208617927329,0.5492203751820852,0.656011956262,0.6171787135654175,0.6132962560422172,0.5725564767289784,0.649643097363601,0.6422979644107578,0.609424631582934,0.5888534077473501
34,-13.463920265436172,0.6230144688115463,0.6115714402421927,0.5717650463108945,0.5787118735024421,0.6052776142286209,0.6147597858006898,0.5878730734208741,0.5744650520849464,0.5954563816775975,0.6291097895853132,0.6071643074751418,0.5522593814608222,0.6208934772797031,0.6271441305446586,0.6376803827028282,0.5494312800323048,0.5562697397671653,0.6037145664937318,0.6426567791860074,0.5487869185357249,0.6479298162140423,0.6175069860950475,0.6283860501356034,0.5492579415232713,0.6562130683046002,0.6172626753648852,0.6133597833537456,0.5727029750531543,0.650456388736845,0.6424938044114331,0.6089969639612772,0.5896758284001891
35,-13.464875996112823,0.623042798905604,0.6105101451335518,0.5726498275259032,0.5783617167811591,0.6055003308379725,0.6136216783960502,0.58863125716232,0.5737919191053915,0.5946541601219061,0.6290188157925077,0.607679627899523,0.5526897436097948,0.6195585972482,0.6262066542733997,0.6383445395694576,0.5490084168015397,0.556749393785956,0.6027339563646825,0.6421341597215996,0.5484767752393522,0.6461446750265252,0.6179114138165823,0.6292627348495164,0.5493683481898186,0.65641847921546,0.6174332366606601,0.6135284148333005,0.5730919622549712,0.6519829670719592,0.6427899743478999,0.6081049173993373,0.5914509526547206
36,-13.467026084661484,0.6230737458247556,0.6113038701029253,0.5708141755443836,0.5781673518306756,0.6058918945150564,0.6130448133281344,0.5877150992754664,0.573679573212517,0.5950581910079128,0.6300200868640118,0.607237736084275,0.5519481128843756,0.6200904718274015,0.625079172142527,0.6393116971490027,0.5484148436571197,0.5569302984907394,0.6018914262508881,0.6422787283128375,0.548160019304153,0.6465354989598409,0.6191799611718087,0.6283689610886672,0.5493125721171758,0.6567468622726166,0.6170258575771904,0.6132254675206046,0.5736702969734184,0.6526992279062022,0.6423684551964219,0.6083652373401287,0.5918189952837877
37,-13.470019519329071,0.6236224435481887,0.6129552846567182,0.5673650850354195,0.5778217832695706,0.6068064216452419,0.6125857906263444,0.5856353292555031,0.5743759632514712,0.5961799407764597,0.6314627726386363,0.6064507536470178,0.550405022760417,0.6217642030891526,0.6234884838368712,0.6407913519475886,0.547783202305698,0.5565322395961306,0.6006308057899683,0.642465089030003,0.5486090127973974,0.647862473465858,0.6209721098322332,0.6267391777346012,0.5489039930042171,0.6567525740440919,0.6164163596636523,0.6129587045870669,0.5744136099736603,0.6531397842720763,0.6418072908304613,0.6094776403549916,0.591205790509237
38,-13.470851361751556,0.6238962839405271,0.6141102147531164,0.5646729311582621,0.5774268832441648,0.6078476968176239,0.6116120861047804,0.5834242314854071,0.5746917564026801,0.5967802939371728,0.6325010438811539,0.6061489207951526,0.548593582520721,0.6230277541969392,0.6220115496565158,0.6423466529819697,0.5469491853483659,0.5567187390872818,0.5994023090022161,0.6422965804939288,0.5487847980686081,0.6490540993528847,0.6226553439730259,0.6250508664151428,0.5482479177270795,0.6567934322908301,0.6158820445987685,0.6124105328937378,0.5748619119252607,0.6540726191808703,0.641611001904074,0.6094379662734168,0.5917174665528697
39,-13.472575336694717,0.6240957621597073,0.6148587318009461,0.5630270391605956,0.5775041699351517,0.6084587690672509,0.611315345157205,0.5821187359498211,0.5749185646152503,0.5971502420596211,0.6327390938834336,0.6059764352587143,0.5472665905499039,0.6240555326156026,0.6212737951550775,0.6431981558806409,0.5460064012628468,0.5569529508226552,0.5990793138471066,0.6415476445928213,0.5495431090384887,0.6507028051176466,0.6230386313956711,0.6236907388658841,0.5471808873388272,0.6566223665222958,0.615478263011917,0.6115588220203532,0.5744881233531423,0.6548319789422268,0.6418029118955162,0.6092640125371804,0.592208097305761
40,-13.475534349679947,0.6246980981625037,0.6163608998481463,0.5596979957992135,0.5775210920594083,0.609792356704074,0.6105541630118957,0.5805697782127588,0.5752126854895769,0.5974593605013157,0.6333812133442757,0.605538139163025,0.544635754089338,0.6259145459608194,0.6193080204513773,0.6454651628018768,0.5436647402836715,0.5578515919955638,0.5978004887815549,0.6394740009196482,0.550751476969897,0.6539327680214237,0.623373809669156,0.6205292054203717,0.5449569040069246,0.6570253584792083,0.6148012524971483,0.6095297002680901,0.5738672505776131,0.6567755182970685,0.6423043811820495,0.6087789037861548,0.5929979854767736
41,-13.475803792476654,0.6244118448891512,0.6158295503144887,0.5610742118085631,0.5774497188035007,0.6095236879577534,0.610722749887892,0.581238020189519,0.5749650900412083,0.5972327678873501,0.6329826435625941,0.6059251492540563,0.545244355489478,0.6253502987126991,0.6194467862580822,0.6449105528907163,0.5440595278901035,0.5581601206858456,0.5980596027669272,0.6390389424427125,0.5507284476235226,0.6533851294611039,0.6228293911401043,0.621083438780519,0.5451113206471804,0.6569591015412142,0.6148164690632618,0.6096795000680323,0.5734265540659751,0.6568355595034865,0.6423960471922617,0.608537968264224,0.5932170294566917
42,-13.476352542638779,0.6241517749413316,0.6156522631570097,0.561974256188224,0.5772851685679014,0.6096456386762812,0.6109540629720316,0.5812245919286735,0.5749251670543825,0.5973691590622683,0.6327684778733764,0.6063423863990913,0.545245919730583,0.6253280863627003,0.6191081294935044,0.644576737558501,0.5441960310906602,0.5589031406522486,0.5982072233402077,0.6376541637341152,0.5512782932024454,0.6536318713335358,0.6222123266747059,0.6208338889182521,0.5445310739998683,0.6570086641467373,0.6144333642995362,0.6094078043594042,0.5724881530324972,0.6574996680849479,0.6424444967617801,0.608229232117558,0.5936218871241098
43,-13.476387679576874,0.6241090359693591,0.6155926068857385,0.562118202950662,0.5772328527879541,0.6096702992639299,0.61092899418991,0.5812204537559645,0.5748655066666069,0.5973285866055584,0.6326700687842883,0.6064986779262058,0.5451970455862628,0.6253375107250644,0.6190640402154953,0.6444634315439075,0.544196361374252,0.5590698904941196,0.5982699343172803,0.6372465429993882,0.5514368746436503,0.6537074029136123,0.6220517674692027,0.6207706580741165,0.5443549868486567,0.6570083004996471,0.6143708460935043,0.6092961024773274,0.5723064623523428,0.6577616487233161,0.6425192862733551,0.6080843310793904,0.5938234317804825
44,-13.47641110420227,0.6241000644285065,0.6155814083346203,0.5621495202113649,0.5772271699576542,0.609669742807655,0.610932135018918,0.5812250053982838,0.5748565731803761,0.5973225859538861,0.6326517060575638,0.6065225392530222,0.5451950228631444,0.6253373145672242,0.6190649035675021,0.644438414554728,0.5442009156003257,0.5590956885025932,0.598287273730909,0.6371860389220779,0.551460292909234,0.6537194126730127,0.6220202993807201,0.6207640460786118,0.5443296321878424,0.657007863093978,0.6143619662989459,0.6092800982121408,0.5722754417478506,0.6577943571866627,0.6425298777770769,0.6080639717526872,0.5938485783608622
45,-13.476531505584717,0.6240119289640045,0.6153830729255854,0.562489753551899,0.5773027483687192,0.6095674773431564,0.6110229910994699,0.5814024946111543,0.5746812534964749,0.5971634966195124,0.6323127682450325,0.6067820202130237,0.5452051087101519,0.625295907893654,0.6193032192400502,0.6440289810518979,0.5441247866702434,0.559359041509729,0.5987167147043663,0.6364412998740477,0.5518108131699844,0.6539565095897217,0.6214710882230281,0.6207398445831795,0.5439271771967659,0.657012773793793,0.6143156761748995,0.6089830989076279,0.5718908611877815,0.6582351112408568,0.6427342334969204,0.6077553207777119,0.5942800733119028
46,-13.477659165859222,0.6240586595543234,0.6153137173019504,0.5623104192063749,0.5774679873990087,0.6094089101110781,0.6111593117203347,0.5813851203822828,0.5746656747157045,0.5971127665971143,0.6321762082331387,0.6068619150461935,0.5451858663608206,0.6254587306434225,0.6199204092993696,0.6435174141129807,0.5442345239255343,0.5591255468482548,0.5992414720649593,0.6364400673945217,0.5519275035467012,0.6538669306449758,0.6213308937723974,0.6208692432603065,0.5439181451509032,0.6569904888568827,0.6144641216619968,0.609066807763855,0.5720717497120869,0.6581692683030145,0.6426854710745372,0.6077890212760649,0.5942273227292959
