iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11]
11,-13.353282392024994,0.5928348675371111,0.6022962270052572,0.6121105826406105,0.5831271986658628,0.5851778875885363,0.6301072690263343,0.6170842442043942,0.5617996772017081,0.5994932463500453,0.6143735435607557,0.6182863478276233,0.5653424741488051,0.5614620702108015,0.6139908069995976,0.6759345734219405,0.5253509512866406,0.6206969793635374,0.6178322741221426,0.6420046355075038,0.5818205991241819,0.638768873431839,0.631384754901755,0.6199424462279359,0.5803059038122828
12,-13.358038365840912,0.5938552088667304,0.603242173691642,0.6095424841105134,0.581491375960097,0.5859630154366702,0.6286112720768439,0.6165688600123437,0.5622478977964371,0.598838197984211,0.6138314268000098,0.6181080739334494,0.5653727552843189,0.564342461319581,0.6138641549195343,0.6738779884340155,0.5283262259543013,0.6220013351442404,0.6157403125752607,0.641945466904208,0.5832838475749753,0.6374850477834348,0.6326135729190919,0.618464691777313,0.5818893942283073
13,-13.36241590976715,0.5943148357817264,0.6038362608585934,0.6100459352959545,0.5802135956642552,0.5856565159011525,0.6290273226158107,0.617242847561231,0.5620542911045292,0.5990043971283685,0.6143274176420328,0.6186450344128521,0.5648384241287804,0.5648756071526009,0.613813107175269,0.6733802165392871,0.5280202897144732,0.6224716755830175,0.615317179273972,0.6415569136147296,0.5839690181233228,0.6382170591560394,0.6327708155717615,0.6179171427718853,0.5823872654996404
14,-13.366103738546371,0.5949351109279898,0.6051257515060444,0.6107319470622936,0.5785254079162281,0.5851922410652688,0.6297267324474022,0.6180245949757133,0.561466777724791,0.5992634939263217,0.6148481240603881,0.619211163486265,0.5640889570167482,0.564477810732518,0.6138721157217144,0.6733219111919132,0.5269330206267975,0.6233044097121445,0.6148713998435522,0.6407081514214303,0.5848618288409703,0.6399753694151253,0.6336964578490974,0.616993379919084,0.5824947685034817
15,-13.369113177061081,0.5956972621339296,0.6052490850307519,0.6094417839652736,0.5775897435014095,0.5845509976260924,0.6295266236282588,0.6178825976640571,0.560913494446808,0.5990941623896661,0.6153078487623409,0.6195824952303521,0.563520850553854,0.5637779522575089,0.6138011938710107,0.6736058564050676,0.5265379795640799,0.6251762877582706,0.6138127263423775,0.6404851715506763,0.5863431314203986,0.6425141165909143,0.6347786495083492,0.615117939600469,0.5815667050438851
16,-13.375757932662964,0.5972434746505886,0.604662511329143,0.6060075486012182,0.5765817437550665,0.5844250607767367,0.6286513417633685,0.6170015738218866,0.5603787463998676,0.5995198168205281,0.6151494499037,0.6195357105817729,0.5634217571085777,0.5627296885175483,0.6144684152921756,0.6746959564552916,0.5267249937578481,0.6275457563072753,0.6119620347606799,0.6398555262094965,0.5873018387139493,0.6443626911661419,0.6364247949320035,0.6118519088552645,0.5808708165840979
17,-13.381661504507065,0.6005656262481187,0.603063704146764,0.5997298081875145,0.574766365968656,0.5837095447757294,0.6274376332833301,0.615473906539681,0.5592464940112793,0.6002573862289597,0.6153876638290893,0.6193719491759926,0.5632444367713451,0.5610517059211765,0.6157290798290512,0.6767051361705408,0.5261942571081919,0.6323426493898123,0.608957432860505,0.6382236302139326,0.5908477058943555,0.6484359806475682,0.6402758904818346,0.6044131001139874,0.5784693669259082
18,-13.38317483663559,0.6007859858743124,0.6029955364265366,0.6002379755466999,0.5745629084465155,0.5840287306684616,0.627222591558262,0.615741951333629,0.5588787873737784,0.6007401799801786,0.616774081871449,0.6198996443868974,0.562944900096653,0.5635850469935981,0.6148980063956329,0.6754907095676402,0.5281650053505879,0.6310861790648753,0.6101656158699661,0.636933268811369,0.5926977989748243,0.6469106739487744,0.6393487477246206,0.6051595720074247,0.578974393734041
19,-13.383324891328812,0.6029734180231504,0.6025448590787761,0.5969078498364556,0.5730790965421478,0.5846289595650858,0.6260754722914876,0.6150955384606218,0.5580103212622759,0.601981103930166,0.6192772146169189,0.6202100190244708,0.5624455160816364,0.5649070717764789,0.6139203941775877,0.676236772017979,0.5295621568323264,0.6336732531449657,0.6094257098723175,0.6351790248753912,0.596356695039941,0.6487700772173985,0.6402685803468188,0.6024638453552865,0.5782011314230047
20,-13.38924103975296,0.6047826177446504,0.6015802646090254,0.5943576693504463,0.5726324226391751,0.5847708636576604,0.6249169128308055,0.6138515351730726,0.5570468799852771,0.6053691526464373,0.6227385749075737,0.6201612875035426,0.561714214964651,0.5639327399451518,0.6116015664480177,0.679462017418793,0.529602258096967,0.6372267718881381,0.6105380554497446,0.6335430916799295,0.5995998091922425,0.6527270559640368,0.6401043464989002,0.6004246128335372,0.5755994680034358
21,-13.392170161008835,0.6041032200799952,0.6024312576121955,0.5965139964506838,0.5730360003056864,0.5859483227890111,0.6259702530707368,0.615107729300658,0.5572035139849709,0.6066197252701229,0.6250563798853633,0.620183460272413,0.5610504763228845,0.5641468295446231,0.6087256497368726,0.6785061519607426,0.5283391794763784,0.6365219281981671,0.6122864625980333,0.6321030968831493,0.5988066961709461,0.652783394095463,0.637767518689122,0.6026762504387576,0.5755329777210543
22,-13.392208904027939,0.6041467471249804,0.602433505276269,0.5964242941800293,0.5730610309065767,0.5860371043852473,0.6260021898336064,0.6151570758702007,0.5571535110019546,0.6068678982949094,0.625356341037435,0.6201834549410504,0.560953685389789,0.5641128889150583,0.6084498907160254,0.6785357131628892,0.5283408368034228,0.6366960262737705,0.6125219320535973,0.6318571711132221,0.5989527809396002,0.652991781744278,0.6376659970523624,0.602728700664438,0.5754353780369874
23,-13.395035564899445,0.6036994092242803,0.601739154714752,0.5951154549994959,0.5748550114365042,0.5863716186378937,0.6264692869943438,0.6149969941661326,0.5572555254700153,0.6085056558904115,0.6258251516848113,0.6193519646743186,0.5607559826569477,0.561251134475707,0.6073737800578939,0.6798874053617912,0.5270954253413929,0.6386826756049984,0.6146604573995433,0.6310674356382099,0.5981547541456771,0.6551472104666015,0.6376503665731461,0.6033380578630558,0.5739900601935236
24,-13.398663014173508,0.6037997579431016,0.6003045826374842,0.5893854208591658,0.5774366406579792,0.5864755290050887,0.6264005329595245,0.6136031089022513,0.556941411407388,0.6112072225383632,0.6258615407632816,0.6180229090815923,0.5604193657928134,0.5572028654316683,0.6067084616208366,0.6825350677498643,0.5262817516228571,0.6436712815320198,0.6168137557050527,0.6294716504779171,0.5993365400857265,0.6594016947595185,0.6389810691064443,0.601476648183045,0.5715032398300962
25,-13.399475455284119,0.6035954821591907,0.5995672733062314,0.5857400925535909,0.5793111122046215,0.5868501267789109,0.6266215400926685,0.6127909369905548,0.5569656069226057,0.6139337268542823,0.6265199299212767,0.6173404536720837,0.5602308582063674,0.5553982801184942,0.6057943495215224,0.6835839280370114,0.5256171094608819,0.6471875542788251,0.6178982438982747,0.6282755831645722,0.6000916379237741,0.6620735413816141,0.639735908779571,0.601420425773236,0.5697025034519884
26,-13.403881013393402,0.6045588699041291,0.5988740927396351,0.5799143908345754,0.5809284571346894,0.5869667271119843,0.6265283178634926,0.611510284199871,0.5562934375954186,0.6171972011055616,0.6271306201585138,0.6178113383055976,0.5604230212339749,0.5552219711411472,0.6059279313303393,0.6839886104050061,0.525891660308317,0.6520099955030337,0.617869581439132,0.6269658861861913,0.6019615585029274,0.6645348024293743,0.6420532232091569,0.5999022056613535,0.5683751627878767
27,-13.404171645641327,0.6047944858350787,0.5987495978741049,0.5787463586760502,0.5812000882610014,0.586996693780887,0.6265052576756286,0.6112592674416009,0.5561448147633664,0.6178544868676656,0.6272868187325686,0.6179514608565098,0.5604579846393923,0.5552758963928363,0.6059641516401544,0.6840135958707997,0.525977827319396,0.6529742997237887,0.6177906271645739,0.6266790565252204,0.6023960595569948,0.6649925596006246,0.6425364221886786,0.5995654021233013,0.5681231605121808
28,-13.410355687141418,0.6048421410268362,0.599445036170973,0.5776545089852374,0.5813967100189802,0.5870466507597997,0.6266258530793003,0.6111036462195139,0.556036145856264,0.6188309588186051,0.6270993312534362,0.6190250921651929,0.5609656436384628,0.5573469834572251,0.6063587970328842,0.6826295927554622,0.5262771358288489,0.6537914331443222,0.6166709009702229,0.6269723297166532,0.6027473791353501,0.6645765239990337,0.6431614453156935,0.6000374909645252,0.5684766901633266
29,-13.414107710123062,0.6047116883359235,0.6000076434294704,0.5737880869173781,0.5828382817759276,0.5877811012296725,0.6271547636207904,0.6107581962850996,0.5557375307950464,0.6219857893481212,0.6269943037931702,0.6206513376021094,0.5615449746109068,0.5581690222254078,0.6056131921379333,0.6818550259000119,0.52562963456707,0.6567624408354801,0.6153335408338847,0.626997279991283,0.6025770477813218,0.6658886713380484,0.6441868424872925,0.5998327812282302,0.5674092513906112
30,-13.415602087974548,0.6044512878416001,0.6001389131162789,0.572450104934853,0.5833890438766913,0.5877542846032119,0.6272232754891459,0.610929654761278,0.5555484001540991,0.6231655310137609,0.6266492856899694,0.6214009267819017,0.5615319017756416,0.5580453735937562,0.6056105834566116,0.6814488293803098,0.5254881027437464,0.6577730360999398,0.6148111894946705,0.6269010951342306,0.6031910204783207,0.6666278232439272,0.6449783239605115,0.5994140090959532,0.5677058177737445
31,-13.41841745376587,0.6035330452873248,0.6008532937186958,0.5687077109431994,0.5847958784143521,0.5875191799682633,0.627462656906666,0.6118026990876139,0.5548559074308403,0.6266538988146474,0.6251394643589132,0.6244301665035794,0.5616176799919629,0.5581913082578052,0.605936604795667,0.6794332652339825,0.5252013197979767,0.6603947252558146,0.6125350017602308,0.6270368872952946,0.60503716780066,0.6684129593428891,0.6478048032513846,0.5980447686233311,0.5695250254313984
32,-13.420522004365921,0.6029437804914999,0.6005772249213236,0.5681712503378875,0.5841741141468269,0.5873380653041781,0.6268262505668989,0.6120899647050128,0.5542284615494283,0.6273554476050115,0.6237424219332509,0.6259431073077995,0.5618729812109766,0.5575183228172812,0.6066807769996663,0.6787495408204725,0.525137413450657,0.6601791420590726,0.6119215495981154,0.6266443864676468,0.6061688824138497,0.6691469972855019,0.6484210059962837,0.5972036589577132,0.570581980448304
33,-13.422370284795761,0.6026445555377976,0.6006653472759006,0.568873125561425,0.5834665772571579,0.5870167319274717,0.6262612525095371,0.6126520163398151,0.5537125498132373,0.6273050476405493,0.6225015865073342,0.6272322307612939,0.5621383840155326,0.5572082108208138,0.6078191763979109,0.6781825483078264,0.5255086308544034,0.658338819798414,0.6112815693542895,0.6265532195442217,0.6061080378208974,0.6689039550181541,0.6482524491137235,0.596493932232318,0.5717935759016178
34,-13.422778576612473,0.6022738596759134,0.6006005419636278,0.570888599573243,0.5820661351494651,0.5866613319675701,0.6254992026087505,0.6135491020441631,0.5531310439069571,0.6264883533694782,0.6213001903556571,0.6281674118195496,0.5622620155377205,0.5569728432714628,0.6088951559075669,0.6778423085639479,0.5259313794701118,0.6552489884621516,0.6107650191678489,0.62648465964009,0.6057641000701998,0.6680107830944778,0.6475647209362609,0.5958894454207053,0.5732762681254053
35,-13.42279401421547,0.6022668442922611,0.6005998747273625,0.5709001403626718,0.5820548823301608,0.5866598047016791,0.6254923487559743,0.6135588624836316,0.5531223402192343,0.6264907467824791,0.6212839853502061,0.6281854000280199,0.5622626086289342,0.556970071433505,0.6089059830752236,0.6778343745181109,0.5259326989810841,0.6552227877058452,0.6107539987952639,0.6264836865007122,0.6057663424308235,0.6680069961737886,0.6475613011382586,0.5958830677206148,0.5732967179918739
36,-13.423870354890823,0.6021058879282396,0.6004763713058195,0.5706672389171698,0.5821150943173417,0.5869504081900642,0.6255740994266942,0.6134903983533986,0.5530614863419866,0.6268623976269222,0.6213249363750821,0.6282459754827272,0.5622016831031881,0.5568401991062395,0.6085305328894117,0.6779347333333604,0.5255865817238987,0.655462597353144,0.6107157639273946,0.626439131967499,0.6057835204883594,0.6682418081587927,0.6473862393577883,0.5960855886988277,0.5731133629893282
37,-13.424965351819992,0.6015619374162555,0.6004658902629625,0.5688056088255066,0.5825680000073692,0.587617771877752,0.6257664230513948,0.6134820018046415,0.5524787255701834,0.6289071175575459,0.6210675266984191,0.6295278830709936,0.5623566136058445,0.5574211070766416,0.6078462121193761,0.6773942652283552,0.5250285709791778,0.6569167952941687,0.610029718453461,0.6265956391691558,0.6061498793615477,0.6689608041911997,0.6477752922788317,0.5963062174073812,0.5728073542268435
38,-13.426443606615067,0.601250142246093,0.6003011739634022,0.5693736573597765,0.5824442461546767,0.5881540678293553,0.6259394530161929,0.6137158640952969,0.5519228229233083,0.6290424002292304,0.6212270199052188,0.629836766854747,0.5622080786313242,0.5573302417993515,0.6069664428273704,0.6773503701051473,0.5249554129252714,0.6562709641416303,0.6106867825877387,0.6269188409316028,0.6059217004354437,0.6692817841423286,0.6468034692907945,0.5968370937237506,0.5724474384989946
