iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3]
1,-6.2757474184036255,0.5984263767767362,0.5984263767767362,0.5984263767767362,0.5984263767767362,0.6436849004830022,0.6035899872049743,0.6401271828259377,0.6074445847028097
2,-6.357483446598053,0.6025196942908173,0.5939182947399817,0.6051745068661948,0.5962283603598356,0.6531437936707488,0.5993984872129506,0.6472433879435884,0.6005841160834978
3,-6.452963471412659,0.6150013137287726,0.5808460025014033,0.623493050205276,0.5905424354981669,0.6681883971253822,0.5873957485263471,0.6525465814317284,0.5763255284238719
4,-6.463301926851273,0.6166699970193091,0.5800714804752116,0.6265834760806448,0.5898879720627521,0.6630475658096998,0.5880170886791496,0.6486921414687818,0.5784436033761137
5,-6.463936895132065,0.6182905046559323,0.5783851229680745,0.6296414578737928,0.5890531711114666,0.6624482822509226,0.5872375302322024,0.6481459526426496,0.5764656329128556
6,-6.46394219994545,0.6183689564408205,0.5783641075748616,0.6297135542649726,0.5890490660391631,0.662584730475865,0.5870859514015883,0.6483411361348503,0.5761744902441399
7,-6.464052975177765,0.618039384147491,0.5786594064290914,0.6292755685663566,0.5891704587587359,0.6625555820998879,0.5871608335317018,0.6485700421866625,0.5764368017364547
8,-6.464091032743454,0.6177557948191481,0.5789038312007664,0.6288651668769617,0.5892732181640145,0.6626025701176607,0.587247849154526,0.6487251810937396,0.5766355069739575
9,-6.4640911519527435,0.6177527558198601,0.5789064941210891,0.628860308919792,0.5892742807979212,0.662603519096153,0.5872484878864688,0.6487261423164554,0.5766383043189113
10,-6.4640911519527435,0.617752755816305,0.5789064941241839,0.6288603089146514,0.5892742807992515,0.6626035190965895,0.5872484878872682,0.6487261423185999,0.5766383043205486
