iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3]
1,-4.308366060256958,1.5716845820838463,0.5578104306415714,0.5578104306415714,0.5578104306415714,0.8124836802313122,0.5578104306415714,0.5578104306415714,0.5578104306415714
2,-11.816587626934052,1.4594612583980529,0.4305513931945068,0.6129794249714824,0.4208241894765754,0.8071268479117397,0.4874879016077333,0.5314993283580467,0.3638567020454091
3,-13.031946361064911,1.4084911843410823,0.392773429134418,0.6038641544632625,0.3908674553896584,0.807826419545148,0.4850606841425841,0.520921527663142,0.29352123194558993
4,-15.068249553442001,1.4737011335203571,0.36502749502235143,0.5385153803995264,0.37276423572707207,0.8509228157379215,0.49549636269561737,0.4799135750120548,0.16245058154341174
5,-15.784128308296204,1.4210483830417824,0.37009479348196517,0.48389114135734557,0.3837506746214228,0.8418553599640513,0.5106901120506478,0.4513684741698435,0.15963167544299783
6,-16.21610599756241,1.4214727593952285,0.38894192445093917,0.43518861856473945,0.36896086276369483,0.836692010827327,0.5058144737392313,0.4402054638616306,0.2067530245596106
7,-16.37335216999054,1.4739007378390434,0.3632069163874564,0.4081260820736001,0.33468122302302583,0.8407376612190697,0.4714215348165273,0.4216753622282863,0.17489459039662214
8,-16.628021866083145,1.4589906212131065,0.33662824293403015,0.40472041204766557,0.31815461661454947,0.8323213989039846,0.451947796291997,0.4148810971424859,0.15541444101125418
9,-16.776903420686722,1.4574192377003947,0.31237904523992915,0.3953634411804635,0.3061127514621472,0.8148862241056993,0.45120486278342226,0.40019817834588584,0.15317171872236737
10,-16.8728149831295,1.460316684632617,0.29853870039152597,0.37213592301848186,0.29967852573906895,0.8022562169992022,0.44288278663547614,0.392294860802448,0.1606872645814943
11,-16.87846240401268,1.4658018729412077,0.28875032084307073,0.3599344642014426,0.28985277400702053,0.7819848516119929,0.4283617050960302,0.3794324379828712,0.1679532775253503
12,-16.917230367660522,1.463412055512505,0.2605286978816501,0.3084704219071645,0.28453117478544104,0.7863862663004063,0.4292097033167981,0.37514222724752694,0.16693261636831766
13,-16.94658613204956,1.4735269475874146,0.2323184953289209,0.2854133998577014,0.272601320641368,0.7894322914949409,0.4199633492898243,0.3739790164249866,0.1633596570240507
14,-16.96817782521248,1.487045223334771,0.20000599356250462,0.2892806915101707,0.27397053919063474,0.7984365767207169,0.40590885101268137,0.37749610345224893,0.1639152909880155
15,-16.972419381141663,1.497323882119066,0.19253620372074787,0.2934512894368295,0.27493595832483586,0.7998098918793707,0.4016713325132618,0.37546745481668825,0.16254824532410814
16,-16.98337760567665,1.5157974689111753,0.18535643544036495,0.2993786926638546,0.2818492318227977,0.8069664409091791,0.39867607713823244,0.36697674609945446,0.1661720950387127
17,-16.985498994588852,1.5205238190146895,0.18023980809925583,0.29295978787529975,0.282674582165949,0.8045748850747697,0.397088308649226,0.36350579316377585,0.16803632851877065
18,-16.985574156045914,1.5209547376048502,0.17962053500890235,0.2923527409005312,0.28259841866926383,0.8045988491923356,0.39703981925433246,0.3632901447469804,0.1680712088157469
19,-16.98569217324257,1.521725663271679,0.17929423812859308,0.2920073248720936,0.282592469063853,0.8048373330788642,0.39692454897519663,0.36300226223291726,0.167984257478139
20,-16.990659594535828,1.5280817914510432,0.17573081846207222,0.28618546126186023,0.27898313209325587,0.8070752136025933,0.3936962101830654,0.3629498254339102,0.16491305109384588
21,-16.991170078516006,1.5276985921343076,0.1769802633645021,0.28625328097712877,0.27845574575790943,0.8072027590331161,0.3942128558410143,0.3635390001157112,0.1640351784194887
22,-16.99119457602501,1.5277094364767005,0.17698244559636392,0.28623676776271867,0.27843938353555864,0.8072137044920286,0.3942123322885994,0.36354620453778086,0.16401228563060719
23,-16.992679119110107,1.5248101856537775,0.1765781889638824,0.28729348351663303,0.27815834211164525,0.8133797533326318,0.39781528334316907,0.36271580599795583,0.16363765494872679
24,-16.99399361014366,1.5245072534067334,0.17584568940857623,0.2870693411535489,0.2774902990525942,0.8138661100367913,0.3985964321379321,0.36173332150213994,0.16046041463570473
25,-16.994405269622803,1.525484802129601,0.17559313036218957,0.2871118795948186,0.27736668447960194,0.811754360692802,0.39802039708336623,0.3610100021591393,0.16073609805106145
26,-16.99472913146019,1.5256043553123735,0.1756312579075583,0.2873633297455259,0.27685815637181516,0.8117700818170115,0.3986675200912638,0.36031930179434307,0.1598306699537273
27,-16.99503618478775,1.525988047199684,0.17553885079377454,0.287659366997586,0.27591893237803716,0.8113213600565166,0.3994552579173979,0.359174473892745,0.1582955209671138
28,-16.995803862810135,1.5255640114743563,0.1757133554258155,0.2883176254723543,0.27500299903384623,0.811902194463599,0.3997199557653472,0.3587358037907382,0.15827394063742042
29,-16.99660375714302,1.5253648159252606,0.17605304355609522,0.28809165079785254,0.27520186718234113,0.8121132971534244,0.39913625250935264,0.3597764446430226,0.15884030782801253
30,-16.997041821479797,1.5250463249402046,0.17647641734168557,0.28802990715012194,0.2751498465429767,0.8126105364565958,0.39855329385748317,0.36078733804503416,0.1592328354192737
31,-16.997602581977844,1.525247942945329,0.17668619698096918,0.2882082612284384,0.2747231168594987,0.8118961191167503,0.39861889786732996,0.3602938525781899,0.15860877277186292
32,-17.003045707941055,1.5280151913826676,0.18469192170884283,0.2925676447576653,0.26394386204741704,0.7990735484799413,0.3983884615255881,0.3564463171569677,0.15005264546104216
33,-17.004600942134857,1.5252406062124857,0.18281503192756066,0.29170424768543834,0.2652077863735813,0.8012893606186565,0.3988342103848919,0.35779117901029533,0.15075088963870442
34,-17.00463992357254,1.5251002686467963,0.18262558293970121,0.2916040036898724,0.26541241952723094,0.8015776758419221,0.3988743177349366,0.3578901721899216,0.15090157059261106
35,-17.00463992357254,1.5251002686468897,0.18262558293888112,0.2916040036894212,0.2654124195282958,0.8015776758426912,0.3988743177344844,0.3578901721900596,0.1509015705933289
