iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4]
1,-2.6916499845683575,0.5600082845628825,0.708375053741268,0.5600082845628825,1.4516237196944362,0.5600082845628825,0.5600082845628825,1.1017933106919284,0.5600082845628825,0.5600082845628825,0.5600082845628825
2,-3.064830891788006,0.58452557192497,0.5406279052230646,0.5955612706442807,1.2370456488495725,0.5601607709939717,0.5572398920412409,1.09693601617471,0.5606646640048863,0.5795629989985837,0.5333778417303783
3,-4.147250629961491,0.5508956867968081,0.5911927995339256,0.5748940774807618,1.2537923367061905,0.5924646058092785,0.5441460881513606,1.0440750461516082,0.5488798603795259,0.6002882944746756,0.5562941667217285
4,-5.542454048991203,0.5141227656861281,0.6075769542770603,0.5595235770905742,1.3801119067362142,0.6215342442676506,0.5321128886742548,1.0979618921320924,0.5304390553209878,0.6227923770656496,0.5716438101590455
5,-8.013738214969635,0.42074383479404864,0.5247475139188903,0.5148052845709343,1.3592795879973572,0.6728693829185839,0.4718723701434761,1.1076713120055202,0.508844834238629,0.6963403912680203,0.5905785557526846
6,-9.08717155456543,0.3129886011983241,0.443471269944251,0.49335444796740857,1.3479449567613542,0.7221619659810987,0.4211926595251663,1.0840862871392183,0.48716656295128835,0.7577457653323793,0.608656668545167
7,-10.682789474725723,0.25482508653676716,0.37003542247383736,0.5213676296575169,1.3687126025135892,0.7609048423924428,0.405341212186431,1.0484708072960662,0.46171376464188896,0.7849477334497461,0.5977281181562806
8,-11.989376962184906,0.09709417153663558,0.2395717021474889,0.5650428341087513,1.5245890245722058,0.8419262613097706,0.34782114888145244,1.0071852323297859,0.43699497504056356,0.8922688021623227,0.5695999697112296
9,-12.745157480239868,0.11967047585886106,0.26083559115141686,0.5650924935621524,1.5318035860382706,0.8056826164799468,0.3590063857567985,1.0186699972895146,0.4718478370548397,0.9020632428297611,0.5642567780912382
10,-12.875832498073578,0.08972377737235446,0.2290715206409137,0.5652259738281178,1.546031965883662,0.8215317911529808,0.34480861550540887,1.0174337643404299,0.47067767159084745,0.9269872909096507,0.5662701058759787
11,-13.270788758993149,0.040013502668892996,0.11030684260289085,0.5602463328603691,1.5721261678110572,0.8784152314771094,0.2825705975323522,1.0152624618703634,0.48380987739397496,0.998397751174573,0.5783137132744706
12,-13.297615438699722,0.033225576052684794,0.08401570027313528,0.5562078525554592,1.5858563538509427,0.8837306406008363,0.26612036139015605,1.016682578366034,0.4842903170373622,1.0135153743587366,0.5806460468129337
13,-13.325671404600143,0.02176136136162391,0.03594249151196849,0.5542997905462317,1.5830855924288267,0.8940037534405934,0.2453044847820618,1.0089024763764904,0.4964204923675216,1.0438255537367165,0.5835504867817639
14,-13.336143136024475,0.039867227290852396,0.07297576221683069,0.5563739485393233,1.5752087901076275,0.8800808575523864,0.26428876977729954,1.0134085962088273,0.493843502848551,1.0197345272091058,0.5793636242940555
15,-13.336154013872147,0.03986972895646685,0.07298120397403794,0.5563744640653451,1.5752075250285782,0.880079062333992,0.2642918539006316,1.0134093589782651,0.49384291618166654,1.0197308881420464,0.5793628718627621
16,-13.342635154724121,0.03788475999903172,0.07490696780339323,0.5577899794542317,1.5756087239798606,0.8833636461452337,0.2654064263576702,1.0130285543160835,0.49239573624625405,1.0182160997656213,0.5789582653545625
17,-13.342710822820663,0.03836306371208876,0.07521288006483991,0.5578707852069039,1.5751769543776613,0.8835177960645608,0.2655626302493404,1.0128963165088969,0.4924604872034761,1.0178237777112207,0.5789997407547882
18,-13.34345656633377,0.0422746030743228,0.07765232841116902,0.5605203378952825,1.574163684266544,0.8849997839476889,0.2676377897850206,1.01084543744484,0.4948597857366516,1.015921897776709,0.5776820128845257
19,-13.346825182437897,0.04839065701752655,0.07593970622661542,0.5647515013421625,1.5737764867144262,0.8882694159009495,0.2689009222885614,1.007910911337498,0.5009473954447726,1.0144298297304704,0.5745543012502203
20,-13.353020966053009,0.05619841987260746,0.06984284687538564,0.5696435181464252,1.5788556988905476,0.889802916142051,0.26657004336632845,1.0076658269649394,0.5060969718316095,1.0166421884336787,0.57307734323228
21,-13.353449255228043,0.05692764258939104,0.07115844504329101,0.5718901856909747,1.5777490025070027,0.8901493278034741,0.2678399776655711,1.0076023427463014,0.5076396220054707,1.0161821838317202,0.5733710469324299
22,-13.353618204593658,0.06031968413239967,0.07085544177147494,0.5759513819373807,1.5771015562367061,0.8910017410219591,0.269080220432377,1.0069474157815006,0.5109768281336894,1.016117963273816,0.5730554207190112
23,-13.354468137025833,0.05932520461613391,0.07034432066888217,0.5745492965477187,1.5775217747016679,0.8909668638238438,0.2683276760781601,1.007227008722277,0.509331144917898,1.0161554403678617,0.5732655979389614
24,-13.354932606220245,0.05868045006245197,0.06978877438575988,0.573661988664238,1.5776351046388182,0.8909490714808088,0.2678135648347897,1.0074377217975707,0.5083040105115236,1.0163118604577526,0.573408146976719
25,-13.355105429887772,0.05875517355982545,0.06893071678256467,0.5735651568043625,1.5778275861426043,0.8914779498093122,0.26739364712311586,1.00755750520622,0.507894540031217,1.0163096403550904,0.5734660059395373
26,-13.355105936527252,0.05875518118956814,0.06893069857920024,0.5735651668031062,1.577827591894004,0.8914779601876677,0.26739363834184404,1.0075575129367391,0.5078945482599265,1.0163096426194616,0.5734660042607521
27,-13.355244100093842,0.058911473698775,0.06889964881117033,0.5734177419539971,1.5775557161457359,0.8914125611944538,0.2672731911301616,1.0074496989064794,0.5085086337216294,1.0164819683355304,0.5732076870411047
28,-13.35525295138359,0.05906290713583735,0.06880335646115301,0.5732314373076194,1.5772828982241558,0.8912944836629104,0.2671803569247153,1.007333734375791,0.5090651901023786,1.0165253539311294,0.5730514629953956
29,-13.355430692434311,0.05905754707551134,0.06873268089433632,0.5732865774338861,1.5772828307227915,0.8913668174357573,0.26732572654664144,1.0073000908341767,0.5089270745114353,1.0165082721799101,0.5731866132545862
