iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5]
1,-1.4940243866294622,0.5693824872952656,0.5693824872952656,0.7751569272553075,0.5693824872952656,1.3736987087170154,0.5693824872952656,0.5693824872952656,1.08160699171171,0.9623059588589485,0.5693824872952656,0.5693824872952656,0.5693824872952656
2,-2.2413823986425996,0.5234400375183103,0.5757708492211101,0.7629994254888411,0.6083154686488331,1.7447315261995444,0.5175469594238975,0.6256554613081556,1.1704423887378648,1.2807180053954241,0.2897794555795733,0.3939836163592465,0.5748915624205327
3,-3.694292865693569,0.47803598209016,0.5538964484131937,0.710814524671162,0.6293642121832479,1.8619872654945586,0.5578143885624701,0.7216159735263749,1.17050776493018,1.2733323938969379,0.31304181526465436,0.3986653446632491,0.5523836941922808
4,-5.25358372926712,0.46030848975968186,0.5528256400009511,0.6711525746819779,0.6269097449559873,1.808626429337809,0.5817067630804805,0.7614781787128337,1.1131857055797103,1.2170433486898093,0.35019352476614096,0.4080888647822115,0.5386083408475109
5,-5.331899642944336,0.4524656698051991,0.5518258841086194,0.6597173547755052,0.6278961442535377,1.7778107225546882,0.6088049312514505,0.8130906306483152,1.0942190446143139,1.196307142269723,0.38061337191034655,0.4114483194098102,0.5294314337575393
6,-5.6860495656728745,0.4378210770089604,0.553468813672688,0.631029257895272,0.6274523442835483,1.7598449322874583,0.6000545862380892,0.7917517531990329,1.046636452261906,1.1587017141980054,0.3716376518331106,0.4107992522383298,0.5238402878089513
7,-6.234391704201698,0.40370264357490604,0.5680802725119782,0.5103016331533975,0.5959872941248999,1.8419488199271705,0.6191443051120169,0.7969074074683111,0.9458594841191073,1.2185703396482912,0.39391866915617063,0.39291186162323,0.4985876592649568
8,-8.076649248600006,0.4032581524775306,0.5535674099502853,0.5905905654699067,0.6142340941231793,1.7960781058409805,0.6073028036107845,0.770575863913126,0.9696317551835455,1.2273839861157392,0.36750895134020467,0.3749791059094838,0.51252061183662
9,-10.878615617752075,0.30674870829890416,0.5118197150819127,0.6970319194180772,0.6425255721369609,1.7661248502705573,0.615152730194013,0.7988039558157186,0.9440827854069059,1.2978426185948402,0.31509749594638226,0.29242148010477664,0.5147247410727596
10,-12.62142376601696,0.2467875627881855,0.49062318375251357,0.7593177967781256,0.6573517555546776,1.734748266099797,0.6238293622379387,0.8132777848380944,0.9231274333600874,1.385912634942525,0.2821815007847936,0.23370488537506445,0.5218269739423325
11,-13.762115597724915,0.21620220662623454,0.47963421045538757,0.7969802585395829,0.6678431346148104,1.7272703772434215,0.641689831488915,0.8451242312231982,0.9313300953290585,1.4498119395267286,0.2788288383136312,0.2059072305509619,0.5244869193913894
