iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2]
1,-16.115482687950134,0.1917517095361369,0.1917517095361369,0.1917517095361369,0.1917517095361369,0.1917517095361369,0.1917517095361369
2,-17.999998927116398,0.0,0.0,0.0,0.0,0.0,0.0
3,-18.00001931972298,0.0,0.0,0.0,7.404314708057464e-05,8.676558285471425e-05,0.00010343964188294211
4,-18.00111246490269,0.00016782218258220552,0.00016781270894976997,0.00016786378754513718,0.003606514241345501,0.004197321644873972,0.0049716370226194784
5,-18.001112920086598,0.00016782219136885222,0.00016781270305926655,0.00016786378165284082,0.0036065141832501415,0.00419732158232362,0.004971636945605038
6,-18.002632132556755,0.0008309138083081606,0.0,1.4574088203086165e-09,0.0037201115710193016,0.004614830049691943,0.005299160228349383
7,-18.22370986826718,0.027735785371358502,0.0,0.0,0.008432941922576237,0.021450151566278684,0.018725301077139413
8,-20.08333596587181,0.14195876671740562,0.0,0.0,0.0168170391481611,0.10592207568719511,0.07351735580233788
9,-20.123849868774414,0.14432803500709843,0.0,0.0,0.016406989792750497,0.11225272456218728,0.08101641719956536
10,-20.132400304079056,0.13966572431768037,0.0,0.0,0.015329516486725632,0.11727527741139841,0.09069473993542566
11,-20.13240212202072,0.13966468499662033,2.8386642884420573e-06,3.304599778073007e-06,0.015329402412285373,0.11728485676835407,0.09070697281302514
12,-20.15471053123474,0.10034608013047687,0.0229675956961475,0.02348863401657578,0.0,0.12423790467484212,0.10585973111748981
13,-20.15492331981659,0.10170542645091152,0.021075627106027225,0.021327185899645745,0.0,0.12432219713585649,0.10525653808022498
14,-20.154946893453598,0.10170545523373266,0.021075613220022268,0.02132717415196068,1.5743959747454542e-08,0.12432219126006712,0.10525652782504653
15,-20.155436635017395,0.10358561381623733,0.021043147902566627,0.02367737238009287,0.0005724027317790745,0.125258479909016,0.10669697190035253
16,-20.15772235393524,0.10362866332120058,0.019998847156176894,0.025789455190931718,0.0021442262589533422,0.12588723851856432,0.10801555401327434
17,-20.159962236881256,0.10441056677606585,0.017345105411742428,0.032075190309191044,0.006273300842923156,0.12788188426038632,0.112002147966477
18,-20.16065201163292,0.10443087426186672,0.016687527409268404,0.03350115261455471,0.00689527396353554,0.12850236181610245,0.11241197126440496
19,-20.160686790943146,0.10443125708685536,0.016685523347337538,0.03351357330856738,0.006901280882520242,0.1285074057442564,0.1124163596985034
20,-20.160700649023056,0.10442348692785022,0.016696075211316583,0.03355641541713498,0.006925506008435988,0.1285242445298246,0.11242965620417625
21,-20.16070646047592,0.10442348694998345,0.016696076087539324,0.033556417460747515,0.0069255070229787925,0.12852424533349888,0.11242965692964112
22,-20.160743236541748,0.10442019537040689,0.016700439823443394,0.03358263247382103,0.006940664555430017,0.12853419558970341,0.11243944813467661
23,-20.160745203495026,0.104238840829653,0.016843549715795672,0.03378773109868476,0.007045178953053677,0.12863714830557962,0.1123872535463598
24,-20.160858422517776,0.1042210587585139,0.016856882153221238,0.03378631988094861,0.007052580870960446,0.1285854667665154,0.1123565817979608
25,-20.16096830368042,0.10410591154293296,0.016946351347155744,0.03387918067141487,0.007113119703306983,0.12856045467723687,0.11228264308813672
26,-20.16102895140648,0.10411190479806673,0.0169413612310308,0.03387573063815079,0.007110136769447371,0.1285629174127923,0.11228848705670176
27,-20.16103684902191,0.10411193786015976,0.016941308834968184,0.03387562901779947,0.007110043005750505,0.12856291257827415,0.11228853341742652
28,-20.161042153835297,0.10411194009762724,0.016941298770949475,0.03387561147485437,0.007110022218753175,0.1285629203033665,0.11228854914351617
29,-20.161045014858246,0.10411193815979136,0.016941296143401313,0.03387560577822038,0.007110014463912933,0.12856291885059834,0.11228855428126074
30,-20.161045014858246,0.1041119381597438,0.016941296143313744,0.03387560577803439,0.0071100144636708175,0.12856291885055374,0.1122885542814184
