iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2]
1,-9.169123321771622,0.5978297642338855,0.6138285052227297,0.5978297642338855,0.6417347380649943,0.6441913588335024,0.6121629430440808
2,-9.50517874956131,0.6037503874144029,0.6421735657114735,0.5829214914806988,0.6511271078116923,0.6617134006821507,0.6043150365235023
3,-9.802277714014053,0.6294916962444216,0.6708795626698063,0.5468155532459084,0.6514226727591015,0.6793090965037841,0.5705756624359041
4,-9.839591175317764,0.6409593858905261,0.6611665579395005,0.5378151753970365,0.645264444468847,0.6842506410189361,0.5619551854564875
5,-9.845549196004868,0.6435875066890345,0.6582877097027214,0.5327052208109758,0.6356300677413226,0.6840103980107096,0.5618513627928494
6,-9.848249703645706,0.6404949111642647,0.6590060009169384,0.5317205733422385,0.6341481153436888,0.6837339229119465,0.5621732803318693
7,-9.850548028945923,0.6346758508339652,0.6591896808136538,0.5310196844396373,0.6323042937742943,0.683087454541614,0.564788176422671
8,-9.856009185314178,0.6218165628775839,0.6572782688949415,0.5204750419762134,0.6194436890116829,0.6848920105276557,0.5692291856564182
9,-9.886794745922089,0.5785792530869415,0.6266650963685845,0.46651862358512164,0.5489076706800046,0.6673985475551908,0.5854861275442449
10,-9.900389969348907,0.5940136742712939,0.6350260442650516,0.48027416390531447,0.5740547301840413,0.6739646669787518,0.577004487774931
11,-9.906446695327759,0.576119999421268,0.6244006821666874,0.4581105679947884,0.5516570880526226,0.6699057135557989,0.5808322514648189
12,-9.913821548223495,0.577210632672897,0.625293261002852,0.4591209063737687,0.5568945169837004,0.6660138505043135,0.5780823113860409
13,-9.922182857990265,0.5670659600279375,0.6200095829017894,0.4392790249344373,0.5634387857948134,0.6468518158713656,0.5641377024293639
14,-9.922760963439941,0.561703248787145,0.617186036595363,0.43353351505451543,0.562315803073547,0.6415572289320459,0.5618066681159322
15,-9.935516506433487,0.5558290985408095,0.6144603576380627,0.438925483922916,0.5589696580701804,0.6455010198139601,0.5650557685456757
16,-9.939653366804123,0.5472546475046431,0.6088363580653826,0.43687576721127547,0.5494179558829595,0.6473920976499965,0.5685808607474768
17,-9.943769067525864,0.5421636945990321,0.6097817232616646,0.43362825001535044,0.5450998223471564,0.6457709219523352,0.5689112127563166
18,-9.94538414478302,0.5319131019388864,0.6105550397498248,0.4258553999404446,0.5369093499088302,0.6420724858298194,0.5693380729619518
19,-9.9475978910923,0.5299050346080664,0.6099048749895999,0.42215930573083377,0.5365703359178633,0.6398641862306029,0.5686188991573703
20,-9.949961990118027,0.5265198378145642,0.6073730047739542,0.420262853231,0.5356387563761219,0.6399486520096526,0.5689043342605153
21,-9.951489806175232,0.526630618780377,0.6059847983996772,0.41879204702828493,0.5364596142578612,0.6399302832869784,0.5679378176484042
22,-9.952410250902176,0.5245367955207851,0.6027078082296641,0.41427483230746054,0.536282805660212,0.6392130646862528,0.566178259719066
23,-9.95373785495758,0.526127930199393,0.602172740806047,0.41478083381169484,0.5357328069894953,0.6392711353015762,0.5647375053504028
24,-9.954402148723602,0.5261909553260947,0.6039104242732831,0.41534024848599727,0.5365430594823467,0.6387959395567797,0.5643864184599492
25,-9.954629957675934,0.5256238892934636,0.604648723940827,0.41420949880492797,0.5371820431613902,0.637748878422186,0.5638696889135769
26,-9.954629957675934,0.5256238892923224,0.604648723940352,0.4142094988040312,0.5371820431611125,0.6377488784216051,0.5638696889147002
