iter,energy,gamma[0],beta[0],phi[0],gamma[1],beta[1],phi[1],gamma[2],beta[2],phi[2],gamma[3],beta[3],phi[3],gamma[4],beta[4],phi[4],gamma[5],beta[5],phi[5],gamma[6],beta[6],phi[6],gamma[7],beta[7],phi[7],gamma[8],beta[8],phi[8],gamma[9],beta[9],phi[9],gamma[10],beta[10],phi[10],gamma[11],beta[11],phi[11]
11,-38.51286775377787,0.6002097063125384,0.560735060674982,0.607548990931799,0.6025874033908022,0.603612075141679,0.6359020001000143,0.5835197572764219,0.563367031160673,0.5816822205061953,0.5937314459201274,0.6354050928423685,0.6098042044670815,0.6323138502693452,0.6166856039227139,0.6157606195620894,0.6096927913551903,0.5889009034783569,0.6219031990610616,0.6233339493375455,0.613435242754829,0.6150759322871671,0.6271058566643498,0.6152655985185936,0.6192467896397876,0.6315654278560101,0.5844803724317499,0.5808914084528972,0.6073715604228725,0.5986637784991093,0.590374327886327,0.6353462577042103,0.6335992794295113,0.5929383375414489,0.6013509394739095,0.5827774259914874,0.6108169992818206
12,-38.51292829316127,0.6001994127169527,0.5607131822585221,0.6075667664981865,0.6027115485167955,0.6035527572823925,0.6358955849282608,0.5834570080630324,0.5634371022106677,0.581650663423011,0.5936370806878294,0.635445630001252,0.609852545923105,0.6322598197246083,0.6166636141376199,0.6158090357193243,0.6097753213206315,0.5889056648582517,0.6218925290832675,0.6233322105968561,0.6133212281656931,0.6151002725031507,0.6271141240046485,0.6152153350324467,0.6192815992717974,0.6315027260619356,0.5844788788810947,0.5807433372969748,0.6074489454089496,0.5986698765458902,0.5904412181043587,0.6353313983330585,0.6335830665712852,0.5930241103813586,0.6014978585072445,0.5828186284987942,0.6108101082161409
13,-38.51818729604755,0.6002659926265689,0.5607790065514767,0.6072116421289675,0.6031351782009838,0.6036001866174614,0.6358906731499583,0.5830465309994434,0.5637617874542878,0.5816845589113109,0.5939335431783385,0.6355584209940922,0.610298584143848,0.6323617134527477,0.6164196980558265,0.616167832032505,0.6095406772704429,0.5885590513657278,0.6222502264291957,0.6236257188323919,0.6127798209868449,0.6150231007684145,0.6266666366862762,0.6144971158775993,0.6198340276474769,0.6312021858529783,0.5850834078869714,0.5801503018327364,0.607960723791675,0.5990980194098121,0.5904028410966251,0.6352209808216449,0.6336239813970175,0.5933215539814019,0.6022562071973611,0.5830078172544815,0.6103954554377078
14,-38.52327027264559,0.600103764731938,0.5607314521862973,0.6068418911757518,0.6027801794597875,0.6039321081308843,0.6360506573110906,0.5827973941323024,0.5634735639697775,0.5815950046536114,0.5946098833584988,0.6357462154194625,0.6103282253163774,0.6326679858859934,0.616376682728764,0.61609166490512,0.6091243441710618,0.5881678314191058,0.6223871223625265,0.6241595154559046,0.613019765672095,0.614716969023758,0.6264978525955097,0.6144448686006597,0.6202522530412218,0.6313367692522405,0.5854220940598509,0.5798376666057113,0.6079868667178533,0.5994383678616807,0.5901563817014913,0.6355417347366585,0.633962194420599,0.59324826453882,0.6017752251002115,0.5827110281420327,0.6100575341527791
15,-38.52787402611117,0.5998930590156146,0.5607942219168526,0.6069523709352954,0.6025590167897218,0.6041928839888723,0.6360012850008642,0.5829602514795194,0.5630734768729424,0.5814188388729647,0.5948241724798335,0.6357768988376413,0.610053184672915,0.6326677543398547,0.6164198021971427,0.6158645474852101,0.6092181176549271,0.5881499340477008,0.6223053265743556,0.6242379771778717,0.6133393907969567,0.6146145981876209,0.626572853982524,0.6148034173149228,0.620241432224939,0.6313464323132277,0.5851938717666196,0.5799593977671558,0.6076090275334215,0.5995032537981024,0.5901482972213486,0.6357286904644259,0.6341501209026832,0.5930747519820785,0.6011683995662597,0.5821239976685282,0.6101447784340913
16,-38.53379623594451,0.599431607473108,0.5608745157824663,0.607511574178194,0.6029079253444574,0.604684652569331,0.6359469351441601,0.5834279194455141,0.5622299547515114,0.5803432015863349,0.5947693971529489,0.6363102370662259,0.6094483476060046,0.6320530489850141,0.6168862617878023,0.6151288956072015,0.6095510150993838,0.5885286619573943,0.6217709067180655,0.6240483467012898,0.6136821014996413,0.6141571361817861,0.6268525373583346,0.6159793349925796,0.620170258482076,0.630957846702655,0.5840337519848477,0.580160922276083,0.6071001399557516,0.5991022982835672,0.5905851457265434,0.6357622102418641,0.6346382081490471,0.5930014978306648,0.5993887701499487,0.5802913190124785,0.6105184170477604
17,-38.53644952947202,0.5998147579883057,0.5616277022899391,0.6073828104204986,0.6027389783800386,0.6051186104476622,0.6358793608672675,0.5840797496700906,0.562325044197712,0.5803637764255767,0.5950713333843649,0.6364901344010895,0.6094477303907645,0.63189161641138,0.6166880784514893,0.6147483079078723,0.6094186237048645,0.5884495183768078,0.6217948932699371,0.6239229201458899,0.6134952897300338,0.6139907865123196,0.6267821496697605,0.6158626295591567,0.6204855168067668,0.6307058651467375,0.584000461264692,0.5797966527885408,0.6074779990157875,0.5995998032586295,0.5906269073225809,0.6355534210898236,0.6346595914508748,0.5931492565002731,0.5993880231237076,0.5792880532303901,0.6101000495377472
18,-38.53775800824323,0.5998784824066724,0.5620593430380281,0.6075159237749912,0.6027361558346996,0.605182225579733,0.635871503309884,0.5844968106600185,0.5623396577814465,0.5801904563313696,0.5949473789198464,0.6366166480475717,0.6093535399986257,0.6315170481935332,0.6168180045854039,0.614451173081716,0.6095475514611355,0.5887224509448055,0.621679146658316,0.6236642412778305,0.6134899380236376,0.6139850887220252,0.6268739117418736,0.6160980917496743,0.6203285353884127,0.6304797543960675,0.5837047538126477,0.5798735538257339,0.6075638042623372,0.5995693597719463,0.5908606474519862,0.6354122685333095,0.6345763206071117,0.593260930987417,0.5991792118970984,0.5786942429986139,0.610212190706082
19,-38.540439932936025,0.6000177867797667,0.5625272702439273,0.6075915782779518,0.6028285697040092,0.6050804053836492,0.6358198600534184,0.5848794858086059,0.562659484127116,0.5803202825728128,0.5947650672137411,0.6365494247139031,0.6094240795303327,0.6311650926823701,0.6168247109675724,0.6142896374032627,0.6097371099519223,0.589003106088567,0.6216563991729985,0.6233012017532171,0.6133046527264283,0.6141471015324905,0.6269675995298604,0.6161298281804775,0.6202570635792608,0.6301886254544804,0.5837177482932218,0.5798270214598051,0.607758988977044,0.5997382807025452,0.5910846679119122,0.6351959608103241,0.6343164952968008,0.5934741602296704,0.5994010151287565,0.5784468169185666,0.6102773810658462
20,-38.541456029916276,0.6001089693176858,0.5627596390326437,0.6075897504779938,0.602854653172902,0.604972423226942,0.6358413753163628,0.5850743183126729,0.5629003594608738,0.5804760363935717,0.5946860097426029,0.6364653651909502,0.6095279592866054,0.6310066915535307,0.6167971829563045,0.6142753322955129,0.6098332218019156,0.5891672395649166,0.6216873675655018,0.6231577087833391,0.6131916053996089,0.6143051567554408,0.6269659114075138,0.6160312606784671,0.6201802128200838,0.630062365816081,0.5838616905508727,0.5797806784911375,0.6079096382255695,0.5998488514518728,0.591188382320597,0.6351024965056766,0.6341087357726268,0.5936061579030408,0.5996846014947976,0.5785296765916612,0.6103201852769872
