iter,energy,gamma[0],beta[0],gamma[1],beta[1]
1,-16.88048319518566,0.5984078632677613,0.5977397238845297,0.7270325805544813,0.7172225153615175
2,-20.982722461223602,0.5978996941152666,0.5697594690288277,0.7003391746672867,0.7679418223312867
3,-21.44126170873642,0.5974107375005003,0.5634898514258178,0.6792003136735589,0.7595027719136962
4,-21.55936124920845,0.5955570793980179,0.5459953130672898,0.6683028598085631,0.7930914826430088
5,-21.718934416770935,0.5951170487195941,0.5562603514731751,0.6749163622875809,0.7839447645607355
6,-21.72048646211624,0.5943234022798732,0.5574075131587912,0.6752193670726435,0.7828592704837948
7,-21.720510244369507,0.5942361363845043,0.557483812436563,0.6752753698675391,0.7828513242393594
8,-21.720550417900085,0.5942365446593509,0.5574873704017166,0.6752760216117636,0.7828479414320958
9,-21.720550417900085,0.5942365446601063,0.5574873704022939,0.6752760216125968,0.7828479414321737
