iter,energy,gamma[0],beta[0]
1,-16.668584406375885,1.4567226206225459,1.3580173906098056
2,-16.719308614730835,1.4342323655720168,1.3546994804547152
3,-16.719308376312256,1.4339488847300585,1.354769873635102
