iter,energy,gamma[0],beta[0]
1,-13.26418261229992,1.4547054319007375,1.3580166202174018
2,-13.29979982972145,1.4329242382408978,1.3547061041531812
3,-13.29983252286911,1.4323137651258848,1.354852948346156
4,-13.299836188554764,1.4322826542674294,1.3547061392553443
5,-13.299823880195618,1.4324388593049395,1.3546751358106184
