iter,energy,gamma[0],beta[0],gamma[1],beta[1]
1,-11.650252535939217,0.2614958781817093,1.6914793899281344,1.2069104612002333,1.4103954170733486
2,-13.160876482725143,1.7579470515357092,1.6102785393581192,1.9694538524175633,1.4138862565061736
3,-13.240732431411743,1.7402974032001806,1.5885850607251464,1.9561742331242071,1.415177387935074
4,-13.099730029702187,5.102844360876387,5.904888267525076,4.654025730777062,1.1342129228413806
5,-12.54705511778593,15.699101545833674,18.916194506532896,11.89161049264916,1.8904323347245018
