iter,energy,gamma[0],beta[0]
87,-6.424555659294128,0.19551303088665006,0.22731802277266977
88,-6.4275259375572205,0.1938148647546768,0.22693375162780283
89,-6.43027850985527,0.19218150377273557,0.2265629809349775
90,-6.432823210954666,0.19061181545257566,0.22620298378169534
91,-6.4351809322834015,0.18910217881202696,0.22585219554603098
92,-6.437361001968384,0.18764855563640592,0.2255167108029127
93,-6.439377456903458,0.1862525403499603,0.22519272975623605
94,-6.441244691610336,0.18490996062755582,0.2248794477432966
95,-6.442973166704178,0.1836185812950134,0.2245764773339033
96,-6.444567948579788,0.18237622678279874,0.22428180687129495
97,-6.446044325828552,0.18118312060832975,0.22399875931441782
98,-6.447412014007568,0.18003439009189603,0.22372444383800028
99,-6.44867143034935,0.17893165946006773,0.22345850281417368
100,-6.449839919805527,0.1778713822364807,0.22320151738822458
101,-6.450918793678284,0.1768523961305618,0.22295499257743356
102,-6.451918452978134,0.17587201893329618,0.2227117609232664
103,-6.452841222286224,0.17492999732494352,0.2224799584597349
104,-6.453694730997086,0.17402534782886503,0.2222539823502302
105,-6.454483270645142,0.17315525412559507,0.22203799001872537
106,-6.4552126824855804,0.17231950759887693,0.2218271981924772
107,-6.455884516239166,0.17151685655117033,0.2216254364699125
108,-6.456509977579117,0.17074449956417082,0.2214292626827955
109,-6.457082450389862,0.17000270485877989,0.22123828940093515
110,-6.457614362239838,0.16928977370262144,0.22105294875800607
111,-6.458102822303772,0.16860439479351041,0.22087620608508585
112,-6.458559840917587,0.1679458826780319,0.22070357613265512
113,-6.4589830338954926,0.16731344759464262,0.2205357741564512
114,-6.4593678414821625,0.16670445203781126,0.2203751843422651
115,-6.459729313850403,0.16611923873424528,0.22021912448108194
116,-6.46006041765213,0.16555742025375364,0.22006692402064798
117,-6.460367381572723,0.16501848995685575,0.219919104501605
118,-6.46064954996109,0.1645002722740173,0.21977846734225748
119,-6.460908234119415,0.16400261819362638,0.219640601798892
120,-6.4611528515815735,0.16352439522743223,0.219507385417819
121,-6.461374044418335,0.163064768910408,0.21937849037349222
122,-6.4615843296051025,0.16262136995792387,0.2192542891949415
123,-6.461775779724121,0.16219606101512907,0.21913406662642954
124,-6.46195188164711,0.1617876201868057,0.2190188955515623
125,-6.4621166586875916,0.16139491498470304,0.21890704743564127
126,-6.462261825799942,0.16101943552494047,0.21879885010421274
127,-6.462400645017624,0.16065790355205534,0.21869421415030954
128,-6.4625325202941895,0.16031078100204466,0.218591858074069
129,-6.462652683258057,0.1599774271249771,0.2184947621077299
130,-6.462760299444199,0.15965644121170042,0.21840119771659372
131,-6.462864488363266,0.15934855341911314,0.21830858699977396
132,-6.462953746318817,0.15905225872993467,0.21822040192782877
133,-6.4630405604839325,0.15876779556274412,0.21813570372760294
134,-6.463119447231293,0.15849459767341612,0.21805313639342783
135,-6.463191747665405,0.15823156237602232,0.21797356419265268
136,-6.463262051343918,0.15797888338565824,0.2178962718695402
137,-6.463324666023254,0.15773639678955076,0.21782301776111124
138,-6.4633873999118805,0.15750298500061033,0.2177502106875181
139,-6.463438242673874,0.15727821588516233,0.21767931096255777
140,-6.463489770889282,0.15706340074539182,0.2176116447895765
141,-6.4635379910469055,0.15685706436634062,0.21754792742431162
142,-6.463575839996338,0.15665892362594602,0.21748386733233926
143,-6.463615953922272,0.15646868050098417,0.2174237411469221
144,-6.4636552929878235,0.15628448724746702,0.21736586503684519
145,-6.463686615228653,0.15610889196395872,0.21730931513011453
146,-6.463720411062241,0.1559388995170593,0.21725385300815103
147,-6.463748037815094,0.15577695369720457,0.21720029823482034
148,-6.463776171207428,0.15562071502208707,0.21714842729270456
149,-6.463796466588974,0.155470272898674,0.2170996259897947
150,-6.463820427656174,0.1553258657455444,0.21705162934958933
151,-6.463844180107117,0.1551866441965103,0.2170078795403242
152,-6.46386656165123,0.15505350232124326,0.21696342937648294
153,-6.463882297277451,0.15492509901523588,0.2169213932007551
154,-6.463894754648209,0.15480110645294187,0.2168799381703138
155,-6.463911652565002,0.15468219518661497,0.2168424021452665
156,-6.463925063610077,0.15456742644309995,0.2168036740273237
157,-6.4639424085617065,0.15445787310600279,0.21676657013595102
158,-6.463949978351593,0.1543524920940399,0.21673041991889475
159,-6.463963121175766,0.15425237119197843,0.21669501475989816
160,-6.463972598314285,0.15415476858615873,0.21666084639728067
161,-6.463983833789825,0.15406147241592405,0.21662803404033182
162,-6.463993400335312,0.15397111177444456,0.2165968310087919
163,-6.463997900485992,0.1538847893476486,0.21656674556434152
164,-6.464007914066315,0.1538021624088287,0.21653731577098367
165,-6.464013159275055,0.15372279882431028,0.21650910787284372
166,-6.46402108669281,0.15364555120468137,0.21648429743945596
167,-6.464024007320404,0.15357189476490019,0.21646035127341745
168,-6.464033097028732,0.15350191891193388,0.2164345573633909
169,-6.464036703109741,0.15343374609947202,0.21641117744147775
170,-6.46404030919075,0.15336876213550565,0.21638893000781534
171,-6.464047998189926,0.15330690741539,0.21636547558009622
172,-6.4640494883060455,0.15324690043926237,0.21634293012320993
173,-6.464055985212326,0.1531879663467407,0.2163214724510908
174,-6.464056491851807,0.1531332045793533,0.2163008790463209
175,-6.464062035083771,0.15307891964912412,0.2162795554846525
176,-6.46406102180481,0.15302767455577848,0.2162604074925184
177,-6.46406751871109,0.1529779493808746,0.21624277941882608
178,-6.464067995548248,0.15293035507202146,0.21622558347880838
179,-6.464073747396469,0.1528849959373474,0.21620750837028024
180,-6.464074939489365,0.15284048616886137,0.21618974618613718
181,-6.464074671268463,0.1527982413768768,0.2161751728504896
182,-6.464077740907669,0.1527570694684982,0.21615848354995248
183,-6.464081645011902,0.15271773040294645,0.21614194326102731
184,-6.464084446430206,0.15267943441867826,0.21612665466964243
185,-6.464083701372147,0.15264364182949064,0.21611304990947244
186,-6.464086085557938,0.15260914564132688,0.21610160581767557
187,-6.464086532592773,0.152576407790184,0.21608899943530557
188,-6.464085698127747,0.15254426598548887,0.2160780619829893
189,-6.464089781045914,0.1525134205818176,0.2160654705017805
190,-6.464087903499603,0.1524843633174896,0.21605620197951791
191,-6.464088350534439,0.15245563387870786,0.2160434018820524
192,-6.46408811211586,0.15242836475372312,0.21603119783103464
193,-6.4640889167785645,0.15240169167518614,0.21601908318698404
194,-6.464090406894684,0.15237694084644315,0.21600723676383493
195,-6.464090704917908,0.15235232412815092,0.2159990560263395
196,-6.464091122150421,0.1523286312818527,0.21598957888782022
197,-6.4640913009643555,0.15230548977851865,0.21598250083625314
198,-6.464092135429382,0.152284300327301,0.21597475223243234
199,-6.464094758033752,0.15226358771324155,0.21596602015197275
200,-6.464092463254929,0.1522443354129791,0.21595964245498178
201,-6.464093655347824,0.15222406983375547,0.2159535478800535
202,-6.464095205068588,0.15220520496368406,0.21594487540423868
203,-6.464098215103149,0.15218681693077085,0.21593885533511636
204,-6.46409472823143,0.1521711707115173,0.21593204550445078
205,-6.4640940725803375,0.15215434730052946,0.2159249376505613
206,-6.464100241661072,0.15213953554630277,0.21591736786067484
207,-6.46409997344017,0.15212393403053281,0.21590981297194956
208,-6.464093863964081,0.15211025476455686,0.21590470187366007
209,-6.464097589254379,0.15209703743457792,0.2158983241766691
210,-6.464099705219269,0.15208408832550047,0.21589264683425424
211,-6.464098542928696,0.15207081139087675,0.21588641814887521
212,-6.464102476835251,0.15205772817134855,0.21588124744594095
213,-6.464098542928696,0.15204468965530393,0.21587546579539774
214,-6.464099138975143,0.15203308165073393,0.21587156169116495
215,-6.46409672498703,0.15202212929725645,0.2158668231219053
216,-6.4641000628471375,0.15201098322868345,0.21586166732013223
217,-6.4641008377075195,0.1520009398460388,0.2158573906868696
218,-6.4640969932079315,0.1519919842481613,0.21585286073386667
219,-6.464096873998642,0.15198208987712858,0.2158488970249891
220,-6.464097231626511,0.1519733130931854,0.21584462039172647
221,-6.464100480079651,0.15196407437324522,0.21584013514220712
222,-6.464101284742355,0.15195575952529905,0.21583910696208475
