iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3]
1,-7.423485711216927,0.5994555741468028,0.6424088454801097,0.5985531931811142,0.5985531931811142,0.6123422972713906,0.5985531931811142,0.6640197332985732,0.5985531931811142
2,-8.44289442896843,0.6012698699924102,0.6516046848278054,0.5073754425043263,0.5705796230952339,0.6173380778836619,0.5869644255892141,0.6577221598780204,0.5859713085021669
3,-9.507409632205963,0.6011684258064335,0.6341401049405875,0.5237013672453921,0.5791463006730636,0.6100870127739951,0.5660832262304079,0.6605492889536461,0.5848511738883164
4,-9.732004582881927,0.6011020586298709,0.6156200017480324,0.5101910704041447,0.5758307084136491,0.6047110890522709,0.5481450016347789,0.651479775201841,0.5779650820876978
5,-9.837055027484894,0.6015309755570064,0.6079410819978529,0.5055098214980301,0.5693806965045651,0.5979752167723055,0.5466171423793503,0.6527513548916003,0.5678116991740717
6,-10.130378872156143,0.6023153714207918,0.5708907596531068,0.4917364438943967,0.5433536960700565,0.5683910739968034,0.5453598433357695,0.6519025343749697,0.5231713482245772
7,-10.312086790800095,0.6093006610090755,0.5258289303859949,0.4801624745302172,0.5102300433403971,0.5209947031428411,0.5421277753682525,0.6323615335020708,0.4581904447950326
8,-10.620636224746704,0.6108285551162554,0.500546955128206,0.47992018077744647,0.48876990137240617,0.4803193771183648,0.5377802895090779,0.6075207367217039,0.4417242589994912
9,-10.762419700622559,0.6127467879935939,0.47222901868545686,0.47586985978836627,0.4611182398042173,0.45314579539120214,0.5317467693343008,0.578135903744275,0.4171485525185177
10,-10.873471975326538,0.6134783492525478,0.4572101702570673,0.4740913135368658,0.4500943353297535,0.4289810559394097,0.5290508301671948,0.5671891578864993,0.40765721380852615
11,-11.003872275352478,0.6061137837923924,0.4454938580067599,0.4740128313138754,0.4453092647298896,0.3827226688567058,0.5272584974123686,0.5676514961301828,0.43141204235648706
