iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4]
1,-6.931384027004242,0.5991207963962375,0.5794613993543517,0.9618317681400328,0.5794613993543517,1.080518989955725,0.8154680592286567,1.1997274163029892,0.5794613993543517,0.8361056528020029,0.6708048459101865
2,-9.398061454296112,0.6019849672702733,0.6762731278163666,0.8416481716274508,0.492739486308622,1.0070588741429234,0.8007932961871606,1.2876483564869101,0.5493853263884878,0.7910313126399432,0.6874470674353267
3,-9.800358682870865,0.6023637639226649,0.6736306652257225,0.8376787295287557,0.490026993532419,0.9876348147745591,0.7887436598524435,1.256870222647558,0.5495200629165722,0.7877084259385501,0.6868387105760083
4,-11.238573849201202,0.6033705790703591,0.658751010756402,0.8793057177432615,0.4730061026909696,0.9851625431591567,0.7746099271138547,1.222224488274868,0.5563168846269959,0.811615805470707,0.6986446897786706
5,-12.020538449287415,0.6039630868007237,0.6415731766401508,0.8969407986937944,0.4502297012427972,0.9966888074021947,0.7583901542263367,1.208690940318192,0.571592458868747,0.8043985421693387,0.7205505712019386
6,-12.385281145572662,0.6044551697919295,0.6544617886567126,0.9049001440041151,0.42210382819474357,1.0191753637274594,0.743613444859353,1.2405145382660614,0.5823960059860878,0.7881133536689866,0.7532752447945781
7,-12.688687682151794,0.6024431055373693,0.6499151082431281,0.8947343459820983,0.4397181250782221,1.0175892327158262,0.7407744004965858,1.2277048288177654,0.5813988622424257,0.7888292019790183,0.7534777791516263
8,-12.81648400425911,0.6003324090972672,0.6558787705087054,0.891536242995366,0.44033371782629305,1.0198667106291524,0.7294220095139595,1.2213198413599136,0.5771031641192931,0.7862998284349342,0.7671316939849787
9,-12.95192140340805,0.6019122531932333,0.6651089417655512,0.8963598466314142,0.4525282259031472,1.042844709766416,0.7120349928338958,1.217472814720702,0.5674162696254049,0.7856817409278468,0.791726681466307
10,-12.955086290836334,0.6015484553829605,0.6643373422354032,0.8968327307812173,0.45061531261304427,1.0436029162391178,0.7051074323390064,1.217012902661139,0.5631054319711072,0.7823615738550541,0.7888161923025521
11,-12.958970576524734,0.601367522466257,0.6653046265166047,0.8962282678387739,0.4499491794396515,1.0437149985227758,0.7043583567443992,1.2181191543935284,0.5652987435650783,0.7831608460424614,0.7925995759044796
12,-12.959427744150162,0.6014314936310482,0.6656780910236274,0.8955422051605992,0.44965288980889645,1.042695744802914,0.7056410272352619,1.2184606538442364,0.5658676590936316,0.7839057940904621,0.7921828638993458
13,-12.959454029798508,0.6014529849484437,0.6657195769239728,0.8955325751141512,0.4496881788559177,1.0426695037973535,0.7056927992151866,1.218483736125679,0.5658812042357478,0.7839720191319072,0.7922153859647992
14,-12.959473729133606,0.6015346150155486,0.66593407808424,0.8955166923320282,0.4498586344702952,1.042661830095173,0.705787444584351,1.2185540870867269,0.565809196451657,0.7841839312375702,0.7923647009525712
15,-12.959526300430298,0.6016611323452018,0.6661163051307148,0.8956323485991589,0.45004310945828585,1.0426502278527179,0.7061938153706958,1.2187226625790912,0.5657030551244341,0.7845163626347478,0.7923430801008273
16,-12.959529727697372,0.6016701170206561,0.6661195681122577,0.8956350333051559,0.4500687208448804,1.0426461334353223,0.706211009534736,1.218715591940106,0.5656835028579448,0.7845293085209868,0.7923389430858867
17,-12.959538727998734,0.6017820748509469,0.6661501020659734,0.8957252597629825,0.45014299262418955,1.0425477250833213,0.7061320651622442,1.218610409409973,0.5656202674671633,0.7845719460239231,0.7923612246196793
18,-12.9597909450531,0.6022202195361278,0.6660425238694285,0.8959215417928664,0.4504333604779262,1.0425365614000246,0.7056352026979228,1.2180656960421326,0.5651889026799977,0.784506797622529,0.7919504811112799
19,-12.959819823503494,0.6019451458002252,0.6660713904259759,0.8960006909210287,0.45044630844228184,1.0425154514556123,0.7055781952192087,1.2182386239030076,0.5652083940597866,0.7844983969885045,0.7919838480051397
20,-12.959843039512634,0.6019450008350363,0.6660714296735697,0.8960005815378237,0.4504460446234828,1.042515597332009,0.7055787516853949,1.2182391152674719,0.5652089207029279,0.7844985441117671,0.7919842569191194
21,-12.959843039512634,0.6019450008334375,0.6660714296736276,0.8960005815371068,0.4504460446226042,1.042515597332531,0.7055787516866329,1.2182391152691525,0.5652089207040543,0.7844985441116716,0.7919842569197765
