iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2]
1,-12.371767610311508,0.5984043807461897,0.6198240544001865,0.8938464141020007,0.5901505937224498,0.7728621187814533,0.5901505937224498
2,-13.55443850159645,0.5959913939442254,0.7276873753755173,0.9036347871902564,0.5385504202982474,0.7873128345518187,0.5257502961615145
3,-14.657056629657745,0.5957342001363809,0.7207186591728981,0.8239594186961735,0.5372020379322506,0.7542005766657971,0.5194802728710457
4,-14.856886982917786,0.5971404136579518,0.6944167327097268,0.8097325722639012,0.5755094360971826,0.7447897908055912,0.5330351394147061
5,-14.945423990488052,0.5955087138938168,0.704838350772619,0.8218120837823366,0.5751198097695183,0.7607596034361319,0.5250266431709936
6,-14.955087929964066,0.5939161420527391,0.709441092203758,0.8189212069173175,0.5738754158046404,0.7543742914709712,0.5239473459180006
7,-14.958700865507126,0.593049698558064,0.708762066003305,0.8187959527430884,0.5758154880476045,0.7554942401885939,0.5257853539364222
8,-14.962735801935196,0.5922172733930114,0.7101153031483494,0.8177345626277338,0.5781059163401918,0.7588256380917964,0.5298039916322749
9,-14.962986022233963,0.5920216905296606,0.710429204775626,0.8174563544144021,0.578627004115226,0.759464110227221,0.5306161720990418
10,-14.962987005710602,0.59202168091479,0.7104292150227471,0.8174563568111302,0.5786270116354145,0.7594641294635875,0.5306161857259092
11,-14.96301656961441,0.5920356872564759,0.7107728905709464,0.817240927155095,0.5785776042398648,0.7600389657793191,0.5304311107967344
12,-14.963449865579605,0.5921541719425953,0.7123857186887828,0.8169650254719751,0.5781344842506019,0.7608544258549494,0.5293520219287358
13,-14.96424663066864,0.5920620611640547,0.7119902339376879,0.8165912267107412,0.5781216693569943,0.7602998552598801,0.529932312160739
14,-14.964724868535995,0.5919311875005723,0.7115841866952327,0.8159417736858753,0.5780147574682148,0.7595485570504236,0.530754571089369
15,-14.96503084897995,0.5919184811300612,0.7116656412968188,0.8157706099212876,0.5783095048358586,0.7596452196897786,0.5307861001522721
16,-14.965779691934586,0.5919752342843826,0.7123056538944311,0.8157125071848783,0.5790281873035414,0.7601673949286585,0.5302617543059335
17,-14.96644476056099,0.5921314862179199,0.7142252744308345,0.8154148416469585,0.5814761737746784,0.7613686706931142,0.5291941659938857
18,-14.966725707054138,0.5920676733610861,0.7142103163986713,0.8150012470737323,0.5813613489723337,0.7613034141665468,0.5290899468044894
19,-14.967325627803802,0.5918300618541102,0.7134640369209048,0.8139594497232506,0.5801555732551246,0.7604978940165131,0.5292648588131387
20,-14.967367887496948,0.5918236938527092,0.713448333724191,0.8139294473697534,0.5801310000126362,0.7604751690746172,0.5292647593259694
21,-14.967433482408524,0.5916961619927787,0.7133234276631144,0.8131872179160496,0.5798142158618319,0.7600260521078361,0.5291749581718012
22,-14.96789202094078,0.5912764051633322,0.7135430144084917,0.8116703780984896,0.5799735294150954,0.7591320135162518,0.5286422756238042
23,-14.968893855810165,0.5930163910572612,0.7153052507614224,0.8114790241510754,0.5793594167466498,0.7578014360679531,0.5276862765094071
24,-14.968911439180374,0.5930621950219221,0.7154631847213269,0.8114364648923671,0.5793333463996043,0.7576555711191469,0.5276147111260122
25,-14.970303535461426,0.5891327036291044,0.7135774725808716,0.811891411001006,0.5808000506026982,0.7569883742976182,0.5292247630033315
26,-14.970311969518661,0.5891253561847778,0.7135739403683604,0.8118910875110745,0.5808027525535087,0.756990333000234,0.5292270847615922
27,-14.9708511531353,0.5891630204183594,0.7140608179752506,0.8118092050320207,0.5809208562945276,0.7566031271967579,0.529029367501414
28,-14.971121311187744,0.5891116967118067,0.7144028670587212,0.8118160919407865,0.5810343415419086,0.7565891039409823,0.5288480318657313
29,-14.97152328491211,0.5886498552722937,0.7158113729433877,0.8122374011986697,0.5819834688237875,0.7573783522225225,0.5278289672654977
30,-14.971611589193344,0.5884369473399296,0.7159263162232707,0.8125566402464685,0.5820869498737233,0.7578207261039878,0.5281258376287119
31,-14.971793740987778,0.5886502849373265,0.715408746616911,0.8124495825815906,0.5816096051822107,0.7572512003229387,0.5286228006101484
32,-14.971795231103897,0.5887352853048874,0.7150275867383057,0.812524508846163,0.5813684473842416,0.7569809875899757,0.5292497519518767
33,-14.971795231103897,0.5887352853050474,0.7150275867374618,0.8125245088462506,0.5813684473837393,0.7569809875896109,0.5292497519529482
