iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4]
1,-7.545203000307083,0.5977397083952996,0.6867365335635797,0.5915860282131736,0.946618305700965,0.5915860282131736,0.7089943669228431,0.5915860282131736,0.5915860282131736,0.5915860282131736,0.7382228705744651
2,-9.16917535662651,0.5986725729756109,0.6982279416751431,0.5617875806154071,1.048095730411975,0.6070507051592438,0.7251309815125829,0.6126024260390323,0.6015120924186873,0.5643635100311649,0.8042906075892803
3,-9.578196108341217,0.5988326153736411,0.6954263928411629,0.5419653006539522,1.0899760570545423,0.6127402321241561,0.7270829427870461,0.6297039834593782,0.5984474264971287,0.5658346284319576,0.825280828786078
4,-9.735530853271484,0.5981108663813721,0.6890477237486472,0.5393234636256112,1.0763916569921925,0.6047373191018317,0.724819904910461,0.6385307560883964,0.5926196847853159,0.5752497333870327,0.8174530198092608
5,-9.762797117233276,0.5985370940987844,0.6876201326879938,0.5356604174770178,1.072500146282513,0.6036230819831759,0.7243218878309997,0.642124721784062,0.5946909726876904,0.5805729882446211,0.818526039198313
6,-9.77559182047844,0.6002061591730734,0.6873824656866523,0.5348312322190961,1.0670614490910895,0.6025248393125687,0.7229096254396263,0.6413472596898967,0.5985639471781725,0.5838768697034195,0.8188368140971477
7,-9.779672294855118,0.6005395108960991,0.687837467469016,0.5353853853260098,1.0673183958104928,0.600539644995216,0.7240029093708846,0.6417445825519145,0.6031833486064703,0.5893523074297846,0.8238049512507729
8,-9.779683858156204,0.6005258688261694,0.6878254965190539,0.5353765353861414,1.0672224934505565,0.6005077739975057,0.7239640616606657,0.6417237517037809,0.6031964599013223,0.5893784294166166,0.8237937410545295
9,-9.780526131391525,0.6002366137345689,0.6869910414421684,0.5351217141544583,1.0638688960079508,0.6004368291625873,0.7228364602997465,0.6418689263160989,0.6021085263165933,0.5886947028591402,0.8215788635211655
10,-9.780557304620743,0.6000780841335239,0.6871345239711255,0.5351085485852835,1.0637937699031588,0.6004825654305791,0.7227388778183949,0.6419470637328819,0.6018763636053318,0.5884725621746886,0.8213554463369479
11,-9.780566841363907,0.6000509882019618,0.6871923177274745,0.5350452673180496,1.0639510117491058,0.6005063361585183,0.7227340496423642,0.6419489528815961,0.6017575985857666,0.5883508305095784,0.8213086219166265
12,-9.780566841363907,0.6000509882017762,0.6871923177279462,0.5350452673176316,1.063951011750338,0.6005063361590133,0.722734049642226,0.6419489528812458,0.6017575985843961,0.588350830507951,0.8213086219156234
