iter,energy,gamma[0],beta[0],gamma[1],beta[1]
1,-7.143390342593193,0.5986076393950125,0.6082355778515264,0.6053506721046287,0.8207085794231805
2,-8.044055331498384,0.5979186755374892,0.6304970612517304,0.608466295915265,0.9123786682674211
3,-9.646769352257252,0.5977073098507848,0.7254922779291718,0.609747902611525,1.0275825653489568
4,-11.041391588747501,0.5981923549532294,0.7828748204915472,0.6069590733523532,0.9819619667226366
5,-11.608553458470851,0.5998292838371375,0.794360018139762,0.6388692106347482,0.9178086350102697
6,-11.915223806165159,0.6020659825754674,0.7962194132217989,0.695640249066378,0.8789055447399087
7,-11.96872328047175,0.5994167967811416,0.7828202381835973,0.7240106676051445,0.8329883961701121
8,-11.995820675161667,0.6007190901360124,0.7870133271253216,0.7439558836560864,0.8286564812662836
9,-11.995822686585598,0.6007039743856666,0.7870139139294567,0.7439131340613864,0.8286883233565895
10,-11.995931455283426,0.5976409850202572,0.7852586103950024,0.7436942206853746,0.823927020804712
11,-11.99666903099569,0.5928288560417793,0.7847123188062524,0.7462543414455987,0.8217223507316863
12,-11.99682423638842,0.5908547461015119,0.7847609532978843,0.7472268221062865,0.8205218332382838
13,-11.997943091613706,0.5857452266422226,0.7867856459876933,0.7507276204095339,0.8185877365581927
14,-11.998005477478728,0.5803992756757611,0.7876972891157472,0.754296450459598,0.8170251888252803
15,-11.998242925445084,0.5790337674391413,0.7874580541508613,0.7550370240152108,0.8163732693560899
16,-11.998701642733067,0.579746608972164,0.7866119483478373,0.7544366056744277,0.816581374185737
17,-11.99898443526763,0.5786867107433299,0.7855881879034454,0.7548669178459263,0.8161648826366782
18,-11.998996136360802,0.5785799653289068,0.7854471878957695,0.7549286578010493,0.8161918043615134
19,-11.998996984912083,0.5785798928261203,0.785447097553677,0.7549286977062459,0.8161918152881501
20,-11.998997145681642,0.5785799190554416,0.7854463109295644,0.7549285168716453,0.8161917797840442
21,-11.998997145681642,0.5785799190556413,0.7854463109339728,0.7549285168714932,0.8161917797825107
