iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2]
1,-6.793248727917671,0.5968457001999834,0.591674191903933,0.591674191903933,0.591674191903933,0.591674191903933,0.783657932063752
2,-7.746647376567125,0.5982167956546324,0.5929975656401404,0.621845239497773,0.5740363971513216,0.5935157249539088,0.9262258477377168
3,-9.8093735948205,0.5938614145709876,0.6179631248001677,0.709442954126556,0.5081637060289915,0.6305591862202901,1.0953867893041522
4,-10.986768499016762,0.5906623093739581,0.6306249990581569,0.7718917133864368,0.4631795038775585,0.6591588654729325,1.1698025577404247
5,-12.613553829491138,0.596157632922608,0.6197388158863156,0.9419149026367604,0.3915451474496351,0.6707235787052804,1.2077858826178594
6,-14.359139867126942,0.600610749834594,0.5901273465823945,0.8982195741657981,0.405833402881392,0.7125177009976251,1.1433217788217882
7,-14.873770460486412,0.6047553375392293,0.605970179728899,0.8662755603040277,0.43377548167714336,0.7375819064931889,1.0794364012548343
8,-15.66447902098298,0.6042263664055497,0.6259175150530144,0.8857111811577062,0.4719379163492225,0.769139597452422,1.070219376755177
9,-16.496514765545726,0.6036485365884798,0.664947322268781,0.9050181352298936,0.519316683829074,0.8064644024673714,1.0464837119577188
10,-17.000811625272036,0.5978670666474395,0.7006829585719911,0.8984498456985229,0.5716578928528399,0.8206542177619259,1.0122644090659643
11,-17.559745525941253,0.595454938356686,0.7450874904396004,0.8633668011431176,0.6310071375227899,0.796180617491584,0.9636591426864296
12,-17.90431687934324,0.5835714988945704,0.7786979848036006,0.813875605138317,0.7024534302398494,0.7840229173003779,0.8746644731047891
13,-17.97024429216981,0.6057806756466447,0.7779229166198658,0.7904973376222485,0.7254008095698555,0.7805990259241565,0.8367323833514918
14,-17.98949067796275,0.6080116758832153,0.7780309653577085,0.7893431131662402,0.7324973846874026,0.785869907291972,0.8373984089683467
15,-17.990917391398398,0.6095149025271468,0.7787443259656777,0.7905321585055748,0.7340323609241636,0.7866079651596954,0.8385402904160243
16,-17.990934668147247,0.6096422051812197,0.7788087740140994,0.790709146104568,0.7343755069845259,0.7867451957194369,0.8386180109729855
17,-17.992277451587142,0.608057386366991,0.7792961262544142,0.7929661792754579,0.7332904138302371,0.7842778714590352,0.8377884100540298
18,-17.99251163584995,0.6083423962210734,0.7792502506387301,0.7926660495063657,0.7334625948625987,0.7846966861316556,0.8379862669470355
19,-17.992513466480887,0.6083996652587579,0.7792135466184849,0.7925331372542863,0.7335080744145677,0.7848355247673802,0.8380139400023311
20,-17.992552840150893,0.6084945970060468,0.7791765578852057,0.7923664104432493,0.7335398826730449,0.7850042945242507,0.838061423516565
21,-17.992572166898753,0.6086225136384877,0.779130097703698,0.792094726305916,0.7336852728006066,0.7852844184789022,0.8380915636478601
22,-17.992594739305787,0.6086318937250819,0.7791276438591614,0.7920823756122206,0.7336966429193517,0.7853018976771267,0.8380946279301295
23,-17.992594739305787,0.608631893725708,0.7791276438589659,0.7920823756112296,0.7336966429200135,0.7853018976783073,0.8380946279303452
