iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2]
1,-3.3897229582071304,0.5966536905410995,1.4698906245622312,0.5512887617997796,1.294034570759417,2.587557983834988,0.5958046269470502
2,-3.791661284863949,0.5895330034691474,2.940264883650542,0.6780286649044056,2.595719909142298,6.194701602312777,0.6917139909595383
3,-10.778646010905504,0.591974591522943,3.4381844672347013,1.1701722832294024,2.376583304833316,5.479662766775464,0.7677309682756759
4,-11.565488304942846,0.5920597295661378,3.4925021995800507,1.1904815038066598,2.390771055615438,5.505513926008216,0.7735966494613529
5,-11.800633042119443,0.5918806284243809,3.522960017331612,1.1977922008508914,2.38851275596421,5.48537269603916,0.7756890529073934
6,-12.138302644714713,0.5914654632917878,3.49228246165063,1.1429111571095552,2.3860367105943947,5.50014130980455,0.7609524746437888
7,-12.195034254342318,0.5917696870262047,3.4705643324343627,1.1207103130490745,2.3895521693106136,5.500417274204808,0.7571645248330116
8,-12.261712562292814,0.5893710448154496,3.4476629633561005,1.096817426040623,2.4030517002217326,5.49715999758841,0.7486915554309735
9,-12.386616796255112,0.5915891514414372,3.444703202028977,1.0956865719996984,2.4260218016393935,5.488280888322139,0.742014139791255
10,-12.424253433942795,0.6012127989110748,3.4526251391000486,1.1108496758770836,2.4446898030362085,5.476042401691446,0.7332767209639572
11,-12.433276139199734,0.6009553373454104,3.4525178226696283,1.110026513854108,2.443083235642723,5.480276994760308,0.7319142578040906
12,-12.434054285287857,0.6007029435884903,3.4535989582970954,1.1107271218422547,2.440787811956124,5.481664695516406,0.7323493074445812
13,-12.434231214225292,0.600793695896414,3.453615336548165,1.1106577320093067,2.4400105090389834,5.482199691444247,0.7316598164970729
14,-12.434231214225292,0.6007936958967803,3.4536153365482676,1.1106577320093702,2.4400105090386,5.4821996914444595,0.7316598164965493
