iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3]
1,-3.7138625159859657,0.5950592395291885,0.561450241873035,1.2476348825139743,0.561450241873035,0.561450241873035,1.3570430823796245,0.561450241873035,0.561450241873035
2,-5.857341974973679,0.5959656742330983,0.49985503859597,1.1899704523185506,0.4536235942552193,0.5886382014279736,1.3122429928379147,0.6110705301681175,0.5453915620349712
3,-6.257570520043373,0.5957897746003122,0.4620877013750632,1.1741664775600416,0.4122946738339793,0.5926626279002076,1.3335871040583678,0.626839431478186,0.5434012207425808
4,-7.1608437448740005,0.5928012126949578,0.4144552374864416,1.1820093147808606,0.4118454613737335,0.5867573716348856,1.389187592136952,0.6240302703598657,0.5684853452694962
5,-8.58319316804409,0.5850881801858658,0.3684383749456072,1.149201738767337,0.44362503571271206,0.569213230909195,1.4704782137704728,0.606619796617004,0.6442349122023214
6,-8.976861327886581,0.5840451267327932,0.3331769528889461,1.1388435587906796,0.4483249668074969,0.5655647666356279,1.481045442886989,0.6074695451169578,0.6580556359692472
7,-9.25197684764862,0.5838556488448478,0.33176136936788336,1.1330697396726068,0.46410312585401964,0.5584997185328393,1.4560565323032897,0.6105722887227949,0.6575180773870796
8,-9.411006286740303,0.5833201933824291,0.31255354995864926,1.1457460018856527,0.45783838559765977,0.5651474981414449,1.455574138829087,0.6298186715229382,0.6593004686008134
9,-9.546090558171272,0.5801240300048766,0.2672195013352177,1.18123729394303,0.46482502864631536,0.5713497685997809,1.4726053554626757,0.6680881755631797,0.6832599317389834
10,-9.609239503741264,0.580911001063079,0.28429251150227614,1.1768543012077193,0.48410433153021837,0.5701175429721119,1.4876221272175494,0.6744500870284831,0.6989002083552479
11,-9.61377628147602,0.580225735490037,0.2809333769446016,1.178085061032908,0.48046037243894973,0.5702197122631022,1.4848197366318945,0.6720896866492417,0.6958060211111481
12,-9.614652797579765,0.5797896986910198,0.2805942542312625,1.1774065040273192,0.47599719692154185,0.5702342920831738,1.4808611486635648,0.6663976206357787,0.690195635862007
13,-9.614663779735565,0.5797603231970558,0.2805703852915311,1.1774246325969548,0.47597402131095096,0.5702374122056183,1.480820243037824,0.6663395343246926,0.6901474388342098
14,-9.617894247174263,0.5778819980394532,0.2798501665525736,1.180257293919277,0.4767754120643179,0.5707517530140102,1.4815766898022105,0.6655727222649319,0.6897472549730598
15,-9.617913782596588,0.5779024702700007,0.2798486982060118,1.1802508249869041,0.47676695550593595,0.5707435563850873,1.4815700210783351,0.6655728260270606,0.6897327328480072
16,-9.617915853857994,0.5779025623519244,0.27984882171456127,1.1802505871772433,0.4767671113336309,0.5707434794622883,1.4815700082648033,0.66557283345344,0.6897327939447251
17,-9.618657782673836,0.5783440233594948,0.27952606054745205,1.1809015172370667,0.4787182174799696,0.5703270653736441,1.4815448459326728,0.6658768645554112,0.6892579091306535
18,-9.618665665388107,0.5783442071734941,0.27952627767011323,1.1809017654071945,0.47871887168966937,0.5703270046547663,1.4815447504567658,0.6658768282058577,0.6892574585870428
19,-9.618682458996773,0.5785584641145147,0.2804452259962163,1.1813479871014565,0.4794297698958491,0.5703732509667132,1.4812752130016043,0.6654920637666214,0.6880987642293755
20,-9.61871100962162,0.5785032813355657,0.2815598856370768,1.180955569555323,0.4778574108858034,0.5712859410605554,1.4812978430023034,0.6650198710353376,0.6882438610006286
21,-9.61877891421318,0.5785349605635643,0.2815557541416786,1.1811177240787947,0.47807194457964197,0.5712662370670065,1.4814094679151528,0.664977033680957,0.6881822244563106
22,-9.618895277380943,0.5785979271396838,0.2815901370859333,1.181528427928247,0.4785130265731261,0.5712929150466561,1.4818060895737157,0.6647668247449897,0.6880598755668603
23,-9.619088932871819,0.5785555732447538,0.2805888586230046,1.1820112263411395,0.4792617679101316,0.5710102796295357,1.4826342134431738,0.6649045897013471,0.6886441451867549
24,-9.619120255112648,0.5785559058911809,0.2805879923287126,1.1820117478907821,0.479258231452294,0.5710124316225069,1.4826395403950372,0.6649061324893176,0.6886503882885712
25,-9.61914537847042,0.5785256709013692,0.28077349091962617,1.181776113136034,0.47901963208881954,0.5710390122320713,1.482250069409804,0.6649271728944677,0.6884763082417749
26,-9.61919079720974,0.5784267479024422,0.2808118457383072,1.1814965618574034,0.47878097057286145,0.5710482998019109,1.4817310787130817,0.6649824308142851,0.6883173911501905
27,-9.619213923811913,0.5784207145712267,0.2808163575083567,1.1814810752230926,0.47876744229451285,0.5710496150714014,1.481702438723556,0.6649843220289509,0.6883081300786708
28,-9.619270414113998,0.5783855393762004,0.2807741844006541,1.1815183101303421,0.4787965055308751,0.5710732902502913,1.4817302411423816,0.6649446676751,0.6883212199878113
29,-9.619287565350533,0.5783856272602025,0.2807741391215356,1.1815179933076503,0.4787961639893319,0.5710736064268961,1.4817300495720287,0.6649440933239101,0.6883208036484693
30,-9.619990035891533,0.5776790249944664,0.28003707352013135,1.1814777038174809,0.47798893744200976,0.5733288923180546,1.4812104451197712,0.6616909764124935,0.6867850960845348
31,-9.620324984192848,0.5781723008829214,0.280417551931367,1.1816649101290324,0.47860031532733416,0.5724081637654672,1.4814814016659443,0.6633060120903421,0.6877388110225279
