iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4]
1,-8.039342314004898,0.5981766520433773,0.7620375266506287,0.5951145334753697,0.5951145334753697,0.6047887929849759,0.7816635631727372,0.5951145334753697,0.5951145334753697,0.5951145334753697,0.619555907754546
2,-10.254598081111908,0.5958299259668063,0.7225712267740795,0.5272740913223114,0.6007565973344321,0.6230543786841047,0.7814986988786901,0.5644351478662918,0.5823872798469245,0.6110663186496061,0.6281390779338348
3,-10.69824281334877,0.5966741296696824,0.7025996057153702,0.5065068966020934,0.588409977193009,0.6253418877761201,0.7892715812504886,0.5758146528847555,0.5781566353630742,0.6015241145644215,0.6340416129637432
4,-11.047992914915085,0.5992481604808965,0.6788987766983073,0.5101336194204056,0.5833417671276211,0.6232015666099546,0.7928265201721785,0.591177886481821,0.5870773665592802,0.5786645652103293,0.6422049080974985
5,-11.77978040277958,0.5942990905327618,0.5611097478618504,0.5443561269403515,0.5616853326204526,0.6226309114326086,0.7890448907371755,0.5963119325367275,0.5868917049629178,0.5101167422931677,0.7274403722900126
6,-12.024418354034424,0.5967045104904454,0.5807206068754343,0.5176410967094179,0.565573712642489,0.6259508437416345,0.7966490389315654,0.5867865516106429,0.5815718834960517,0.5264534770726688,0.7126829657928334
7,-12.380854442715645,0.5980841322366935,0.5295000853599595,0.5141148127700541,0.548035804239302,0.6287867523074454,0.7765454219802822,0.5880986265715451,0.5737831751121804,0.5147987950582084,0.7295680040756501
8,-12.527431696653366,0.6018838613275793,0.5009164996884508,0.5119467027345195,0.5297361175797807,0.6167946043855508,0.7610355011484677,0.5799915116602791,0.5665843091767767,0.5162797442018382,0.7215901530585684
9,-12.684106633067131,0.6071096752227813,0.4591368664488588,0.5000053768935658,0.5007530309718209,0.5879119735998632,0.7512938343042909,0.5582527253751376,0.5603926883889677,0.5166345821843914,0.7080658638036311
10,-12.997078239917755,0.6160586298201383,0.4571507968275426,0.4858830019905178,0.47510488144252006,0.5438995046712229,0.7237554815716314,0.5299266871248123,0.5660515015594817,0.5369125012357304,0.658329640004761
11,-13.744559243321419,0.6213447044889752,0.441798562034024,0.4745440766278862,0.4604835322635893,0.5109282605638619,0.709063139487293,0.5040363887324402,0.5934774212526873,0.5221827977597154,0.6483510894686856
12,-14.091882526874542,0.6251028765765988,0.4248129114378707,0.4707645372229602,0.4439818110227315,0.47953405805120775,0.6812904016132332,0.48723408271134516,0.6145810635043061,0.5176741443544451,0.6344251034016127
