iter,energy,gamma[0],beta[0]
1,-5.918496999889612,0.6004649240121555,1.5999998919228258
2,-5.999196792952716,0.598756083529305,1.5736810263410361
3,-5.999995646590833,0.5998000946173577,1.570641135103785
4,-5.999999916384695,0.6008427957074503,1.5707772544176553
5,-6.000002101419341,0.6008042522224986,1.5707915421721597
6,-6.00000326836016,0.6008239623800593,1.5708668075350722
7,-6.00000326836016,0.6008239623814114,1.5708668075439687
