iter,energy,gamma[0],beta[0],phi[0],gamma[1],beta[1],phi[1],gamma[2],beta[2],phi[2],gamma[3],beta[3],phi[3],gamma[4],beta[4],phi[4],gamma[5],beta[5],phi[5],gamma[6],beta[6],phi[6],gamma[7],beta[7],phi[7],gamma[8],beta[8],phi[8],gamma[9],beta[9],phi[9],gamma[10],beta[10],phi[10],gamma[11],beta[11],phi[11]
11,-27.71539855003357,0.7649771475241433,0.34755726304796764,0.9808800956854763,0.5892681276471059,0.006155301228121839,0.004169033915105706,0.38320385685422353,0.3802640731594155,0.8915053433301464,0.08549739252724664,0.5230419938708398,1.1178238512795724,0.1353801488855594,0.8739134958479319,0.5746046169975632,1.2805503258093276,0.30191317085925456,0.9095369745037418,1.1505576847165484,0.6186691577780078,0.6878357408207019,1.2705870116208486,0.4200105594610444,0.2773988140393476,0.4998489497352611,0.31217783951710665,0.9454871939907745,0.4590205638929986,0.7087923791875919,1.1598881008259818,0.3968384763119758,0.3298276593370086,1.1198617889727682,0.10732287503813098,0.7628881432167878,0.737669584131544
12,-27.731083661317825,0.7650176493132199,0.34777458234393877,0.979699549826251,0.5890102415994327,0.005818047611110303,0.004955908587299897,0.3837765810701626,0.3801845492164198,0.89108249888281,0.08655805821948409,0.5232299944764638,1.1186122009012027,0.13608349096154224,0.8740613751167332,0.5746134780820205,1.2802224885773408,0.3022943919210669,0.9097490324578403,1.151285125549245,0.6182247651598365,0.6872820568341566,1.2704692392197718,0.4203610283913538,0.2765536247888501,0.49966264511664826,0.3127209098517708,0.9445195982991551,0.4591859664182013,0.7091839342287759,1.1597016369287516,0.3965903534717884,0.32980318377701573,1.1205590386250648,0.10659836843861961,0.7629366006912821,0.7376365381235266
13,-27.7330921292305,0.7651958895016541,0.34766772327262496,0.9792460416332375,0.5892069282941128,0.005594770139526948,0.00516670622439209,0.38392154315626376,0.3800903543781276,0.8909221795896979,0.08700772906558396,0.5233752911206192,1.1188981755732266,0.13652702469414443,0.8741789974982297,0.5743909238207365,1.2798223374772904,0.30275345903407685,0.9098228210442798,1.1515415462441005,0.6179603031191591,0.6870157656444701,1.2704221838529859,0.42050319602084435,0.2762531090647464,0.4995169202849448,0.3130181605320471,0.9439258133185784,0.4593674865008632,0.7091004124312839,1.1594276093632487,0.3964706434364426,0.3299249317463563,1.1208213757646313,0.1060483426626733,0.7629034707278961,0.7376762883465356
14,-27.734023690223694,0.7652843207179297,0.3476370939392468,0.9790845989136012,0.5893662927489369,0.0054945234531694415,0.005330361600681186,0.38389358384730293,0.3801212591517306,0.8908808180764635,0.08703213819762684,0.5232878782027897,1.1189460473790827,0.13703409360999394,0.8738291615393289,0.5742067992134061,1.2792728268504157,0.30309109385589195,0.9098355146852976,1.1514726520565894,0.6179615138661936,0.6867545465606367,1.2703309703232395,0.42069411784299626,0.27614478964027817,0.4995293948005434,0.3132289845136852,0.9435265314512598,0.4595763532814809,0.7089921299721117,1.1590743853050078,0.3964020822315303,0.3297765311364561,1.120576996092032,0.10566537458353471,0.7627414418331023,0.7376607995463177
15,-27.73574873805046,0.765225304348497,0.347756411124353,0.979029564440733,0.5893129117128568,0.005370593966829866,0.005412746471579749,0.3840160060352414,0.38004480579012595,0.8906892226717157,0.08674608832781446,0.5232588627381526,1.1189304650165568,0.1372453878711795,0.8733149003709385,0.5741380067374464,1.2789734967824606,0.3031568828944226,0.9098250285725341,1.151239686616359,0.618069485234377,0.6868007545912326,1.2703847473041932,0.42086195955170713,0.2761718033987932,0.4995833208721787,0.31341361500177095,0.9434003390568945,0.4595739901220043,0.7091385370328688,1.1589947467625799,0.3962826338102466,0.3295758308403176,1.1202265182952589,0.10558097725874967,0.7624822550319929,0.7376953155227669
16,-27.735932856798172,0.76521018209718,0.3477925639522951,0.9790079173879691,0.5893028694596252,0.0053297873602084,0.005442365085103414,0.38405442978462956,0.38002152245085563,0.8906294567844056,0.08665886341733858,0.5232517097814519,1.1189277504170647,0.13732474825237387,0.8731503036157024,0.5741114694167698,1.2788665036436777,0.303188770057637,0.909822536830578,1.1511686431204708,0.6180981495453541,0.6868059867270506,1.2703963331550665,0.4209178490651901,0.27617725393234016,0.4995989465512679,0.3134752688905636,0.9433489583543576,0.45957998468524053,0.7091790294951327,1.1589613447414342,0.39624351947028746,0.32951649204405775,1.1201191305492773,0.10554382248210503,0.7623961457365745,0.7377075198763537
17,-27.735945969820023,0.7651696269276406,0.3478200200183347,0.9790750465330349,0.5892911183329471,0.005334776794025012,0.005457368326011204,0.38408846941719466,0.38001700034053515,0.8906189330329866,0.08654291678083854,0.5232918164108457,1.1189353744700363,0.13728311201027105,0.8729902282888234,0.5741185785615532,1.2788897358608757,0.30321316464491765,0.9098502832716031,1.1510224585597184,0.6181558527268897,0.6868952158316143,1.27044467761721,0.4209182951961226,0.27628691351247553,0.49963532427596924,0.3135666115469744,0.9433803575149875,0.4595823451572056,0.7092708660761666,1.1589976897914462,0.39617976905892593,0.32949624784694836,1.120090933443088,0.10555015535652609,0.7622508629899816,0.7377189990232239
18,-27.736119210720062,0.7651695445867867,0.34782478353956664,0.9790828605855894,0.5892934667477134,0.005330293137667067,0.005457456370759087,0.38408835425187865,0.3800155276934583,0.8906169399760759,0.08652161736032907,0.5232901760476,1.1189316840481822,0.13729051750799873,0.8729670498678272,0.5741161629695746,1.2788800492160128,0.30321646698213883,0.9098489855551445,1.1510103022166054,0.6181610775511996,0.6868956088818045,1.2704451364323028,0.420921352940003,0.2762941175842135,0.49963940079218905,0.3135696856817588,0.9433801544033069,0.45958211149296635,0.7092741791996405,1.1589963056438128,0.3961792090279519,0.3294935590732155,1.1200772463473823,0.10555497901018589,0.7622380542201349,0.7377234482336749
19,-27.736216247081757,0.7651880746952437,0.3478263829023556,0.9790814086681492,0.5892997842122657,0.005304585126653657,0.005443940489973263,0.3840884451562527,0.3800102302643452,0.890607291457904,0.08651911379002356,0.523290320100056,1.1189259528940962,0.1372956780050693,0.872988994775329,0.574108159894183,1.2788712788844996,0.303210895821772,0.9098397040587232,1.1510417998971776,0.6181399561343227,0.6868833195906753,1.2704320011212737,0.42091927976580706,0.2762801122374731,0.4996365618659785,0.3135430148676716,0.9433788186805995,0.4595745119335562,0.7092487776996559,1.1589951040084816,0.39618880521925126,0.3295150544174216,1.1200744471234165,0.10557957960364292,0.7622603414002196,0.7377316318853527
20,-27.736246317625046,0.7652118788473274,0.3478391242609506,0.9791299521756267,0.5892852115285776,0.005279915288696112,0.005364929368948198,0.3840474201816816,0.3799855234193718,0.8906194166650979,0.08647092967427182,0.5232927149583957,1.1188284167801175,0.13727012040676353,0.8730755945722608,0.5741178713755964,1.2788668628133504,0.3031466586813589,0.9098001900606582,1.151076354309195,0.6180729418014064,0.6868508671838129,1.2703720733162063,0.42088515479466715,0.276291579748093,0.49961736834439285,0.3134264074937663,0.9434443477139475,0.4595350823490783,0.7091631757105873,1.159017086971736,0.39625679561246746,0.32958653660354054,1.1200788052767656,0.1056606217095423,0.7623188468418094,0.7377462614983535
21,-27.736360520124435,0.7652301012854712,0.34784416476571317,0.9791517705700389,0.5892767875731277,0.005255218592427163,0.00531861243174887,0.38402980994808267,0.37997350516481104,0.8906167327640427,0.08645081507013654,0.5232926659877596,1.118778665266425,0.13724770566055863,0.8731286377476349,0.574119438863612,1.278866250988722,0.3031085686338354,0.9097780490000927,1.1511082242370194,0.6180316778257807,0.6868374282733303,1.2703376799133501,0.42086853435955923,0.2762916637877642,0.4996088408919073,0.3133591681766318,0.9434796647327217,0.45951150559483583,0.7091076113611672,1.1590291475311267,0.39628704515668056,0.32962978230992646,1.1200762790584828,0.10571481126637246,0.762358522876695,0.7377523924546476
22,-27.73642748594284,0.7652406822222275,0.3478379072601447,0.9791704698856947,0.5892807514011003,0.005246962201777628,0.005289416138683935,0.3840183879766097,0.3799667432610148,0.8906176468849256,0.08643879390788287,0.5232946160499966,1.1187542488096685,0.13722807338949908,0.8731550447159837,0.5741154051317295,1.278870553264232,0.30309580839731,0.9097682804713965,1.1511147831277797,0.6180166418550019,0.6868431857413637,1.270328699558928,0.4208570031856168,0.27630076780898266,0.4996053701944419,0.3133298439829463,0.9435002815351208,0.45950111332414817,0.7090786957255037,1.1590350554117304,0.3962977953097281,0.32965132976846895,1.1200738169638056,0.10573736713855482,0.7623746519425754,0.7377556661316231
23,-27.73642748594284,0.7652406822223619,0.3478379072600945,0.9791704698859479,0.5892807514011493,0.005246962201683991,0.005289416138327915,0.38401838797642934,0.3799667432609364,0.8906176468849797,0.0864387939076927,0.5232946160500151,1.1187542488093278,0.13722807338931908,0.873155044716307,0.5741154051316973,1.2788705532642457,0.3030958083971486,0.9097682804712599,1.151114783127861,0.6180166418547934,0.6868431857413546,1.2703286995587697,0.4208570031854673,0.2763007678090978,0.49960537019439044,0.3133298439825441,0.9435002815353767,0.45950111332402616,0.709078695725127,1.1590350554117923,0.39629779530991877,0.3296513297687581,1.1200738169637905,0.10573736713884196,0.7623746519427729,0.7377556661316822
