iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11]
14,-18.092861235141754,0.5872357199669952,0.6597173409281074,0.752430075670651,0.6039816377020304,0.5773914784075903,0.6085183107431553,0.6388639758817036,0.7260211414148445,0.717021891125945,0.6047314280297779,0.5669211459055865,0.5820486217154548,0.6539148611582513,0.6706403534605422,0.8481892457260729,0.6574493382421351,0.5871451513749807,0.7189028038997015,0.6942051634371844,0.7123259046202212,0.6431042199264956,0.6656746396180764,0.5902896236894711,0.6088033241604811
15,-18.134732216596603,0.5862633857270046,0.660978999688364,0.7522153292321974,0.6023721867664568,0.5758359935061063,0.6066375221119676,0.6416366848486174,0.726553706588374,0.7176342688084154,0.6049343773232977,0.5640698271177099,0.5814155072352529,0.654361901473696,0.6701630158865214,0.8508700167971427,0.6591670370150468,0.5897991961672661,0.7210591806258513,0.6957299960739501,0.7123631943040154,0.6461541639581801,0.6656576117020918,0.5892404619752042,0.6072549507143958
16,-18.159883320331573,0.5845815877764693,0.6634613243754376,0.7522369557727603,0.6024874576632919,0.5753862425679305,0.6064142891627412,0.6405816403531606,0.7228988572656903,0.7171750018171503,0.6047527874431813,0.5639946766564925,0.5807046274150014,0.6538160562079894,0.6742104623970033,0.8518005841091401,0.6618833232355863,0.5905754746449319,0.7218409549467361,0.6975103449560607,0.7107320801023188,0.6510000954403835,0.6659833731577065,0.5882904831451552,0.6073771818010372
17,-18.183789551258087,0.5833639312260293,0.66380048214617,0.7497866409379331,0.6012552400512982,0.5730987853224417,0.6036555599383548,0.6422829560046402,0.7260840003603862,0.718326077793104,0.6040090379146315,0.5602825148681897,0.5773562562267508,0.6520740445694574,0.6739847718840107,0.8555557428053039,0.6605523077604695,0.5935108194625245,0.7212324091086773,0.6979886853783228,0.711464258593505,0.6544955882764889,0.6656054526983564,0.5883119728124643,0.605953493499463
18,-18.201688021421432,0.5799212260319889,0.6648641881658081,0.7449233922386044,0.5975349799018929,0.5683281292343212,0.5967391186665613,0.6469061770358067,0.7322469140987319,0.7198214385394205,0.6027534291845512,0.5517857539832061,0.5699613589510736,0.6487262699628792,0.6723675423289903,0.8633165067724017,0.6588222867790325,0.6000034090792788,0.7207793512885217,0.6998331112782721,0.7122787732420457,0.6632500588717005,0.6659143780210317,0.5879856024677124,0.6022206313356621
19,-18.217784494161606,0.5744789372009023,0.6653701674878023,0.7408104680046435,0.5968469685782167,0.5633879950551681,0.5891465703535997,0.6519077777413294,0.738518568294263,0.7206388860063756,0.6018215259463298,0.5461457824644181,0.5619635961755608,0.6445476929611315,0.6718882219369176,0.868678091676927,0.6560926363092278,0.6035191288661906,0.72240341946003,0.6994375627219055,0.7133324642476784,0.667880522538222,0.6673653454190803,0.5862028971060043,0.5976481116196632
20,-18.21783173084259,0.5744461956323067,0.665374426432254,0.7407833161559123,0.5968374372967304,0.563357816531156,0.5891104652743439,0.6519368616113141,0.7385548115005617,0.7206546530825408,0.6018092434363339,0.5461099972258934,0.5619201116500575,0.6445296634702931,0.6718874318912529,0.8687099662328518,0.6560862265300462,0.6035426774448404,0.7224135353855351,0.6994394322843772,0.7133378388136883,0.6679066258503259,0.667373093573643,0.5861942570540757,0.5976183162670629
21,-18.23610955476761,0.573062796618849,0.6643430848718143,0.7413540617834018,0.597724733759617,0.5632965989582421,0.5902387006465245,0.652328605481387,0.7389292212822752,0.7218986286049497,0.600967436656953,0.5464946840325868,0.5610624551059836,0.6451277890326007,0.6705128250409137,0.8665434081222225,0.6566717063707647,0.6021885772395138,0.7233704369128343,0.698843065828714,0.7132369542941286,0.665579033231222,0.6680770476385721,0.5853055457185036,0.5964879629853438
22,-18.237105935811996,0.5686034825392119,0.6641703194319385,0.7397922069606553,0.6005145027221646,0.5612112506426538,0.5880200042570632,0.6534372674634983,0.7408029960678143,0.7248356491672272,0.5994804887894145,0.5436143280928042,0.5564759986735287,0.6430991308930232,0.6683170828878124,0.8637731113009268,0.6576267289150451,0.6013632863690699,0.7241384372449055,0.6975061560038347,0.7129409720190795,0.6639090151594267,0.6691081607129796,0.5830089321385941,0.5935966119611021
23,-18.25703889131546,0.5671170007287961,0.6653149290272461,0.7413423283035288,0.6042303555072945,0.5623171505628566,0.5888548159478268,0.6515950374557092,0.7373961341678338,0.725219497990377,0.5973995296671241,0.5449813859178804,0.5559449568789434,0.6439988217103608,0.6695618417744256,0.8614295774931542,0.6610213406534744,0.599078196560748,0.7249213077050831,0.696500694474611,0.7105547297124795,0.6616256560468868,0.6678309385463391,0.5826050815137581,0.5945223323012304
24,-18.27008181810379,0.5680350877236162,0.6681350642825825,0.7411276400905867,0.6042739272265307,0.5633261367446231,0.5850187419109151,0.6495259284322155,0.7377435190069365,0.7245539063659672,0.5961452794568829,0.542445010673913,0.5542555091011526,0.6446260341199433,0.6732770950213613,0.8659514600630809,0.6617396185912688,0.6018162504087856,0.7255016120070812,0.6963920036161781,0.7082419893121317,0.6651393766145511,0.6673559976729442,0.581619868066115,0.5948073836518973
25,-18.279099881649017,0.5681608174389561,0.6668108133734837,0.7403820659271634,0.6036927726642407,0.5622526735504719,0.5853664082021311,0.6500979477713176,0.7373984212538107,0.7253018252035316,0.5972366170932523,0.5426543526190518,0.5542516137720722,0.6447394266888427,0.6725102630706239,0.8655829821118944,0.6608536823123803,0.6023051003827118,0.725861551033101,0.6963484044258643,0.7083110538897376,0.6643803084750898,0.6678422474856587,0.5823696802395817,0.5950992004263005
26,-18.281439304351807,0.5687224400277178,0.6663131330747362,0.741049201123389,0.6038664288334316,0.5618172118106808,0.5857469853038028,0.6500533982504028,0.7361157193908734,0.7251033385395377,0.5977202960045601,0.5441096495306027,0.5551032066927057,0.6450204852700961,0.6724580007396835,0.8647771059121885,0.6612508017450531,0.6017966863972505,0.7262684276425428,0.6968320897590118,0.708119319035874,0.6640972769578767,0.6674444121208191,0.5824591026600303,0.595567242179474
27,-18.28275379538536,0.5687859925623281,0.6656074409905189,0.7414138552350844,0.6038929935154327,0.5606133678646777,0.5845714141287763,0.650349711977829,0.7358063550433079,0.7249565056580576,0.5979760902904127,0.5443293660478925,0.5543471798542978,0.6448117239623455,0.6715548353863103,0.8647054477199921,0.6612854805478339,0.6023181778355571,0.726966180450109,0.6974685210161927,0.7071545835742585,0.6646805109207103,0.6671293513453355,0.5819017291493436,0.5954650822902355
28,-18.28278276324272,0.5687929206045401,0.6655929957998743,0.7414208916973852,0.6038819860951591,0.5605781378689803,0.5845347870241584,0.6503585384000116,0.735807249836086,0.7249546435173292,0.5979812668362511,0.5443350520930403,0.5543326551285797,0.644805481572437,0.6715264128767164,0.8646937546710574,0.6612784614329525,0.6023267014216992,0.7269757960591202,0.6974805552519967,0.707139033162403,0.6646913141887035,0.6671221391699818,0.5818924297774036,0.5954536679928789
29,-18.285854637622833,0.5684141362720135,0.666006132779258,0.7415199390879088,0.6040972135298396,0.5606787442909204,0.583928109268919,0.6501571001238633,0.736189908676953,0.7249891836915703,0.5972840367997817,0.5438145055442928,0.5536600053604985,0.6447671180634954,0.6713796225664908,0.8645954920896947,0.6614746540242937,0.6022560035311695,0.7269010606736125,0.6971754288714281,0.7067503631412086,0.664645090726704,0.667030398013656,0.5816086102838582,0.5950541522267391
30,-18.2876073718071,0.5672839793642654,0.6664451485392311,0.7416678060989188,0.6048832337297979,0.5603753050273517,0.5828488098186072,0.64999036753796,0.7363051340263808,0.7253667032848424,0.5962286841674304,0.5430889795396185,0.5522620383705974,0.6444912533715685,0.6706877768644113,0.8638031665217388,0.6620969413527383,0.6019570547512357,0.7269305909397519,0.6965149237178654,0.7057234864496044,0.6640994238765816,0.6668755795844461,0.5811401023005475,0.5945212300666707
31,-18.28824445605278,0.5667843208159742,0.6668461977963057,0.7417600678779989,0.6055163123604428,0.5600855976569952,0.5818528458077236,0.6496289966945288,0.7359035346073484,0.725545180995605,0.5957217439840862,0.5425688268186338,0.5511929485637049,0.6444174710582542,0.670607538354803,0.8635336837148561,0.6626765354154665,0.6018936853630116,0.7270710298001157,0.6960545038436079,0.7047390173909208,0.6638781111884353,0.666684728865588,0.5808796807870502,0.5944515928578066
32,-18.290336042642593,0.56726303994109,0.6672433673321749,0.7420993415223046,0.6058489302414487,0.5595072979948311,0.5805362608098569,0.6487736945305874,0.7338451362242596,0.7252975669799148,0.5959736808675505,0.5423848900506939,0.5507302691582556,0.6448807879701449,0.6711703390792751,0.8635082225589017,0.6632674772957614,0.6022028471436742,0.7273068016501366,0.6956623044388032,0.7027438135713727,0.6636120589184715,0.6662817015436607,0.5813997642039271,0.5958410688829865
33,-18.293283224105835,0.5684197630623782,0.6665903262554838,0.7421517766698692,0.6042422463066969,0.5600096573866531,0.5821975857627549,0.6489356078599319,0.7342849095897244,0.7250475664785384,0.5973618254900847,0.542946779508107,0.551821903136559,0.6449764862528102,0.6710230138815357,0.8641475943864751,0.6624371823148851,0.6021459640616221,0.7269248180605865,0.695824353470556,0.704714758649594,0.66354064724724,0.6668642676693435,0.5821309960251003,0.5964937153190738
34,-18.29393783211708,0.5684346451870036,0.6662428393475492,0.7419273267144885,0.6033319611258736,0.5600530704780327,0.5821829009061275,0.6491649298124579,0.7348793217058511,0.7252755197569861,0.5977395492739446,0.5427063154676074,0.5516814233244368,0.6447904418083727,0.6709954152229615,0.8643700403147314,0.662073987560609,0.602296089874456,0.7271518073123974,0.6958529944036738,0.7053241959537165,0.6637962592210863,0.6672025264822358,0.5823647429106434,0.596650745796799
35,-18.293974101543427,0.5686027281591663,0.6660773270919126,0.7419495796712215,0.6027770902196158,0.5601061263976376,0.58232031204846,0.6492107629229837,0.735042354662869,0.7252118519251598,0.5979123679946161,0.5427434698301751,0.5517298853426454,0.6447551802080697,0.6708705581863159,0.8644347644928759,0.6619608705872914,0.6022877543002667,0.7272480971800155,0.6958694170080489,0.7056076903546082,0.6638822667358244,0.6673897217684769,0.5825956723280531,0.5968647883183175
36,-18.293974578380585,0.5686200761147981,0.666063882585741,0.7419493429900248,0.6026903877142777,0.560115591760636,0.5823266915884987,0.6492105360904561,0.7350711384370419,0.7252103450601369,0.5979298431071196,0.5427309466455311,0.5517180545403253,0.6447461374987712,0.6708511410062372,0.8644416261706244,0.6619477898335662,0.6022843214204167,0.7272611051773743,0.6958542277206069,0.7056438584797627,0.6638868318649769,0.6674226197020223,0.5826359964220413,0.5968961653139094
37,-18.296238005161285,0.5683777058590834,0.6662484416553828,0.7421482923785782,0.6024484124768386,0.5600617966771053,0.5819221577275984,0.6490942586817661,0.7351385626138497,0.7250892386199888,0.597300868597066,0.5425519486927236,0.5512954054340773,0.6446499862124833,0.6703803332492326,0.8639967651029156,0.6622288313748824,0.6020825965921669,0.7274283966493303,0.6955878247684544,0.7051162927638598,0.6637620473697057,0.6675227854491159,0.5828300902881175,0.5969797531955189
38,-18.29811480641365,0.567907734387874,0.6666705815417178,0.7426689153889023,0.6018513474254404,0.5596183756348168,0.5804618370246919,0.648563362068608,0.7345469009576056,0.7247182730564755,0.5959745354548295,0.5420952627061382,0.5501718751051174,0.6445662514651758,0.6694219956442445,0.8629055724231057,0.6630371271706581,0.6018153638640641,0.7279491383874992,0.6949375720959327,0.7032602662813039,0.6634160653900165,0.6676574647304871,0.5834872842756229,0.5976845004653444
39,-18.29831111431122,0.5682519386340542,0.6667031845140224,0.7433821365006108,0.6010451419110155,0.5592396246394278,0.5792004007878274,0.6476086781493495,0.7338603128491776,0.7244085485572728,0.5958673359706491,0.5417211754641452,0.549392858383854,0.6443120559623996,0.6689334217829414,0.861863444959845,0.6631799287950128,0.6013619028997154,0.7283987770346321,0.6940809704933989,0.7021677228452851,0.6627247985575339,0.6682645321130524,0.5846829227402341,0.5995575810561501
40,-18.29974576830864,0.5683471650150091,0.6663768301219166,0.7438716632164617,0.6003614380549561,0.5590788226062451,0.5783726872508879,0.6469042250584314,0.7333929468177209,0.7244751558751725,0.5958672340022318,0.5410742769325084,0.5488883211723091,0.6437723195689742,0.6685151936990695,0.8610754752841795,0.6632022339301057,0.6009577693943114,0.7286529080868203,0.693797702373977,0.702103851635785,0.66257365266941,0.6689926828932115,0.5857025531071156,0.6010718565263011
41,-18.303066164255142,0.5687688846735007,0.6659343275586622,0.7436037887790062,0.6006088466128667,0.5590556235588772,0.5788628081983458,0.6469991490447535,0.7333911903596375,0.7249011927344532,0.5963516890056999,0.54100245602165,0.5493225738897849,0.64376401828641,0.6688581477498661,0.86146453757846,0.6630590276683876,0.601011301142126,0.7285605478182109,0.6941873346704098,0.7028887310669517,0.6626754004471419,0.6690720848563811,0.5856003530503865,0.6010315971970384
42,-18.30439865589142,0.5695517759113551,0.6650686300152253,0.7432400606364417,0.6009005775050668,0.5590751014741822,0.5796352410744198,0.6470355844672147,0.7332367897399452,0.7256389809140972,0.5972989594784852,0.5408527330959849,0.5500101777675289,0.643673155848809,0.6694378360476617,0.8620396451884378,0.6627709740950078,0.6010237892175575,0.7284549882055759,0.6948424386229884,0.7042890621456319,0.6628725000273206,0.6693793153376743,0.5855463049316142,0.6012010209526915
43,-18.304939836263657,0.5692812869738746,0.6653247660736425,0.7430004734472047,0.6014503201492842,0.5593768659882611,0.5796704351330136,0.647266513668215,0.7331846596100985,0.7256226350730408,0.5967595886078082,0.5411091472615734,0.5503117145886011,0.6439867537063895,0.6696360237348735,0.8624402268881547,0.6629890906336074,0.6010575608307703,0.7282898988750172,0.6948890136807778,0.704032678933349,0.6630093635042053,0.6693060555159043,0.5849167370109782,0.6001051492714008
44,-18.305010825395584,0.569396549795211,0.6652633044462213,0.7428424124937276,0.6014687606434439,0.5595135787100461,0.5797508981797087,0.6472583940754062,0.7332272233900652,0.7256795293787431,0.5967408943240502,0.5411485108899821,0.5504704074608615,0.6440334109868902,0.6697542505850087,0.8626446684689407,0.6629561861277679,0.6010604147804182,0.7281861862074199,0.6949958683281842,0.7042022044002508,0.663069027108509,0.6693042252058818,0.5848023127071074,0.5999125073261452
45,-18.305074363946915,0.5694848774186988,0.6651711300739767,0.7426103510490516,0.6015925529837785,0.5596927157138056,0.5798070059359998,0.6472417612209631,0.7332036468165074,0.7258147934434418,0.596613363495544,0.5411415788153419,0.5506845995300784,0.6440999109349701,0.669913315946417,0.8629147747768978,0.6629745608012565,0.6010504576478377,0.7280490982669744,0.6951696327723759,0.7043913821061011,0.6631612731223177,0.6693399151135416,0.584615075074792,0.5995809884196955
46,-18.305074363946915,0.5694848774188331,0.6651711300738239,0.742610351048729,0.601592552984003,0.5596927157141315,0.579807005936091,0.6472417612208822,0.7332036468164671,0.7258147934436241,0.5966133634954077,0.5411415788153687,0.5506845995304701,0.644099910935033,0.6699133159467181,0.8629147747773308,0.6629745608012195,0.6010504576478132,0.7280490982667505,0.6951696327726237,0.7043913821064898,0.6631612731224755,0.669339915113628,0.5846150750745002,0.5995809884191865
