iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9]
11,-13.13825836777687,0.5969867952576996,0.7186068839756081,0.5744596678583641,0.5933093370366589,0.6305635495818609,0.6553515833567926,0.8068152861413316,0.5843079540045554,0.6547341454146669,0.6563900266191816,0.6428092494214881,0.7592955733344213,0.7045980422935323,0.703669116471822,0.6220048894238286,0.6228017087999331,0.6249548863298503,0.6122822807470788,0.67200809815434,0.6722800322289562
12,-13.16258230805397,0.5937069320089865,0.7209120711805871,0.5744780610214717,0.5930592483120632,0.633405659494431,0.6533146182096211,0.8074183997555996,0.5854260946045116,0.6524088851454497,0.6565001349680133,0.6434954329144402,0.7567701543823977,0.7070448793172266,0.7039910323191978,0.6183676543229011,0.6269578720326241,0.6239250145730991,0.6177092091906741,0.6740377862111774,0.6685156532857118
13,-13.176605254411697,0.5894494968414578,0.7216007933249072,0.5742171856996818,0.5921115674233524,0.636363604007257,0.6493674236919748,0.8065525702054243,0.5856934184154828,0.6484944994406452,0.6559708291987908,0.6440955673777723,0.751490714269127,0.7073190123228895,0.703342949040797,0.612243854865506,0.6290316026389051,0.6229828650026097,0.6236574218810272,0.676106787469026,0.6644571439648429
14,-13.178452283143997,0.5874348297524505,0.7219231964848758,0.5738082966599439,0.5918295630712804,0.6375718924355471,0.6478445593186555,0.8062908017401225,0.5860824789357462,0.6471412235965189,0.6554631330455285,0.6444362496465025,0.7494218473465469,0.7075235843111759,0.7034544906556299,0.6098581733099813,0.629771443333166,0.6220234148253787,0.6265847519315431,0.6766602303968173,0.6617415715189073
15,-13.18164399266243,0.5858982852167169,0.7215471607098459,0.5731340900693935,0.5918898951641745,0.6380018451541627,0.6461086123579877,0.8062189647555362,0.5855986300490611,0.6460238871684895,0.6549754753230518,0.6444598381378468,0.7478853230972988,0.7068172102303591,0.7026371719267662,0.6088173084860659,0.6294871384249271,0.6204837409623634,0.6293248771694363,0.677051485492426,0.6605839765553371
16,-13.182756781578064,0.5846691520263482,0.7216354891840456,0.5728383936292217,0.5917269398013011,0.6383105766410478,0.6449352326973458,0.8063447857977062,0.5855205715821783,0.6445874670079662,0.654964271617603,0.6443503127993595,0.7468707714645139,0.7068033902038486,0.7020268460184624,0.6081222717824879,0.629673816940684,0.6195995610571262,0.6314177762947547,0.6774834020222121,0.6604066216266861
17,-13.184129148721695,0.58380803230287,0.7216154178858069,0.5723391469417475,0.5920467253891175,0.6379137632142523,0.6442467928428947,0.806339416394987,0.5862513600461863,0.644259701784019,0.6557168866580506,0.644200458397191,0.7462004460415839,0.7069558756527352,0.701722780321216,0.6083444055948335,0.6301332111184308,0.6191094726015356,0.6331072018153044,0.6778518386856998,0.6598038399914901
18,-13.184576153755188,0.583917895470883,0.7216921840930794,0.5722913100779106,0.5922279395937106,0.6374309985455814,0.6444784295477279,0.8064500399710461,0.5866566812534347,0.6445608244774425,0.6562561000801097,0.6440240730581741,0.7465487190552068,0.7069913766176813,0.7017182246209472,0.6090553232612951,0.6302496862922342,0.6192250453592887,0.6328994741352382,0.6777461924760708,0.6602406872623373
19,-13.1847525537014,0.5838499722159982,0.7219375699977898,0.5723672765007098,0.5920585940840599,0.6375158285970228,0.6443511138486923,0.806433691732101,0.5867118968836206,0.6444975875577784,0.6563752305472255,0.6439747669955536,0.7463697679325355,0.7068297968446786,0.7019013793664011,0.6088357773749172,0.6302365984082793,0.6192833546732038,0.6329783651449711,0.6776913814216702,0.6602492224496764
20,-13.18476191163063,0.5838440115588749,0.7219406591824643,0.5723670483471471,0.5920577408791464,0.637516754840945,0.6443459925909811,0.8064337717233945,0.5867147022193745,0.6444921720505854,0.6563800691870796,0.6439732325247085,0.7463631787421522,0.7068298634884653,0.7019002662359166,0.6088321908960492,0.6302400774042145,0.6192818192843086,0.6329880030617367,0.6776932887851042,0.6602486036707179
21,-13.184777200222015,0.5839682228904018,0.7218634978138248,0.5723736158249509,0.592066576432804,0.6372096719504207,0.6444862537054274,0.80635331905628,0.5869450834188203,0.6445125189105911,0.6567081708949645,0.6438902228067536,0.7464546295944797,0.706888853400491,0.7019488197738668,0.6091152392016042,0.630183835426329,0.61957129827996,0.6327297138513354,0.677680899033515,0.6605319101043573
22,-13.184778779745102,0.5839682388345736,0.7218634717611982,0.5723736106640378,0.592066589717761,0.6372096295536406,0.644486272506379,0.8063533056194206,0.5869451068233822,0.6445125329896993,0.65670820120685,0.6438902157235802,0.7464546426625731,0.7068888598855991,0.7019488226425676,0.6091152800951384,0.6301838259723502,0.6195713290305364,0.6327296784258064,0.6776808960408572,0.6605319256269335
23,-13.184784263372421,0.5840535675330019,0.7215689646687233,0.5723527072365197,0.592182901706037,0.6370519784751599,0.6445740760593882,0.8061574874630465,0.5870172145494211,0.6446239117629807,0.6567320065378767,0.6439317960738139,0.7464079436550065,0.7069610702790325,0.7020064479806302,0.609135506135118,0.6301631831495752,0.6198520782419638,0.6324374887296452,0.677714551436425,0.6603106791750872
24,-13.184907615184784,0.5840361040318798,0.7213814611805441,0.5724045867003668,0.5923401042183819,0.6371290280655273,0.6444639250298614,0.8060915722295188,0.5867195580549891,0.6446036237144716,0.6563811983862282,0.6439667662609515,0.746231754582115,0.7067929892713226,0.7019291811168868,0.608925638953131,0.6300357698318634,0.6197805921221927,0.6325697920340697,0.6777548944406458,0.6598696805699291
25,-13.18491217494011,0.5840263733370027,0.7213679225113232,0.5723939621647012,0.5923509415576881,0.6371156574783207,0.6444420823669802,0.8060888383492617,0.5867148081777647,0.6446050078060364,0.6563829537919236,0.6439580301134497,0.7462143036353593,0.706768316150369,0.7019242601613571,0.6089270967377842,0.6300260940606551,0.6197686329584698,0.6325937666729383,0.6777568384830168,0.6598489653937173
26,-13.18491217494011,0.5840263733368067,0.7213679225112322,0.5723939621645725,0.5923509415578817,0.6371156574782136,0.6444420823666743,0.8060888383492191,0.5867148081777566,0.6446050078061369,0.6563829537918949,0.6439580301133903,0.7462143036350566,0.7067683161500757,0.7019242601613633,0.6089270967377218,0.6300260940606095,0.6197686329582656,0.6325937666734242,0.6777568384830467,0.6598489653931421
