iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9]
11,-16.166442096233368,0.6007387563303525,0.9444857237911103,1.2058323946817704,0.634892876408335,0.5733313924962666,1.0456758788803047,0.6502682571255716,0.577817086684127,0.9461168326627667,0.7805697237226623,0.679959532201754,0.8894631664202702,0.6279178507980326,0.7203757743368647,1.0640328331320263,0.5747077396157196,0.5764475416836342,0.8592594905037612,0.5924311262639823,1.0623241719411793
12,-16.26278492808342,0.6002302677979344,0.9484970779338527,1.2116159942548808,0.6397094674116286,0.5759338732740021,1.0485355058329489,0.6559935842793194,0.5732396854480383,0.9329503829764311,0.7908803852665118,0.6842086023336338,0.8943664400044522,0.6283768088864548,0.7306326701585654,1.0705230183472187,0.5754554183410101,0.5749146913333989,0.8636407795539095,0.5820966260425047,1.0682676566576708
13,-16.285826295614243,0.5975268332369258,0.9404352565134744,1.2096100261928802,0.6434655368669113,0.5784224851913025,1.0542871119917672,0.6531933283311356,0.5763072566946464,0.9203327248545724,0.7994351410126748,0.6947891130837521,0.8854598101174053,0.6310971583411522,0.7386474801036809,1.0692076838562319,0.5703780498164215,0.5690495619756538,0.8584582079500398,0.5679957167831858,1.0711885586234693
14,-16.36478590965271,0.5968619191396363,0.9438994248960696,1.2102897642588863,0.6427338147070094,0.5781653764393528,1.0529622402331442,0.6534027399927435,0.5758604191012623,0.9253473352062431,0.796328146241226,0.6935260654108445,0.8882341627856821,0.6283172748203807,0.7345617366694244,1.069658374704711,0.5721561966167006,0.5689650566626258,0.8599470380667094,0.5721562278804979,1.0710665647855153
15,-16.380942553281784,0.595443666203598,0.9434658591452805,1.207460955702111,0.6412275465612643,0.578240068917794,1.0522421083619624,0.6519270279138432,0.5764966776205155,0.9291004484983437,0.7946661543976972,0.6936464106095261,0.8865415060067472,0.6265944515794155,0.7310708511977427,1.0671167771901025,0.5711688224264072,0.5675648888917867,0.8576420411033859,0.576313924249449,1.0693904047144012
16,-16.38772401213646,0.5937419769495329,0.9442887781024704,1.2057759436638806,0.6404688185756802,0.5792813442034173,1.052372935935562,0.6514990349143114,0.5764933283967685,0.9282921636875079,0.7960641478109551,0.6958781297602467,0.8866275658991601,0.6255677086610172,0.729644978966933,1.065764977030667,0.5700613904772219,0.5654502047185171,0.8564378457460248,0.576302332607361,1.0700610542008622
17,-16.405145585536957,0.5920531318694221,0.94428974565446,1.2053754352623693,0.6400858354588375,0.5808511316894107,1.053807730995199,0.6517040733077669,0.5766844113897703,0.924566990089178,0.7996864020671309,0.6994887529585101,0.8871514604948996,0.6262122798882276,0.729045197807463,1.0652135314269178,0.56949524299258,0.5618659242440519,0.8565258606292768,0.5723011512654272,1.0717501114384616
18,-16.407786577939987,0.5878718163343468,0.9421743637762171,1.201287748112852,0.6368075257538762,0.5819696399760501,1.0552605307203557,0.6495415359339619,0.580042246975917,0.9193152894059743,0.801724753551621,0.7111813110860156,0.8850506967770064,0.6273475209348589,0.7221901039832829,1.0600023264584686,0.5674575294321692,0.5526014368660643,0.8566855249976018,0.5651458243087498,1.069859858669823
19,-16.435215204954147,0.5880573444422048,0.9411325888756914,1.201668611972243,0.6397247249236032,0.5801903581578686,1.0559833717781821,0.6522400810652306,0.5793335859087526,0.9180192915923951,0.8018937092476787,0.7133049647303165,0.8839650344086897,0.6263063235688416,0.7229633755229999,1.059608910119592,0.5666054271263474,0.5525256139853097,0.8574811377293149,0.5644068175551564,1.0699033765172015
20,-16.44829347729683,0.587576507361579,0.9418113609901775,1.2015003029853284,0.6404889767022655,0.5792954973965955,1.0562389006791608,0.6528101840951707,0.5775662567201096,0.9192516274190643,0.8026480630429361,0.7138846815140559,0.8844861298211287,0.6254631106327837,0.722803894364395,1.0590639973954012,0.5661390721998899,0.5533478039823913,0.8581525605247213,0.5656004604263066,1.07010899216241
21,-16.450095683336258,0.5888429606638192,0.9429175785093848,1.2024492303229637,0.6403307926912339,0.5767373425247326,1.0563762402817798,0.653235932236463,0.5753917135912209,0.9231931316929779,0.8006661821414344,0.7123631370294031,0.8850628770428692,0.6252471520108046,0.7233231095094832,1.0600392051565664,0.5664744120938048,0.5570370384063248,0.8596938597554622,0.5692837684297991,1.0690511983859874
22,-16.45149341225624,0.5890861000116753,0.9437451017508564,1.2023097533100755,0.6374847539688491,0.5739886153804004,1.056331096211143,0.652770285338372,0.5735598923210753,0.9269926563140062,0.7975721911188739,0.7130706353298149,0.8849202858537303,0.6262927538086134,0.7208426125621551,1.059485238694367,0.5659830904617235,0.5587689284148379,0.8606592825050864,0.5719558803888747,1.0670967558594278
23,-16.471187591552734,0.5865966605852904,0.9435540339249344,1.2007764443674918,0.6343201668030986,0.5728794123124069,1.0568671909424892,0.6523412731877497,0.5736681254456935,0.925370949845392,0.7966867062821407,0.7211670596398959,0.882767607087706,0.6279674394198043,0.7158596703356419,1.0573588181824356,0.5649291369765882,0.5550946887131849,0.8619560137499896,0.5688227045043417,1.0648458019874805
24,-16.48138979077339,0.5840786172296015,0.9423657305847766,1.1991554456158655,0.6345494607080238,0.5749165780167382,1.0575103443167198,0.6537085309330314,0.5751583452674847,0.9224417388331951,0.7990979542827416,0.7290422207387443,0.8804641727423089,0.6282415703014164,0.7127175197493452,1.0560312960632785,0.5629282236988177,0.5501998975149538,0.8625652833133026,0.563870835818214,1.066029043188357
25,-16.483040899038315,0.5832200157087084,0.9420377081854434,1.1982511239523683,0.6345439057658832,0.5749457732066562,1.0583674730664625,0.6542584058791385,0.5749565447927435,0.9216190292256883,0.7997301245173849,0.7333055471985227,0.8793653486789874,0.6281947967749808,0.7103819475650149,1.055449315935985,0.5618716689693539,0.5483117646809308,0.8631340805779926,0.5623563332138943,1.0660496958348473
26,-16.4876389503479,0.5812034312455608,0.9418933271323084,1.1951907928314784,0.6354152509122879,0.5741667895995803,1.0609493520967501,0.6550773308277622,0.5735037287966623,0.9209215600535279,0.800860486676737,0.7424420584708892,0.877667089897906,0.6276131271489904,0.7043658219090146,1.0531835288144358,0.5599715906252501,0.5446733432188707,0.8644869413707503,0.5604422422771599,1.0660903425616828
27,-16.491163223981857,0.57923693813139,0.9423858948742619,1.1923704675806457,0.6344398977407706,0.5745463220289384,1.0626164975205514,0.6548750778616059,0.5719168859771034,0.9214220990245521,0.8005455036442383,0.7479225345601634,0.8759530848149713,0.6279566629134681,0.699599516061798,1.0522593172305013,0.5591617976337526,0.5430716605636948,0.8660020935897903,0.5597647772285361,1.0654384387201827
28,-16.497594743967056,0.5776771039214288,0.9437577260364352,1.1890006361243588,0.633773780307358,0.5739002250573255,1.064614713443702,0.6542804831000806,0.5676037548135409,0.9238400931584418,0.7990001092743484,0.7527866685166363,0.8732752584070552,0.6297174312148787,0.6942198122852242,1.0517492388418732,0.5585986166901143,0.5442320743530574,0.8679027711079215,0.5609186483289678,1.0637163314822817
29,-16.50896155834198,0.578656531925077,0.94297479122418,1.1884409607126014,0.6348746856139194,0.5742663590855797,1.064722719472165,0.6526515183477247,0.5677477746507178,0.9235337627245915,0.7988420550166693,0.7508981705247142,0.8725901982858278,0.6310671401978715,0.6959948141582243,1.052287454130894,0.5585349141916711,0.5466290228175229,0.867358441108519,0.5600903763542556,1.062894648887052
30,-16.511477053165436,0.5783495543569735,0.9425617013967537,1.1871704251312025,0.6354348424356254,0.5746826550439489,1.0639279318343562,0.6521374840351057,0.5675311031614727,0.9235775864507723,0.7978123285646271,0.7516709276779343,0.8715083341568775,0.6334051321583938,0.6954758783251378,1.0526143452926653,0.5576878402344619,0.5485367222854695,0.86740832446039,0.5589074055879434,1.0616001344986028
31,-16.515128433704376,0.5789685322994448,0.9430903608761168,1.1882046604924845,0.6361715936685882,0.5752760989540805,1.0630443389846453,0.652588674565133,0.567445741071132,0.9242202427367714,0.7972049438668459,0.7484641123716055,0.8723818623181928,0.6334096582983871,0.6972897927322085,1.0539778676501494,0.558111358517978,0.5505952117864215,0.8672122154270939,0.5599735594956761,1.0614556972336977
32,-16.51653978228569,0.579165134576977,0.9436766015097127,1.1884152443117002,0.6367385990473724,0.5757806897144625,1.062777449193392,0.6531288276115091,0.5671725373695464,0.9250305271428761,0.7965421575488876,0.7477900650208634,0.8726373859221044,0.6335957645064533,0.6973862809085047,1.0546613868813597,0.5582492998514487,0.5518527731544278,0.8672447650467532,0.560520671242872,1.0610779613555492
33,-16.51766476035118,0.5791459325014444,0.944121411807472,1.1888741209676825,0.6368095700237361,0.5761267429268342,1.0626623243012185,0.6538651638761225,0.5673139890954324,0.9250157253845767,0.7965542024614335,0.7480827575690153,0.8730068817922886,0.6329844788073983,0.6971603995253255,1.0546403588416955,0.5584217061307745,0.5511653403662576,0.8672217230762448,0.5604850865956467,1.0612875355242655
34,-16.51797705888748,0.579444398694326,0.9443403707106558,1.189619010636445,0.6370388846069764,0.5766864235337087,1.062102328079466,0.6543202524322194,0.5678819915916096,0.9248229200679626,0.7964282939562669,0.7471412302680097,0.8734846370541619,0.6326975495910167,0.6980004138188618,1.0549589813210376,0.5587056859998476,0.5511778582434647,0.866785763031153,0.5603952337925097,1.0614427111643014
35,-16.519350796937943,0.5791914357284211,0.9445401933462011,1.1900461696130977,0.6366436760558571,0.5772176623626094,1.0618075805751814,0.6544551138014209,0.5681683804473207,0.924553031439748,0.796120402863974,0.74732604383571,0.8733204270986814,0.6327188549056333,0.6984974828531079,1.05504931749724,0.5589599861215966,0.5506369742109722,0.8663101909076965,0.5598553857558103,1.0612283709631416
36,-16.52038487792015,0.5783216356657772,0.9444715456291355,1.1892512349511903,0.636421982786059,0.5778193403587417,1.062249791363804,0.6543536022468063,0.5678270087220836,0.9233670297060734,0.7959695102739625,0.7498911045110892,0.8717920315764891,0.6334764316577893,0.697903216015261,1.0545980214403072,0.5585964661894918,0.5493773305409119,0.865762739975464,0.557716951696085,1.0603829396211115
37,-16.522277534008026,0.5787265698422926,0.9451872107673245,1.1892552020625333,0.6366181681164643,0.5782443339683877,1.0621788142909148,0.6538954339597133,0.5672033785895915,0.9237095309278552,0.7954007198022323,0.7486701333457614,0.8720994401674811,0.6337565624820924,0.698252924920616,1.0551659364995198,0.5589234214827866,0.5502450690664992,0.865585206696409,0.5581292118413466,1.0600474927872534
38,-16.522517025470734,0.5792563689125266,0.9458801412212637,1.1889487589211076,0.6369422677309735,0.5791008428654207,1.062541158864803,0.653380338710784,0.5666389964608747,0.9237193207077634,0.7952771525218907,0.7485338102697621,0.8722536833166155,0.6336466865556152,0.6983527768006885,1.0552928727690767,0.5587250698147391,0.5506543801985494,0.8654827031901116,0.5583273310503831,1.060087103154771
39,-16.5225650370121,0.5792759432351854,0.9458976433366716,1.1889269690766684,0.6369552797425843,0.5791245939811589,1.062565104932752,0.6533491999673113,0.5666163540844472,0.9237147496752318,0.7952748510358786,0.7485504305509649,0.8722462106538386,0.6336468045925863,0.6983406934019131,1.0552902498416783,0.558712993759334,0.5506635275124178,0.8654886073563931,0.5583226794091187,1.0600796392980594
40,-16.523103207349777,0.5793792450670113,0.9459052600858316,1.1887743815059568,0.6372594175221336,0.5793131526110651,1.0626000841590277,0.653446623059819,0.5666563251804323,0.9236256705529079,0.7952711624340022,0.7488959335561787,0.8721500388644101,0.6337128301383098,0.6981127126206953,1.055245149310419,0.5585309896208125,0.5507497812066235,0.8655387643342554,0.5580888262025236,1.0600096266281724
41,-16.523366421461105,0.5794980130737916,0.945765193278385,1.1888693745618397,0.6374167180723719,0.5792964206453541,1.0625953238950356,0.6535204963014432,0.5668935473422648,0.9234852436345528,0.7953984923221742,0.7487750140698263,0.8722627530947908,0.6335970996682712,0.6980174617228413,1.0551718231230252,0.5584796155315772,0.5508026381827376,0.8656022051317237,0.5580316521925103,1.060190338100859
42,-16.52363035082817,0.57943211565096,0.9456978604115976,1.1887944442981397,0.6375073985294393,0.5794836546412686,1.0626407813799075,0.6534539386682252,0.5669642946767077,0.9231120859877848,0.7954281901233673,0.7489571604394347,0.8721249369727061,0.6336760899614339,0.6980071280565017,1.0550614559488634,0.558352398979233,0.5507472386936338,0.8654083419475828,0.5575817617320488,1.0601704463619166
43,-16.523960322141647,0.5793335457161007,0.9460081946142654,1.1887706166959542,0.6375191176320609,0.5798724408351661,1.0625496969037118,0.6533629565004118,0.5668385064756163,0.9226565955084453,0.7950315708864575,0.7488869249576107,0.8718747378989934,0.634043504097959,0.698181730249458,1.0551576698053267,0.5583388271812988,0.550875176316588,0.8649480904907098,0.5569355126764649,1.059730420886324
44,-16.524028480052948,0.5793545051689583,0.9461483331600358,1.1887216258158562,0.6376381528186532,0.5800633115619558,1.0624992921295535,0.6532983260584401,0.5667819685551575,0.9223819993568687,0.7948556481706348,0.748826203368156,0.8717617577326542,0.6342261274516094,0.6981851231137128,1.0551865269794642,0.5582789388785516,0.5510223635963821,0.8647272606246479,0.5565766081241725,1.0595508626771402
45,-16.52408453822136,0.5795327779957852,0.9464758112291544,1.188540099791949,0.6378078322480378,0.5802106243055921,1.062594241719884,0.6530702278361524,0.5663419895142722,0.9223684945238392,0.7946428910268315,0.7485694986138637,0.8717302558060039,0.6344249135938176,0.6981091923957888,1.05532321067603,0.5581885921040276,0.5514714480073211,0.864592297179369,0.5566138120133505,1.05943500809083
46,-16.52434813976288,0.5797394536974346,0.9465958638913805,1.1885331767782106,0.6379434885406365,0.5801679441694368,1.0626083354295972,0.6531562709922722,0.5661234290358051,0.9226349765087272,0.7947033112192128,0.7484715599765515,0.8719005469654918,0.6342005125486735,0.6978665640684376,1.055413059037412,0.5579949815538949,0.5517286522679286,0.864797860102253,0.5570635888635287,1.0595269853177738
47,-16.524825274944305,0.5796915575583389,0.9466894358959311,1.1887882232473383,0.6379921513471446,0.5803235102258151,1.0624812475136496,0.6533216059181468,0.5660054589473075,0.9225272999025097,0.7945265227905843,0.7486927365739321,0.8717860107413227,0.6340152802802775,0.6977878865995848,1.0554960987461897,0.5578641867386571,0.551405827419795,0.8647001457268485,0.5570097322283917,1.0594960661189015
48,-16.525046914815903,0.5795897056121191,0.9467537401791889,1.1890945186680995,0.6380580662825787,0.580542571600115,1.0623634089392806,0.6535805376025516,0.5659667313287302,0.9223360134939903,0.7943496671966522,0.7490672386646001,0.8716234767671239,0.6338135668215792,0.6976665499078756,1.055540561255412,0.557734056406158,0.5510147896453429,0.8646146941445357,0.5568248855528244,1.05945173348482
49,-16.525522589683533,0.5797821512572456,0.9471335826264234,1.1891532324429566,0.6381760098428912,0.5811122672960076,1.0623639723673173,0.6535600338522373,0.5656964080971627,0.9219407358731635,0.7939982611589815,0.7490707199585019,0.8713670329618861,0.6339360170346862,0.6975999152588964,1.0556285672782293,0.5576066248970829,0.5511530776384872,0.8641945096347265,0.5563750563107771,1.0591842832198322
50,-16.525973290205002,0.5799787292003628,0.9476687991031808,1.1892478721311246,0.6383453031809194,0.5819553678350728,1.0623513446012565,0.6535397623056628,0.5653231670092188,0.9213084609984047,0.7934616540229453,0.7491459637983884,0.8709475056677978,0.6341596789415751,0.6975203096139709,1.0557441877236957,0.5574324135275791,0.5512796499258406,0.8635590660154461,0.555623485481119,1.058774232984331
51,-16.52601659297943,0.5799386304826137,0.9476800143530811,1.1890450770569354,0.6382036487951408,0.5817420018299743,1.0622876955198275,0.6535898121786629,0.5652426373235349,0.9216420100940909,0.7935127380631642,0.7488571700529709,0.8710108461653184,0.6341804650215465,0.6974910556200535,1.0556734255290208,0.5575758685074634,0.5513797665609215,0.8636159634771112,0.5559134228810145,1.0589253108793857
52,-16.526053845882416,0.5798911342306354,0.9479280353145986,1.1888009487426376,0.6380258620506436,0.5817283079370746,1.0620942503945163,0.6536415953557343,0.5649346469339674,0.9217519450383479,0.7932696223107261,0.7481968996351188,0.8709163107709489,0.6344530025362992,0.6975005073291448,1.0556952021237258,0.5577962143459582,0.5518280353304326,0.863269517891712,0.5558090459418259,1.0588816871332765
53,-16.526053845882416,0.5798911342304899,0.9479280353140835,1.1888009487427662,0.6380258620502655,0.5817283079367698,1.0620942503943769,0.6536415953557952,0.5649346469342256,0.9217519450384535,0.7932696223109617,0.7481968996348598,0.8709163107711068,0.6344530025362993,0.6975005073291717,1.0556952021235628,0.5577962143462681,0.5518280353303776,0.8632695178917205,0.5558090459418211,1.0588816871333604
