iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7]
1,-10.939534917473793,0.5978007428025842,0.5951690680198992,0.654733765836587,0.5951690680198992,0.5951690680198992,0.6624113528996377,0.5951690680198992,0.5951690680198992,0.5951690680198992,0.8173004802942149,0.5951690680198992,0.5951690680198992,0.6726646465902925,0.6770829741130288,0.5951690680198992,0.6152065756668165
2,-11.487220346927643,0.5973584511721645,0.5981611834128108,0.660025950591405,0.5958002843711631,0.5897340092655842,0.6705552627659853,0.5962075886523137,0.5920850890804893,0.5941448187443306,0.8504136055932162,0.5979939454818961,0.5964400618689113,0.6847040291363515,0.6887724174147256,0.593763332120061,0.6150551383460863
3,-12.69915722310543,0.5970123276104926,0.6101944001181839,0.6467339993873261,0.5947565645047448,0.5724251579711865,0.6557372041813634,0.6018148562099129,0.5796774056945183,0.5889951805280887,0.8584405695830454,0.6121415664704262,0.602564606620764,0.6972250790130259,0.6893047797412757,0.5964227589884151,0.6033810156918592
4,-12.934055760502815,0.5970078216779938,0.6067634889841755,0.639202146087731,0.5959606037834677,0.568538928710502,0.654554026142557,0.608801290622147,0.579291566083472,0.5859672221961728,0.8532809230210873,0.6207266477666344,0.6031357801211514,0.7012770380862294,0.6813062071425463,0.5977594860367397,0.5921773396502297
5,-13.032899409532547,0.5962547719583946,0.6021026750427425,0.6371535938988759,0.597088133220563,0.567023032282238,0.6591600664379579,0.6099759856939712,0.5816183291914258,0.5814944963616674,0.8508758013648144,0.6217099585940494,0.6032179952786018,0.7060784667013226,0.6785952032727436,0.599273536148739,0.584715345135425
6,-13.080418318510056,0.5947118227440403,0.5967882064705717,0.6368012609248722,0.6003762088869878,0.5692062623043823,0.6683060727290443,0.6171040893362794,0.5835204370233706,0.5710856137884173,0.8539567572088274,0.624112857571913,0.6043473753397476,0.7141599473608179,0.6781994918481623,0.5998939001082192,0.5756959388220996
7,-13.09948542714119,0.5951259245058217,0.5981441626704926,0.6342690757396534,0.6006573957349539,0.5688995417142586,0.6682777601929203,0.6154849880591791,0.5830124839131592,0.5682650184255229,0.8527222707281001,0.6250612637399618,0.6064442384162919,0.7123726714777092,0.6779746337825004,0.6000932645421984,0.5770737831668364
8,-13.107057988643646,0.595760135893339,0.6000388123687465,0.6330220476077089,0.6006390948669348,0.569714581153618,0.6679734583996373,0.6136596883148705,0.5823515083631636,0.5675146097676489,0.8531699244238946,0.6253551841124942,0.6072176450773727,0.7106273663198557,0.6788280992316034,0.6004833322539872,0.5802355365495424
9,-13.11688831448555,0.5967252789941577,0.6006603377555417,0.6323148105383155,0.6009700795423937,0.5712803351565175,0.6697747951834039,0.6143264220135782,0.5819826008747071,0.5645938161550833,0.855344631460211,0.6272536243403826,0.6077554232194723,0.7126487901100033,0.6787048203443251,0.6017168848739184,0.5808653732555585
10,-13.132631033658981,0.6000995195132109,0.6030091952440689,0.6292222741015931,0.6022887503401325,0.577079580143599,0.6757427455397363,0.6156434448661149,0.5811250135622011,0.5539610251333762,0.8597877565819847,0.6331424342909999,0.6101084676042173,0.7167760270262383,0.6783732915610288,0.6050980316562713,0.5841736820914414
11,-13.16086408495903,0.6027706365254192,0.6057006704688914,0.6310763820339409,0.60458180125013,0.5825053444197077,0.6816392734957304,0.6156990841496128,0.5782184678888439,0.5450521600447295,0.8583353753810891,0.6418980402653117,0.6105379568464572,0.7212289832398855,0.6770998363679154,0.6051033147812896,0.5887779462053041
12,-13.168533116579056,0.6052596836197703,0.6092129282548603,0.6310907436575284,0.6062344819880691,0.5892906740776568,0.6889877759910389,0.6157261012044829,0.5753616176208561,0.5340487224188698,0.8571861749226791,0.6495952317484497,0.6131029907071754,0.7251000807224914,0.6747910325543958,0.6077871305312528,0.5959302278142128
13,-13.17939180135727,0.6056712389883407,0.610462596141374,0.631022408484635,0.6065234053853231,0.5882987885537789,0.6894136533773011,0.614152974230381,0.5749865121228835,0.536105231463746,0.8537706464107356,0.6476660561426398,0.614811325486541,0.7234029638254148,0.6722812018443599,0.6089358730950732,0.5988556264869244
14,-13.183228880167007,0.6085370739897717,0.6139692665023272,0.6286914431312706,0.6082448909530178,0.5887680308860365,0.6965228607350428,0.6111717061108374,0.5718894437732382,0.5315576179466739,0.8512424844680861,0.6507223512426068,0.6182298960965118,0.7230158162874623,0.6686975259086306,0.6120372709230233,0.6053764425979412
15,-13.185331672430038,0.6077486035222062,0.613306919467285,0.6292231769603203,0.6076841279833279,0.5893275104585353,0.6951564527577083,0.6120455947207663,0.5720308439185448,0.5314844492858841,0.8514110800554676,0.6511015975924778,0.6171481935116443,0.7232669895863953,0.6691345655830011,0.6114133789484252,0.6042345014340442
16,-13.185336232185364,0.6077486034375045,0.6133069253614465,0.6292231802283528,0.6076841278751759,0.5893275180928794,0.6951564596818189,0.6120455912184732,0.5720308378933219,0.531484439906611,0.8514110664914191,0.6511016043162134,0.6171481963833935,0.72326698844161,0.669134554125775,0.6114133832248819,0.6042345171059486
17,-13.185340404510498,0.6077416026104988,0.6133041752525937,0.629229242864904,0.6076798573372277,0.589322287915485,0.6951450616821354,0.6120429454342813,0.5720325677310946,0.5315006224743818,0.8513981268906281,0.6510898722083416,0.6171443905963355,0.7232567886008707,0.6691292640315527,0.6114102699512024,0.6042347372628112
18,-13.185340404510498,0.6077416026103114,0.6133041752525238,0.6292292428651545,0.6076798573371198,0.5893222879154101,0.6951450616817143,0.6120429454342631,0.5720325677311839,0.531500622474874,0.8513981268902531,0.6510898722080161,0.6171443905962176,0.7232567886006633,0.6691292640314132,0.611410269951088,0.6042347372628131
