iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7]
24,-15.992259860038757,0.6005207080378305,0.7421651432124328,0.549315963383072,0.42013505089122766,0.8727683871646769,0.6508216040464383,1.0532071741858355,0.701809159193209,0.5693583890553388,1.3809922516787694,0.6639090363904389,0.739964837743832,0.7380627119341566,0.6783397388883797,0.4054743951821851,0.5445114181341868
25,-16.050631493330002,0.6092588610840735,0.7340914219867534,0.5516194393925921,0.4108745420266865,0.8706542695374004,0.6489415146245504,1.0552265896862083,0.6961759391459181,0.5678831853324123,1.3776821071347014,0.6538677357497066,0.740466009963125,0.7332188010783274,0.6735056534697099,0.4120785161993864,0.5544987835857313
26,-16.18902623653412,0.6211447522172548,0.7172180966367575,0.5555202088662693,0.3988501027505952,0.8801840836334472,0.6380170203185818,1.0641462833413766,0.683256501841004,0.5567974390489779,1.3842415547609646,0.6419000132653289,0.7421905935480865,0.7272688048644471,0.6590856910153918,0.41180972968425533,0.5480956751966227
27,-16.226386308670044,0.6287835781614205,0.7067801278656357,0.558652807521404,0.39137179722657306,0.886964513648943,0.6306401140100971,1.0679062313654906,0.6747756341523453,0.5519188812042943,1.382207644811866,0.628922416174876,0.7412113728297982,0.7209742451588323,0.6518984600957765,0.4087865915753055,0.5502542563466846
28,-16.250271171331406,0.6317308939854442,0.6968739745449404,0.5574662595559498,0.39874127790931774,0.8798378676882744,0.6308500488921094,1.0564874280385987,0.6680981848588394,0.5529083011718566,1.3750833710708845,0.6163955300832952,0.7410981424142172,0.7153962192423106,0.642426876821632,0.40770009386352507,0.5408421254831879
29,-16.307030528783798,0.6248391417545619,0.7059802755909017,0.5570545214844995,0.4020687962595525,0.8781284984156191,0.6354190767414802,1.0511828477571614,0.6743775999676997,0.5592574266185725,1.375892225467409,0.625018715524901,0.7430790250623767,0.7192716807975157,0.6475058441362509,0.4070354719378739,0.5385151929295555
30,-16.32184961438179,0.6276294084800413,0.7055338922308233,0.5617171911818811,0.4024719079838546,0.8747542342742397,0.6379786735135461,1.0435543368921252,0.6743446783029561,0.5610760665407607,1.3752186556943524,0.6246128838329278,0.747951019930181,0.7163179021859656,0.6442732603220555,0.4100930998938793,0.5279819703119201
31,-16.343469321727753,0.6279093802621895,0.7038645885384974,0.5638844881265741,0.40079069490508507,0.8825941097601085,0.6339352575902244,1.049511099984731,0.6735666849411376,0.5572650572583975,1.3800351887097975,0.6239407782909978,0.7481455215925426,0.7174777927889711,0.6454689790916526,0.4063314573575454,0.5253191140302513
32,-16.3464412689209,0.627311689287433,0.7011976917029341,0.5638171416908432,0.40383114346994725,0.8844765394893377,0.6330656908498123,1.0480669256080763,0.6749856015541132,0.5579419220488203,1.383527878248915,0.6225916567289855,0.7490636550199773,0.719360057505504,0.6450259146325759,0.4021567407700147,0.5198556495229095
33,-16.35865169763565,0.626928094848374,0.7016491006289028,0.5646926126587499,0.40368184159943976,0.8833511670978388,0.6344744522567711,1.0468382732872017,0.6757069962215224,0.5581179295648714,1.3827969012313426,0.621708073937101,0.7486958854459156,0.7186119119793929,0.6454740637175842,0.40228764362958574,0.520852183229311
34,-16.364562422037125,0.6260589431408553,0.7020167091808996,0.5667020133615316,0.4043419628711487,0.8837315892856736,0.6357238984981081,1.0443980626926952,0.6766001454866197,0.5580198952940544,1.3823949660236545,0.6201270743889988,0.7490982798003349,0.7176113855012465,0.6453267892336209,0.40087116256165356,0.5189909966426048
35,-16.366620808839798,0.625192651617366,0.7006643070599682,0.5688563995783592,0.4049073088841161,0.8864518674402316,0.6363126005266229,1.0429510269945754,0.676644222286603,0.5560058610855474,1.3820914947188558,0.6173202846346832,0.7474535329066672,0.7166308417629298,0.644034588780189,0.39810609369970495,0.5201605817574855
36,-16.369240939617157,0.6259471520666219,0.6995029554667027,0.5691522125263925,0.40441306059232335,0.8863676909897513,0.635866689678248,1.0422633704669513,0.6762737028685859,0.5558978291400677,1.3820689861503164,0.6179648875874362,0.7473235387530339,0.7170263422604568,0.6423085840724132,0.39963378448054576,0.5220223143786713
37,-16.371811896562576,0.6262008360677322,0.7002430619177318,0.5681943144423924,0.4058852492972133,0.8843682109059379,0.635942263743096,1.0425027376966767,0.6762386261466148,0.5561929480341034,1.3831893866142022,0.6209773063800053,0.7481314518072837,0.7186235124941803,0.6428724615600093,0.4021409243128742,0.5215427031845813
38,-16.371954053640366,0.6263796724341703,0.7002757619031045,0.5685208471497223,0.40612821172220276,0.884150086776852,0.6357967176313746,1.0425965676600024,0.6761635898492545,0.5562111713422306,1.3832701712840132,0.6211369630769074,0.7481069620978393,0.7185855191494691,0.643020484790368,0.4023744766512572,0.5209090766590773
39,-16.37230297923088,0.6278662568425591,0.6979586761468892,0.571895019866344,0.40677716862930463,0.8843575864975806,0.6350640476351813,1.0418691520488848,0.6754536944556678,0.5554363500344536,1.3836309511031506,0.6190034677598569,0.7473111062471018,0.716968499312531,0.6421100586237706,0.4018117155303372,0.5177474854432219
40,-16.37231171131134,0.6280276473749804,0.6978753477858385,0.5718475412470478,0.40670895275929403,0.884258382810843,0.6351990813715795,1.0418014068288604,0.6751252899658048,0.555516577237832,1.383274159588697,0.6188889192615471,0.7471416114746533,0.716762119394617,0.6418445665883666,0.4021884592760407,0.5179566473596147
41,-16.372896403074265,0.6285276138685362,0.6977647636802199,0.5709892561512306,0.40696718555513267,0.8835873649691794,0.6364975191172321,1.0408074031080206,0.6743481913468656,0.5566397377999383,1.3824955097441696,0.6186836303696829,0.7468535506108444,0.7165438194900756,0.6413602079209317,0.40350918415298154,0.5178483958388396
42,-16.37318989634514,0.6286031031140757,0.6977747486691258,0.5705488060441628,0.4070304060373192,0.8834387628368678,0.6367749188774277,1.040798118732925,0.6744658357169094,0.5569322626558812,1.38237343437424,0.6185232863507939,0.7467257163248089,0.7166304828425469,0.6414487644672666,0.4036777087869902,0.5181987676816937
43,-16.373220086097717,0.6286155303867541,0.6977862182885042,0.5704467929373082,0.40704130524501936,0.8834020570953073,0.6368445722203913,1.0407869640723486,0.6744854769308781,0.5570026441107866,1.3823416247717086,0.6184977708496832,0.7467007909601827,0.7166501904231457,0.6414667742775568,0.40372276011181796,0.5182725957941265
44,-16.373232275247574,0.6283091783401568,0.6982577613819365,0.5696300271293455,0.40704215452293546,0.8832497408424854,0.63714748849783,1.0408548520571275,0.6749226528764838,0.5573184185960091,1.382372131371653,0.6187879786474728,0.7468571294334923,0.7170889761418627,0.641825648082158,0.4037606426230985,0.5189511379469585
45,-16.373265236616135,0.628300599973189,0.6982686259086848,0.5696128399799243,0.40704076788658033,0.8832514152892778,0.6371535247054366,1.0408576761602077,0.6749309705114255,0.5573229431161779,1.3823715655347024,0.6187916866690825,0.7468584199832737,0.7170967834418722,0.6418335952346162,0.403756505747174,0.5189667264685693
46,-16.373265236616135,0.6283005999728516,0.6982686259089976,0.5696128399794002,0.40704076788647064,0.8832514152894567,0.6371535247056513,1.0408576761602015,0.6749309705117906,0.5573229431163774,1.3823715655347901,0.6187916866690443,0.7468584199834154,0.7170967834420907,0.6418335952349404,0.4037565057467219,0.5189667264688168
