iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5]
1,-9.651127204298973,0.5993804544240686,0.6106786908351446,0.6378346318801663,0.5988198392412231,0.5988198392412231,0.5988198392412231,0.5988198392412231,0.6109315912753197,0.599329632326043,0.6463461232495042,0.5988198392412231,0.5988198392412231
2,-10.699647694826126,0.5994745100671254,0.610758174702388,0.6363061071275277,0.5657493252483552,0.6035709549510103,0.5970345569924034,0.597079170639466,0.6111652694136444,0.6028206474691129,0.647281054623158,0.6006967402729724,0.5834602303876121
3,-11.273694440722466,0.5995622122364356,0.6075423542617937,0.6250077244398085,0.5545858838427635,0.6098196078042092,0.5979544554560691,0.5922737472158942,0.6078365971160673,0.5937088407360746,0.6442935267166625,0.6052774607126361,0.5679545416527992
4,-12.768467366695404,0.5981030599924543,0.5944275793963179,0.6030959384849557,0.5393338016521781,0.6302405738083768,0.5978940696059968,0.5536183952258517,0.6014324645241478,0.5754206818340764,0.6490224015626146,0.6236599976145191,0.49760057391621343
5,-13.563933461904526,0.6011041954620769,0.5817604389058431,0.5676362402895413,0.5264984023462864,0.6339336446502816,0.5967821980154611,0.49082133448457504,0.5990153373917573,0.5682285976411617,0.6240899332989168,0.6482849526440937,0.4021312347537882
6,-14.256629973649979,0.5995975600103873,0.5931047951568742,0.5835916902929533,0.5330484257619318,0.626503924646388,0.5933274276808628,0.44721026039739326,0.5914865512697273,0.5512397246644033,0.612122698095551,0.6459260735383513,0.3740777416536888
7,-14.781964659690857,0.5983026406346639,0.6080642478097622,0.6011153607752675,0.5405642577646214,0.6097246599924759,0.5884659466921127,0.42750290929990264,0.5826485274629587,0.5492976378880445,0.5828311358649938,0.6252365665920406,0.39027803325578714
8,-15.217870980501175,0.595457655314614,0.6175282818839113,0.6051121402792556,0.5345787610377671,0.5843998696489081,0.5765482382983541,0.3545373298247358,0.5764157658325092,0.5476925318885982,0.5389113819796582,0.6075929122288718,0.35230999506043853
9,-15.713636636734009,0.5972328660964115,0.5883926329082544,0.6070417429242385,0.531182577196402,0.5758444109661572,0.5657977020482816,0.3520667963771706,0.5963614755336003,0.5599512563484081,0.548829875529855,0.5960305869893234,0.35887761624079306
10,-16.04515951871872,0.5972263474245422,0.5839446621182377,0.6195070402961077,0.5260884235893429,0.5730226408777045,0.5602818807136632,0.33574067356833653,0.5936911001351909,0.5532238958936533,0.549853033994523,0.5900199409241236,0.3464392360433451
11,-16.33597368001938,0.5967295564684172,0.5655414706946743,0.6289597241781918,0.5152564131571592,0.5658877895456204,0.5465703511133463,0.29041440148501385,0.5844046149419067,0.5402886154082497,0.5298118290502006,0.5754889467475051,0.30405353841965205
12,-16.653113156557083,0.5971105150370325,0.5498677058339114,0.6320260168290832,0.5136280962796816,0.5597797756281628,0.5325173769814608,0.284173209618996,0.5715889143449516,0.5420457202362318,0.5199096180116695,0.56371064617644,0.2937446845388561
13,-17.131065249443054,0.601401681560931,0.49721247805140434,0.6275865756176302,0.5100820047234823,0.5388299657257112,0.48120862464471,0.22621612705146057,0.5162937743000067,0.5473093095878624,0.4795108991351884,0.5170753335859235,0.22653262690246267
14,-18.014045000076294,0.6093869543276238,0.48259949160060284,0.5828509516837418,0.5222765868102144,0.5331329993394297,0.459530016144341,0.2215169517083631,0.47576349547286667,0.5470841868985834,0.46080565534343826,0.504252182916523,0.20903435734372955
15,-18.64101928472519,0.6209367872361875,0.458468433861164,0.5189355883561501,0.5428100183401817,0.5085297688330201,0.41915082290872313,0.18779669672340318,0.4401847407212395,0.5378858474609629,0.4383964194610734,0.459703154009355,0.20305668311461275
16,-18.76734757423401,0.6228122348061691,0.4688796839673748,0.4968394041055376,0.5435888703031555,0.5153853598453321,0.43277909666091824,0.21537777488403037,0.45025389148615536,0.526717630187429,0.4648669103753275,0.44594940295169344,0.25204329395159736
17,-19.13213324546814,0.6249327697787326,0.45342903611567287,0.4979908723878788,0.5332797718027562,0.5118960383618839,0.412719011371952,0.1918067213116245,0.4243690056553248,0.5202840624662634,0.44319314352089745,0.4255817845454991,0.22504577400344866
18,-19.228703409433365,0.6245494715870664,0.46506825957854475,0.510783874477148,0.5219128438247825,0.5066239613927388,0.41724719220596956,0.1893378632095828,0.42685423543472967,0.5163247118321029,0.4424653429037257,0.43767117456998533,0.22058422367321123
19,-19.355424761772156,0.6244858057986543,0.4610599613177035,0.4983629636387615,0.5154845772829296,0.4935822073228767,0.4088644207208696,0.1800103498163238,0.4120305081303254,0.5040169038725338,0.43307252086926074,0.42600268764879146,0.2168232058350771
20,-19.6422301530838,0.6149285712346111,0.4450984329458181,0.46663544012087815,0.4988212173087075,0.4726978127139741,0.3868156112922521,0.16309340262126512,0.37046215624275564,0.4669425049320128,0.4171008872939191,0.402190508264232,0.19725116752829197
21,-19.80153051018715,0.610801906753749,0.43079424350795187,0.4521690079129028,0.48236689328934224,0.45395488508017956,0.37266964110117484,0.15667876327321958,0.34202654434374247,0.43137386652110127,0.40642399282688313,0.3748844497005509,0.17936940919544136
22,-19.87139269709587,0.6057236425539678,0.4115766623716687,0.4291697498523262,0.4584782461760451,0.425773579614676,0.3484301620744494,0.13891694254688802,0.2994309581939978,0.3866897395644702,0.3862944306105166,0.3400641973437892,0.15150471448449948
23,-19.882481783628464,0.6093756918970137,0.34957721148698956,0.3387413447471358,0.3943800534845019,0.35843148596156355,0.2516045806185872,0.10490354996456738,0.18653787643770103,0.2614142240015651,0.3021427282015977,0.2739920616134721,0.09975825872213953
24,-19.980251610279083,0.6158651743098253,0.29816805955349424,0.29140783008082466,0.3399692360793622,0.3230869246655652,0.1994655349347556,0.07066127587470032,0.13348291669745288,0.1977718548804333,0.2528213608322837,0.2384756715663536,0.051248530562721856
25,-20.087692767381668,0.6132694864063358,0.31094453537146716,0.30337243981633993,0.34728868444047667,0.3395173762052157,0.2220457729573293,0.07483795971878954,0.1471267069422193,0.22834530083289778,0.2691108815002676,0.23998227553953172,0.05789466717274694
26,-20.089166909456253,0.6132953427835286,0.3150787942991348,0.3081164042797063,0.351395164718413,0.3441989593635877,0.2271843992674246,0.07714203954473536,0.1534588958255878,0.23663647186383863,0.2739722123722059,0.24372211017051704,0.06187089464552316
27,-20.097353249788284,0.6136022199575022,0.3176355626885964,0.30870419262347554,0.35196513812951435,0.3425845030779283,0.2243471255007567,0.07781116780796872,0.1534512384128419,0.23456047333138477,0.2732963516022188,0.24446433512638963,0.06548711743255617
28,-20.09740987420082,0.6137056612870883,0.3174958242740922,0.3082677932192187,0.3517674372340203,0.3421562848256162,0.22356809380148895,0.07765609522134395,0.15291330514664297,0.23388951616245565,0.27289825718852195,0.24414762211647803,0.06560516868708234
29,-20.097487926483154,0.6136984185532598,0.3174815963985898,0.3082119530124073,0.35174281619902853,0.3420973299320947,0.22346609516105664,0.07763682188364712,0.15281466053253634,0.233780979743238,0.2728555602211202,0.2440887506549938,0.06560006432082925
