iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5]
1,-4.373168036341667,0.5989921372664337,0.7480849564857844,0.5961602823275737,0.6623693805670176,0.5961602823275737,0.6731645353148248,0.5961602823275737,0.6964556131733323,0.7170695556458044,0.7031405777108146,0.7829113382870619,0.5961602823275737
2,-11.551020056009293,0.5990512676493804,0.6645873828632601,0.562892486080803,0.6578271056945906,0.5466009328001755,0.6469947235619026,0.5978082860427244,0.6321902020733001,0.683468268959817,0.630420758955949,0.6834182200861474,0.6025430531807872
3,-12.17996397614479,0.5957528649099504,0.6332440396734658,0.5532436537346408,0.6715892733368193,0.5649846317466477,0.6558596701305925,0.6150832309981221,0.6452213753558894,0.650239200944568,0.5941409090650772,0.646533903400943,0.5836840038514903
4,-12.877687245607376,0.5948001099056256,0.6640688262806885,0.561918640016759,0.6825367165527256,0.5790438460306038,0.6726172856435432,0.6136195341012243,0.668077294888418,0.6652455804016884,0.603595724272985,0.6879262337187203,0.5784243619930077
5,-13.025230050086975,0.5949073497404399,0.6580978576334847,0.5556656270814746,0.6781934004384971,0.5739663236522087,0.6615814156722281,0.6108430289897908,0.6582383885893444,0.6581690917285746,0.6013831038998348,0.6754122455667468,0.5793023662546959
6,-13.048623740673065,0.5945100799728236,0.6583033435457734,0.5529421654007057,0.6803162094663716,0.5759349767731992,0.6605471903551252,0.6098419866800925,0.6596764729217542,0.653777513997052,0.5983199963260847,0.6761755437244837,0.576790196343228
7,-13.066688269376755,0.5947356797437167,0.6589786675922106,0.5493609357418202,0.6822436339275155,0.5746664481239598,0.6584586306935101,0.6064994057323907,0.6592185691980522,0.6501773075436723,0.5934023125585306,0.6771692979709896,0.5726218148163627
8,-13.067771553993225,0.5949750321347597,0.6578002137778036,0.545414248060816,0.6842261685073803,0.572214285140693,0.6578243278856839,0.6034723627430821,0.6583242473629298,0.6477400077390877,0.5931554051561804,0.6774531879082256,0.5690866332912343
9,-13.068285346031189,0.5950969920934434,0.6570469259299554,0.5440307009709485,0.6845738264932796,0.5712127952886964,0.6576627028055976,0.6022506750300729,0.6577976220732316,0.6462445394696703,0.5919694281276308,0.6769725107983021,0.5681142154889128
10,-13.075496792793274,0.595374866897986,0.6558346274173145,0.543621350840139,0.6824278965267162,0.5700160183453349,0.657621126754307,0.6003013557178621,0.6562911531845078,0.6449379673232493,0.5909371969665244,0.6752968902227536,0.5686287293654324
11,-13.078689515590668,0.5949142162645833,0.6544244203353622,0.5425096359524876,0.6804172452848573,0.5678985309856092,0.6587108504154665,0.5968177826571358,0.6556938752803727,0.6431384777688763,0.5894521528059091,0.6741665101126585,0.5686389613066485
12,-13.0821573138237,0.594615257346326,0.6541509378987538,0.5403006533317253,0.6793414394373362,0.5670970525376796,0.6593526563250851,0.5939020123276936,0.6559545766658553,0.6406686325798782,0.5879654776451801,0.6724437347989562,0.5684572182589601
13,-13.085098057985306,0.5941225094395639,0.6534276113687418,0.5367860854655362,0.6768587792043378,0.5654835205249323,0.6613105618522999,0.5885348667668369,0.6564054989175065,0.6358266858274626,0.5856303002054856,0.668432189923328,0.5688526007967393
14,-13.085539251565933,0.592403875174592,0.6531008868256729,0.5315316159746496,0.6744680042798101,0.5626765346015523,0.6632396767244567,0.5814139210181254,0.6556950894500025,0.6301295567712268,0.582475744508865,0.6623961466748347,0.5702466709439842
15,-13.099491953849792,0.5915528405061625,0.6568845449628701,0.5322331947062783,0.6760536830182633,0.5632235984120872,0.6657658313771666,0.5818491409537428,0.6561561565599541,0.6313736556291754,0.5825391116976716,0.6611178778828648,0.5740313158423543
16,-13.108825266361237,0.5885093859355214,0.6645135392780006,0.5276394312101107,0.6780146790615055,0.5616107262862345,0.6738204838368339,0.575661800969259,0.6551767370718142,0.6286397158229722,0.5791161474024588,0.6532938271339966,0.5773440664859297
17,-13.109889596700668,0.5870887740316388,0.6686775653944451,0.52853044963731,0.6799392788642559,0.5619730737799622,0.6723532734933791,0.5755251781437551,0.6541372155734151,0.6271222326954401,0.578795380768667,0.6558718404500266,0.5765896708842344
18,-13.116515040397644,0.5864937025260535,0.6691135812053409,0.5294221563721415,0.6806602901908121,0.5633128745563402,0.672721483981521,0.5771181941794252,0.6538055786009948,0.6254854151299258,0.5782865771053266,0.6561475619542038,0.5759149648732613
